Local time,Open,High,Low,Close,Volume
03.08.2003 23:00:00.000 GMT+0200,1.61050,1.61487,1.60621,1.61098,134862.48830000003
04.08.2003 23:00:00.000 GMT+0200,1.61079,1.61592,1.60201,1.61504,134400.0738
05.08.2003 23:00:00.000 GMT+0200,1.61504,1.61852,1.60329,1.60873,134311.9039
06.08.2003 23:00:00.000 GMT+0200,1.60855,1.61876,1.60501,1.61772,136396.8854
07.08.2003 23:00:00.000 GMT+0200,1.61769,1.61861,1.60057,1.60253,134741.4734
10.08.2003 23:00:00.000 GMT+0200,1.60378,1.61013,1.59799,1.60720,157652.80629999997
11.08.2003 23:00:00.000 GMT+0200,1.60695,1.60920,1.59902,1.60194,156357.61089999997
12.08.2003 23:00:00.000 GMT+0200,1.60196,1.60951,1.59623,1.60756,162216.90640000004
13.08.2003 23:00:00.000 GMT+0200,1.60754,1.61349,1.59812,1.60130,151984.3637
14.08.2003 23:00:00.000 GMT+0200,1.60104,1.60398,1.59237,1.59660,157088.6339
17.08.2003 23:00:00.000 GMT+0200,1.59630,1.59839,1.58701,1.59053,153954.751
18.08.2003 23:00:00.000 GMT+0200,1.59072,1.59125,1.58072,1.58678,148956.4865
19.08.2003 23:00:00.000 GMT+0200,1.58730,1.59643,1.58510,1.59375,156032.0347
20.08.2003 23:00:00.000 GMT+0200,1.59361,1.59565,1.57441,1.57802,159277.00869999998
21.08.2003 23:00:00.000 GMT+0200,1.57796,1.57933,1.57003,1.57473,156656.2701
24.08.2003 23:00:00.000 GMT+0200,1.57356,1.57901,1.56807,1.57085,152000.64130000002
25.08.2003 23:00:00.000 GMT+0200,1.57081,1.57448,1.56169,1.56790,156830.6781
26.08.2003 23:00:00.000 GMT+0200,1.56771,1.57491,1.56656,1.57138,157942.19429999997
27.08.2003 23:00:00.000 GMT+0200,1.57121,1.57843,1.56472,1.57753,153399.3736
28.08.2003 23:00:00.000 GMT+0200,1.57743,1.58257,1.57199,1.57732,155698.22329999998
31.08.2003 23:00:00.000 GMT+0200,1.57718,1.58103,1.56778,1.57039,128658.1772
01.09.2003 23:00:00.000 GMT+0200,1.57025,1.57474,1.56172,1.56685,166142.58269999997
02.09.2003 23:00:00.000 GMT+0200,1.56658,1.57622,1.56062,1.57053,163936.1573
03.09.2003 23:00:00.000 GMT+0200,1.57041,1.58245,1.56660,1.58199,157623.99279999998
04.09.2003 23:00:00.000 GMT+0200,1.58200,1.59079,1.57759,1.58774,157256.3015
07.09.2003 23:00:00.000 GMT+0200,1.58830,1.59009,1.58155,1.58248,155427.07379999998
08.09.2003 23:00:00.000 GMT+0200,1.58246,1.59272,1.57820,1.59023,156560.5435
09.09.2003 23:00:00.000 GMT+0200,1.59022,1.59447,1.58646,1.59157,155968.70359999998
10.09.2003 23:00:00.000 GMT+0200,1.59139,1.59752,1.58945,1.59501,153810.46609999996
11.09.2003 23:00:00.000 GMT+0200,1.59511,1.60665,1.59068,1.60218,154998.6572
14.09.2003 23:00:00.000 GMT+0200,1.60282,1.60749,1.59965,1.60061,154805.9491
15.09.2003 23:00:00.000 GMT+0200,1.60026,1.60548,1.58491,1.58714,156827.7549
16.09.2003 23:00:00.000 GMT+0200,1.58696,1.60986,1.58582,1.60907,155563.6406
17.09.2003 23:00:00.000 GMT+0200,1.60900,1.62138,1.60617,1.61728,159957.2217
18.09.2003 23:00:00.000 GMT+0200,1.61714,1.63741,1.61382,1.63651,153372.4411
21.09.2003 23:00:00.000 GMT+0200,1.64634,1.65485,1.64115,1.64935,163894.9159
22.09.2003 23:00:00.000 GMT+0200,1.64912,1.65856,1.64537,1.65082,153007.6408
23.09.2003 23:00:00.000 GMT+0200,1.65060,1.65995,1.64698,1.65905,158645.7596
24.09.2003 23:00:00.000 GMT+0200,1.65896,1.66276,1.65230,1.65869,162869.1762
25.09.2003 23:00:00.000 GMT+0200,1.65869,1.66236,1.65578,1.65870,158572.69449999995
28.09.2003 23:00:00.000 GMT+0200,1.65740,1.66725,1.64478,1.66666,154932.6092
29.09.2003 23:00:00.000 GMT+0200,1.66662,1.67576,1.65848,1.66101,163053.4943
30.09.2003 23:00:00.000 GMT+0200,1.66103,1.66944,1.65297,1.66842,156257.0783
01.10.2003 23:00:00.000 GMT+0200,1.66812,1.67496,1.66350,1.67030,162015.03579999998
02.10.2003 23:00:00.000 GMT+0200,1.66980,1.67350,1.65778,1.66327,153311.3582
05.10.2003 23:00:00.000 GMT+0200,1.66222,1.67562,1.65783,1.66908,149959.3029
06.10.2003 23:00:00.000 GMT+0200,1.66904,1.67764,1.66055,1.66230,181967.16520000005
07.10.2003 23:00:00.000 GMT+0200,1.66220,1.66702,1.65851,1.66225,156020.7078
08.10.2003 23:00:00.000 GMT+0200,1.66207,1.66927,1.65583,1.66598,159330.4672
09.10.2003 23:00:00.000 GMT+0200,1.66561,1.67193,1.66011,1.66317,153972.84189999997
12.10.2003 23:00:00.000 GMT+0200,1.66400,1.66844,1.65341,1.66589,140015.5445
13.10.2003 23:00:00.000 GMT+0200,1.66583,1.67637,1.65361,1.67141,153607.55159999998
14.10.2003 23:00:00.000 GMT+0200,1.67131,1.67630,1.66356,1.66716,154467.73450000002
15.10.2003 23:00:00.000 GMT+0200,1.66705,1.68135,1.66523,1.67257,153804.71220000004
16.10.2003 23:00:00.000 GMT+0200,1.67238,1.67874,1.66750,1.67826,157374.8276
19.10.2003 23:00:00.000 GMT+0200,1.67840,1.68118,1.66974,1.67073,150886.0218
20.10.2003 23:00:00.000 GMT+0200,1.67028,1.67723,1.66826,1.67419,155268.81079999998
21.10.2003 23:00:00.000 GMT+0200,1.67397,1.69422,1.67257,1.69091,158904.63100000002
22.10.2003 23:00:00.000 GMT+0200,1.69085,1.69660,1.68893,1.69471,158202.271
23.10.2003 23:00:00.000 GMT+0200,1.69460,1.69931,1.69299,1.69447,155314.08520000003
26.10.2003 23:00:00.000 GMT+0100,1.69485,1.69746,1.69049,1.69421,161048.64450000002
27.10.2003 23:00:00.000 GMT+0100,1.69445,1.69962,1.68744,1.69637,163005.8896
28.10.2003 23:00:00.000 GMT+0100,1.69626,1.70754,1.69521,1.69751,160571.75530000002
29.10.2003 23:00:00.000 GMT+0100,1.69755,1.70690,1.69452,1.69503,158166.182
30.10.2003 23:00:00.000 GMT+0100,1.69516,1.69928,1.69039,1.69595,166877.2482
02.11.2003 23:00:00.000 GMT+0100,1.69443,1.69755,1.67518,1.67548,151111.92210000003
03.11.2003 23:00:00.000 GMT+0100,1.67540,1.68429,1.66710,1.67981,159939.2715
04.11.2003 23:00:00.000 GMT+0100,1.67970,1.68712,1.66982,1.67403,163903.72900000002
05.11.2003 23:00:00.000 GMT+0100,1.67390,1.67814,1.66420,1.66799,161294.1743
06.11.2003 23:00:00.000 GMT+0100,1.66798,1.67638,1.65663,1.67607,156792.04220000003
09.11.2003 23:00:00.000 GMT+0100,1.67365,1.67551,1.66963,1.67098,153354.33550000002
10.11.2003 23:00:00.000 GMT+0100,1.67080,1.67101,1.66300,1.66515,158811.50670000003
11.11.2003 23:00:00.000 GMT+0100,1.66510,1.67829,1.66414,1.67337,163978.92799999999
12.11.2003 23:00:00.000 GMT+0100,1.67375,1.68848,1.67296,1.68685,157236.3454
13.11.2003 23:00:00.000 GMT+0100,1.68685,1.69082,1.68208,1.68774,160269.85259999998
16.11.2003 23:00:00.000 GMT+0100,1.68757,1.69366,1.68593,1.69151,159001.59179999997
17.11.2003 23:00:00.000 GMT+0100,1.69157,1.70538,1.68617,1.70418,168212.14249999993
18.11.2003 23:00:00.000 GMT+0100,1.70336,1.70529,1.69480,1.69666,160184.5744
19.11.2003 23:00:00.000 GMT+0100,1.69687,1.70772,1.69583,1.70418,163576.0832
20.11.2003 23:00:00.000 GMT+0100,1.70445,1.70672,1.69921,1.70455,161684.4933
23.11.2003 23:00:00.000 GMT+0100,1.70463,1.70579,1.69267,1.69642,155421.294
24.11.2003 23:00:00.000 GMT+0100,1.69651,1.70156,1.69349,1.69841,167046.7797
25.11.2003 23:00:00.000 GMT+0100,1.69847,1.71266,1.69466,1.71187,165414.2291
26.11.2003 23:00:00.000 GMT+0100,1.71185,1.71564,1.70871,1.71335,151673.1967
27.11.2003 23:00:00.000 GMT+0100,1.71360,1.72386,1.71282,1.72148,157017.5863
30.11.2003 23:00:00.000 GMT+0100,1.72013,1.72724,1.71763,1.72049,161815.30289999998
01.12.2003 23:00:00.000 GMT+0100,1.71966,1.73069,1.71651,1.72945,158633.686
02.12.2003 23:00:00.000 GMT+0100,1.72928,1.73181,1.72429,1.72788,161776.71579999998
03.12.2003 23:00:00.000 GMT+0100,1.72819,1.72843,1.71749,1.72157,160342.5697
04.12.2003 23:00:00.000 GMT+0100,1.72151,1.73141,1.71912,1.72927,159025.9182
07.12.2003 23:00:00.000 GMT+0100,1.72955,1.73590,1.72643,1.73285,160873.5942
08.12.2003 23:00:00.000 GMT+0100,1.73278,1.74728,1.73252,1.74659,157787.1825
09.12.2003 23:00:00.000 GMT+0100,1.74650,1.74751,1.73492,1.74251,162384.3583
10.12.2003 23:00:00.000 GMT+0100,1.74263,1.74715,1.73721,1.74514,158460.56530000002
11.12.2003 23:00:00.000 GMT+0100,1.74498,1.75075,1.74257,1.74545,157524.6312
14.12.2003 23:00:00.000 GMT+0100,1.73586,1.74779,1.73524,1.74690,160279.9985
15.12.2003 23:00:00.000 GMT+0100,1.74671,1.75588,1.74306,1.75470,160753.1678
16.12.2003 23:00:00.000 GMT+0100,1.75465,1.76939,1.74947,1.76643,157980.18779999999
17.12.2003 23:00:00.000 GMT+0100,1.76657,1.77402,1.76292,1.77368,167538.49049999999
18.12.2003 23:00:00.000 GMT+0100,1.77343,1.77382,1.76131,1.76484,162736.9592
21.12.2003 23:00:00.000 GMT+0100,1.76689,1.76689,1.75968,1.76263,160616.59579999998
22.12.2003 23:00:00.000 GMT+0100,1.76244,1.76648,1.76208,1.76297,152076.0859
23.12.2003 23:00:00.000 GMT+0100,1.76309,1.77591,1.76254,1.77500,150564.24819999997
24.12.2003 23:00:00.000 GMT+0100,1.77487,1.77571,1.77137,1.77285,67864.97039999999
25.12.2003 23:00:00.000 GMT+0100,1.77182,1.77583,1.76933,1.77103,132404.89469999998
28.12.2003 23:00:00.000 GMT+0100,1.77139,1.77682,1.76994,1.77307,152395.1056
