Local time,Open,High,Low,Close,Volume
03.08.2003 23:00:00.000 GMT+0200,0.58347,0.58609,0.57582,0.57789,121694.0986
04.08.2003 23:00:00.000 GMT+0200,0.57781,0.58148,0.57716,0.58077,122544.6999
05.08.2003 23:00:00.000 GMT+0200,0.58100,0.58659,0.57796,0.57835,121675.09989999999
06.08.2003 23:00:00.000 GMT+0200,0.57840,0.58458,0.57204,0.57986,122781.89989999999
07.08.2003 23:00:00.000 GMT+0200,0.57997,0.58428,0.57887,0.58060,112028.2
10.08.2003 23:00:00.000 GMT+0200,0.58018,0.58918,0.57987,0.58723,112099.7
11.08.2003 23:00:00.000 GMT+0200,0.58730,0.58968,0.58505,0.58588,112944.3001
12.08.2003 23:00:00.000 GMT+0200,0.58619,0.58891,0.58299,0.58810,123068.30010000002
13.08.2003 23:00:00.000 GMT+0200,0.58831,0.58966,0.58493,0.58598,116680.89960000003
14.08.2003 23:00:00.000 GMT+0200,0.58625,0.59069,0.58542,0.58975,103087.50080000001
17.08.2003 23:00:00.000 GMT+0200,0.58961,0.59120,0.58393,0.58542,114460.4995
18.08.2003 23:00:00.000 GMT+0200,0.58576,0.58665,0.58176,0.58368,117330.0981
19.08.2003 23:00:00.000 GMT+0200,0.58355,0.59084,0.58288,0.58859,117240.00129999999
20.08.2003 23:00:00.000 GMT+0200,0.58853,0.58943,0.58273,0.58493,119909.09960000002
21.08.2003 23:00:00.000 GMT+0200,0.58477,0.58586,0.58022,0.58451,119011.69889999999
24.08.2003 23:00:00.000 GMT+0200,0.58458,0.58554,0.58076,0.58083,101275.10070000001
25.08.2003 23:00:00.000 GMT+0200,0.58106,0.58129,0.57292,0.57356,130013.09980000001
26.08.2003 23:00:00.000 GMT+0200,0.57375,0.57670,0.56853,0.56853,131658.7993
27.08.2003 23:00:00.000 GMT+0200,0.56884,0.57424,0.56298,0.57256,131686.0998
28.08.2003 23:00:00.000 GMT+0200,0.57248,0.57845,0.56972,0.57788,114429.6994
31.08.2003 23:00:00.000 GMT+0200,0.57685,0.58032,0.57413,0.57703,84547.00089999997
01.09.2003 23:00:00.000 GMT+0200,0.57678,0.57765,0.56328,0.56458,120679.3984
02.09.2003 23:00:00.000 GMT+0200,0.56465,0.56923,0.56390,0.56891,84780.3993
03.09.2003 23:00:00.000 GMT+0200,0.56894,0.57103,0.56508,0.57060,123316.09959999999
04.09.2003 23:00:00.000 GMT+0200,0.57039,0.57717,0.56880,0.57635,126362.80000000003
07.09.2003 23:00:00.000 GMT+0200,0.57599,0.57865,0.57446,0.57625,118499.09800000001
08.09.2003 23:00:00.000 GMT+0200,0.57585,0.58644,0.57463,0.58430,129507.99980000005
09.09.2003 23:00:00.000 GMT+0200,0.58434,0.58479,0.58002,0.58140,128569.9009
10.09.2003 23:00:00.000 GMT+0200,0.58146,0.58576,0.57981,0.58270,126555.3994
11.09.2003 23:00:00.000 GMT+0200,0.58273,0.58445,0.57822,0.58285,112469.10019999999
14.09.2003 23:00:00.000 GMT+0200,0.58293,0.58751,0.58186,0.58641,114124.3999
15.09.2003 23:00:00.000 GMT+0200,0.58645,0.58932,0.58273,0.58395,129268.3005
16.09.2003 23:00:00.000 GMT+0200,0.58402,0.58626,0.57838,0.58335,125765.00000000001
17.09.2003 23:00:00.000 GMT+0200,0.58343,0.58653,0.58184,0.58408,120173.8003
18.09.2003 23:00:00.000 GMT+0200,0.58385,0.59267,0.58365,0.59160,118046.59910000002
21.09.2003 23:00:00.000 GMT+0200,0.59214,0.60051,0.59214,0.59477,125415.1006
22.09.2003 23:00:00.000 GMT+0200,0.59504,0.59893,0.59169,0.59293,117605.29929999998
23.09.2003 23:00:00.000 GMT+0200,0.59309,0.59590,0.59050,0.59450,120118.5009
24.09.2003 23:00:00.000 GMT+0200,0.59450,0.59909,0.59271,0.59413,114791.70079999999
25.09.2003 23:00:00.000 GMT+0200,0.59415,0.59566,0.58677,0.58786,112444.30059999999
28.09.2003 23:00:00.000 GMT+0200,0.58897,0.59445,0.58500,0.59396,115271.60030000003
29.09.2003 23:00:00.000 GMT+0200,0.59394,0.59737,0.59158,0.59476,123006.0999
30.09.2003 23:00:00.000 GMT+0200,0.59410,0.60092,0.59360,0.59950,121934.70049999999
01.10.2003 23:00:00.000 GMT+0200,0.59950,0.60142,0.59586,0.59785,122420.80009999998
02.10.2003 23:00:00.000 GMT+0200,0.59795,0.59979,0.59011,0.59153,117901.99870000001
05.10.2003 23:00:00.000 GMT+0200,0.59147,0.59597,0.59105,0.59403,109751.19989999998
06.10.2003 23:00:00.000 GMT+0200,0.59439,0.59914,0.59364,0.59785,116789.99990000001
07.10.2003 23:00:00.000 GMT+0200,0.59790,0.59897,0.59620,0.59783,111295.9001
08.10.2003 23:00:00.000 GMT+0200,0.59799,0.60396,0.59557,0.59925,118860.59999999999
09.10.2003 23:00:00.000 GMT+0200,0.59912,0.60168,0.59666,0.59929,106065.5986
12.10.2003 23:00:00.000 GMT+0200,0.59957,0.60116,0.59372,0.59660,111207.29979999996
13.10.2003 23:00:00.000 GMT+0200,0.59664,0.59774,0.59181,0.59629,118284.7993
14.10.2003 23:00:00.000 GMT+0200,0.59637,0.59799,0.59106,0.59422,121051.00050000001
15.10.2003 23:00:00.000 GMT+0200,0.59417,0.59703,0.59259,0.59367,118813.60059999999
16.10.2003 23:00:00.000 GMT+0200,0.59390,0.59830,0.59174,0.59651,106728.7999
19.10.2003 23:00:00.000 GMT+0200,0.59678,0.59792,0.59177,0.59500,113659.0001
20.10.2003 23:00:00.000 GMT+0200,0.59503,0.60425,0.59405,0.60293,122243.49930000001
21.10.2003 23:00:00.000 GMT+0200,0.60312,0.60725,0.59987,0.60552,126148.0993
22.10.2003 23:00:00.000 GMT+0200,0.60552,0.61163,0.60532,0.60867,127636.30029999999
23.10.2003 23:00:00.000 GMT+0200,0.60858,0.61090,0.60674,0.60815,115113.8003
26.10.2003 23:00:00.000 GMT+0100,0.60682,0.61201,0.60595,0.61105,115288.60039999998
27.10.2003 23:00:00.000 GMT+0100,0.61127,0.61341,0.60879,0.61272,122705.29960000001
28.10.2003 23:00:00.000 GMT+0100,0.61272,0.61520,0.61081,0.61142,121457.70130000003
29.10.2003 23:00:00.000 GMT+0100,0.61139,0.61638,0.60324,0.60975,122270.00040000002
30.10.2003 23:00:00.000 GMT+0100,0.60996,0.61577,0.60848,0.61348,115358.59909999998
02.11.2003 23:00:00.000 GMT+0100,0.61190,0.61505,0.60532,0.60549,114694.3991
03.11.2003 23:00:00.000 GMT+0100,0.60560,0.61327,0.60490,0.61252,122627.30059999999
04.11.2003 23:00:00.000 GMT+0100,0.61261,0.61888,0.61203,0.61534,129784.1999
05.11.2003 23:00:00.000 GMT+0100,0.61565,0.61898,0.61160,0.61308,121832.49920000002
06.11.2003 23:00:00.000 GMT+0100,0.61248,0.61763,0.61116,0.61605,118623.8003
09.11.2003 23:00:00.000 GMT+0100,0.61608,0.62260,0.61577,0.62187,110911.6996
10.11.2003 23:00:00.000 GMT+0100,0.62205,0.62640,0.61983,0.62558,122973.49980000003
11.11.2003 23:00:00.000 GMT+0100,0.62578,0.62744,0.62335,0.62533,125461.70050000002
12.11.2003 23:00:00.000 GMT+0100,0.62565,0.63130,0.62487,0.63029,121798.39979999998
13.11.2003 23:00:00.000 GMT+0100,0.63032,0.63220,0.62865,0.63072,111084.6997
16.11.2003 23:00:00.000 GMT+0100,0.63094,0.63315,0.62462,0.62571,118920.00000000001
17.11.2003 23:00:00.000 GMT+0100,0.62579,0.63771,0.62430,0.63700,123131.2009
18.11.2003 23:00:00.000 GMT+0100,0.63720,0.63913,0.63350,0.63667,126884.4008
19.11.2003 23:00:00.000 GMT+0100,0.63673,0.64615,0.63568,0.63977,125157.79939999999
20.11.2003 23:00:00.000 GMT+0100,0.63959,0.64317,0.63736,0.64222,120897.2997
23.11.2003 23:00:00.000 GMT+0100,0.64151,0.64176,0.63512,0.63613,118625.30059999999
24.11.2003 23:00:00.000 GMT+0100,0.63615,0.64006,0.63465,0.63713,124438.20019999999
25.11.2003 23:00:00.000 GMT+0100,0.63707,0.64211,0.63544,0.64177,128255.30039999998
26.11.2003 23:00:00.000 GMT+0100,0.64184,0.64324,0.63706,0.63957,118228.80020000001
27.11.2003 23:00:00.000 GMT+0100,0.63974,0.64131,0.63739,0.63947,120568.10039999997
30.11.2003 23:00:00.000 GMT+0100,0.64039,0.64505,0.63924,0.64350,118141.29999999999
01.12.2003 23:00:00.000 GMT+0100,0.64361,0.64707,0.64135,0.64580,120714.99970000003
02.12.2003 23:00:00.000 GMT+0100,0.64590,0.65065,0.64460,0.64560,124948.10060000002
03.12.2003 23:00:00.000 GMT+0100,0.64589,0.64813,0.64250,0.64494,120414.9996
04.12.2003 23:00:00.000 GMT+0100,0.64502,0.64623,0.64244,0.64452,115425.40000000001
07.12.2003 23:00:00.000 GMT+0100,0.64541,0.64820,0.64388,0.64710,118086.8998
08.12.2003 23:00:00.000 GMT+0100,0.64708,0.64910,0.64458,0.64856,122486.69970000001
09.12.2003 23:00:00.000 GMT+0100,0.64859,0.64899,0.64525,0.64678,123268.19890000002
10.12.2003 23:00:00.000 GMT+0100,0.64698,0.64839,0.64100,0.64621,119583.10029999999
11.12.2003 23:00:00.000 GMT+0100,0.64631,0.64930,0.64578,0.64632,116519.00029999999
14.12.2003 23:00:00.000 GMT+0100,0.64360,0.64904,0.64309,0.64870,116828.9991
15.12.2003 23:00:00.000 GMT+0100,0.64878,0.65188,0.64711,0.65029,119987.00030000001
16.12.2003 23:00:00.000 GMT+0100,0.65037,0.65132,0.64363,0.64581,123709.99930000002
17.12.2003 23:00:00.000 GMT+0100,0.64587,0.64995,0.64260,0.64749,125417.49859999996
18.12.2003 23:00:00.000 GMT+0100,0.64775,0.64889,0.64202,0.64371,117067.20070000002
21.12.2003 23:00:00.000 GMT+0100,0.64296,0.64515,0.63974,0.64119,121650.2002
22.12.2003 23:00:00.000 GMT+0100,0.64082,0.64320,0.63875,0.64153,118328.89989999999
23.12.2003 23:00:00.000 GMT+0100,0.64175,0.64771,0.64135,0.64682,102122.2005
24.12.2003 23:00:00.000 GMT+0100,0.64662,0.64749,0.64595,0.64607,14341.6999
25.12.2003 23:00:00.000 GMT+0100,0.64621,0.64792,0.64530,0.64586,72775.59989999999
28.12.2003 23:00:00.000 GMT+0100,0.64609,0.65155,0.64514,0.65087,114920.20070000002
29.12.2003 23:00:00.000 GMT+0100,0.65108,0.65471,0.64967,0.65425,119378.59829999998
30.12.2003 23:00:00.000 GMT+0100,0.65428,0.65667,0.65231,0.65448,102322.39959999999
31.12.2003 23:00:00.000 GMT+0100,0.65445,0.65568,0.65370,0.65465,3991.3999999999996
01.01.2004 23:00:00.000 GMT+0100,0.65462,0.65921,0.65206,0.65856,97494.19930000001
