"Local time","Open","High","Low","Close","Volume"
"04.05.2003 23:00:00.000 GMT+0200",118.94,119.046,118.461,118.603,592866.9024
"05.05.2003 23:00:00.000 GMT+0200",118.591,118.751,117.29,117.5,581706.999
"06.05.2003 23:00:00.000 GMT+0200",117.456,117.83,116.052,116.303,584496.212
"07.05.2003 23:00:00.000 GMT+0200",116.311,116.969,115.94,116.823,588236.7032
"08.05.2003 23:00:00.000 GMT+0200",116.835,117.612,116.794,117.151,583132.8985
"11.05.2003 23:00:00.000 GMT+0200",117.286,117.286,116.304,117.025,586660.295
"12.05.2003 23:00:00.000 GMT+0200",117.053,117.528,116.338,116.561,584984.3906
"13.05.2003 23:00:00.000 GMT+0200",116.554,116.837,115.557,116.16,586464.8975
"14.05.2003 23:00:00.000 GMT+0200",116.173,116.525,115.282,116.515,585585.1094
"15.05.2003 23:00:00.000 GMT+0200",116.538,116.596,115.768,115.898,586008.499
"18.05.2003 23:00:00.000 GMT+0200",115.578,117.445,115.03,117.275,584904.1972
"19.05.2003 23:00:00.000 GMT+0200",117.239,117.382,116.565,116.656,584088.1983
"20.05.2003 23:00:00.000 GMT+0200",116.71,117.507,116.479,117.217,588101.2012
"21.05.2003 23:00:00.000 GMT+0200",117.216,117.752,116.878,117.176,582177.794
"22.05.2003 23:00:00.000 GMT+0200",117.173,117.413,116.72,116.821,590246.4014
"25.05.2003 23:00:00.000 GMT+0200",116.793,117.367,116.644,116.791,583042.2022
"26.05.2003 23:00:00.000 GMT+0200",116.816,117.288,116.17,117.229,588924.6904
"27.05.2003 23:00:00.000 GMT+0200",117.233,118.89,116.923,118.639,591922.0079
"28.05.2003 23:00:00.000 GMT+0200",118.63,119.125,117.893,118.222,587138.4025
"29.05.2003 23:00:00.000 GMT+0200",118.223,119.616,117.902,119.283,580397.7949
"31.05.2003 23:00:00.000 GMT+0200",119.283,119.283,119.267,119.267,0
"01.06.2003 23:00:00.000 GMT+0200",119.521,119.631,118.303,118.51,539129.5888
"02.06.2003 23:00:00.000 GMT+0200",118.487,119.32,118.263,119.115,584692.088
"03.06.2003 23:00:00.000 GMT+0200",119.116,119.362,118.337,118.768,581157.0898
"04.06.2003 23:00:00.000 GMT+0200",118.79,118.932,117.326,117.706,579461.502
"05.06.2003 23:00:00.000 GMT+0200",117.691,118.912,117.551,118.665,583342.9053
"08.06.2003 23:00:00.000 GMT+0200",118.637,118.76,117.783,118.137,580584.208
"09.06.2003 23:00:00.000 GMT+0200",118.157,118.363,117.516,117.748,578869.4971
"10.06.2003 23:00:00.000 GMT+0200",117.798,118.104,117.478,117.642,581342.0975
"11.06.2003 23:00:00.000 GMT+0200",117.642,117.94,117.444,117.543,580964.7101
"12.06.2003 23:00:00.000 GMT+0200",117.587,117.861,117.154,117.457,578610.4123
"15.06.2003 23:00:00.000 GMT+0200",117.327,117.779,117.143,117.567,587751.6034
"16.06.2003 23:00:00.000 GMT+0200",117.572,118.385,117.412,118.081,586952.9951
"17.06.2003 23:00:00.000 GMT+0200",118.093,118.681,117.72,117.755,586807.0986
"18.06.2003 23:00:00.000 GMT+0200",117.778,119.068,117.735,118.229,582876.4951
"19.06.2003 23:00:00.000 GMT+0200",118.263,118.613,117.987,118.268,576150.1992
"22.06.2003 23:00:00.000 GMT+0200",118.364,118.605,117.451,117.626,574948.8087
"23.06.2003 23:00:00.000 GMT+0200",117.627,118.056,117.536,117.885,581943.6044
"24.06.2003 23:00:00.000 GMT+0200",117.909,118.128,117.304,117.92,582694.2042
"25.06.2003 23:00:00.000 GMT+0200",117.9,119.44,117.872,119.35,584320.498
"26.06.2003 23:00:00.000 GMT+0200",119.332,120.044,119.138,119.619,586984.8965
"29.06.2003 23:00:00.000 GMT+0200",119.597,120.249,119.535,119.683,585636.2081
"30.06.2003 23:00:00.000 GMT+0200",119.67,119.954,119.001,119.393,582651.8946
"01.07.2003 23:00:00.000 GMT+0200",119.365,119.453,117.829,117.968,585937.002
"02.07.2003 23:00:00.000 GMT+0200",117.989,118.634,117.843,118.166,578623.708
"03.07.2003 23:00:00.000 GMT+0200",118.159,118.497,117.944,118.093,588561.506
"06.07.2003 23:00:00.000 GMT+0200",117.959,118.306,117.804,118.122,585449.498
"07.07.2003 23:00:00.000 GMT+0200",118.126,118.676,117.579,118.173,584021.6016
"08.07.2003 23:00:00.000 GMT+0200",118.173,118.432,117.58,117.691,587929.996
"09.07.2003 23:00:00.000 GMT+0200",117.741,118.026,117.357,117.55,587810.4923
