,Compte,Type,conId,Ticker,Quantité,Average Cost
0,DU1507425,Stock,5407,CAH,-2.0,55.1067
1,DU1507425,Stock,9705,MMC,-142.0,105.97064505
2,DU1507425,Stock,5516,CCL,-331.0,44.94395045
3,DU1507425,Stock,3691937,AMZN,8.0,1746.8505875
4,DU1507425,Stock,9657,MCK,99.0,149.900101
5,DU1507425,Stock,9282,LUV,259.0,57.125
6,DU1507425,Stock,13515,VMC,-103.0,143.4572029
7,DU1507425,Stock,13535,VNO,-229.0,64.34608165
8,DU1507425,Stock,105669270,PSX,-125.0,118.4694288
9,DU1507425,Stock,13878278,CNC,-252.0,59.563648
10,DU1507425,Stock,137780444,TWTR,473.0,31.085
11,DU1507425,Stock,375796353,XRX,-380.0,39.39090765
12,DU1507425,Stock,9360,MAS,-202.0,47.01905595
13,DU1507425,Stock,276329,ZION,885.0,50.09845765
14,DU1507425,Stock,338719530,LIN,-71.0,209.2714648
15,DU1507425,Stock,36320731,CHRW,-390.0,76.10753615
16,DU1507425,Stock,346403540,CI,75.0,197.51589465
17,DU1507425,Stock,2586156,KMX,-150.0,99.72115
18,DU1507425,Stock,9769,MO,-297.0,49.6438532
19,DU1507425,Stock,5800,CMA,210.0,70.0607143
20,DU1507425,Stock,80986742,GM,408.0,35.927451
21,DU1507425,Stock,29380756,NDAQ,-143.0,104.58373005
22,DU1507425,Stock,8251,HUM,-45.0,334.44073555
23,DU1507425,Stock,275405,TSN,-164.0,89.90192255
24,DU1507425,Stock,12869,TMO,-49.0,306.1731347
25,DU1507425,Stock,36786278,UAA,771.0,19.1414851
26,DU1507425,Stock,4644,ATO,100.0,109.72
27,DU1507425,Stock,2585323,MTB,88.0,166.01136365
28,DU1507425,Stock,94078796,FBHS,234.0,63.495
29,DU1507425,Stock,209411798,HPE,-927.0,15.90455165
30,DU1507425,Stock,8894,KO,-282.0,53.13378085
31,DU1507425,Stock,4726021,SWKS,153.0,97.64653595
32,DU1507425,Stock,265598,AAPL,-56.0,265.5265268
33,DU1507425,Stock,4726176,ALXN,-138.0,108.4103906
34,DU1507425,Stock,11656,RJF,166.0,89.15
35,DU1507425,Stock,269315,FISV,-128.0,116.30966095
36,DU1507425,Stock,12120,SHW,-25.0,585.57776
37,DU1507425,Stock,274385,SIVB,65.0,229.6553846
38,DU1507425,Stock,7745,GPC,-141.0,105.0006149
39,DU1507425,Stock,7935,HOG,-400.0,36.89411725
40,DU1507425,Stock,268627,DHI,-273.0,54.71374835
41,DU1507425,Stock,15124833,NFLX,-47.0,315.2720787
42,DU1507425,Stock,661507,LH,-87.0,171.19484255
43,DU1507425,Stock,9869443,ILMN,46.0,320.01173915
44,DU1507425,Stock,120643512,NCLH,278.0,53.60219425
45,DU1507425,Stock,661633,WAB,183.0,81.0054645
46,DU1507425,Stock,6327,D,-178.0,83.4525354
47,DU1507425,Stock,6735,EFX,-105.0,141.03743715
48,DU1507425,Stock,4082282,SEE,-392.0,37.62410205
49,DU1507425,Stock,49588376,PM,-178.0,83.56253315
