,Compte,Type,conId,Ticker,Quantité,Average Cost
0,DU1507425,Stock,5407,CAH,266.0,55.5012406
1,DU1507425,Stock,9705,MMC,-142.0,105.97064505
2,DU1507425,Stock,275850,VRTX,-71.0,212.4813972
3,DU1507425,Stock,3691937,AMZN,17.0,1746.85058825
4,DU1507425,Stock,9657,MCK,99.0,149.900101
5,DU1507425,Stock,13878278,CNC,-252.0,59.563648
6,DU1507425,Stock,375796353,XRX,-380.0,39.39090765
7,DU1507425,Stock,9358,MAR,110.0,135.9590909
8,DU1507425,Stock,9360,MAS,-2.0,45.53395
9,DU1507425,Stock,338719530,LIN,-71.0,209.2714648
10,DU1507425,Stock,36320731,CHRW,-200.0,74.5633375
11,DU1507425,Stock,276066,STZ,-83.0,179.56411565
12,DU1507425,Stock,346403540,CI,75.0,197.51589465
13,DU1507425,Stock,2586156,KMX,-150.0,99.72115
14,DU1507425,Stock,29380756,NDAQ,-143.0,104.58373005
15,DU1507425,Stock,8251,HUM,-45.0,334.44073555
16,DU1507425,Stock,12869,TMO,-49.0,306.1731347
17,DU1507425,Stock,4644,ATO,100.0,109.72
18,DU1507425,Stock,94078796,FBHS,234.0,63.495
19,DU1507425,Stock,8894,KO,-282.0,53.13378085
20,DU1507425,Stock,4726021,SWKS,153.0,97.64653595
21,DU1507425,Stock,273733,REGN,-44.0,341.0800932
22,DU1507425,Stock,265598,AAPL,-56.0,265.5265268
23,DU1507425,Stock,107113386,FB,-77.0,194.69286365
24,DU1507425,Stock,4726176,ALXN,-138.0,108.4103906
25,DU1507425,Stock,269315,FISV,-128.0,116.30966095
26,DU1507425,Stock,12120,SHW,-25.0,585.57776
27,DU1507425,Stock,274385,SIVB,65.0,229.6553846
28,DU1507425,Stock,268627,DHI,-273.0,54.71374835
29,DU1507425,Stock,6442,DHR,106.0,140.19943395
30,DU1507425,Stock,661507,LH,-87.0,171.19484255
31,DU1507425,Stock,120643512,NCLH,278.0,53.60219425
