,Date,Compte,Ticker,Type,Quantité,Exposition,Latent PnL
101,2019-11-25,DU1507425,FISV,Stock,-512.0,-59550.72,915.2000000000024
102,2019-11-25,DU1507425,SHW,Stock,-125.0,-73197.5,1107.000000000005
103,2019-11-25,DU1507425,SIVB,Stock,325.0,74639.5,278.20000000000203
104,2019-11-25,DU1507425,DHI,Stock,-1365.0,-74679.15,592.4100000000024
105,2019-11-25,DU1507425,DHR,Stock,530.0,74306.0,1802.0000000000061
106,2019-11-25,DU1507425,LH,Stock,-522.0,-89361.18000000002,379.3199999999987
107,2019-11-25,DU1507425,NCLH,Stock,1390.0,74504.0,-44.48000000000296
108,2019-11-18,DU1507425,CCL,Stock,333.0,14925.06,-209.79000000000084
109,2019-11-18,DU1507425,AMAT,Stock,-241.0,-14925.13,-50.61000000000021
110,2019-11-25,DU1507425,RJF,Stock,498.0,44396.7,-220.7800000000021
111,2019-11-25,DU1507425,HBI,Stock,939.0,14171.559999999998,-316.8300000000005
112,2019-11-25,DU1507425,PM,Stock,-534.0,-44621.04,439.6600000000023
113,2019-11-25,DU1507425,VNO,Stock,468.0,29633.76,4.6800000000007245
114,2019-11-25,DU1507425,PSX,Stock,-250.0,-29617.5,611.2500000000001
115,2019-11-25,DU1507425,LUV,Stock,259.0,14794.08,113.96000000000126
116,2019-11-25,DU1507425,ZION,Stock,296.0,14817.76,32.55999999999983
117,2019-11-26,DU1507425,CAH,Stock,1330.0,73815.0,-178.22000000000043
118,2019-11-26,DU1507425,MMC,Stock,-994.0,-105334.18,-1422.8400000000033
119,2019-11-21,DU1507425,VRTX,Stock,-213.0,-45258.24,-577.2300000000017
120,2019-11-26,DU1507425,AMZN,Stock,102.0,178104.18,838.1400000000078
121,2019-11-26,DU1507425,MCK,Stock,594.0,89040.6,543.5099999999981
122,2019-11-26,DU1507425,CNC,Stock,-1512.0,-90054.72,-458.6399999999984
123,2019-11-26,DU1507425,XRX,Stock,-2280.0,-89809.2,1725.2000000000053
124,2019-11-26,DU1507425,MAR,Stock,660.0,89733.6,-84.70000000000425
125,2019-11-26,DU1507425,MAS,Stock,-340.0,-15480.2,-66.8599999999999
126,2019-11-26,DU1507425,LIN,Stock,-497.0,-104007.19,1414.3200000000052
127,2019-11-26,DU1507425,CHRW,Stock,-1400.0,-104384.0,-1637.9999999999966
128,2019-11-18,DU1507425,STZ,Stock,-249.0,-44710.44,-251.49000000000007
129,2019-11-26,DU1507425,CI,Stock,526.0,103811.16,1807.9699999999966
130,2019-11-26,DU1507425,KMX,Stock,-900.0,-89748.0,955.4999999999986
131,2019-11-26,DU1507425,NDAQ,Stock,-858.0,-89729.64,-267.4100000000006
132,2019-11-26,DU1507425,HUM,Stock,-270.0,-90298.8,-1389.6
133,2019-11-26,DU1507425,TMO,Stock,-343.0,-105016.31,-425.31999999999465
134,2019-11-26,DU1507425,ATO,Stock,700.0,76804.0,-1190.9999999999968
135,2019-11-26,DU1507425,FBHS,Stock,1404.0,89154.0,-690.2999999999972
136,2019-11-26,DU1507425,KO,Stock,-1692.0,-89895.96,-177.65999999999474
137,2019-11-26,DU1507425,SWKS,Stock,918.0,89642.7,143.8199999999952
138,2019-11-21,DU1507425,REGN,Stock,-132.0,-45022.56,-714.5600000000003
139,2019-11-26,DU1507425,AAPL,Stock,-392.0,-104087.75999999998,430.0799999999877
140,2019-11-26,DU1507425,FB,Stock,-539.0,-104937.91,-2072.07
141,2019-11-26,DU1507425,ALXN,Stock,-966.0,-104724.06,-2304.600000000004
142,2019-11-26,DU1507425,FISV,Stock,-640.0,-74438.4,926.7200000000032
143,2019-11-26,DU1507425,SHW,Stock,-150.0,-87837.0,1067.0000000000073
144,2019-11-26,DU1507425,SIVB,Stock,390.0,89567.4,492.70000000000283
145,2019-11-26,DU1507425,DHI,Stock,-1638.0,-89614.98,406.77000000000237
146,2019-11-25,DU1507425,DHR,Stock,530.0,74306.0,1802.0000000000061
147,2019-11-26,DU1507425,LH,Stock,-609.0,-104254.71,180.9599999999986
148,2019-11-26,DU1507425,NCLH,Stock,1668.0,89404.8,47.259999999996545
149,2019-11-18,DU1507425,CCL,Stock,333.0,14925.06,-209.79000000000084
150,2019-11-18,DU1507425,AMAT,Stock,-241.0,-14925.13,-50.61000000000021
151,2019-11-26,DU1507425,RJF,Stock,664.0,59195.6,-159.36000000000368
152,2019-11-26,DU1507425,HBI,Stock,-66.0,-370.7900000000027,-899.7300000000006
153,2019-11-26,DU1507425,PM,Stock,-712.0,-59494.72,669.2800000000034
154,2019-11-26,DU1507425,VNO,Stock,702.0,44450.64,252.71999999999957
155,2019-11-26,DU1507425,PSX,Stock,-375.0,-44426.25,1128.7500000000002
156,2019-11-26,DU1507425,LUV,Stock,518.0,29588.16,235.6900000000028
157,2019-11-26,DU1507425,ZION,Stock,887.0,44468.23,-268.8500000000032
158,2019-11-26,DU1507425,NWSA,Stock,1150.0,14835.0,160.99999999999858
159,2019-11-26,DU1507425,CMA,Stock,210.0,14712.6,52.5
160,2019-11-26,DU1507425,WAB,Stock,183.0,14824.83,-164.70000000000104
161,2019-11-26,DU1507425,CAH,Stock,1596.0,88578.0,-521.3600000000001
162,2019-11-26,DU1507425,MMC,Stock,-1136.0,-120381.92,-1736.6600000000049
163,2019-11-21,DU1507425,VRTX,Stock,-213.0,-45258.24,-577.2300000000017
164,2019-11-26,DU1507425,AMZN,Stock,110.0,192078.98,1238.860000000009
165,2019-11-26,DU1507425,MCK,Stock,693.0,103880.7,137.60999999999856
166,2019-11-26,DU1507425,CNC,Stock,-1764.0,-105063.84,-574.5599999999985
167,2019-11-26,DU1507425,XRX,Stock,-2660.0,-104777.4,2139.4000000000065
168,2019-11-26,DU1507425,MAR,Stock,770.0,104689.2,368.49999999999636
169,2019-11-26,DU1507425,MAS,Stock,-342.0,-15571.26,-70.03999999999989
170,2019-11-26,DU1507425,LIN,Stock,-568.0,-118865.36,1707.550000000007
171,2019-11-26,DU1507425,CHRW,Stock,-1600.0,-119296.0,-2135.9999999999955
172,2019-11-18,DU1507425,STZ,Stock,-249.0,-44710.44,-251.49000000000007
173,2019-11-26,DU1507425,CI,Stock,601.0,118625.16,2021.719999999996
174,2019-11-26,DU1507425,KMX,Stock,-1050.0,-104706.0,1117.4999999999984
175,2019-11-26,DU1507425,NDAQ,Stock,-1001.0,-104684.58,-303.1600000000006
176,2019-11-26,DU1507425,HUM,Stock,-315.0,-105348.6,-1733.849999999999
177,2019-11-26,DU1507425,TMO,Stock,-392.0,-120018.64,-782.0399999999935
178,2019-11-26,DU1507425,ATO,Stock,800.0,87776.0,-1433.9999999999961
179,2019-11-26,DU1507425,FBHS,Stock,1638.0,104013.0,-437.5799999999977
180,2019-11-26,DU1507425,KO,Stock,-1974.0,-104878.62,-394.7999999999936
181,2019-11-26,DU1507425,SWKS,Stock,1071.0,104583.15,368.72999999999496
182,2019-11-21,DU1507425,REGN,Stock,-132.0,-45022.56,-714.5600000000003
183,2019-11-26,DU1507425,AAPL,Stock,-448.0,-118957.44,499.519999999985
184,2019-11-26,DU1507425,FB,Stock,-616.0,-119929.04,-2401.63
185,2019-11-26,DU1507425,ALXN,Stock,-1104.0,-119684.64,-3015.3000000000047
186,2019-11-26,DU1507425,FISV,Stock,-768.0,-89326.07999999999,938.2400000000032
187,2019-11-26,DU1507425,SHW,Stock,-175.0,-102476.5,1027.0000000000095
188,2019-11-26,DU1507425,SIVB,Stock,455.0,104495.3,707.2000000000038
189,2019-11-26,DU1507425,DHI,Stock,-1911.0,-104550.81,221.13000000000244
190,2019-11-25,DU1507425,DHR,Stock,530.0,74306.0,1802.0000000000061
191,2019-11-26,DU1507425,LH,Stock,-696.0,-119148.24,-17.400000000001455
192,2019-11-26,DU1507425,NCLH,Stock,1946.0,104305.6,138.99999999999608
193,2019-11-18,DU1507425,CCL,Stock,333.0,14925.06,-209.79000000000084
194,2019-11-18,DU1507425,AMAT,Stock,-241.0,-14925.13,-50.61000000000021
195,2019-11-26,DU1507425,RJF,Stock,830.0,73994.5,-97.94000000000528
196,2019-11-26,DU1507425,HBI,Stock,-1071.0,-14913.140000000005,-1482.6300000000006
197,2019-11-26,DU1507425,PM,Stock,-890.0,-74368.4,898.9000000000044
198,2019-11-26,DU1507425,VNO,Stock,936.0,59267.52,500.75999999999846
199,2019-11-26,DU1507425,PSX,Stock,-500.0,-59235.0,1646.2500000000007
200,2019-11-26,DU1507425,LUV,Stock,777.0,44382.24,357.42000000000434
201,2019-11-26,DU1507425,ZION,Stock,1478.0,74118.70000000001,-570.2600000000062
202,2019-11-26,DU1507425,NWSA,Stock,2300.0,29670.0,321.99999999999716
203,2019-11-26,DU1507425,CMA,Stock,420.0,29425.2,105.0
204,2019-11-26,DU1507425,WAB,Stock,366.0,29649.66,-329.40000000000214
205,2019-11-26,DU1507425,CAH,Stock,1596.0,88578.0,-521.3600000000001
206,2019-11-26,DU1507425,MMC,Stock,-1136.0,-120381.92,-1736.6600000000049
207,2019-11-21,DU1507425,VRTX,Stock,-213.0,-45258.24,-577.2300000000017
208,2019-11-26,DU1507425,AMZN,Stock,110.0,192078.98,1238.860000000009
209,2019-11-26,DU1507425,MCK,Stock,693.0,103880.7,137.60999999999856
210,2019-11-26,DU1507425,CNC,Stock,-1764.0,-105063.84,-574.5599999999985
211,2019-11-26,DU1507425,XRX,Stock,-2660.0,-104777.4,2139.400000000006
212,2019-11-26,DU1507425,MAR,Stock,770.0,104689.2,368.49999999999636
213,2019-11-26,DU1507425,MAS,Stock,-342.0,-15571.26,-70.03999999999989
214,2019-11-26,DU1507425,LIN,Stock,-568.0,-118865.36,1707.550000000007
215,2019-11-26,DU1507425,CHRW,Stock,-1600.0,-119296.0,-2135.999999999996
216,2019-11-18,DU1507425,STZ,Stock,-249.0,-44710.44,-251.49000000000007
217,2019-11-26,DU1507425,CI,Stock,601.0,118625.16,2021.719999999996
218,2019-11-26,DU1507425,KMX,Stock,-1050.0,-104706.0,1117.4999999999984
219,2019-11-26,DU1507425,NDAQ,Stock,-1001.0,-104684.58,-303.1600000000006
220,2019-11-26,DU1507425,HUM,Stock,-315.0,-105348.6,-1733.849999999999
221,2019-11-26,DU1507425,TMO,Stock,-392.0,-120018.64,-782.0399999999935
222,2019-11-26,DU1507425,ATO,Stock,800.0,87776.0,-1433.9999999999961
223,2019-11-26,DU1507425,FBHS,Stock,1638.0,104013.0,-437.5799999999977
224,2019-11-26,DU1507425,KO,Stock,-1974.0,-104878.62,-394.7999999999936
225,2019-11-26,DU1507425,SWKS,Stock,1071.0,104583.15,368.72999999999513
226,2019-11-21,DU1507425,REGN,Stock,-132.0,-45022.56,-714.5600000000003
227,2019-11-26,DU1507425,AAPL,Stock,-448.0,-118957.44,499.519999999985
228,2019-11-26,DU1507425,FB,Stock,-616.0,-119929.04,-2401.63
229,2019-11-26,DU1507425,ALXN,Stock,-1104.0,-119684.64,-3015.3000000000047
230,2019-11-26,DU1507425,FISV,Stock,-768.0,-89326.07999999999,938.2400000000032
231,2019-11-26,DU1507425,SHW,Stock,-175.0,-102476.5,1027.0000000000095
232,2019-11-26,DU1507425,SIVB,Stock,455.0,104495.3,707.2000000000038
233,2019-11-26,DU1507425,DHI,Stock,-1911.0,-104550.81,221.1300000000024
234,2019-11-25,DU1507425,DHR,Stock,530.0,74306.0,1802.0000000000061
235,2019-11-26,DU1507425,LH,Stock,-696.0,-119148.24,-17.400000000001455
236,2019-11-26,DU1507425,NCLH,Stock,1946.0,104305.6,138.99999999999608
237,2019-11-18,DU1507425,CCL,Stock,333.0,14925.06,-209.79000000000084
238,2019-11-18,DU1507425,AMAT,Stock,-241.0,-14925.13,-50.61000000000021
239,2019-11-26,DU1507425,RJF,Stock,830.0,73994.5,-97.94000000000528
240,2019-11-26,DU1507425,HBI,Stock,-1071.0,-14913.140000000005,-1482.630000000001
241,2019-11-26,DU1507425,PM,Stock,-890.0,-74368.4,898.9000000000044
242,2019-11-26,DU1507425,VNO,Stock,936.0,59267.52,500.75999999999846
243,2019-11-26,DU1507425,PSX,Stock,-500.0,-59235.0,1646.2500000000007
244,2019-11-26,DU1507425,LUV,Stock,777.0,44382.24,357.42000000000434
245,2019-11-26,DU1507425,ZION,Stock,1478.0,74118.70000000001,-570.2600000000062
246,2019-11-26,DU1507425,NWSA,Stock,2300.0,29670.0,321.99999999999716
247,2019-11-26,DU1507425,CMA,Stock,420.0,29425.2,105.0
248,2019-11-26,DU1507425,WAB,Stock,366.0,29649.66,-329.40000000000214
249,2019-11-29,DU1507425,CAH,Stock,1594.0,88467.78,-521.2000000000002
250,2019-11-29,DU1507425,MMC,Stock,-1278.0,-135429.66,-2034.860000000004
251,2019-11-21,DU1507425,VRTX,Stock,-213.0,-45258.24,-577.2300000000017
252,2019-11-29,DU1507425,AMZN,Stock,118.0,206053.78,1670.4600000000094
253,2019-11-29,DU1507425,MCK,Stock,792.0,118720.8,-383.1300000000033
254,2019-11-29,DU1507425,CNC,Stock,-2016.0,-120072.96,-803.8799999999976
255,2019-11-29,DU1507425,XRX,Stock,-3040.0,-119745.6,2314.200000000006
256,2019-11-26,DU1507425,MAR,Stock,770.0,104689.2,368.49999999999636
257,2019-11-29,DU1507425,MAS,Stock,-544.0,-25069.30000000001,24.90000000000133
258,2019-11-29,DU1507425,LIN,Stock,-639.0,-133723.53,1986.5800000000079
259,2019-11-29,DU1507425,CHRW,Stock,-1990.0,-148978.9,-2424.599999999994
260,2019-11-18,DU1507425,STZ,Stock,-249.0,-44710.44,-251.49000000000007
261,2019-11-29,DU1507425,CI,Stock,676.0,133439.16,2201.7199999999943
262,2019-11-29,DU1507425,KMX,Stock,-1200.0,-119664.0,1486.4999999999975
263,2019-11-29,DU1507425,NDAQ,Stock,-1144.0,-119639.52,-334.6200000000005
264,2019-11-29,DU1507425,HUM,Stock,-360.0,-120398.4,-2039.4
265,2019-11-29,DU1507425,TMO,Stock,-441.0,-135020.97,-1163.259999999992
266,2019-11-29,DU1507425,ATO,Stock,900.0,98748.0,-1709.9999999999966
267,2019-11-29,DU1507425,FBHS,Stock,1872.0,118872.0,-493.7399999999982
268,2019-11-29,DU1507425,KO,Stock,-2256.0,-119861.28,-470.9399999999926
269,2019-11-29,DU1507425,SWKS,Stock,1224.0,119523.6,468.1799999999938
270,2019-11-21,DU1507425,REGN,Stock,-132.0,-45022.56,-714.5600000000003
271,2019-11-29,DU1507425,AAPL,Stock,-504.0,-133827.12,403.19999999998345
272,2019-11-26,DU1507425,FB,Stock,-616.0,-119929.04,-2401.63
273,2019-11-29,DU1507425,ALXN,Stock,-1242.0,-134645.22,-3778.440000000005
274,2019-11-29,DU1507425,FISV,Stock,-896.0,-104213.75999999998,947.2000000000045
275,2019-11-29,DU1507425,SHW,Stock,-200.0,-117116.0,1088.2500000000107
276,2019-11-29,DU1507425,SIVB,Stock,520.0,119423.2,841.7500000000032
277,2019-11-29,DU1507425,DHI,Stock,-2184.0,-119486.64,46.410000000002356
278,2019-11-25,DU1507425,DHR,Stock,530.0,74306.0,1802.0000000000061
279,2019-11-29,DU1507425,LH,Stock,-783.0,-134041.77000000002,-113.10000000000096
280,2019-11-29,DU1507425,NCLH,Stock,2224.0,119206.4,150.11999999999585
281,2019-11-29,DU1507425,CCL,Stock,2.0,49.920000000000066,-256.130000000001
282,2019-11-18,DU1507425,AMAT,Stock,-241.0,-14925.13,-50.61000000000021
283,2019-11-29,DU1507425,RJF,Stock,996.0,88793.4,13.27999999999264
284,2019-11-26,DU1507425,HBI,Stock,-1071.0,-14913.140000000005,-1482.630000000001
285,2019-11-29,DU1507425,PM,Stock,-1068.0,-89242.07999999999,1011.0400000000037
286,2019-11-29,DU1507425,VNO,Stock,707.0,44531.37,450.3799999999988
287,2019-11-29,DU1507425,PSX,Stock,-625.0,-74043.75,2115.0000000000005
288,2019-11-29,DU1507425,LUV,Stock,1036.0,59176.32,492.1000000000052
289,2019-11-29,DU1507425,ZION,Stock,2363.0,118457.2,-853.4600000000065
290,2019-11-26,DU1507425,NWSA,Stock,2300.0,29670.0,321.99999999999716
291,2019-11-29,DU1507425,CMA,Stock,630.0,44137.8,178.4999999999988
292,2019-11-29,DU1507425,WAB,Stock,549.0,44474.49,-775.9200000000043
293,2019-11-29,DU1507425,VMC,Stock,-103.0,-14776.38,163.77000000000038
294,2019-11-29,DU1507425,TWTR,Stock,473.0,14700.84,-80.40999999999912
295,2019-11-29,DU1507425,MO,Stock,-297.0,-14743.08,-17.820000000000675
296,2019-11-29,DU1507425,GM,Stock,408.0,14659.44,28.56000000000012
297,2019-11-29,DU1507425,TSN,Stock,-164.0,-14743.6,1.6400000000008392
298,2019-11-29,DU1507425,UAA,Stock,771.0,14756.94,-192.75
299,2019-11-29,DU1507425,MTB,Stock,88.0,14608.88,-111.7599999999984
300,2019-11-29,DU1507425,HPE,Stock,-927.0,-14739.3,64.89000000000027
301,2019-11-29,DU1507425,GPC,Stock,-141.0,-14805.0,88.82999999999934
302,2019-11-29,DU1507425,HOG,Stock,-400.0,-14756.0,203.9999999999992
303,2019-11-29,DU1507425,NFLX,Stock,-47.0,-14817.69,28.66999999999797
304,2019-11-29,DU1507425,ILMN,Stock,46.0,14720.46,34.5
305,2019-11-29,DU1507425,D,Stock,-178.0,-14854.1,60.52000000000061
306,2019-11-29,DU1507425,EFX,Stock,-105.0,-14809.2,147.0000000000006
307,2019-11-29,DU1507425,SEE,Stock,-392.0,-14747.04,-43.11999999999978
308,2019-12-04,DU1507425,CAH,Stock,1862.0,102945.14,-317.5200000000006
309,2019-12-04,DU1507425,MMC,Stock,-1420.0,-150477.4,-2198.160000000005
310,2019-11-21,DU1507425,VRTX,Stock,-213.0,-45258.24,-577.2300000000017
311,2019-12-04,DU1507425,AMZN,Stock,126.0,220028.58,1781.1800000000103
312,2019-11-29,DU1507425,MCK,Stock,792.0,118720.8,-383.1300000000033
313,2019-12-04,DU1507425,CNC,Stock,-2268.0,-135082.08000000002,-909.7199999999964
314,2019-11-29,DU1507425,XRX,Stock,-3040.0,-119745.6,2314.200000000006
315,2019-11-26,DU1507425,MAR,Stock,770.0,104689.2,368.49999999999636
316,2019-12-04,DU1507425,MAS,Stock,-546.0,-25163.340000000004,27.80000000000133
317,2019-12-04,DU1507425,LIN,Stock,-710.0,-148581.7,2449.5000000000077
318,2019-12-04,DU1507425,CHRW,Stock,-2190.0,-164200.9,-2480.599999999994
319,2019-11-18,DU1507425,STZ,Stock,-249.0,-44710.44,-251.49000000000007
320,2019-12-04,DU1507425,CI,Stock,751.0,148253.16,2143.2199999999943
321,2019-11-29,DU1507425,KMX,Stock,-1200.0,-119664.0,1486.4999999999975
322,2019-12-04,DU1507425,NDAQ,Stock,-1287.0,-134594.46,-424.7099999999999
323,2019-12-04,DU1507425,HUM,Stock,-405.0,-135448.19999999998,-2475.0
324,2019-12-04,DU1507425,TMO,Stock,-490.0,-150023.3,-1627.2899999999906
325,2019-12-04,DU1507425,ATO,Stock,1000.0,109720.0,-1982.999999999997
326,2019-12-04,DU1507425,FBHS,Stock,2106.0,133731.0,-573.299999999999
327,2019-12-04,DU1507425,KO,Stock,-2538.0,-134843.94,-798.0599999999913
