,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
10,2020-02-03,LEN,1,0,0,1,66.66000366210938
14,2020-02-03,XRX,0,1,1,0,36.290000915527344
19,2020-02-03,PCAR,0,1,1,0,74.33999633789062
32,2020-02-03,FANG,1,0,0,1,73.08000183105469
38,2020-02-03,SBAC,1,0,0,1,249.5800018310547
57,2020-02-03,PH,1,0,0,1,198.1300048828125
58,2020-02-03,LIN,0,1,1,0,209.44000244140625
68,2020-02-03,COTY,0,1,1,0,10.5600004196167
89,2020-02-03,PFG,0,1,1,0,53.869998931884766
94,2020-02-03,HPE,0,1,1,0,14.140000343322754
95,2020-02-03,CPB,0,1,1,0,48.869998931884766
100,2020-02-03,WMB,0,1,1,0,21.1200008392334
103,2020-02-03,EMN,0,1,1,0,72.19999694824219
108,2020-02-03,KEY,0,1,1,0,18.979999542236328
113,2020-02-03,URI,0,1,1,0,139.52000427246094
131,2020-02-03,LB,0,1,1,0,22.440000534057617
132,2020-02-03,BBY,0,0,0,1,85.26000213623047
147,2020-02-03,LNC,1,0,0,1,54.41999816894531
151,2020-02-03,EMR,0,1,1,0,72.5999984741211
154,2020-02-03,SHW,0,1,0,0,574.9099731445312
158,2020-02-03,FBHS,0,1,1,0,68.9800033569336
166,2020-02-03,PPG,0,1,1,0,121.33999633789062
171,2020-02-03,COF,0,1,0,0,99.75
178,2020-02-03,CXO,0,1,1,0,75.62000274658203
181,2020-02-03,BDX,0,1,1,0,279.30999755859375
182,2020-02-03,JWN,0,1,1,0,37.52000045776367
184,2020-02-03,RCL,0,1,1,0,116.44999694824219
186,2020-02-03,PPL,0,1,1,0,36.25
188,2020-02-03,BWA,0,1,1,0,34.380001068115234
194,2020-02-03,MPC,0,1,1,0,52.060001373291016
204,2020-02-03,OXY,0,1,1,0,40.08000183105469
205,2020-02-03,ROK,0,1,1,0,194.55999755859375
209,2020-02-03,BA,0,1,1,0,316.0
228,2020-02-03,ETFC,1,0,0,1,42.25
233,2020-02-03,KMX,0,1,1,0,95.05999755859375
237,2020-02-03,MXIM,0,1,1,0,60.84000015258789
251,2020-02-03,GM,0,1,1,0,33.720001220703125
258,2020-02-03,MTB,0,1,1,0,169.08999633789062
262,2020-02-03,FISV,0,1,1,0,121.94000244140625
272,2020-02-03,K,0,1,1,0,68.83999633789062
