,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
26,2020-01-08,GM,0,1,1,0,34.650001525878906
28,2020-01-08,FBHS,0,1,1,0,66.79000091552734
60,2020-01-08,LNC,0,1,0,0,58.62000274658203
62,2020-01-08,HOG,0,1,1,0,36.529998779296875
69,2020-01-08,PCAR,0,1,1,0,78.95999908447266
72,2020-01-08,EQIX,0,1,1,0,583.7999877929688
93,2020-01-08,MPC,1,0,0,1,58.52000045776367
94,2020-01-08,EMN,0,1,1,0,75.19999694824219
103,2020-01-08,PFG,0,1,1,0,55.59000015258789
104,2020-01-08,COF,0,1,1,0,101.13999938964844
105,2020-01-08,HPE,0,1,1,0,15.760000228881836
108,2020-01-08,PPL,0,1,1,0,35.380001068115234
113,2020-01-08,FANG,0,1,1,0,93.33000183105469
123,2020-01-08,WMB,0,1,1,0,23.530000686645508
127,2020-01-08,JWN,0,1,1,0,42.13999938964844
137,2020-01-08,URI,1,0,0,1,164.80999755859375
142,2020-01-08,COTY,0,1,1,0,10.520000457763672
150,2020-01-08,C,0,1,1,0,79.36000061035156
153,2020-01-08,CTSH,0,1,1,0,60.72999954223633
160,2020-01-08,PH,0,1,1,0,206.6300048828125
168,2020-01-08,CPB,0,1,1,0,47.349998474121094
177,2020-01-08,XRX,0,1,1,0,35.93000030517578
182,2020-01-08,PSX,0,1,1,0,104.0999984741211
199,2020-01-08,ROK,0,1,1,0,205.3800048828125
206,2020-01-08,BWA,0,1,1,0,42.70000076293945
214,2020-01-08,EFX,0,1,1,0,146.27999877929688
218,2020-01-08,LEN,1,0,0,1,57.59000015258789
219,2020-01-08,MS,0,1,1,0,51.56999969482422
228,2020-01-08,CAH,0,1,1,0,50.060001373291016
236,2020-01-08,PPG,1,0,0,1,128.41000366210938
237,2020-01-08,DOV,0,1,1,0,116.37999725341797
241,2020-01-08,LHX,0,1,1,0,211.2899932861328
278,2020-01-08,AOS,0,1,1,0,47.2599983215332
280,2020-01-08,K,0,1,1,0,68.88999938964844
