,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
15,2020-01-28,PPG,0,0,0,1,124.02999877929688
27,2020-01-28,PPL,0,1,1,0,36.63999938964844
31,2020-01-28,ETFC,1,0,0,1,44.4900016784668
34,2020-01-28,OXY,0,1,1,0,41.20000076293945
48,2020-01-28,TMO,0,1,1,0,333.260009765625
68,2020-01-28,FANG,0,1,1,0,79.12000274658203
71,2020-01-29,UPS,1,0,0,1,115.76000213623048
73,2020-01-28,SBAC,1,0,0,1,251.75
85,2020-01-28,NDAQ,0,1,1,0,111.13999938964844
89,2020-01-28,JWN,0,1,1,0,38.5099983215332
92,2020-01-28,HPE,0,1,1,0,14.619999885559082
95,2020-01-28,KMX,0,1,1,0,98.56999969482422
96,2020-01-28,PH,0,1,1,0,196.8000030517578
97,2020-01-28,DISCA,0,1,0,0,30.520000457763672
101,2020-01-28,C,0,1,1,0,77.23999786376953
107,2020-01-28,BDX,0,1,1,0,282.260009765625
125,2020-01-28,KEY,0,1,1,0,19.09000015258789
131,2020-01-28,MAS,0,1,1,0,48.72999954223633
134,2020-01-28,MXIM,0,1,1,0,62.09000015258789
141,2020-01-28,CAH,0,1,1,0,53.79999923706055
151,2020-01-28,COTY,0,1,1,0,10.5
163,2020-01-28,GM,0,1,1,0,33.639999389648445
171,2020-01-28,CPB,0,1,1,0,48.88000106811523
177,2020-01-28,K,0,1,1,0,68.98000335693361
183,2020-01-28,HOG,1,0,0,1,33.790000915527344
192,2020-01-28,PCAR,0,1,1,0,76.7699966430664
194,2020-01-28,FBHS,0,1,1,0,67.88999938964844
205,2020-01-28,CXO,1,0,0,1,80.18000030517578
217,2020-01-28,LB,0,1,1,0,20.559999465942386
234,2020-01-28,MTB,0,1,1,0,170.72999572753906
236,2020-01-28,EMR,0,1,1,0,74.43000030517578
255,2020-01-28,EMN,0,1,1,0,70.15000152587889
261,2020-01-28,BWA,0,1,1,0,35.43000030517578
276,2020-01-28,MPC,0,1,1,0,52.93000030517578
278,2020-01-28,FISV,0,1,1,0,120.43000030517578
283,2020-01-28,RCL,0,1,1,0,120.43000030517578
