,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
0,2020-01-03,GPC,0,1,1,0,104.30999755859375
3,2020-01-03,ADI,0,1,0,0,118.30999755859375
7,2020-01-03,EMN,0,1,1,0,75.94999694824219
11,2020-01-03,PH,0,0,0,1,206.82000732421875
14,2020-01-03,CI,0,1,0,0,203.17999267578125
18,2020-01-03,L,0,1,1,0,52.7599983215332
22,2020-01-03,EQIX,0,1,1,0,585.1199951171875
33,2020-01-03,NWSA,0,1,1,0,14.399999618530273
38,2020-01-03,XLNX,1,0,0,1,99.30999755859375
41,2020-01-03,PFG,0,0,0,1,54.90999984741211
53,2020-01-03,JWN,0,1,1,0,39.880001068115234
97,2020-01-03,NCLH,0,1,1,0,57.599998474121094
100,2020-01-03,FTV,0,1,1,0,77.2300033569336
101,2020-01-03,AON,0,1,1,0,207.97000122070312
103,2020-01-03,WDC,0,1,1,0,64.61000061035156
116,2020-01-03,UPS,0,1,1,0,116.72000122070312
117,2020-01-03,MAS,0,1,1,0,47.900001525878906
136,2020-01-03,ABC,1,0,0,1,84.01000213623047
144,2020-01-03,DHI,0,1,1,0,52.959999084472656
145,2020-01-03,ZION,0,1,1,0,51.70000076293945
148,2020-01-03,AOS,0,1,1,0,47.349998474121094
170,2020-01-03,KR,0,1,1,0,28.700000762939453
174,2020-01-03,UTX,0,1,1,0,153.35000610351562
177,2020-01-03,NLSN,1,0,0,1,20.079999923706055
187,2020-01-03,VNO,0,1,1,0,66.01000213623047
190,2020-01-03,JNPR,0,1,1,0,24.34000015258789
230,2020-01-03,FBHS,0,1,1,0,65.38999938964844
240,2020-01-03,HOG,0,1,1,0,36.279998779296875
242,2020-01-03,CLX,0,1,1,0,152.91000366210938
247,2020-01-03,WYNN,0,1,1,0,141.47000122070312
250,2020-01-03,BA,0,1,1,0,332.760009765625
251,2020-01-03,ROK,0,1,1,0,202.63999938964844
258,2020-01-03,FLS,0,1,1,0,49.880001068115234
259,2020-01-03,KEY,0,1,1,0,19.90999984741211
262,2020-01-03,CTSH,0,1,1,0,61.36000061035156
277,2020-01-03,VLO,0,1,1,0,91.5199966430664
281,2020-01-03,BKNG,0,1,1,0,2065.47998046875
284,2020-01-03,DVA,1,0,0,1,75.08000183105469
294,2020-01-03,VZ,1,0,0,1,60.400001525878906
297,2020-01-03,WFC,0,1,1,0,53.41999816894531
319,2020-01-03,SLG,0,1,1,0,89.26000213623047
321,2020-01-03,MXIM,0,1,1,0,61.349998474121094
328,2020-01-03,DTE,0,1,1,0,129.00999450683594
331,2020-01-03,IT,0,1,1,0,155.97999572753906
