,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
1,2019-12-31,ATO,0,0,0,1,111.86000061035156
9,2019-12-31,NWSA,0,1,1,0,14.140000343322754
30,2019-12-31,FBHS,0,0,0,1,65.33999633789062
35,2019-12-31,KEY,0,1,1,0,20.239999771118164
48,2019-12-31,MXIM,0,1,1,0,61.5099983215332
60,2019-12-31,MLM,0,1,1,0,279.6400146484375
79,2019-12-31,DVA,1,0,0,1,75.02999877929688
98,2019-12-31,AOS,0,1,1,0,47.63999938964844
117,2019-12-31,MAS,0,1,1,0,47.9900016784668
122,2019-12-31,FITB,0,1,1,0,30.739999771118164
127,2019-12-31,ROK,0,1,1,0,202.6699981689453
140,2019-12-31,DTE,0,1,1,0,129.8699951171875
142,2019-12-31,WFC,0,1,1,0,53.79999923706055
143,2019-12-31,XLNX,0,1,1,0,97.7699966430664
153,2019-12-31,JWN,0,1,1,0,40.93000030517578
166,2019-12-31,WDC,0,1,1,0,63.470001220703125
176,2019-12-31,GPC,0,1,1,0,106.2300033569336
177,2019-12-31,KR,0,1,1,0,28.989999771118164
185,2019-12-31,VLO,0,1,1,0,93.6500015258789
186,2019-12-31,NCLH,0,1,1,0,58.40999984741211
199,2019-12-31,VNO,0,1,1,0,66.5
219,2019-12-31,JNPR,0,1,1,0,24.6299991607666
220,2019-12-31,BKNG,0,0,0,1,2053.72998046875
229,2019-12-31,ZION,0,1,1,0,51.91999816894531
250,2019-12-31,SLG,0,1,1,0,91.87999725341797
256,2019-12-31,CLX,0,1,1,0,153.5399932861328
263,2019-12-31,CHTR,0,1,1,0,485.0799865722656
266,2019-12-31,EQIX,0,1,1,0,583.7000122070312
278,2019-12-31,ABC,0,1,1,0,85.0199966430664
289,2019-12-31,LNT,0,0,0,1,54.720001220703125
295,2019-12-31,BA,0,0,0,1,325.760009765625
309,2019-12-31,NLSN,0,0,0,1,20.299999237060547
318,2019-12-31,ADI,0,0,0,1,118.83999633789062
332,2019-12-31,PFG,0,1,1,0,55.0
