,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
2,2019-12-30,CHTR,0,0,0,1,483.0799865722656
9,2019-12-30,VNO,0,1,1,0,65.63999938964844
17,2019-12-30,SCHW,0,1,1,0,47.81999969482422
25,2019-12-30,ROK,0,1,1,0,202.92999267578125
54,2019-12-30,EQIX,0,1,1,0,580.239990234375
60,2019-12-30,ZION,0,1,1,0,51.77000045776367
65,2019-12-30,PFG,0,1,1,0,54.650001525878906
68,2019-12-30,DVA,1,0,0,1,74.08000183105469
75,2019-12-30,JNPR,0,0,0,1,24.5
76,2019-12-30,NLSN,1,0,0,1,20.100000381469727
92,2019-12-30,XOM,0,1,0,0,69.4800033569336
93,2019-12-30,CI,1,0,0,1,202.97000122070312
102,2019-12-30,JWN,0,1,1,0,40.65999984741211
111,2019-12-30,TJX,0,1,1,0,61.16999816894531
113,2019-12-30,DTE,0,1,1,0,129.02000427246094
116,2019-12-30,FBHS,0,0,0,1,65.37999725341797
122,2019-12-30,ABC,0,1,1,0,83.63999938964844
147,2019-12-30,SLG,0,1,1,0,91.30500030517578
153,2019-12-30,NWSA,0,1,1,0,14.069999694824219
157,2019-12-30,WFC,0,1,1,0,53.599998474121094
160,2019-12-30,BKNG,0,0,0,1,2053.8701171875
168,2019-12-30,VLO,0,1,1,0,92.87999725341797
175,2019-12-30,ADI,0,0,0,1,118.86000061035156
176,2019-12-30,KEY,0,1,1,0,20.219999313354492
198,2019-12-30,MAS,0,1,1,0,48.09000015258789
200,2019-12-30,IT,1,0,0,1,152.77000427246094
207,2019-12-30,GPC,0,1,1,0,106.0199966430664
210,2019-12-30,KR,0,1,1,0,29.059999465942383
226,2019-12-30,MXIM,0,1,1,0,61.630001068115234
277,2019-12-30,WDC,0,1,1,0,62.380001068115234
278,2019-12-30,CLX,0,1,1,0,152.8800048828125
279,2019-12-30,AOS,0,1,1,0,47.56999969482422
285,2019-12-30,FLS,1,0,0,1,49.650001525878906
289,2019-12-30,OKE,0,1,1,0,75.41999816894531
307,2019-12-30,MLM,0,1,1,0,277.95001220703125
314,2019-12-30,FITB,0,1,1,0,30.549999237060547
333,2019-12-30,NCLH,0,1,1,0,58.59000015258789
