,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
22,2020-01-17,ICE,0,1,1,0,96.7699966430664
36,2020-01-17,MTB,0,1,1,0,163.02999877929688
42,2020-01-17,LHX,0,1,1,0,219.3800048828125
50,2020-01-17,MAS,0,1,1,0,49.09000015258789
53,2020-01-17,HOG,0,1,1,0,35.720001220703125
55,2020-01-17,CTSH,0,1,0,0,62.77000045776367
65,2020-01-17,DTE,0,1,1,0,133.8300018310547
68,2020-01-17,LB,0,1,1,0,20.15999984741211
75,2020-01-17,UPS,0,1,1,0,118.5999984741211
84,2020-01-17,MXIM,0,1,1,0,61.369998931884766
95,2020-01-17,KMX,0,1,1,0,95.68000030517578
97,2020-01-17,JNPR,0,1,1,0,24.700000762939453
104,2020-01-17,WMB,0,1,1,0,23.860000610351562
105,2020-01-17,COF,0,1,1,0,104.12999725341797
106,2020-01-17,K,0,1,1,0,70.87999725341797
116,2020-01-17,URI,1,0,0,1,158.72000122070312
132,2020-01-17,SBAC,1,0,0,1,252.0399932861328
141,2020-01-17,FBHS,0,1,1,0,69.41000366210938
155,2020-01-17,PPG,0,0,0,1,128.49000549316406
167,2020-01-17,CAH,0,1,1,0,53.93000030517578
183,2020-01-17,KEY,0,1,1,0,19.59000015258789
185,2020-01-17,GM,0,1,1,0,35.599998474121094
189,2020-01-17,EMR,0,1,1,0,77.77999877929688
191,2020-01-17,PPL,0,1,1,0,36.09000015258789
194,2020-01-17,C,0,1,1,0,81.12000274658203
202,2020-01-17,LNC,0,1,0,0,60.040000915527344
211,2020-01-17,COTY,0,1,1,0,11.029999732971191
213,2020-01-17,LRCX,0,1,1,0,308.0
219,2020-01-17,PH,0,1,1,0,207.0
220,2020-01-17,EMN,0,1,1,0,77.44999694824219
229,2020-01-17,JWN,0,1,1,0,40.34000015258789
240,2020-01-17,ROK,0,1,1,0,204.74000549316406
245,2020-01-17,BWA,0,1,1,0,41.529998779296875
248,2020-01-17,PFG,0,1,1,0,57.08000183105469
251,2020-01-17,LEN,0,1,1,0,63.09000015258789
253,2020-01-17,AOS,0,1,0,0,46.93000030517578
261,2020-01-17,PSX,0,1,0,0,103.30999755859375
264,2020-01-17,MPC,0,1,1,0,56.88999938964844
275,2020-01-17,BBY,0,1,1,0,89.94000244140625
