,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
19,2020-01-24,KMX,0,1,1,0,96.7300033569336
24,2020-01-24,PH,1,0,0,1,198.27999877929688
30,2020-01-24,SBAC,1,0,0,1,253.14999389648438
32,2020-01-24,LB,0,1,1,0,20.739999771118164
33,2020-01-24,PFG,0,1,1,0,54.36000061035156
41,2020-01-24,MXIM,0,1,1,0,62.560001373291016
42,2020-01-24,TXT,0,1,0,0,44.70000076293945
47,2020-01-24,COF,0,1,1,0,104.30000305175781
50,2020-01-24,ICE,0,1,1,0,97.11000061035156
58,2020-01-24,FBHS,0,1,1,0,69.51000213623047
59,2020-01-24,PSX,0,1,1,0,100.31999969482422
60,2020-01-24,WMB,0,1,1,0,22.190000534057617
69,2020-01-24,PPL,0,1,1,0,36.529998779296875
88,2020-01-24,K,0,1,1,0,69.33999633789062
91,2020-01-24,LEN,1,0,0,1,66.63999938964844
99,2020-01-24,LNC,1,0,0,1,56.54999923706055
106,2020-01-24,KEY,0,1,1,0,19.290000915527344
113,2020-01-24,MPC,0,1,1,0,54.4900016784668
125,2020-01-24,BDX,0,1,1,0,278.25
134,2020-01-24,BWA,0,1,1,0,39.2400016784668
135,2020-01-24,GM,1,0,0,1,34.310001373291016
140,2020-01-24,AOS,0,1,1,0,45.43000030517578
141,2020-01-24,HPE,0,1,1,0,14.760000228881836
143,2020-01-24,TMO,0,1,1,0,333.67999267578125
177,2020-01-24,URI,0,1,1,0,151.64999389648438
179,2020-01-24,PCAR,0,1,1,0,76.79000091552734
181,2020-01-24,FANG,0,1,1,0,82.83999633789062
184,2020-01-24,MAS,0,1,0,0,48.54999923706055
191,2020-01-24,ROK,0,1,1,0,199.72000122070312
196,2020-01-24,COTY,0,1,0,0,10.539999961853027
197,2020-01-24,DISCA,0,1,1,0,30.31999969482422
214,2020-01-24,SHW,0,1,1,0,594.8400268554688
225,2020-01-24,LIN,0,1,1,0,209.99000549316406
227,2020-01-24,EMN,0,1,1,0,73.16999816894531
234,2020-01-24,CAH,0,1,1,0,53.81999969482422
244,2020-01-24,CPB,0,1,1,0,48.790000915527344
248,2020-01-24,PPG,1,0,0,1,125.80999755859375
249,2020-01-24,MTB,0,1,1,0,171.49000549316406
254,2020-01-24,JNPR,0,1,1,0,24.579999923706055
261,2020-01-24,UPS,0,1,1,0,116.66000366210938
273,2020-01-24,EMR,0,1,1,0,76.69999694824219
