,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
0,2020-01-06,L,0,1,1,0,52.08000183105469
11,2020-01-06,SHW,0,1,1,0,563.4099731445312
22,2020-01-06,COO,0,0,0,1,323.1700134277344
25,2020-01-06,JNPR,0,1,1,0,24.290000915527344
37,2020-01-06,NLSN,0,1,1,0,20.489999771118164
42,2020-01-06,HOG,0,1,1,0,36.54999923706055
51,2020-01-06,SLG,0,1,1,0,90.63999938964844
53,2020-01-06,ZION,0,1,1,0,51.06999969482422
65,2020-01-06,NCLH,0,1,1,0,56.79999923706055
70,2020-01-06,IT,0,0,0,1,158.86000061035156
77,2020-01-06,KEY,0,1,1,0,19.610000610351562
81,2020-01-06,SCHW,0,1,1,0,47.34000015258789
86,2020-01-06,VLO,0,1,1,0,91.52999877929688
92,2020-01-06,CTSH,0,1,1,0,60.75
94,2020-01-06,PKI,0,1,1,0,98.0
133,2020-01-06,FBHS,0,1,1,0,65.88999938964844
142,2020-01-06,FLS,0,1,1,0,49.779998779296875
143,2020-01-06,XLNX,0,1,1,0,97.23999786376953
144,2020-01-06,DVA,1,0,0,1,75.55000305175781
145,2020-01-06,DTE,0,1,1,0,128.97999572753906
152,2020-01-06,VNO,0,1,1,0,66.87000274658203
162,2020-01-06,AON,0,1,1,0,208.57000732421875
165,2020-01-06,ROK,0,1,1,0,204.25
188,2020-01-06,PH,0,1,1,0,206.91000366210938
194,2020-01-06,EMN,0,0,0,1,75.51000213623047
209,2020-01-06,WFC,0,1,1,0,53.099998474121094
220,2020-01-06,WDC,0,1,1,0,63.369998931884766
226,2020-01-06,GPC,0,1,1,0,102.0999984741211
233,2020-01-06,EQIX,0,1,1,0,584.47998046875
253,2020-01-06,WYNN,0,1,1,0,141.19000244140625
258,2020-01-06,CLX,0,1,1,0,153.3699951171875
261,2020-01-06,BA,0,1,1,0,333.739990234375
273,2020-01-06,XOM,0,1,1,0,70.87000274658203
276,2020-01-06,KR,0,1,1,0,28.799999237060547
281,2020-01-06,AOS,0,1,1,0,47.650001525878906
305,2020-01-06,UPS,0,1,1,0,116.19999694824219
306,2020-01-06,NWSA,0,1,1,0,14.359999656677246
308,2020-01-06,JWN,0,1,1,0,40.97999954223633
329,2020-01-06,PFG,0,1,1,0,55.0
