,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
2,2020-01-22,GM,0,1,1,0,34.90999984741211
4,2020-01-22,TMO,0,1,1,0,340.04998779296875
15,2020-01-22,ICE,0,1,1,0,96.43000030517578
29,2020-01-22,K,0,1,1,0,70.26000213623047
44,2020-01-21,BBY,0,1,1,0,90.23999786376952
51,2020-01-22,PH,1,0,0,1,198.74000549316406
52,2020-01-22,EMR,0,1,1,0,77.0199966430664
53,2020-01-22,DTE,0,1,0,0,132.6199951171875
59,2020-01-22,JNPR,0,1,1,0,24.420000076293945
60,2020-01-22,LB,0,1,1,0,19.979999542236328
67,2020-01-22,ROK,0,1,1,0,199.3800048828125
71,2020-01-22,COTY,0,1,1,0,10.770000457763672
82,2020-01-22,MAS,0,1,1,0,49.290000915527344
85,2020-01-22,URI,1,0,0,1,155.27000427246094
108,2020-01-22,CAH,0,1,1,0,55.31999969482422
118,2020-01-22,WMB,0,1,0,0,22.639999389648438
119,2020-01-22,SHW,0,1,1,0,592.9299926757812
124,2020-01-22,KEY,0,1,1,0,19.6200008392334
127,2020-01-22,HPE,0,1,1,0,15.029999732971191
128,2020-01-22,EMN,0,1,1,0,73.54000091552734
140,2020-01-22,LEN,0,1,1,0,65.6449966430664
142,2020-01-22,EQIX,0,1,1,0,591.530029296875
157,2020-01-22,PFG,0,1,1,0,55.61000061035156
162,2020-01-22,LHX,0,1,1,0,219.91000366210938
166,2020-01-22,MTB,0,1,1,0,161.8699951171875
181,2020-01-22,C,0,1,1,0,80.0999984741211
182,2020-01-22,DHI,0,1,1,0,57.41999816894531
186,2020-01-22,BWA,0,1,1,0,40.290000915527344
196,2020-01-22,PPG,1,0,0,1,126.16000366210938
206,2020-01-22,UPS,0,1,1,0,117.26000213623047
210,2020-01-22,FANG,1,0,0,1,85.44000244140625
215,2020-01-22,JWN,0,1,1,0,39.880001068115234
230,2020-01-22,PPL,0,1,1,0,36.16999816894531
232,2020-01-22,PCAR,0,1,1,0,76.94000244140625
235,2020-01-22,KMX,0,1,1,0,97.3499984741211
246,2020-01-22,COF,0,1,1,0,106.76000213623047
258,2020-01-22,MXIM,0,1,1,0,62.5
263,2020-01-22,SBAC,1,0,0,1,252.61000061035156
265,2020-01-22,CXO,1,0,0,1,86.16999816894531
267,2020-01-22,FBHS,0,1,1,0,69.9800033569336
270,2020-01-22,MPC,0,1,1,0,55.970001220703125
