,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
1,2020-01-16,PSX,0,1,0,0,103.79000091552734
11,2020-01-16,CAH,0,1,1,0,54.41999816894531
15,2020-01-16,HPE,0,1,1,0,15.770000457763672
34,2020-01-16,KMX,0,1,1,0,94.69999694824219
48,2020-01-16,LHX,0,1,1,0,214.35000610351562
57,2020-01-16,COTY,0,1,1,0,11.430000305175781
60,2020-01-16,JWN,0,1,1,0,40.4900016784668
70,2020-01-16,WMB,0,1,1,0,24.040000915527344
80,2020-01-16,PPG,1,0,0,1,127.41000366210938
90,2020-01-16,LB,0,1,1,0,20.280000686645508
93,2020-01-16,LNC,0,1,1,0,59.20000076293945
106,2020-01-16,BWA,0,1,1,0,41.880001068115234
116,2020-01-16,MPC,1,0,0,1,57.529998779296875
119,2020-01-16,K,0,1,1,0,70.73999786376953
122,2020-01-16,PPL,0,1,1,0,35.959999084472656
124,2020-01-16,BA,0,1,1,0,332.0
138,2020-01-16,PCAR,0,1,1,0,78.55999755859375
140,2020-01-16,URI,0,1,0,0,157.64999389648438
149,2020-01-16,MTB,0,1,1,0,163.9499969482422
160,2020-01-16,MXIM,0,1,1,0,61.959999084472656
162,2020-01-16,FBHS,0,1,1,0,69.5999984741211
163,2020-01-16,FANG,0,1,1,0,90.73999786376953
167,2020-01-16,PH,0,1,1,0,207.75
197,2020-01-16,ICE,0,1,1,0,96.2699966430664
210,2020-01-16,UPS,0,1,1,0,118.61000061035156
219,2020-01-16,C,0,1,1,0,81.0
232,2020-01-16,EQIX,0,1,1,0,595.1199951171875
238,2020-01-16,HOLX,0,1,1,0,54.220001220703125
239,2020-01-16,EMN,0,1,1,0,76.93000030517578
240,2020-01-16,GM,0,1,1,0,35.54999923706055
248,2020-01-16,PFG,0,1,1,0,56.099998474121094
249,2020-01-16,LEN,0,1,1,0,63.189998626708984
254,2020-01-16,BBY,0,1,0,0,88.94999694824219
255,2020-01-16,DTE,0,1,1,0,132.9199981689453
270,2020-01-16,COF,0,1,1,0,102.91999816894531
272,2020-01-16,JNPR,0,1,1,0,24.899999618530273
277,2020-01-16,ROK,0,1,1,0,205.25999450683594
280,2020-01-16,EMR,0,1,1,0,77.87000274658203
