,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Buy/Sell Price,Quantity,Actual,PNL,Latent PNL
59,2017-02-22,VFC,0,1,0,0,50.5,602.0,46.27,415.38,0
60,2017-02-22,UHS,1,0,0,0,124.03,242.0,122.38,0,0
61,2017-02-22,GILD,0,0,0,0,70.18,427.0,62.42,0,-614.88
62,2017-02-22,FLT,0,0,0,0,166.15,181.0,167.09,0,-181.0
63,2017-02-22,VIAB,0,0,0,0,44.09,680.0,41.4,0,-306.0
64,2017-02-22,DLR,0,0,0,0,105.07,286.0,93.34,0,-277.42
65,2017-02-22,WFC,0,0,0,0,57.58,521.0,53.37,0,442.85
66,2017-02-22,XOM,0,0,0,0,82.09,365.0,72.09,0,-244.55
67,2017-02-22,RL,0,0,0,1,78.69,381.0,72.98,45.72,0
68,2017-02-22,IT,0,0,0,0,102.41,293.0,102.46,0,-38.09
69,2017-02-22,SIVB,0,0,0,0,0,0,188.15,0,0
70,2017-02-22,MLM,0,0,0,0,219.89,136.0,213.35,0,25.84
71,2017-02-22,PKG,0,0,0,0,96.04,312.0,86.65,0,-386.88
72,2017-02-22,LEG,0,0,0,0,48.66,617.0,44.28,0,-320.84
73,2017-02-22,ADP,1,0,0,0,100.79,298.0,94.27,0,0
74,2017-02-22,PPL,0,0,0,1,36.35,839.0,31.09,-503.4,0
75,2017-02-22,OXY,1,0,0,0,66.51,451.0,56.37,0,0
76,2017-02-23,PKG,0,0,0,0,96.04,312.0,86.64,0,-736.32
77,2017-02-23,MRO,1,0,0,0,15.69,1912.0,15.41,0,0
78,2017-02-23,HAS,1,0,0,0,96.87,310.0,90.53,0,0
79,2017-02-23,SIVB,0,0,1,0,186.3,161.0,189.13,0,0
80,2017-02-23,VFC,1,0,0,0,49.76,603.0,45.45,0,0
81,2017-02-23,PPG,0,0,0,0,102.5,293.0,98.03,0,-108.41
82,2017-02-23,GILD,0,0,0,0,70.18,427.0,62.91,0,-367.22
83,2017-02-23,UHS,0,0,0,0,124.03,242.0,123.17,0,162.14
84,2017-02-23,DLR,0,0,0,0,105.07,286.0,95.25,0,257.4
85,2017-02-23,VIAB,0,0,0,0,44.09,680.0,40.8,0,170.0
86,2017-02-23,WFC,0,0,0,0,57.58,521.0,53.49,0,62.52
87,2017-02-23,HSIC,0,0,0,0,67.06,447.0,67.42,0,123.93
88,2017-02-23,OXY,0,0,0,0,66.51,451.0,55.8,0,-667.48
89,2017-02-23,CCI,0,0,0,0,90.55,331.0,81.58,0,-148.95
90,2017-02-23,FLT,0,0,0,0,166.15,181.0,168.37,0,-103.17
91,2017-02-23,LEG,0,0,0,0,48.66,617.0,44.43,0,-166.59
92,2017-02-23,XOM,0,0,0,0,82.09,365.0,72.85,0,-178.85
93,2017-02-23,ADP,0,0,0,0,100.79,298.0,95.42,0,250.32
94,2017-02-23,PPL,1,0,0,0,36.59,820.0,31.37,0,0
95,2017-02-23,IT,0,0,0,0,102.41,293.0,102.54,0,-213.89
96,2017-02-24,LEG,0,0,0,0,48.66,617.0,44.68,0,-425.73
97,2017-02-24,VIAB,0,0,0,0,44.09,680.0,40.83,0,115.6
98,2017-02-24,FLT,0,0,0,0,166.15,181.0,168.7,0,-282.36
99,2017-02-24,DLR,0,0,0,0,105.07,286.0,97.05,0,846.56
100,2017-02-24,GILD,0,0,0,0,70.18,427.0,63.43,0,-153.72
101,2017-02-24,XOM,0,0,0,0,82.09,365.0,72.23,0,-350.4
102,2017-02-24,MLM,0,0,0,1,210.49,136.0,204.68,1278.4,0
103,2017-02-24,OXY,0,0,0,0,66.51,451.0,55.49,0,-712.58
104,2017-02-24,IT,0,0,0,0,102.41,293.0,103.71,0,389.69
105,2017-02-24,WFC,0,0,0,0,57.58,521.0,52.87,0,119.83
106,2017-02-24,MRO,0,0,0,0,15.69,1912.0,15.17,0,401.52
107,2017-02-24,RJF,1,0,0,0,78.5,382.0,75.29,0,0
108,2017-02-24,PPL,0,1,0,0,36.83,820.0,31.63,196.8,0
109,2017-02-24,CBS,0,0,1,0,66.9,448.0,64.53,0,0
110,2017-02-24,CPRI,1,0,0,0,37.45,801.0,37.3,0,0
111,2017-02-24,CCI,0,0,0,0,90.55,331.0,82.77,0,-698.41
112,2017-02-24,VFC,0,1,0,0,49.96,603.0,45.89,120.6,0
113,2017-02-24,SIVB,0,0,0,0,186.3,161.0,188.23,0,-462.07
114,2017-02-24,PKG,0,0,0,0,96.04,312.0,86.14,0,-808.08
115,2017-02-27,VFC,1,0,0,0,49.92,601.0,45.9,0,0
116,2017-02-27,MRO,0,0,0,0,15.69,1912.0,15.29,0,-19.12
117,2017-02-27,PKG,0,0,0,0,96.04,312.0,86.33,0,-817.44
118,2017-02-27,GILD,0,0,0,0,70.18,427.0,63.94,0,81.13
119,2017-02-27,PPL,1,0,0,0,36.57,820.0,31.41,0,0
120,2017-02-27,OXY,0,0,0,0,66.51,451.0,55.99,0,-577.28
121,2017-02-27,DLR,0,0,0,0,105.07,286.0,96.86,0,732.16
122,2017-02-27,XOM,0,0,0,0,82.09,365.0,72.63,0,-204.4
123,2017-02-27,UHS,0,1,0,0,125.62,242.0,125.35,384.78,0
124,2017-02-27,MKTX,0,0,0,0,191.45,157.0,190.99,0,609.16
125,2017-02-27,FLT,0,0,0,0,166.15,181.0,169.88,0,-685.99
126,2017-02-27,IT,0,0,0,0,102.41,293.0,104.55,0,612.37
127,2017-02-27,HAS,0,0,0,0,96.87,310.0,90.98,0,201.5
128,2017-02-27,WFC,0,0,0,0,57.58,521.0,53.1,0,213.61
129,2017-02-27,VIAB,0,0,0,0,44.09,680.0,40.46,0,265.2
130,2017-02-27,SCHW,0,0,0,0,0,0,40.37,0,0
131,2017-02-27,CPRI,0,1,0,0,37.5,801.0,37.6,40.05,0
132,2017-02-27,HSIC,0,1,0,0,67.77,447.0,68.05,317.37,0
133,2017-02-27,LEG,0,0,0,0,48.66,617.0,44.74,0,-407.22
134,2017-02-28,XOM,0,0,0,0,82.09,365.0,72.44,0,-142.35
135,2017-02-28,OXY,0,0,0,0,66.51,451.0,56.06,0,-135.3
136,2017-02-28,VIAB,0,0,0,0,44.09,680.0,40.42,0,204.0
137,2017-02-28,WFC,0,0,0,0,57.58,521.0,52.93,0,797.13
138,2017-02-28,MRO,0,1,0,0,16.16,1912.0,15.43,898.64,0
139,2017-02-28,NOV,0,0,0,1,40.89,749.0,39.64,-644.14,0
140,2017-02-28,DLR,0,0,0,0,105.07,286.0,97.21,0,674.96
141,2017-02-28,CCI,0,0,0,0,90.55,331.0,83.61,0,-953.28
142,2017-02-28,FLT,0,0,0,0,166.15,181.0,170.0,0,-876.04
143,2017-02-28,VFC,0,0,0,0,49.92,601.0,45.36,0,-189.6
144,2017-02-28,RJF,0,0,0,0,78.5,382.0,75.36,0,500.42
145,2017-02-28,LEG,0,0,0,0,48.66,617.0,44.45,0,-610.83
146,2017-02-28,PPL,0,0,0,0,36.57,820.0,31.68,0,-57.4
147,2017-02-28,HAS,0,0,0,0,96.87,310.0,90.36,0,80.6
148,2017-02-28,PKG,0,0,0,0,96.04,312.0,85.2,0,-839.28
149,2017-02-28,SCHW,1,0,0,0,41.5,723.0,39.09,0,0
150,2017-02-28,PPG,0,0,0,0,102.5,293.0,97.86,0,278.35
151,2017-02-28,GILD,0,0,0,0,70.18,427.0,63.92,0,273.28
152,2017-02-28,MLM,1,0,0,0,223.02,135.0,210.43,0,0
153,2017-02-28,IT,0,0,0,0,102.41,293.0,103.21,0,536.19
154,2017-02-28,CBS,0,0,0,1,66.5,448.0,63.52,179.2,0
155,2017-03-01,LEG,0,0,0,0,48.66,617.0,45.12,0,-728.06
156,2017-03-01,CCI,0,0,0,0,90.55,331.0,83.15,0,-860.6
157,2017-03-01,UHS,0,0,1,0,124.74,241.0,124.27,0,0
158,2017-03-01,NOV,0,0,1,0,41.3,726.0,40.93,0,0
159,2017-03-01,FLT,0,0,0,0,166.15,181.0,164.75,0,298.65
160,2017-03-01,DISH,0,1,0,0,61.83,479.0,61.99,-383.2,0
161,2017-03-01,HSIC,0,0,1,0,67.01,448.0,67.45,0,0
162,2017-03-01,GILD,0,0,0,0,70.18,427.0,63.66,0,-76.86
163,2017-03-01,SIVB,0,0,0,0,186.3,161.0,197.63,0,-1869.21
164,2017-03-01,OXY,0,0,0,0,66.51,451.0,56.65,0,-302.17
165,2017-03-01,VIAB,0,0,0,0,44.09,680.0,40.7,0,170.0
166,2017-03-01,MLM,0,1,0,0,221.91,135.0,216.59,-149.85,0
167,2017-03-01,IT,0,0,0,0,102.41,293.0,104.2,0,421.92
168,2017-03-01,PPL,0,1,0,0,36.57,820.0,31.55,0.0,0
169,2017-03-01,PKG,0,0,0,0,96.04,312.0,86.42,0,-714.48
170,2017-03-01,VFC,0,0,0,0,49.92,601.0,45.69,0,104.67
171,2017-03-01,XOM,0,0,0,0,82.09,365.0,73.95,0,259.15
172,2017-03-01,DLR,0,0,0,0,105.07,286.0,97.24,0,849.42
173,2017-03-01,WFC,0,0,0,0,57.58,521.0,54.62,0,1146.2
174,2017-03-02,WFC,0,0,0,0,57.58,521.0,53.69,0,661.67
175,2017-03-02,OXY,0,0,0,0,66.51,451.0,56.02,0,-509.63
176,2017-03-02,CCI,0,0,0,0,90.55,331.0,82.86,0,-628.9
177,2017-03-02,RL,0,0,0,0,0,0,75.41,0,0
178,2017-03-02,IT,0,0,0,0,102.41,293.0,104.04,0,307.65
179,2017-03-02,LEG,0,0,0,0,48.66,617.0,44.73,0,-481.26
180,2017-03-02,FLT,0,0,0,0,166.15,181.0,162.62,0,685.99
181,2017-03-02,DLR,0,0,0,0,105.07,286.0,96.63,0,603.46
182,2017-03-02,HAS,0,0,0,0,96.87,310.0,90.98,0,189.1
183,2017-03-02,XOM,0,0,0,0,82.09,365.0,74.2,0,441.65
184,2017-03-02,VFC,0,1,0,0,50.55,601.0,46.13,378.63,0
185,2017-03-02,PKG,0,0,0,0,96.04,312.0,86.19,0,-686.4
186,2017-03-02,MRO,1,0,0,0,16.18,1854.0,15.57,0,0
187,2017-03-02,UHS,0,0,0,1,123.04,241.0,121.57,409.7,0
188,2017-03-02,GILD,0,0,0,0,70.18,427.0,63.97,0,209.23
189,2017-03-02,CBS,1,0,0,0,66.98,448.0,64.71,0,0
190,2017-03-02,MKTX,0,0,0,0,191.45,157.0,188.01,0,189.97
191,2017-03-03,FLT,0,0,0,0,166.15,181.0,164.58,0,434.4
192,2017-03-03,IT,0,0,0,0,102.41,293.0,103.41,0,87.9
193,2017-03-03,PKG,0,0,0,0,96.04,312.0,86.41,0,-748.8
194,2017-03-03,MLM,0,0,1,0,215.93,139.0,212.53,0,0
195,2017-03-03,WFC,0,0,0,0,57.58,521.0,53.86,0,500.16
196,2017-03-03,DLR,0,0,0,0,105.07,286.0,97.5,0,837.98
197,2017-03-03,HAS,0,0,0,0,96.87,310.0,91.18,0,198.4
198,2017-03-03,GILD,0,0,0,0,70.18,427.0,64.16,0,162.26
199,2017-03-03,MRO,0,0,0,0,16.18,1854.0,15.6,0,-148.32
200,2017-03-03,CCI,0,0,0,0,90.55,331.0,82.02,0,-344.24
201,2017-03-03,NOV,0,0,0,0,41.3,726.0,39.6,0,863.94
202,2017-03-03,LEG,0,0,0,0,48.66,617.0,44.72,0,-419.56
203,2017-03-03,OXY,0,0,0,0,66.51,451.0,55.47,0,-762.19
204,2017-03-03,XOM,0,0,0,0,82.09,365.0,73.45,0,127.75
205,2017-03-03,UHS,1,0,0,0,125.65,239.0,124.29,0,0
206,2017-03-06,IT,0,0,0,0,102.41,293.0,103.11,0,304.72
207,2017-03-06,DISH,1,0,0,0,64.39,466.0,61.23,0,0
208,2017-03-06,CCI,0,0,0,0,90.55,331.0,82.21,0,-446.85
209,2017-03-06,OXY,0,0,0,0,66.51,451.0,55.36,0,-744.15
210,2017-03-06,MRO,0,1,0,0,16.55,1854.0,15.88,685.98,0
211,2017-03-06,HAS,0,0,0,0,96.87,310.0,90.52,0,-24.8
212,2017-03-06,FLT,0,0,0,0,166.15,181.0,163.67,0,504.99
213,2017-03-06,MLM,0,0,0,0,215.93,139.0,209.59,0,195.99
214,2017-03-06,PPG,0,1,0,0,101.14,293.0,96.69,-398.48,0
215,2017-03-06,GILD,0,0,0,0,70.18,427.0,63.59,0,-251.93
216,2017-03-06,LEG,0,0,0,0,48.66,617.0,44.32,0,-228.29
217,2017-03-06,XOM,0,0,0,0,82.09,365.0,73.78,0,372.3
218,2017-03-06,PKG,0,0,0,0,96.04,312.0,85.12,0,-1104.48
219,2017-03-06,RL,0,0,0,0,0,0,74.5,0,0
220,2017-03-06,NOV,0,0,0,0,41.3,726.0,39.1,0,1009.14
221,2017-03-06,WFC,0,0,0,0,57.58,521.0,53.6,0,442.85
222,2017-03-06,UHS,0,1,0,0,125.53,239.0,125.26,-28.68,0
223,2017-03-06,DLR,0,0,0,0,105.07,286.0,96.94,0,623.48
224,2017-03-07,XOM,0,0,0,0,82.09,365.0,73.51,0,94.9
225,2017-03-07,PPG,1,0,0,0,100.64,298.0,96.29,0,0
226,2017-03-07,PKG,0,0,0,0,96.04,312.0,85.22,0,-1001.52
227,2017-03-07,IT,0,0,0,0,102.41,293.0,103.46,0,208.03
228,2017-03-07,CCI,0,0,0,0,90.55,331.0,81.8,0,-556.08
229,2017-03-07,OXY,0,0,0,0,66.51,451.0,55.33,0,-1253.78
230,2017-03-07,NOV,0,0,0,0,41.3,726.0,38.54,0,1524.6
231,2017-03-07,WFC,0,0,0,0,57.58,521.0,53.32,0,713.77
232,2017-03-07,FLT,0,0,0,0,166.15,181.0,163.2,0,660.65
233,2017-03-07,DLR,0,0,0,0,105.07,286.0,96.74,0,612.04
234,2017-03-07,HAS,0,0,0,0,96.87,310.0,90.67,0,111.6
235,2017-03-07,LEG,0,0,0,0,48.66,617.0,44.13,0,-148.08
236,2017-03-07,PPL,0,0,0,0,0,0,31.6,0,0
237,2017-03-07,GILD,0,0,0,0,70.18,427.0,62.6,0,-495.32
238,2017-03-07,RL,1,0,0,0,79.33,378.0,73.95,0,0
239,2017-03-07,VIAB,0,0,0,0,44.09,680.0,39.93,0,612.0
240,2017-03-08,MRO,1,0,0,0,15.66,1916.0,14.34,0,0
241,2017-03-08,RJF,0,0,0,0,78.5,382.0,75.46,0,213.92
242,2017-03-08,PPL,1,0,0,0,36.01,833.0,31.29,0,0
243,2017-03-08,UHS,0,0,0,0,0,0,122.54,0,0
244,2017-03-08,MLM,0,0,0,0,215.93,139.0,205.85,0,767.28
245,2017-03-08,GILD,0,0,0,0,70.18,427.0,63.21,0,-414.19
246,2017-03-08,CBS,0,1,0,0,67.56,448.0,65.71,259.84,0
247,2017-03-08,NOV,0,0,0,0,41.3,726.0,37.2,0,2729.76
248,2017-03-08,PKG,0,0,0,0,96.04,312.0,85.7,0,-957.84
249,2017-03-08,OXY,0,0,0,0,66.51,451.0,53.71,0,-2092.64
250,2017-03-08,LEG,0,0,0,0,48.66,617.0,44.03,0,-30.85
251,2017-03-08,PPG,0,1,0,0,106.0,298.0,102.07,1597.28,0
252,2017-03-08,VIAB,0,0,0,0,44.09,680.0,40.93,0,136.0
253,2017-03-08,HAS,0,0,0,0,96.87,310.0,90.84,0,251.1
254,2017-03-08,IT,0,0,0,0,102.41,293.0,104.3,0,480.52
255,2017-03-08,DISH,0,0,0,0,64.39,466.0,63.99,0,-219.02
256,2017-03-08,RL,0,1,0,0,80.26,378.0,75.15,351.54,0
257,2017-03-08,XOM,0,0,0,0,82.09,365.0,72.18,0,-529.25
258,2017-03-08,DLR,0,0,0,0,105.07,286.0,93.95,0,-217.36
259,2017-03-08,WFC,0,0,0,0,57.58,521.0,53.23,0,453.27
260,2017-03-09,UHS,0,0,1,0,123.82,242.0,122.67,0,0
261,2017-03-09,RL,1,0,0,0,79.81,376.0,74.45,0,0
262,2017-03-09,PKG,0,0,0,0,96.04,312.0,85.52,0,-842.4
263,2017-03-09,HAS,0,0,0,0,96.87,310.0,90.81,0,313.1
264,2017-03-09,IT,0,0,0,0,102.41,293.0,104.58,0,758.87
265,2017-03-09,WFC,0,0,0,0,57.58,521.0,53.68,0,729.4
266,2017-03-09,VFC,1,0,0,0,49.76,603.0,45.93,0,0
267,2017-03-09,PPG,0,0,0,0,0,0,98.34,0,0
268,2017-03-09,NOV,0,0,0,0,41.3,726.0,36.96,0,2519.22
269,2017-03-09,XOM,0,0,0,0,82.09,365.0,72.75,0,127.75
270,2017-03-09,MLM,0,0,0,1,209.37,139.0,203.23,911.84,0
271,2017-03-09,DLR,0,0,0,0,105.07,286.0,93.59,0,-311.74
272,2017-03-09,GILD,0,0,0,0,70.18,427.0,62.03,0,-687.47
273,2017-03-09,CBS,0,0,0,0,0,0,65.41,0,0
274,2017-03-09,VIAB,0,0,0,0,44.09,680.0,41.34,0,-115.6
275,2017-03-09,DISH,0,1,0,0,62.44,466.0,63.51,-908.7,0
276,2017-03-09,CCI,0,0,0,0,90.55,331.0,80.91,0,13.24
277,2017-03-09,OXY,0,1,0,0,63.0,451.0,54.09,-1583.01,0
278,2017-03-10,WFC,0,0,0,0,57.58,521.0,53.82,0,651.25
279,2017-03-10,DLR,0,0,0,0,105.07,286.0,93.52,0,-497.64
280,2017-03-10,XOM,0,0,0,0,82.09,365.0,72.7,0,-215.35
281,2017-03-10,LEG,0,0,0,0,48.66,617.0,44.14,0,86.38
282,2017-03-10,RL,0,1,0,0,80.43,376.0,75.03,233.12,0
283,2017-03-10,HAS,0,0,0,0,96.87,310.0,90.92,0,167.4
284,2017-03-10,OXY,1,0,0,0,62.51,480.0,54.17,0,0
285,2017-03-10,VIAB,0,0,0,0,44.09,680.0,40.68,0,251.6
286,2017-03-10,PKG,0,0,0,0,96.04,312.0,84.97,0,-1157.52
287,2017-03-10,CCI,0,0,0,0,90.55,331.0,80.71,0,46.34
288,2017-03-10,PPL,0,1,0,0,36.27,833.0,31.54,216.58,0
289,2017-03-10,GILD,0,0,0,0,70.18,427.0,61.84,0,-794.22
290,2017-03-10,UHS,0,0,0,0,123.82,242.0,120.57,0,416.24
291,2017-03-10,IT,0,0,0,0,102.41,293.0,105.95,0,1872.27
292,2017-03-10,PPG,1,0,0,0,102.26,293.0,97.54,0,0
293,2017-03-13,PPG,0,1,0,0,102.47,293.0,98.1,61.53,0
294,2017-03-13,PPL,0,0,1,0,36.38,825.0,31.65,0,0
295,2017-03-13,MLM,0,0,1,0,212.91,141.0,209.84,0,0
296,2017-03-13,NOV,0,0,0,0,41.3,726.0,37.36,0,2838.66
297,2017-03-13,CCI,0,0,0,0,90.55,331.0,80.99,0,69.51
298,2017-03-13,PKG,0,0,0,0,96.04,312.0,85.4,0,-1344.72
299,2017-03-13,UHS,0,0,0,0,123.82,242.0,120.73,0,742.94
300,2017-03-13,WFC,0,0,0,0,57.58,521.0,53.68,0,474.11
301,2017-03-13,LEG,0,0,0,0,48.66,617.0,44.64,0,-160.42
302,2017-03-13,GILD,0,0,0,0,70.18,427.0,61.76,0,-1182.79
303,2017-03-13,CBS,1,0,0,0,67.68,443.0,65.61,0,0
304,2017-03-13,XOM,0,0,0,0,82.09,365.0,72.53,0,-397.85
305,2017-03-13,DLR,0,0,0,0,105.07,286.0,93.69,0,-549.12
306,2017-03-13,RJF,0,0,0,0,78.5,382.0,75.85,0,126.06
307,2017-03-13,OXY,0,0,0,0,62.51,480.0,54.41,0,-72.0
308,2017-03-13,FLT,0,0,0,1,159.18,181.0,159.85,1261.57,0
309,2017-03-13,VIAB,0,0,0,0,44.09,680.0,40.32,0,639.2
310,2017-03-14,WFC,0,0,0,0,57.58,521.0,53.74,0,687.72
311,2017-03-14,DLR,0,1,0,0,103.0,286.0,93.0,-592.02,0
312,2017-03-14,CPRI,1,0,0,0,37.17,807.0,37.21,0,0
313,2017-03-14,FLT,1,0,0,0,159.13,189.0,159.19,0,0
314,2017-03-14,VFC,0,0,0,0,49.76,603.0,46.45,0,65.23
315,2017-03-14,CBS,0,0,0,0,67.68,443.0,65.71,0,208.21
316,2017-03-14,GILD,0,0,0,0,70.18,427.0,61.94,0,-943.67
317,2017-03-14,UHS,0,0,0,1,120.28,242.0,118.82,856.68,0
318,2017-03-14,VIAB,0,0,0,0,44.09,680.0,40.52,0,353.6
319,2017-03-14,LEG,0,0,0,0,48.66,617.0,44.8,0,-481.26
320,2017-03-14,RL,1,0,0,0,79.99,375.0,74.78,0,0
321,2017-03-14,MRO,0,1,0,0,15.48,1916.0,14.78,-344.88,0
322,2017-03-14,NOV,0,0,0,1,38.2,726.0,37.03,2250.6,0
323,2017-03-14,PKG,0,0,0,0,96.04,312.0,85.25,0,-1285.44
324,2017-03-14,OXY,0,0,0,0,62.51,480.0,54.55,0,859.2
325,2017-03-14,XOM,0,0,0,0,82.09,365.0,72.15,0,-270.1
326,2017-03-14,PPG,1,0,0,0,102.89,292.0,97.19,0,0
327,2017-03-15,DLR,1,0,0,0,104.4,287.0,94.92,0,0
328,2017-03-15,IT,0,1,0,0,111.73,293.0,111.93,2730.76,0
329,2017-03-15,CBS,0,1,0,0,68.16,443.0,65.87,212.64,0
330,2017-03-15,VIAB,0,0,0,0,44.09,680.0,41.08,0,88.4
331,2017-03-15,WFC,0,0,0,0,57.58,521.0,53.69,0,666.88
332,2017-03-15,PKG,0,0,0,0,96.04,312.0,86.22,0,-836.16
333,2017-03-15,PPL,0,0,0,0,36.38,825.0,32.04,0,-379.5
334,2017-03-15,MLM,0,0,0,0,212.91,141.0,208.95,0,-227.01
335,2017-03-15,GILD,0,0,0,0,70.18,427.0,62.58,0,-614.88
336,2017-03-15,XOM,0,0,0,0,82.09,365.0,73.04,0,-21.9
337,2017-03-15,PPG,0,0,0,0,102.89,292.0,99.4,0,513.92
338,2017-03-15,OXY,0,0,0,0,62.51,480.0,56.3,0,1204.8
339,2017-03-15,CCI,0,0,0,0,90.55,331.0,81.24,0,208.53
340,2017-03-15,UHS,0,0,1,0,121.76,246.0,120.22,0,0
341,2017-03-15,LEG,0,0,0,0,48.66,617.0,45.45,0,-820.61
342,2017-03-15,BDX,0,0,1,0,183.45,164.0,178.01,0,0
343,2017-03-15,NOV,0,0,1,0,39.29,764.0,38.42,0,0
344,2017-03-16,DISH,1,0,0,0,63.59,472.0,63.22,0,0
345,2017-03-16,DLR,0,0,0,0,104.4,287.0,93.92,0,-229.6
346,2017-03-16,RL,0,1,0,0,81.25,375.0,75.72,472.5,0
347,2017-03-16,GILD,0,0,0,0,70.18,427.0,62.64,0,-606.34
348,2017-03-16,CCI,0,0,0,0,90.55,331.0,80.97,0,314.45
349,2017-03-16,VIAB,0,0,0,0,44.09,680.0,41.15,0,-6.8
350,2017-03-16,WFC,0,0,0,0,57.58,521.0,54.25,0,932.59
351,2017-03-16,PKG,0,0,0,0,96.04,312.0,85.77,0,-1110.72
352,2017-03-16,OXY,0,0,0,0,62.51,480.0,55.23,0,710.4
353,2017-03-16,FLT,0,1,0,0,163.99,189.0,163.99,918.54,0
354,2017-03-16,UHS,0,0,0,0,121.76,246.0,119.46,0,199.26
355,2017-03-16,CPRI,0,0,0,0,37.17,807.0,37.74,0,443.85
356,2017-03-16,BDX,0,0,0,1,181.69,164.0,174.95,288.64,0
