,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close_position_price,Buy/Sell Price,Quantity,Actual,PNL,Latent PNL,Duration 
59,2019-04-10,RF,0,0,0,0,0,15.05,1993.0,15.2,0,752.76,0
60,2019-04-11,RF,0,0,0,0,0,15.05,1993.0,15.46,0,578.71,0
61,2019-04-11,TPR,0,0,0,0,0,33.56,894.0,33.12,0,1755.81,0
62,2019-04-11,UPS,0,0,0,1,113.94,113.73,264.0,113.94,-55.44,0,6 days 
63,2019-04-11,LEG,0,0,0,0,0,43.17,695.0,43.51,0,800.82,0
64,2019-04-11,JNPR,0,0,0,0,0,27.12,1106.0,27.67,0,270.43,0
65,2019-04-11,ZION,0,0,0,1,48.2,47.43,633.0,48.2,-487.41,0,1 days 
66,2019-04-11,HBAN,0,0,0,0,0,13.23,2268.0,13.54,0,638.17,0
67,2019-04-11,GILD,0,0,0,0,0,67.23,446.0,66.76,0,-1230.19,0
68,2019-04-11,CPRI,1,0,0,0,0,48.34,621.0,48.34,0,0,0
69,2019-04-11,IT,0,0,0,0,0,155.01,194.0,158.54,0,-665.42,0
70,2019-04-11,NTAP,0,0,0,0,0,71.62,419.0,76.1,0,1083.17,0
71,2019-04-11,WRK,0,0,0,0,0,39.2,765.0,39.39,0,1233.2,0
72,2019-04-11,CVX,0,0,0,0,0,126.29,238.0,121.58,0,952.47,0
73,2019-04-11,SNA,0,0,0,0,0,155.75,193.0,156.56,0,658.3,0
74,2019-04-12,OXY,0,0,0,1,65.16,68.03,441.0,65.16,1265.67,0,4 days 
75,2019-04-12,IT,0,0,0,0,0,155.01,194.0,159.41,0,-847.78,0
76,2019-04-12,UPS,0,0,1,0,0,114.72,262.0,114.72,0,0,0
77,2019-04-12,LEG,0,0,0,0,0,43.17,695.0,43.18,0,773.79,0
78,2019-04-12,ZION,1,0,0,0,0,48.39,620.0,48.39,0,0,0
79,2019-04-12,WRK,0,0,0,0,0,39.2,765.0,39.46,0,835.05,0
80,2019-04-12,JNPR,0,0,0,0,0,27.12,1106.0,27.84,0,-42.91,0
81,2019-04-12,GILD,0,0,0,0,0,67.23,446.0,65.4,0,-1676.83,0
82,2019-04-12,OMC,0,0,0,0,0,73.95,406.0,76.56,0,-253.3,0
83,2019-04-12,RF,0,0,0,0,0,15.05,1993.0,15.65,0,-175.55,0
84,2019-04-12,SNA,0,0,0,0,0,155.75,193.0,156.35,0,523.85,0
85,2019-04-12,NTAP,0,0,0,0,0,71.62,419.0,75.63,0,1140.83,0
86,2019-04-12,MMM,0,0,0,0,0,214.42,140.0,216.84,0,368.59,0
87,2019-04-15,CPRI,0,0,0,0,0,48.34,621.0,48.09,0,-155.25,0
88,2019-04-15,HBAN,0,0,0,0,0,13.23,2268.0,13.49,0,396.19,0
89,2019-04-15,GILD,0,0,0,0,0,67.23,446.0,65.85,0,-1611.79,0
90,2019-04-15,RF,0,0,0,0,0,15.05,1993.0,15.38,0,482.0,0
91,2019-04-15,OXY,1,0,0,0,0,63.52,472.0,63.52,0,0,0
92,2019-04-15,IT,0,0,0,0,0,155.01,194.0,160.11,0,-954.48,0
93,2019-04-15,SNA,0,0,0,0,0,155.75,193.0,154.34,0,442.42,0
94,2019-04-15,WRK,0,0,0,0,0,39.2,765.0,37.22,0,1432.27,0
95,2019-04-15,ZION,0,0,0,0,0,48.39,620.0,47.8,0,-1086.78,0
96,2019-04-15,NTAP,0,0,0,0,0,71.62,419.0,76.7,0,1359.12,0
97,2019-04-15,JNPR,0,0,0,0,0,27.12,1106.0,27.63,0,173.19,0
98,2019-04-15,OMC,0,0,0,0,0,73.95,406.0,79.0,0,-439.48,0
99,2019-04-15,WAT,0,0,0,0,0,251.77,119.0,250.82,0,336.77,0
100,2019-04-15,LEG,0,0,0,0,0,43.17,695.0,43.45,0,807.57,0
101,2019-04-16,SNA,0,0,0,0,0,155.75,193.0,157.64,0,364.78,0
102,2019-04-16,PSX,1,0,0,0,0,96.66,310.0,96.66,0,0,0
103,2019-04-16,TPR,0,0,0,0,0,33.56,894.0,32.55,0,2305.3,0
104,2019-04-16,GILD,0,0,0,0,0,67.23,446.0,64.58,0,-1997.72,0
105,2019-04-16,OMC,0,0,0,0,0,73.95,406.0,82.06,0,-2162.69,0
106,2019-04-16,CPRI,0,0,0,0,0,48.34,621.0,48.33,0,-310.5,0
107,2019-04-16,RF,0,0,0,0,0,15.05,1993.0,15.65,0,-98.19,0
108,2019-04-16,HBAN,0,0,0,0,0,13.23,2268.0,13.7,0,-43.77,0
109,2019-04-16,LEG,0,0,0,0,0,43.17,695.0,43.87,0,442.63,0
110,2019-04-16,ZION,0,0,0,0,0,48.39,620.0,48.51,0,-716.62,0
111,2019-04-16,WRK,0,0,0,0,0,39.2,765.0,36.63,0,2796.27,0
112,2019-04-16,JNPR,0,0,0,0,0,27.12,1106.0,28.04,0,-183.38,0
113,2019-04-16,WAT,0,0,0,0,0,251.77,119.0,241.42,0,1316.14,0
114,2019-04-16,HSIC,0,0,1,0,0,61.44,488.0,61.44,0,0,0
115,2019-04-16,OXY,0,0,0,0,0,63.52,472.0,64.02,0,-1509.64,0
116,2019-04-16,IT,0,0,0,0,0,155.01,194.0,159.59,0,-727.5,0
117,2019-04-17,ZION,0,0,0,0,0,48.39,620.0,48.32,0,-655.93,0
118,2019-04-17,WRK,0,0,0,0,0,39.2,765.0,35.57,0,3813.76,0
119,2019-04-17,OXY,0,0,0,0,0,63.52,472.0,62.65,0,-1965.76,0
120,2019-04-17,GILD,0,0,0,0,0,67.23,446.0,63.61,0,-2557.11,0
121,2019-04-17,HBAN,0,0,0,0,0,13.23,2268.0,13.82,0,-417.74,0
122,2019-04-17,FFIV,0,0,0,0,0,0.0,0.0,164.34,0,0,0
123,2019-04-17,JNPR,0,0,0,0,0,27.12,1106.0,27.85,0,-140.15,0
124,2019-04-17,SNA,0,0,0,0,0,155.75,193.0,168.0,0,169.73,0
125,2019-04-17,IT,0,0,0,0,0,155.01,194.0,156.57,0,-302.64,0
126,2019-04-17,RF,0,0,0,0,0,15.05,1993.0,15.85,0,-484.99,0
127,2019-04-17,LEG,0,0,0,0,0,43.17,695.0,43.16,0,733.24,0
128,2019-04-17,HSIC,0,0,0,1,61.03,61.44,488.0,61.03,200.08,0,1 days 
129,2019-04-17,OMC,0,0,0,0,0,73.95,406.0,83.89,0,-3172.85,0
130,2019-04-17,CPRI,0,0,0,0,0,48.34,621.0,48.58,0,198.72,0
131,2019-04-18,RF,0,0,0,0,0,15.05,1993.0,15.18,0,501.35,0
132,2019-04-18,IT,0,0,0,0,0,155.01,194.0,156.61,0,-424.86,0
133,2019-04-18,PSX,0,0,0,0,0,96.66,310.0,96.19,0,-1171.13,0
134,2019-04-18,GILD,0,0,0,0,0,67.23,446.0,62.78,0,-2687.2,0
135,2019-04-18,SNA,0,0,0,0,0,155.75,193.0,167.16,0,-1767.52,0
136,2019-04-18,OMC,0,0,0,0,0,73.95,406.0,82.29,0,-2578.64,0
137,2019-04-18,JNPR,0,0,0,0,0,27.12,1106.0,27.99,0,-269.81,0
138,2019-04-18,CPRI,0,1,0,0,48.86,48.34,621.0,48.86,322.92,0,7 days 
139,2019-04-18,HBAN,0,0,0,0,0,13.23,2268.0,13.62,0,66.22,0
140,2019-04-18,UPS,0,0,0,0,0,114.72,262.0,113.58,0,909.69,0
141,2019-04-18,ZION,0,0,0,0,0,48.39,620.0,47.09,0,-1299.16,0
142,2019-04-18,OXY,0,0,0,0,0,63.52,472.0,62.35,0,-2336.92,0
143,2019-04-18,MMM,0,0,0,0,0,214.42,140.0,217.3,0,169.48,0
144,2019-04-18,LEG,0,0,0,0,0,43.17,695.0,43.13,0,760.27,0
145,2019-04-18,WRK,0,0,0,0,0,39.2,765.0,36.47,0,3821.13,0
146,2019-04-22,IT,0,0,0,0,0,155.01,194.0,158.28,0,-599.46,0
147,2019-04-22,GILD,0,0,0,0,0,67.23,446.0,62.07,0,-3155.53,0
148,2019-04-22,HSIC,1,0,0,0,0,61.32,489.0,61.32,0,0,0
149,2019-04-22,RF,0,0,0,0,0,15.05,1993.0,15.06,0,520.68,0
150,2019-04-22,WRK,0,0,0,1,35.81,39.2,765.0,35.81,2593.35,0,18 days 
151,2019-04-22,OMC,0,0,0,0,0,73.95,406.0,81.93,0,-2376.61,0
152,2019-04-22,JNPR,0,0,0,0,0,27.12,1106.0,27.97,0,-161.76,0
153,2019-04-22,WAT,0,0,0,0,0,251.77,119.0,202.55,0,1276.87,0
154,2019-04-22,ZION,0,1,0,0,46.62,48.39,620.0,46.62,-1097.4,0,10 days 
155,2019-04-22,OXY,0,0,0,0,0,63.52,472.0,62.93,0,-1786.89,0
156,2019-04-22,LEG,0,0,0,0,0,43.17,695.0,43.15,0,1050.87,0
157,2019-04-22,TPR,0,0,0,1,30.6,33.56,894.0,30.6,2646.24,0,13 days 
158,2019-04-22,SNA,0,0,0,0,0,155.75,193.0,169.39,0,-1831.9,0
159,2019-04-23,SNA,0,0,0,0,0,155.75,193.0,171.3,0,-2362.14,0
160,2019-04-23,UPS,0,0,0,1,113.6,114.72,262.0,113.6,293.44,0,11 days 
161,2019-04-23,ZION,0,0,1,0,0,48.79,615.0,48.79,0,0,0
162,2019-04-23,WRK,0,0,1,0,0,36.55,821.0,36.55,0,0,0
163,2019-04-23,CPRI,0,0,0,0,0,0.0,0.0,46.15,0,0,0
164,2019-04-23,GILD,0,0,0,0,0,67.23,446.0,63.16,0,-2648.18,0
165,2019-04-23,HBAN,0,0,0,0,0,13.23,2268.0,13.75,0,-329.74,0
166,2019-04-23,IT,0,0,0,0,0,155.01,194.0,160.02,0,-867.18,0
167,2019-04-23,OXY,0,0,0,0,0,63.52,472.0,59.81,0,-2095.44,0
168,2019-04-23,WAT,0,0,0,0,0,251.77,119.0,210.98,0,4808.79,0
169,2019-04-23,RF,0,0,0,0,0,15.05,1993.0,15.23,0,269.27,0
170,2019-04-23,OMC,0,0,0,0,0,73.95,406.0,80.48,0,-1885.4,0
171,2019-04-23,CVX,0,0,0,0,0,126.29,238.0,121.35,0,1869.57,0
172,2019-04-23,NTAP,0,0,0,0,0,71.62,419.0,76.79,0,1556.82,0
173,2019-04-23,JNPR,0,0,0,0,0,27.12,1106.0,28.32,0,-647.98,0
174,2019-04-23,LEG,0,0,0,0,0,43.17,695.0,42.95,0,956.26,0
175,2019-04-24,ZION,0,0,0,1,48.21,48.79,615.0,48.21,356.7,0,1 days 
176,2019-04-24,SNA,0,0,0,0,0,155.75,193.0,169.04,0,-2119.74,0
177,2019-04-24,RF,0,0,0,0,0,15.05,1993.0,15.23,0,249.92,0
178,2019-04-24,OMC,0,0,0,0,0,73.95,406.0,79.92,0,-1651.67,0
179,2019-04-24,EMR,0,0,1,0,0,72.22,415.0,72.22,0,0,0
180,2019-04-24,HBAN,0,0,0,0,0,13.23,2268.0,13.54,0,-219.76,0
181,2019-04-24,NTAP,0,0,0,0,0,71.62,419.0,73.75,0,263.55,0
182,2019-04-24,UPS,0,0,1,0,0,109.59,274.0,109.59,0,0,0
183,2019-04-24,PSX,0,0,0,0,0,96.66,310.0,94.15,0,-1515.13,0
184,2019-04-24,MMM,0,0,0,0,0,214.42,140.0,197.54,0,142.21,0
185,2019-04-24,OXY,0,1,0,0,60.77,63.52,472.0,60.77,-1298.0,0,9 days 
186,2019-04-24,GILD,0,0,0,0,0,67.23,446.0,62.47,0,-2752.25,0
187,2019-04-24,LEG,0,0,0,0,0,43.17,695.0,42.84,0,1010.32,0
188,2019-04-24,WRK,0,0,0,1,37.03,36.55,821.0,37.03,-394.08,0,1 days 
189,2019-04-24,CPRI,0,0,1,0,0,46.05,651.0,46.05,0,0,0
190,2019-04-24,WAT,0,0,0,1,207.23,251.77,119.0,207.23,5300.26,0,16 days 
191,2019-04-24,IT,0,0,0,0,0,155.01,194.0,159.32,0,-869.12,0
192,2019-04-24,JNPR,0,0,0,0,0,27.12,1106.0,28.57,0,-1036.96,0
193,2019-04-25,LEG,0,0,0,0,0,43.17,695.0,42.16,0,1828.07,0
194,2019-04-25,JNPR,0,0,0,0,0,27.12,1106.0,27.85,0,-377.86,0
195,2019-04-25,UPS,0,0,0,0,0,109.59,274.0,104.91,0,1954.38,0
196,2019-04-25,WRK,1,0,0,0,0,36.73,817.0,36.73,0,0,0
197,2019-04-25,GILD,0,0,0,0,0,67.23,446.0,64.43,0,-2171.18,0
198,2019-04-25,ZION,1,0,0,0,0,48.36,620.0,48.36,0,0,0
199,2019-04-25,HBAN,0,0,0,0,0,13.23,2268.0,13.68,0,-87.77,0
200,2019-04-25,SNA,0,0,0,0,0,155.75,193.0,168.0,0,-1784.56,0
201,2019-04-25,NTAP,0,0,0,0,0,71.62,419.0,73.0,0,267.67,0
202,2019-04-25,CVX,0,0,0,0,0,126.29,238.0,118.4,0,2821.31,0
203,2019-04-25,OXY,0,0,1,0,0,61.6,487.0,61.6,0,0,0
204,2019-04-25,HSIC,0,0,0,0,0,61.32,489.0,64.07,0,1222.5,0
205,2019-04-25,IT,0,0,0,0,0,155.01,194.0,158.48,0,-587.82,0
206,2019-04-25,RF,0,0,0,0,0,15.05,1993.0,15.49,0,75.86,0
207,2019-04-25,OMC,0,0,0,0,0,73.95,406.0,80.46,0,-1469.44,0
208,2019-04-25,PSX,0,0,0,0,0,96.66,310.0,94.85,0,-1231.48,0
209,2019-04-26,EMR,0,0,0,0,0,72.22,415.0,71.72,0,882.34,0
210,2019-04-26,NTAP,0,0,0,0,0,71.62,419.0,71.91,0,-395.44,0
211,2019-04-26,LEG,0,0,0,0,0,43.17,695.0,41.97,0,1611.8,0
212,2019-04-26,IT,0,0,0,0,0,155.01,194.0,158.66,0,-750.78,0
213,2019-04-26,WRK,0,0,0,0,0,36.73,817.0,37.06,0,-787.26,0
214,2019-04-26,OMC,0,0,0,0,0,73.95,406.0,81.49,0,-2230.03,0
215,2019-04-26,ZION,0,0,0,0,0,48.36,620.0,48.92,0,-400.67,0
216,2019-04-26,GILD,0,0,0,0,0,67.23,446.0,65.06,0,-1733.2,0
217,2019-04-26,RF,0,0,0,0,0,15.05,1993.0,15.64,0,-78.85,0
218,2019-04-26,OXY,0,0,0,0,0,61.6,487.0,60.06,0,1711.45,0
219,2019-04-26,WAT,0,0,1,0,0,214.47,140.0,214.47,0,0,0
220,2019-04-26,SNA,0,0,0,0,0,155.75,193.0,170.27,0,-2089.44,0
221,2019-04-26,JNPR,0,0,0,1,27.17,27.12,1106.0,27.17,-55.3,0,18 days 
222,2019-04-26,PSX,0,0,0,0,0,96.66,310.0,95.25,0,-1322.01,0
223,2019-04-29,CPRI,0,0,0,0,0,46.05,651.0,44.63,0,768.18,0
224,2019-04-29,RF,0,0,0,0,0,15.05,1993.0,15.73,0,-330.27,0
225,2019-04-29,OXY,0,0,0,0,0,61.6,487.0,58.65,0,2255.89,0
226,2019-04-29,GILD,0,0,0,0,0,67.23,446.0,64.95,0,-1832.94,0
227,2019-04-29,LEG,0,0,0,0,0,43.17,695.0,40.21,0,1875.38,0
228,2019-04-29,IT,0,0,0,0,0,155.01,194.0,157.98,0,-533.5,0
229,2019-04-29,WRK,0,0,0,0,0,36.73,817.0,37.04,0,-834.5,0
230,2019-04-29,OMC,0,0,0,0,0,73.95,406.0,80.67,0,-2000.27,0
231,2019-04-29,SNA,0,0,0,0,0,155.75,193.0,168.94,0,-1949.31,0
232,2019-04-29,ZION,0,0,0,0,0,48.36,620.0,49.38,0,5.89,0
233,2019-04-29,JNPR,0,0,1,0,0,27.92,1074.0,27.92,0,0,0
234,2019-04-29,TPR,0,0,1,0,0,32.04,936.0,32.04,0,0,0
235,2019-04-29,PSX,0,0,0,0,0,96.66,310.0,95.5,0,-1189.24,0
236,2019-04-29,UPS,0,0,0,1,104.68,109.59,274.0,104.68,1345.34,0,5 days 
237,2019-04-29,NTAP,0,0,0,0,0,71.62,419.0,72.83,0,12.31,0
238,2019-04-30,UPS,0,0,1,0,0,106.06,283.0,106.06,0,0,0
239,2019-04-30,LEG,0,0,0,0,0,43.17,695.0,39.64,0,3402.74,0
240,2019-04-30,SNA,0,0,0,0,0,155.75,193.0,168.76,0,-1807.28,0
241,2019-04-30,HBAN,0,0,0,0,0,13.23,2268.0,13.88,0,-615.72,0
242,2019-04-30,GILD,0,0,0,0,0,67.23,446.0,64.82,0,-1780.91,0
243,2019-04-30,JNPR,0,0,0,0,0,27.92,1074.0,27.86,0,849.01,0
244,2019-04-30,OXY,0,0,0,0,0,61.6,487.0,59.1,0,2832.62,0
245,2019-04-30,PSX,0,0,0,0,0,96.66,310.0,94.25,0,-1518.15,0
246,2019-04-30,IT,0,0,0,0,0,155.01,194.0,159.48,0,-768.24,0
247,2019-04-30,TPR,0,0,0,0,0,32.04,936.0,32.36,0,981.89,0
248,2019-04-30,WAT,0,0,0,0,0,214.47,140.0,213.15,0,130.2,0
249,2019-04-30,MMM,0,0,0,0,0,214.42,140.0,189.49,0,4174.76,0
250,2019-04-30,RF,0,0,0,0,0,15.05,1993.0,15.57,0,-40.17,0
251,2019-04-30,CVX,0,0,0,0,0,126.29,238.0,119.8,0,2322.34,0
252,2019-04-30,OMC,0,0,0,0,0,73.95,406.0,79.93,0,-1679.4,0
253,2019-04-30,NTAP,0,0,0,0,0,71.62,419.0,73.03,0,-4.16,0
254,2019-04-30,WRK,0,1,0,0,38.54,36.73,817.0,38.54,1478.77,0,5 days 
255,2019-04-30,EMR,0,0,0,0,0,72.22,415.0,71.1,0,1178.42,0
256,2019-04-30,ZION,0,0,0,0,0,48.36,620.0,49.34,0,-48.72,0
257,2019-04-30,CPRI,0,0,0,0,0,46.05,651.0,44.06,0,1282.47,0
258,2019-04-30,FFIV,1,0,0,0,0,157.0,191.0,157.0,0,0,0
259,2019-05-01,WAT,0,0,0,1,211.5,214.47,140.0,211.5,415.8,0,5 days 
260,2019-05-01,SNA,0,0,0,0,0,155.75,193.0,166.38,0,-1515.65,0
261,2019-05-01,RF,0,0,0,0,0,15.05,1993.0,15.2,0,656.06,0
262,2019-05-01,OXY,0,0,0,0,0,61.6,487.0,57.41,0,3478.57,0
263,2019-05-01,GILD,0,0,0,0,0,67.23,446.0,64.71,0,-1854.62,0
264,2019-05-01,UPS,0,0,0,1,104.62,106.06,283.0,104.62,407.52,0,1 days 
265,2019-05-01,CVX,0,0,0,0,0,126.29,238.0,117.28,0,2842.1,0
266,2019-05-01,ZION,0,0,0,0,0,48.36,620.0,48.62,0,-503.83,0
267,2019-05-01,NTAP,0,0,0,0,0,71.62,419.0,71.81,0,-444.86,0
268,2019-05-01,MMM,0,0,0,0,0,214.42,140.0,184.5,0,4643.88,0
269,2019-05-01,OMC,0,0,0,0,0,73.95,406.0,79.16,0,-1259.49,0
270,2019-05-01,LEG,0,0,0,0,0,43.17,695.0,39.69,0,3287.85,0
271,2019-05-01,PSX,0,1,0,0,91.75,96.66,310.0,91.75,-1522.1,0,15 days 
272,2019-05-01,FFIV,0,0,0,0,0,157.0,191.0,151.58,0,-905.34,0
273,2019-05-01,IT,0,0,0,0,0,155.01,194.0,156.23,0,-285.18,0
274,2019-05-01,EMR,0,0,0,0,0,72.22,415.0,70.24,0,1466.39,0
275,2019-05-02,ZION,0,0,0,0,0,48.36,620.0,49.73,0,42.31,0
276,2019-05-02,LEG,0,0,0,0,0,43.17,695.0,39.97,0,3125.65,0
277,2019-05-02,GILD,0,0,0,0,0,67.23,446.0,65.97,0,-1668.16,0
278,2019-05-02,OXY,0,0,0,0,0,61.6,487.0,57.97,0,3538.55,0
279,2019-05-02,HBAN,0,0,0,0,0,13.23,2268.0,13.96,0,-659.72,0
280,2019-05-02,SNA,0,0,0,0,0,155.75,193.0,169.28,0,-2019.38,0
281,2019-05-02,HSIC,0,0,0,0,0,61.32,489.0,63.0,0,709.05,0
282,2019-05-02,RF,0,0,0,0,0,15.05,1993.0,15.48,0,153.23,0
283,2019-05-02,WAT,1,0,0,0,0,216.4,139.0,216.4,0,0,0
284,2019-05-02,IT,0,0,0,0,0,155.01,194.0,159.14,0,-572.3,0
285,2019-05-02,JNPR,0,0,0,0,0,27.92,1074.0,27.55,0,744.08,0
286,2019-05-02,NTAP,0,0,0,0,0,71.62,419.0,72.03,0,-486.05,0
287,2019-05-02,OMC,0,0,0,0,0,73.95,406.0,79.31,0,-1334.76,0
288,2019-05-02,MMM,0,0,0,0,0,214.42,140.0,185.81,0,4823.89,0
289,2019-05-02,PSX,0,0,1,0,0,89.89,334.0,89.89,0,0,0
290,2019-05-02,WRK,0,0,1,0,0,38.85,772.0,38.85,0,0,0
291,2019-05-03,OMC,0,0,0,0,0,73.95,406.0,79.07,0,-1683.36,0
292,2019-05-03,IT,0,0,0,0,0,155.01,194.0,158.12,0,-964.18,0
293,2019-05-03,JNPR,0,0,0,0,0,27.92,1074.0,27.1,0,974.92,0
294,2019-05-03,SNA,0,0,0,0,0,155.75,193.0,168.51,0,-2409.48,0
295,2019-05-03,RF,0,0,0,0,0,15.05,1993.0,15.22,0,-136.87,0
296,2019-05-03,PSX,0,0,0,0,0,89.89,334.0,88.32,0,905.81,0
297,2019-05-03,HBAN,0,0,0,0,0,13.23,2268.0,13.87,0,-989.69,0
298,2019-05-03,OXY,0,0,0,0,0,61.6,487.0,57.33,0,3261.72,0
299,2019-05-03,UPS,0,0,1,0,0,104.55,287.0,104.55,0,0,0
300,2019-05-03,EMR,0,0,0,0,0,72.22,415.0,69.74,0,1133.81,0
301,2019-05-03,WRK,0,0,0,0,0,38.85,772.0,38.65,0,758.51,0
302,2019-05-03,NTAP,0,0,0,0,0,71.62,419.0,70.49,0,-288.35,0
303,2019-05-03,LEG,0,0,0,0,0,43.17,695.0,39.71,0,2753.95,0
304,2019-05-06,OXY,0,0,0,0,0,61.6,487.0,58.41,0,2883.38,0
305,2019-05-06,HSIC,0,0,0,0,0,61.32,489.0,65.81,0,958.44,0
306,2019-05-06,RF,0,0,0,0,0,15.05,1993.0,15.22,0,230.59,0
307,2019-05-06,OMC,0,0,0,0,0,73.95,406.0,79.42,0,-1758.63,0
308,2019-05-06,WAT,0,1,0,0,215.44,216.4,139.0,215.44,-133.44,0,4 days 
309,2019-05-06,PSX,0,0,0,0,0,89.89,334.0,86.4,0,1728.35,0
310,2019-05-06,CPRI,0,0,0,0,0,46.05,651.0,43.42,0,1523.34,0
311,2019-05-06,SNA,0,0,0,0,0,155.75,193.0,168.97,0,-2231.47,0
312,2019-05-06,JNPR,0,0,0,0,0,27.92,1074.0,26.91,0,1415.59,0
313,2019-05-06,LEG,0,0,0,0,0,43.17,695.0,39.71,0,2902.63,0
