,Date,Ticker,Conf Up,Conf Dwn,Green,Red,Green_Close,Red_Close,Price,Open.S,% up,% down
1556,2019-07-17,IT,0.0,100.0,0,1,1,0,168.4199981689453,167.99000549316406,100.0,90.51
1557,2019-07-18,IT,0.0,100.0,0,1,1,0,168.5500030517578,169.8800048828125,100.0,90.51
1558,2019-07-19,IT,0.0,100.0,0,1,1,0,165.7899932861328,166.1999969482422,100.0,90.51
1559,2019-07-22,IT,0.0,100.0,0,1,1,0,167.72000122070312,169.0,100.0,90.51
1560,2019-07-23,IT,0.0,100.0,0,1,1,0,169.35000610351562,169.14999389648438,100.0,90.51
1561,2019-07-24,IT,0.0,100.0,0,1,1,0,168.97999572753906,168.5399932861328,100.0,90.51
1562,2019-07-25,IT,0.0,100.0,0,1,1,0,168.13999938964844,168.97000122070312,100.0,90.51
1563,2019-07-26,IT,0.0,100.0,0,1,1,0,171.0399932861328,171.25,100.0,90.51
1564,2019-07-29,IT,0.0,100.0,0,1,1,0,170.72999572753906,148.3699951171875,100.0,90.51
1565,2019-07-30,IT,0.0,100.0,0,1,1,0,138.25999450683594,138.5,100.0,90.51
1566,2019-07-31,IT,0.0,100.0,0,1,1,0,139.33000183105472,140.0,100.0,90.51
1567,2019-08-01,IT,0.0,100.0,0,1,1,0,137.41000366210938,136.91000366210938,100.0,90.51
1568,2019-08-02,IT,0.0,99.99993133544922,0,1,1,0,135.11000061035156,133.0,100.0,90.51
1569,2019-08-05,IT,3.5762786865234375e-05,99.38827514648438,0,1,1,0,128.02000427246094,128.8800048828125,100.0,90.51
1570,2019-08-06,IT,6.258487701416016e-05,99.88685607910156,0,1,1,0,128.44000244140622,127.55999755859376,100.0,90.51
1571,2019-08-07,IT,0.0,99.99078369140625,0,1,1,0,129.33999633789062,130.55999755859378,100.0,90.51
1572,2019-08-08,IT,0.0,99.99984741210938,0,1,1,0,132.47000122070312,131.88999938964844,100.0,90.51
1573,2019-08-09,IT,0.0005692243576049805,99.50357818603516,0,1,1,0,130.58000183105472,129.69999694824222,100.0,90.51
1575,2019-08-13,IT,0.011709332466125488,92.37328338623047,0,0,1,0,128.55999755859378,127.3499984741211,100.0,90.51
1579,2019-08-19,IT,0.0053435564041137695,99.90943145751953,0,1,1,0,131.21000671386722,131.3699951171875,100.0,90.51
1580,2019-08-20,IT,0.0006467103958129883,99.97462463378906,0,1,1,0,132.07000732421878,132.96000671386722,100.0,90.51
1581,2019-08-21,IT,1.4901161193847656e-05,99.99983215332031,0,1,1,0,132.66000366210938,133.41999816894528,100.0,90.51
1582,2019-08-22,IT,0.0,99.99549102783203,0,1,1,0,132.58000183105472,132.08999633789062,100.0,90.51
1585,2019-08-27,IT,0.016480684280395508,98.13658142089844,0,1,1,0,130.52999877929688,129.55999755859378,100.0,90.51
1586,2019-08-28,IT,0.003108382225036621,98.30712890625,0,1,1,0,130.72000122070312,132.08999633789062,100.0,90.51
1588,2019-08-30,IT,0.0,99.9439697265625,0,1,1,0,133.66999816894528,132.72999572753906,100.0,90.51
1589,2019-09-03,IT,8.940696716308594e-06,92.18963623046875,0,0,1,0,132.46000671386722,133.92999267578122,100.0,90.51
1590,2019-09-04,IT,0.0,95.51199340820312,0,0,1,0,134.97999572753906,136.47999572753906,100.0,90.51
1591,2019-09-05,IT,0.0,93.18048095703125,0,0,1,0,136.80000305175778,137.14999389648438,100.0,90.51
1595,2019-09-11,IT,0.0,98.25285339355469,0,1,1,0,136.77000427246094,137.97000122070312,100.0,90.51
1598,2019-09-16,IT,0.0,99.12210845947266,0,1,1,0,138.66999816894528,138.92999267578122,100.0,90.51
1599,2019-09-17,IT,0.0,99.9995346069336,0,1,1,0,139.33000183105472,139.96000671386722,100.0,90.51
1600,2019-09-18,IT,0.0,99.9970703125,0,1,1,0,139.16999816894528,139.07000732421878,100.0,90.51
1601,2019-09-19,IT,0.0,99.99979400634766,0,1,1,0,140.1300048828125,141.00999450683594,100.0,90.51
1602,2019-09-20,IT,98.98698425292969,0.0,1,0,0,1,143.63999938964844,142.8300018310547,100.0,90.51
1603,2019-09-23,IT,99.932373046875,0.0,1,0,0,1,142.63999938964844,143.42999267578125,100.0,90.51
1604,2019-09-24,IT,99.93892669677734,0.0,1,0,0,1,143.27999877929688,143.0,100.0,90.51
1605,2019-09-25,IT,99.72711944580078,2.9802322387695312e-06,1,0,0,1,143.49000549316406,143.92999267578125,100.0,90.51
1606,2019-09-26,IT,99.83009338378906,8.940696716308594e-06,1,0,0,1,143.88999938964844,144.4600067138672,100.0,90.51
1607,2019-09-27,IT,99.98565673828125,0.0,1,0,0,1,142.10000610351562,142.72000122070312,100.0,90.51
1608,2019-09-30,IT,99.98007202148438,1.7881393432617188e-05,1,0,0,1,142.99000549316406,143.22000122070312,100.0,90.51
1609,2019-10-01,IT,99.9919662475586,2.9802322387695312e-06,1,0,0,1,140.86000061035156,139.75,100.0,90.51
1610,2019-10-02,IT,0.0,100.0,0,1,1,0,138.77000427246094,138.83999633789062,100.0,90.51
1611,2019-10-03,IT,0.0,100.0,0,1,1,0,140.6300048828125,141.16000366210938,100.0,90.51
1612,2019-10-04,IT,99.99693298339844,8.344650268554688e-05,1,0,0,1,143.25,142.3300018310547,100.0,90.51
1613,2019-10-07,IT,99.99900817871094,7.450580596923828e-05,1,0,0,1,142.57000732421875,141.5399932861328,100.0,90.51
1614,2019-10-08,IT,99.99998474121094,2.086162567138672e-05,1,0,0,1,140.58999633789062,141.67999267578125,100.0,90.51
1615,2019-10-09,IT,99.99995422363281,3.5762786865234375e-05,1,0,0,1,141.8300018310547,141.97000122070312,100.0,90.51
1616,2019-10-10,IT,99.99967956542969,0.0001519918441772461,1,0,0,1,143.11000061035156,144.99000549316406,100.0,90.51
1617,2019-10-11,IT,99.95567321777344,0.00013709068298339844,1,0,0,1,145.14999389648438,144.7100067138672,100.0,90.51
1618,2019-10-14,IT,99.98948669433594,4.172325134277344e-05,1,0,0,1,143.97000122070312,143.97000122070312,100.0,90.51
1619,2019-10-15,IT,99.85039520263672,0.00041425228118896484,1,0,0,1,145.75,145.88999938964844,100.0,90.51
1620,2019-10-16,IT,99.93318939208984,0.00014901161193847656,1,0,0,1,145.67999267578125,146.0,100.0,90.51
1621,2019-10-17,IT,99.9886474609375,0.00029206275939941406,1,0,0,1,144.77000427246094,144.6999969482422,100.0,90.51
1622,2019-10-18,IT,99.98796844482422,0.00025331974029541016,1,0,0,1,144.50999450683594,145.42999267578125,100.0,90.51
1623,2019-10-21,IT,99.9707260131836,0.0001341104507446289,1,0,0,1,145.07000732421875,145.14999389648438,100.0,90.51
1624,2019-10-22,IT,99.98346710205078,2.384185791015625e-05,1,0,0,1,142.97999572753906,142.8000030517578,100.0,90.51
1625,2019-10-23,IT,99.9710693359375,2.086162567138672e-05,1,0,0,1,142.83999633789062,143.47000122070312,100.0,90.51
1626,2019-10-24,IT,99.99531555175781,0.0002294778823852539,1,0,0,1,144.42999267578125,144.2100067138672,100.0,90.51
1627,2019-10-25,IT,99.87344360351562,0.0029802322387695312,1,0,0,1,146.0399932861328,146.9499969482422,100.0,90.51
1628,2019-10-28,IT,99.96925354003906,0.0017374753952026367,1,0,0,1,146.10000610351562,145.85000610351562,100.0,90.51
1629,2019-10-29,IT,99.99334716796875,0.0006616115570068359,1,0,0,1,145.11000061035156,145.86000061035156,100.0,90.51
1630,2019-10-30,IT,99.94373321533203,0.0016391277313232422,1,0,0,1,146.6699981689453,149.0800018310547,100.0,90.51
1631,2019-10-31,IT,0.00023543834686279297,99.9917221069336,0,1,1,0,154.0800018310547,153.75,100.0,90.51
1632,2019-11-01,IT,0.00011920928955078125,99.9983901977539,0,1,1,0,156.08999633789062,156.92999267578125,100.0,90.51
1633,2019-11-04,IT,5.9604644775390625e-06,99.99986267089844,0,1,1,0,157.9199981689453,157.67999267578125,100.0,90.51
1634,2019-11-05,IT,1.1920928955078125e-05,99.99970245361328,0,1,1,0,157.72999572753906,157.3300018310547,100.0,90.51
1635,2019-11-06,IT,0.0,100.0,0,1,1,0,158.4199981689453,158.82000732421875,100.0,90.51
1636,2019-11-07,IT,0.0,100.0,0,1,1,0,160.0,159.69000244140625,100.0,90.51
1637,2019-11-08,IT,0.0,100.0,0,1,1,0,160.36000061035156,159.08999633789062,100.0,90.51
1638,2019-11-11,IT,0.0,100.0,0,1,1,0,160.52999877929688,160.55999755859375,100.0,90.51
1639,2019-11-12,IT,0.0,100.0,0,1,1,0,160.6199951171875,160.0500030517578,100.0,90.51
1640,2019-11-13,IT,0.0,100.0,0,1,1,0,160.52000427246094,160.05999755859375,100.0,90.51
1641,2019-11-14,IT,0.0,99.99994659423828,0,1,1,0,158.55999755859375,159.30999755859375,100.0,90.51
1642,2019-11-15,IT,0.0,99.99998474121094,0,1,1,0,159.94000244140625,159.60000610351562,100.0,90.51
1643,2019-11-18,IT,0.0,99.9999771118164,0,1,1,0,159.9499969482422,160.67999267578125,100.0,90.51
1644,2019-11-19,IT,0.0,99.99995422363281,0,1,1,0,160.25,159.1699981689453,100.0,90.51
1645,2019-11-20,IT,0.0,99.9996566772461,0,1,1,0,157.9499969482422,157.72999572753906,100.0,90.51
1646,2019-11-21,IT,1.4901161193847656e-05,99.9999008178711,0,1,1,0,158.05999755859375,158.32000732421875,100.0,90.51
1647,2019-11-22,IT,5.6624412536621094e-05,99.99588775634766,0,1,1,0,157.0,157.8000030517578,100.0,90.51
1648,2019-11-25,IT,0.0,100.0,0,1,1,0,160.13999938964844,161.0,100.0,90.51
1649,2019-11-26,IT,0.0,100.0,0,1,1,0,162.1999969482422,162.1199951171875,100.0,90.51
1650,2019-11-27,IT,0.0,100.0,0,1,1,0,160.69000244140625,160.64999389648438,100.0,90.51
1651,2019-11-29,IT,0.0,100.0,0,1,1,0,160.4600067138672,160.13999938964844,100.0,90.51
1652,2019-12-02,IT,0.0,99.99982452392578,0,1,1,0,157.6199951171875,155.47999572753906,100.0,90.51
1653,2019-12-03,IT,0.0,99.99995422363281,0,1,1,0,157.64999389648438,157.66000366210938,100.0,90.51
1654,2019-12-04,IT,0.0,99.99962615966797,0,1,1,0,157.72999572753906,158.08999633789062,100.0,90.51
1655,2019-12-05,IT,0.0,99.99977111816406,0,1,1,0,158.47000122070312,159.5,100.0,90.51
1656,2019-12-06,IT,0.0,99.99987030029297,0,1,1,0,159.67999267578125,159.72999572753906,100.0,90.51
1657,2019-12-09,IT,5.9604644775390625e-06,99.99864196777344,0,1,1,0,157.55999755859375,157.75999450683594,100.0,90.51
1658,2019-12-10,IT,3.8743019104003906e-05,99.96392822265625,0,1,1,0,156.69000244140625,157.14999389648438,100.0,90.51
1659,2019-12-11,IT,0.00010132789611816406,99.97887420654297,0,1,1,0,156.97999572753906,156.92999267578125,100.0,90.51
1660,2019-12-12,IT,8.940696716308594e-06,99.9989242553711,0,1,1,0,157.41000366210938,156.9199981689453,100.0,90.51
1661,2019-12-13,IT,2.9802322387695312e-06,99.99966430664062,0,1,1,0,157.6699981689453,158.35000610351562,100.0,90.51
1662,2019-12-16,IT,0.0,99.99951171875,0,1,1,0,157.94000244140625,156.00999450683594,100.0,90.51
1663,2019-12-17,IT,0.008490681648254395,99.79644775390625,0,1,1,0,153.49000549316406,154.11000061035156,100.0,90.51
1664,2019-12-18,IT,0.28913021087646484,93.1871109008789,0,0,1,0,152.0,152.14999389648438,100.0,90.51
1665,2019-12-19,IT,0.001284480094909668,99.62998962402344,0,1,1,0,154.22999572753906,155.02000427246094,100.0,90.51
1666,2019-12-20,IT,0.02179741859436035,98.68757629394531,0,1,1,0,153.0500030517578,154.0800018310547,100.0,90.51
1667,2019-12-23,IT,0.013583898544311523,97.08580780029297,0,1,1,0,153.47000122070312,154.0800018310547,100.0,90.51
1668,2019-12-24,IT,0.03192722797393799,92.99144744873047,0,0,1,0,153.60000610351562,153.6699981689453,100.0,90.51
1669,2019-12-26,IT,0.013083219528198242,95.62057495117188,0,0,1,0,154.02999877929688,154.5,100.0,90.51
1672,2019-12-31,IT,0.00406801700592041,96.62828826904297,0,0,1,0,154.10000610351562,154.47999572753906,100.0,90.51
1673,2020-01-02,IT,0.00010132789611816406,99.97838592529297,0,1,1,0,156.0399932861328,153.6999969482422,100.0,90.51
1674,2020-01-03,IT,2.384185791015625e-05,99.98017883300781,0,1,1,0,155.97999572753906,155.3300018310547,100.0,90.51
1675,2020-01-06,IT,0.0,100.0,0,1,1,0,158.86000061035156,158.27999877929688,100.0,90.51
1676,2020-01-07,IT,3.2782554626464844e-05,99.99951171875,0,1,1,0,156.5800018310547,156.61000061035156,100.0,90.51
1678,2020-01-09,IT,0.012680888175964355,92.76287841796875,0,0,1,0,161.16000366210938,161.14999389648438,100.0,90.51
1680,2020-01-13,IT,6.854534149169922e-05,99.91805267333984,0,1,1,0,160.92999267578125,160.80999755859375,100.0,90.51
1685,2020-01-21,IT,0.00023543834686279297,99.21515655517578,0,1,1,0,161.22999572753906,162.10000610351562,100.0,90.51
1689,2020-01-27,IT,0.12311041355133057,95.95321655273438,0,0,1,0,159.6300048828125,161.0399932861328,100.0,90.51
1691,2020-01-29,IT,98.12623596191406,0.0030040740966796875,1,0,0,1,162.13999938964844,161.2899932861328,100.0,90.51
1693,2020-01-31,IT,0.01129810232669115,99.55865478515625,0,1,1,0,160.77999877929688,162.05999755859375,100.0,90.51
1695,2020-02-05,IT,0.06047462671995163,99.1793212890625,0,1,1,0,154.30999755859375,155.05999755859375,100.0,90.51
1696,2020-02-06,IT,0.014423524960875511,99.69916534423828,0,1,1,0,154.2899932861328,154.19000244140625,100.0,90.51
1700,2019-04-08,JNPR,2.086162567138672e-05,99.4837417602539,0,1,1,0,26.709407806396484,27.1200008392334,90.0,97.02
1702,2019-04-10,JNPR,0.0,99.9914321899414,0,1,1,0,26.85594749450684,27.540000915527344,90.0,97.02
1703,2019-04-11,JNPR,0.0,99.99295806884766,0,1,1,0,26.87548637390137,27.670000076293945,90.0,97.02
1704,2019-04-12,JNPR,0.0,99.9999771118164,0,1,1,0,27.158796310424805,27.84000015258789,90.0,97.02
1705,2019-04-15,JNPR,0.001245737075805664,99.9755630493164,0,1,1,0,26.96341133117676,27.6299991607666,90.0,97.02
1706,2019-04-16,JNPR,0.0010281801223754883,99.94169616699219,0,1,1,0,27.28580093383789,28.040000915527344,90.0,97.02
1707,2019-04-17,JNPR,0.0,99.99851989746094,0,1,1,0,27.246721267700195,27.85000038146973,90.0,97.02
1708,2019-04-18,JNPR,0.0,99.99984741210938,0,1,1,0,27.363954544067386,27.989999771118164,90.0,97.02
1709,2019-04-22,JNPR,0.0,99.98339080810547,0,1,1,0,27.26626014709473,27.96999931335449,90.0,97.02
1710,2019-04-23,JNPR,0.0,99.99656677246094,0,1,1,0,27.70588111877441,28.31999969482422,90.0,97.02
1711,2019-04-24,JNPR,0.0,99.99996185302734,0,1,1,0,28.05757713317871,28.56999969482422,90.0,97.02
1712,2019-04-25,JNPR,0.0,99.99993896484375,0,1,1,0,27.46164703369141,27.85000038146973,90.0,97.02
1713,2019-04-26,JNPR,99.99889373779297,0.0,1,0,0,1,26.61171531677246,27.170000076293945,90.0,97.02
1714,2019-04-29,JNPR,0.005993247032165527,98.04347229003906,0,1,1,0,27.29557037353516,27.920000076293945,90.0,97.02
1715,2019-04-30,JNPR,0.00020265579223632812,99.9714126586914,0,1,1,0,27.12948989868164,27.86000061035156,90.0,97.02
1717,2019-05-02,JNPR,1.4901161193847656e-05,99.9770278930664,0,1,1,0,27.227184295654297,27.54999923706055,90.0,97.02
1718,2019-05-03,JNPR,0.0,99.99972534179688,0,1,1,0,27.01225662231445,27.10000038146973,90.0,97.02
1719,2019-05-06,JNPR,2.9802322387695312e-05,96.3369140625,0,0,1,0,26.601945877075195,26.90999984741211,90.0,97.02
1722,2019-05-09,JNPR,0.0,99.99627685546875,0,1,1,0,25.820396423339844,26.270000457763672,90.0,97.02
1723,2019-05-10,JNPR,0.0,99.99573516845703,0,1,1,0,25.80085754394531,25.81999969482422,90.0,97.02
1724,2019-05-13,JNPR,2.9802322387695312e-06,99.99726104736328,0,1,1,0,24.86300277709961,25.56999969482422,90.0,97.02
1725,2019-05-14,JNPR,7.748603820800781e-05,99.94151306152344,0,1,1,0,24.90207672119141,25.3700008392334,90.0,97.02
1726,2019-05-15,JNPR,2.9802322387695312e-06,99.97979736328125,0,1,1,0,25.117002487182607,25.8700008392334,90.0,97.02
1727,2019-05-16,JNPR,0.0,99.98628234863281,0,1,1,0,25.2635440826416,25.559999465942386,90.0,97.02
1728,2019-05-17,JNPR,2.384185791015625e-05,99.96731567382812,0,1,1,0,24.59922790527344,25.020000457763672,90.0,97.02
1729,2019-05-20,JNPR,0.0005543231964111328,98.76749420166016,0,1,1,0,24.81415367126465,25.60000038146973,90.0,97.02
1731,2019-05-22,JNPR,2.9802322387695312e-06,99.99178314208984,0,1,1,0,25.2635440826416,25.51000022888184,90.0,97.02
1733,2019-05-24,JNPR,0.001385807991027832,90.11336517333984,0,0,1,0,24.608997344970703,25.25,90.0,97.02
1735,2019-05-29,JNPR,2.086162567138672e-05,99.87382507324219,0,1,1,0,24.433149337768555,25.10000038146973,90.0,97.02
1737,2019-05-31,JNPR,0.0,99.98236083984375,0,1,1,0,24.22458648681641,24.6299991607666,90.0,97.02
1738,2019-06-03,JNPR,1.7881393432617188e-05,99.93179321289062,0,1,1,0,24.4903564453125,25.13999938964844,90.0,97.02
1740,2019-06-05,JNPR,0.00028014183044433594,99.984375,0,1,1,0,26.065298080444336,26.59000015258789,90.0,97.02
1741,2019-06-06,JNPR,95.63333129882812,0.3774881362915039,1,0,0,1,26.18342018127441,26.6200008392334,90.0,97.02
1744,2019-06-11,JNPR,0.0001996755599975586,97.16349792480469,0,1,1,0,26.50825309753418,27.3700008392334,90.0,97.02
1745,2019-06-12,JNPR,1.7881393432617188e-05,99.21907043457031,0,1,1,0,26.52794075012207,27.0,90.0,97.02
1746,2019-06-13,JNPR,2.9802322387695312e-06,98.47318267822266,0,1,1,0,26.48856544494629,26.82999992370605,90.0,97.02
1747,2019-06-14,JNPR,0.0,99.73975372314453,0,1,1,0,26.22279357910156,26.57999992370605,90.0,97.02
1750,2019-06-19,JNPR,0.021693110466003418,95.9202651977539,0,0,1,0,26.429506301879893,27.239999771118164,90.0,97.02
1751,2019-06-20,JNPR,5.9604644775390625e-06,99.9837417602539,0,1,1,0,26.518096923828125,26.85000038146973,90.0,97.02
1752,2019-06-21,JNPR,0.0,99.99705505371094,0,1,1,0,26.3901309967041,26.920000076293945,90.0,97.02
1758,2019-07-01,JNPR,0.0,99.98719787597656,0,1,1,0,26.50825309753418,26.979999542236328,90.0,97.02
1759,2019-07-02,JNPR,0.0,90.35828399658203,0,0,1,0,26.52794075012207,27.07999992370605,90.0,97.02
1760,2019-07-03,JNPR,0.0,99.53036499023438,0,1,1,0,26.646059036254893,26.93000030517578,90.0,97.02
1761,2019-07-05,JNPR,0.0,99.99595642089844,0,1,1,0,26.9315185546875,26.170000076293945,90.0,97.02
1762,2019-07-08,JNPR,1.4901161193847656e-05,99.77277374267578,0,1,1,0,25.98655128479004,26.239999771118164,90.0,97.02
1764,2019-07-10,JNPR,0.0,99.9991455078125,0,1,1,0,25.878276824951172,26.35000038146973,90.0,97.02
1767,2019-07-15,JNPR,5.6624412536621094e-05,97.00634765625,0,1,1,0,26.655902862548828,27.09000015258789,90.0,97.02
1768,2019-07-16,JNPR,0.0,99.99887084960938,0,1,1,0,26.86261367797852,27.20000076293945,90.0,97.02
1769,2019-07-17,JNPR,0.0005394220352172852,99.35812377929688,0,1,1,0,26.567312240600586,26.989999771118164,90.0,97.02
1770,2019-07-18,JNPR,1.1920928955078125e-05,99.8990478515625,0,1,1,0,26.72480773925781,27.29999923706055,90.0,97.02
1771,2019-07-19,JNPR,0.0,99.98725891113281,0,1,1,0,26.596843719482425,27.06999969482422,90.0,97.02
1772,2019-07-22,JNPR,7.748603820800781e-05,99.83610534667969,0,1,1,0,26.419662475585927,27.0,90.0,97.02
1774,2019-07-24,JNPR,0.0,99.97028350830078,0,1,1,0,26.72480773925781,27.0,90.0,97.02
1777,2019-07-29,JNPR,0.0,99.9709701538086,0,1,1,0,26.429506301879893,26.79999923706055,90.0,97.02
1778,2019-07-30,JNPR,0.0038504600524902344,99.50188446044922,0,1,1,0,26.626373291015625,27.10000038146973,90.0,97.02
1779,2019-07-31,JNPR,1.7881393432617188e-05,99.98829650878906,0,1,1,0,26.596843719482425,27.020000457763672,90.0,97.02
1780,2019-08-01,JNPR,0.008153915405273438,94.28025817871094,0,0,1,0,26.163732528686523,26.239999771118164,90.0,97.02
1781,2019-08-02,JNPR,0.0,99.9987564086914,0,1,1,0,25.54360008239746,25.38999938964844,90.0,97.02
1782,2019-08-05,JNPR,1.1920928955078125e-05,99.9921646118164,0,1,1,0,24.765972137451172,25.3700008392334,90.0,97.02
1783,2019-08-06,JNPR,0.005930662155151367,96.720458984375,0,0,1,0,24.84471893310547,24.920000076293945,90.0,97.02
1784,2019-08-07,JNPR,0.0,99.99535369873047,0,1,1,0,24.893938064575195,25.53000068664551,90.0,97.02
1785,2019-08-08,JNPR,0.0,99.98757934570312,0,1,1,0,25.208925247192386,25.5,90.0,97.02
1786,2019-08-09,JNPR,0.00021755695343017578,99.76876068115234,0,1,1,0,24.943153381347656,25.190000534057607,90.0,97.02
1788,2019-08-13,JNPR,0.0,99.9999771118164,0,1,1,0,25.0612735748291,24.959999084472656,90.0,97.02
1789,2019-08-14,JNPR,0.015315413475036621,99.57864379882812,0,1,1,0,23.8406925201416,24.07999992370605,90.0,97.02
1790,2019-08-15,JNPR,0.010710954666137695,99.75770568847656,0,1,1,0,23.082752227783203,23.670000076293945,90.0,97.02
1793,2019-08-20,JNPR,98.96045684814453,0.00028908252716064453,1,0,0,1,23.04337882995605,23.649999618530273,90.0,97.02
1796,2019-08-23,JNPR,0.0001430511474609375,99.96248626708984,0,1,1,0,22.71854591369629,23.309999465942386,90.0,97.02
1797,2019-08-26,JNPR,0.0,99.99758911132812,0,1,1,0,22.77760505676269,23.25,90.0,97.02
1798,2019-08-27,JNPR,0.0,99.99735260009766,0,1,1,0,22.492149353027344,22.71999931335449,90.0,97.02
1799,2019-08-28,JNPR,99.90470123291016,0.0,1,0,0,1,22.423246383666992,23.149999618530273,90.0,97.02
1800,2019-08-29,JNPR,0.0,99.99789428710938,0,1,1,0,22.80713653564453,23.28000068664551,90.0,97.02
1801,2019-08-30,JNPR,0.0,99.9966049194336,0,1,1,0,22.797292709350586,22.739999771118164,90.0,97.02
1802,2019-09-03,JNPR,99.9434585571289,0.0,1,0,0,1,22.46977424621582,22.8700008392334,90.0,97.02
1803,2019-09-04,JNPR,0.0,99.9993667602539,0,1,1,0,22.916391372680664,23.32999992370605,90.0,97.02
1804,2019-09-05,JNPR,1.1920928955078125e-05,96.65521240234375,0,0,1,0,23.690526962280273,23.899999618530273,90.0,97.02
1806,2019-09-09,JNPR,1.1920928955078125e-05,90.43180847167969,0,0,1,0,23.839399337768555,24.040000915527344,90.0,97.02
1807,2019-09-10,JNPR,0.0,92.18070983886719,0,0,1,0,24.32571601867676,24.57999992370605,90.0,97.02
1809,2019-09-12,JNPR,0.0,99.9953384399414,0,1,1,0,24.256242752075195,24.59000015258789,90.0,97.02
1815,2019-09-20,JNPR,0.00011920928955078125,91.59204864501953,0,0,1,0,23.670677185058594,24.25,90.0,97.02
1818,2019-09-25,JNPR,0.0,99.99533081054688,0,1,1,0,24.593685150146484,24.60000038146973,90.0,97.02
1819,2019-09-26,JNPR,0.0,99.99113464355469,0,1,1,0,24.56391143798828,24.84000015258789,90.0,97.02
1820,2019-09-27,JNPR,0.0,99.99734497070312,0,1,1,0,24.68300819396973,24.90999984741211,90.0,97.02
1821,2019-09-30,JNPR,0.0,99.98944091796875,0,1,1,0,24.56391143798828,24.75,90.0,97.02
1822,2019-10-01,JNPR,0.0,99.9993896484375,0,1,1,0,23.53172874450684,23.43000030517578,90.0,97.02
1825,2019-10-04,JNPR,5.9604644775390625e-06,96.97583770751953,0,0,1,0,23.650827407836914,23.809999465942386,90.0,97.02
1827,2019-10-08,JNPR,99.29534149169922,0.007620453834533691,1,0,0,1,22.975940704345703,23.43000030517578,90.0,97.02
1828,2019-10-09,JNPR,0.0,99.9999008178711,0,1,1,0,23.17443656921387,23.190000534057607,90.0,97.02
1829,2019-10-10,JNPR,0.0,99.99996185302734,0,1,1,0,23.39278221130371,23.78000068664551,90.0,97.02
1831,2019-10-14,JNPR,0.028771162033081055,93.88468933105469,0,0,1,0,23.382856369018555,23.670000076293945,90.0,97.02
1832,2019-10-15,JNPR,0.0031560659408569336,97.8913345336914,0,1,1,0,23.41263198852539,23.520000457763672,90.0,97.02
1834,2019-10-17,JNPR,2.9802322387695312e-05,99.95516204833984,0,1,1,0,23.80962371826172,23.8799991607666,90.0,97.02
1837,2019-10-22,JNPR,2.9802322387695312e-06,99.96009063720703,0,1,1,0,24.573835372924805,24.54999923706055,90.0,97.02
1838,2019-10-23,JNPR,0.0,99.99406433105469,0,1,1,0,24.77233123779297,24.96999931335449,90.0,97.02
1839,2019-10-24,JNPR,0.0,99.99085998535156,0,1,1,0,24.32571601867676,25.6299991607666,90.0,97.02
1840,2019-10-25,JNPR,99.99992370605469,0.0,1,0,0,1,25.04030036926269,25.420000076293945,90.0,97.02
1841,2019-10-28,JNPR,5.9604644775390625e-06,99.94254302978516,0,1,1,0,24.96090316772461,25.020000457763672,90.0,97.02
1842,2019-10-29,JNPR,0.0,99.99214172363281,0,1,1,0,24.4150390625,24.54999923706055,90.0,97.02
1843,2019-10-30,JNPR,0.0,99.99115753173828,0,1,1,0,24.74255752563477,24.79999923706055,90.0,97.02
1844,2019-10-31,JNPR,0.0,99.978271484375,0,1,1,0,24.633384704589844,24.53000068664551,90.0,97.02
1845,2019-11-01,JNPR,0.00020265579223632812,99.22053527832031,0,1,1,0,24.305864334106445,24.70000076293945,90.0,97.02
1846,2019-11-04,JNPR,0.0,99.99559783935547,0,1,1,0,24.752483367919922,25.149999618530273,90.0,97.02
1847,2019-11-05,JNPR,0.0,99.99061584472656,0,1,1,0,25.14947509765625,25.38999938964844,90.0,97.02
1848,2019-11-06,JNPR,0.0,99.99951934814453,0,1,1,0,25.764812469482425,26.10000038146973,90.0,97.02
1849,2019-11-07,JNPR,0.0,99.99929809570312,0,1,1,0,25.55639266967773,25.75,90.0,97.02
1850,2019-11-08,JNPR,0.0,99.93805694580078,0,1,1,0,25.973234176635746,25.85000038146973,90.0,97.02
1851,2019-11-11,JNPR,0.0,99.99946594238281,0,1,1,0,26.10225486755371,26.11000061035156,90.0,97.02
1852,2019-11-12,JNPR,0.0,99.99885559082031,0,1,1,0,25.516691207885746,25.5,90.0,97.02
1853,2019-11-13,JNPR,0.0,99.99678039550781,0,1,1,0,25.15939903259277,24.989999771118164,90.0,97.02
1854,2019-11-14,JNPR,0.0,99.9995346069336,0,1,1,0,24.88150405883789,25.28000068664551,90.0,97.02
1855,2019-11-15,JNPR,0.0,99.99949645996094,0,1,1,0,25.31819725036621,25.51000022888184,90.0,97.02
1856,2019-11-18,JNPR,0.0,99.99993133544922,0,1,1,0,25.8839111328125,26.20000076293945,90.0,97.02
1857,2019-11-19,JNPR,0.0,99.99987030029297,0,1,1,0,25.92361068725586,25.95000076293945,90.0,97.02
1858,2019-11-20,JNPR,99.88967895507812,1.1920928955078125e-05,1,0,0,1,25.36781883239746,25.559999465942386,90.0,97.02
1859,2019-11-21,JNPR,0.0,99.99715423583984,0,1,1,0,25.12962532043457,25.45000076293945,90.0,97.02
1860,2019-11-22,JNPR,0.0,99.99760437011719,0,1,1,0,25.26857185363769,25.520000457763672,90.0,97.02
