iter	Logloss
127	0.2190331418
128	0.2180136337
129	0.2172741043
130	0.2165696297
131	0.2158995936
132	0.2146656386
133	0.2141712028
134	0.2134140397
135	0.212498878
136	0.2115844581
137	0.210909156
138	0.2105677609
139	0.2101677707
140	0.2092901606
141	0.2083172592
142	0.2074573252
143	0.2062702509
144	0.2051662634
145	0.2044005666
146	0.2035609802
147	0.202533477
148	0.201968571
149	0.2009431436
150	0.2002052863
151	0.1999499492
152	0.1991360996
153	0.1983616882
154	0.1978444942
155	0.1968817808
156	0.196303823
157	0.1957665106
158	0.1951531966
159	0.1947564589
160	0.1941232148
161	0.192871934
162	0.1925110919
163	0.1918964024
164	0.1910264962
165	0.1906661957
166	0.1898849778
167	0.1888743692
168	0.1883123471
169	0.1873209077
170	0.1865647212
171	0.1855627365
172	0.1848593662
173	0.1840288678
174	0.1833123605
175	0.1823205751
176	0.1821562341
177	0.1816557195
178	0.180757
179	0.1798015717
180	0.1791773409
181	0.1784453925
182	0.1776572031
183	0.1772263906
184	0.1765185315
185	0.1757990806
186	0.1752594949
187	0.1740065959
188	0.1732454107
189	0.1725839375
190	0.1718059275
191	0.1714663415
192	0.1708979341
193	0.1706285059
194	0.1697420748
195	0.1694641587
196	0.1690978304
197	0.1683904055
198	0.1679108702
199	0.1671176305
200	0.1664732967
201	0.1655615353
202	0.1650620086
203	0.1642454196
204	0.1636516651
205	0.1629448706
206	0.1622332517
207	0.1615416783
208	0.1611488304
209	0.1605293238
210	0.160199663
211	0.1596687256
212	0.1592397891
213	0.1586864283
214	0.1579590308
215	0.1570951657
216	0.1566417466
217	0.1557869113
218	0.1550286861
219	0.1541419884
220	0.1535599262
221	0.1530659654
222	0.1527824149
223	0.1522838355
224	0.151922124
225	0.1514907141
226	0.1507606259
227	0.1501384597
228	0.149489565
229	0.1488828117
230	0.1484508647
231	0.1477558539
232	0.1471881908
233	0.1469382303
234	0.1463438657
235	0.1457984116
236	0.145241782
237	0.1446821914
238	0.1442521873
239	0.143942672
240	0.1434033981
241	0.1428746727
242	0.1425627877
243	0.142054958
244	0.1416104208
245	0.141048648
246	0.1402245862
247	0.1398353111
248	0.1393763677
249	0.1389015356
250	0.1382422407
251	0.1377257303
252	0.1375580076
253	0.137287411
254	0.1364718926
255	0.136166532
256	0.1356836657
257	0.1352978825
258	0.1347188969
259	0.134402863
260	0.1338984983
261	0.1333157322
262	0.1328099294
263	0.1324789792
264	0.132160839
265	0.1318666219
266	0.1313000079
267	0.1307691542
268	0.1303615966
269	0.129980884
270	0.1296182667
271	0.1292926308
272	0.1288985642
273	0.1286899542
274	0.1282882278
275	0.1279899661
276	0.1275916603
277	0.1272826418
278	0.126763902
279	0.1264642773
280	0.126187277
281	0.1258793016
282	0.1253545399
283	0.1247899022
284	0.1241961791
285	0.1238516407
286	0.1231325683
287	0.1228002574
288	0.1224214307
289	0.122098941
290	0.1216342484
291	0.1209939547
292	0.1206677244
293	0.120383202
294	0.1198246444
295	0.1194331735
296	0.1190871879
297	0.1188218661
298	0.1184354202
299	0.1180236908
300	0.1176857322
301	0.1174841879
302	0.1172515776
303	0.1169061317
304	0.1162124699
305	0.1158296707
306	0.115365085
307	0.1149304882
308	0.1145301356
309	0.1141242032
310	0.1136750012
311	0.1134223811
312	0.112952367
313	0.1127557552
314	0.1124120341
315	0.1121209433
316	0.111825322
317	0.1115504836
318	0.1113029761
319	0.1109171425
320	0.1106415832
321	0.1103154133
322	0.1101528428
323	0.1099537055
324	0.1094520729
325	0.1089032592
326	0.1085838191
327	0.1083298818
328	0.108119051
329	0.1078802024
330	0.1078171005
331	0.1076614867
332	0.1071370412
333	0.1068434371
334	0.1064118065
335	0.1061339456
336	0.1058819602
337	0.1056334823
338	0.1052808445
339	0.1051578807
340	0.1049212713
341	0.1044921888
342	0.104168842
343	0.1038574865
344	0.1035862404
345	0.1030850305
346	0.1028270227
347	0.102479748
348	0.1022155565
349	0.101810491
350	0.1014884347
351	0.101129398
352	0.1007331108
353	0.1004983548
354	0.1002522623
355	0.09986458389
356	0.09944075697
357	0.09905823905
358	0.09877856332
359	0.09848174817
360	0.09806501736
361	0.09781354301
362	0.09748140314
363	0.09731315768
364	0.09705626694
365	0.09679865748
366	0.09661799533
367	0.09629170555
368	0.0960186342
369	0.09572825854
370	0.09550109782
371	0.09521773949
372	0.09502248411
373	0.09481150545
374	0.09473019549
375	0.09442151571
376	0.09408122399
377	0.0939615098
378	0.09366705514
379	0.09337754903
380	0.093256392
381	0.0930652089
382	0.09287313157
383	0.09262392721
384	0.0923966982
385	0.09213013251
386	0.09188358547
387	0.0917187979
388	0.09136510523
389	0.09118174653
390	0.09099348268
391	0.09073894477
392	0.09059800375
393	0.09035268481
394	0.09014975164
395	0.08989359413
396	0.08957781872
397	0.08939880009
398	0.08905430964
399	0.08883565924
400	0.08855750846
401	0.08833109814
402	0.08800533501
403	0.08786466526
404	0.08780972521
405	0.0874931937
406	0.08719306161
407	0.08694484028
408	0.08676552929
409	0.08650601336
410	0.08621992784
411	0.08595454819
412	0.08573191146
413	0.08558181788
414	0.08527695779
415	0.084947534
416	0.08457347607
417	0.08432831385
418	0.08405061415
419	0.08386363992
420	0.08365432255
421	0.08347315814
422	0.08316297667
423	0.08297308086
424	0.08270589867
425	0.08240877148
426	0.08234629442
427	0.0821116796
428	0.08188357991
429	0.08161865534
430	0.08133679232
431	0.08107376464
432	0.08091817744
433	0.08054085003
434	0.0802055744
435	0.07996233306
436	0.07979698161
437	0.07951797837
438	0.07926261646
439	0.07902218664
440	0.07880383386
441	0.07858513792
442	0.07809059835
443	0.07780819711
444	0.07759319618
445	0.07727857417
446	0.07708690358
447	0.07697208111
448	0.07669944174
449	0.0765155612
450	0.07633339627
451	0.07619380854
452	0.07610964461
453	0.07598063403
454	0.07581743156
455	0.07547883686
456	0.0752718098
457	0.07503105518
458	0.0749137471
459	0.07462045199
460	0.07444026486
461	0.07427770677
462	0.07401756612
463	0.07385803499
464	0.07363932812
465	0.07335034459
466	0.07322688167
467	0.07290875444
468	0.07275018277
469	0.07259792804
470	0.07225950943
471	0.07202463423
472	0.07169816232
473	0.07163678032
474	0.07135934814
475	0.07126464925
476	0.07106565125
477	0.07074935863
478	0.07055898659
479	0.07031374758
480	0.07021564883
481	0.07010438307
482	0.06991772208
483	0.06972112471
484	0.06951679503
485	0.06940760795
486	0.06915252992
487	0.06906282576
488	0.06894823741
489	0.06879941793
490	0.06865320785
491	0.06848866762
492	0.0683927295
493	0.06811398138
494	0.06793081487
495	0.0677506507
496	0.06758932734
497	0.06746837189
498	0.06738354869
499	0.06720475294
500	0.06698553936
501	0.06678425448
502	0.06660115663
503	0.06643238809
504	0.06618902537
505	0.06600913854
506	0.06583019195
507	0.06570214543
508	0.06555757723
509	0.06542187419
510	0.06528029016
511	0.06505220906
512	0.06488563678
513	0.06468184865
514	0.06445424075
515	0.06435274487
516	0.0642266691
517	0.06407614361
518	0.06383902611
519	0.06375958897
520	0.06354991753
521	0.06342666072
522	0.06327270321
523	0.06319500006
524	0.06298825182
525	0.06284001263
526	0.0626989177
527	0.06256513211
528	0.06246563495
529	0.06234115529
530	0.06214244186
531	0.06202967963
532	0.06197130907
533	0.06178464409
534	0.06158545779
535	0.06138012928
536	0.06132098145
537	0.06110406197
538	0.06087724784
539	0.060724704
540	0.06062511057
541	0.060443301
542	0.06034170336
543	0.06013756072
544	0.0600312243
545	0.05993000185
546	0.05979578885
547	0.05971964946
548	0.05962448992
549	0.05953868492
550	0.05940478893
551	0.05923015266
552	0.05913615383
553	0.05893455248
554	0.05867449782
555	0.05849032046
556	0.05828992861
557	0.05819228133
558	0.05806249343
559	0.05790440367
560	0.05772586843
561	0.057611784
562	0.05746671014
563	0.05734856739
564	0.05717450713
565	0.0570207433
566	0.05688288245
567	0.05661910837
568	0.05653865004
569	0.05633034349
570	0.05624973606
571	0.05609805405
572	0.05596663799
573	0.05578981851
574	0.05569555839
575	0.05550289266
576	0.05541548774
577	0.0552768018
578	0.05515646595
579	0.05498134183
580	0.05477529906
581	0.054668066
582	0.0546094492
583	0.05447457407
584	0.05439993032
585	0.05428471093
586	0.05412781966
587	0.05402948574
588	0.05387273248
589	0.05378704816
590	0.05364796461
591	0.05350681873
592	0.053398647
593	0.05326014306
594	0.0531681537
595	0.05302344562
596	0.05294685873
597	0.05287897734
598	0.0527565503
599	0.05265279722
600	0.05256337182
601	0.05248917205
602	0.0523568011
603	0.05219828878
604	0.05206076976
605	0.05196609135
606	0.05179033243
607	0.05167421503
608	0.05154076808
609	0.05141416023
610	0.05134030249
611	0.05118424812
612	0.05109777929
613	0.05077601419
614	0.0506467646
615	0.05048014034
616	0.05040282949
617	0.05022313011
618	0.05001869203
619	0.04987066817
620	0.04979211281
621	0.04968040069
622	0.04958753223
623	0.04947742646
624	0.04938399317
625	0.04924678864
626	0.04898117021
627	0.04882551383
628	0.04878985274
629	0.04864383923
630	0.04854385913
631	0.04838681733
632	0.0482709095
633	0.04812409192
634	0.04799547344
635	0.04784003425
636	0.0477742861
637	0.04763880038
638	0.04747398933
639	0.0473194949
640	0.04726473897
641	0.04715140568
642	0.04701144563
643	0.04685023336
644	0.04676799164
645	0.04672280429
646	0.04664533758
647	0.04655166594
648	0.04644902273
649	0.04633181768
650	0.04628939408
651	0.04616328044
652	0.04609502098
653	0.04603055908
654	0.04589237193
655	0.04575396516
656	0.04567979112
657	0.04558613582
658	0.0454827989
659	0.04540795072
660	0.04529678601
661	0.04520839064
662	0.04510156932
663	0.04503250161
664	0.04495715408
665	0.04483339661
666	0.04473711389
667	0.04457863409
668	0.04447487453
669	0.04433704607
670	0.04417739144
671	0.04408389103
672	0.04401606884
673	0.04393984737
674	0.04381792898
675	0.04373559004
676	0.0435550112
677	0.04348450375
678	0.043432584
679	0.04338168045
680	0.04323637491
681	0.04309691556
682	0.04299262308
683	0.04288603877
684	0.04284648349
685	0.04270710711
686	0.04260113411
687	0.04252286192
688	0.04245015457
689	0.04233469807
690	0.04214309488
691	0.04207707755
692	0.04198518285
693	0.04194163059
694	0.04172882475
695	0.04160670303
696	0.0415071656
697	0.04144544469
698	0.04136552462
699	0.0412783928
700	0.04119741675
701	0.04110342604
702	0.04103832724
703	0.04095253269
704	0.04085108731
705	0.04069211682
706	0.0405772929
707	0.04047650246
708	0.04036278892
709	0.04027229308
710	0.04018924597
711	0.04007863508
712	0.03995252581
713	0.03983185576
714	0.03970736179
715	0.03964095889
716	0.03959607477
717	0.03949597076
718	0.03944651377
719	0.03940964624
720	0.03930025859
721	0.03924135445
722	0.03922440191
723	0.03917276693
724	0.03911991199
725	0.03907736949
726	0.03897657822
727	0.03892016086
728	0.03883455051
729	0.03878980024
730	0.03871594662
731	0.03860926109
732	0.03851566693
733	0.03846574039
734	0.03841389397
735	0.03833842318
736	0.03821707405
737	0.03811625182
738	0.03805206053
739	0.03800666669
740	0.03792987744
741	0.03789154166
742	0.03779742653
743	0.03772439294
744	0.03768514405
745	0.03761610456
746	0.03752834488
747	0.0374259187
748	0.03731235061
749	0.03722189907
750	0.0371859711
751	0.03706919779
752	0.03700161779
753	0.03693855427
754	0.03684431226
755	0.03678607716
756	0.03663563112
757	0.03643822156
758	0.03639777393
759	0.0363731129
760	0.03630763836
761	0.03622417805
762	0.03614536875
763	0.03604140654
764	0.03598653523
765	0.03591059142
766	0.03586583247
767	0.03576876861
768	0.03567452369
769	0.03560252952
770	0.03553164079
771	0.03545183195
772	0.03538655047
773	0.03532482139
774	0.03524286195
775	0.03515381367
776	0.03505568762
777	0.03495037378
778	0.03488674418
779	0.0347993638
780	0.03476759035
781	0.0346500783
782	0.03457320857
783	0.03448305445
784	0.03444518606
785	0.03435978759
786	0.03425902828
787	0.03422169282
788	0.03417818385
789	0.03406835216
790	0.03403996487
791	0.03394901702
792	0.0338876512
793	0.0338150625
794	0.0337673626
795	0.03369825963
796	0.03363327024
797	0.03358739379
798	0.0335106973
799	0.0334378546
800	0.0333708009
801	0.03328587165
802	0.03324539077
803	0.03315655485
804	0.03307921968
805	0.03297716638
806	0.03289795383
807	0.0328166227
808	0.03273858137
809	0.03266364036
810	0.0325952038
811	0.03255186395
812	0.03249713714
813	0.03237745744
814	0.03234286205
815	0.0321970173
816	0.03215655769
817	0.03208399735
818	0.03202191076
819	0.03194685978
820	0.0318629372
821	0.03179552893
822	0.03173021822
823	0.0316356885
824	0.03157792095
825	0.03150908708
826	0.03142206069
827	0.0313720654
828	0.03129405466
829	0.03117667091
830	0.03114597759
831	0.03106462375
832	0.03103529778
833	0.03095309811
834	0.03087440146
835	0.03079216347
836	0.03074014652
837	0.03066997759
838	0.03062551397
839	0.03057583451
840	0.03052268364
841	0.03048538918
842	0.03043353421
843	0.03038140007
844	0.03033392592
845	0.03026098255
846	0.03021354887
847	0.03019439005
848	0.03016973255
849	0.03011702225
850	0.03006936532
851	0.03001442895
852	0.02998107515
853	0.02987712768
854	0.02979793528
855	0.02974997757
856	0.02968334674
857	0.02963626493
858	0.02957701499
859	0.02952758288
860	0.02949726244
861	0.02936903071
862	0.02930654497
863	0.02924290827
864	0.02917488286
865	0.02914355646
866	0.02910516846
867	0.02903914523
868	0.02896740497
869	0.02889362795
870	0.02883903788
871	0.02879795591
872	0.02871607607
873	0.02867277969
874	0.0286232805
875	0.0285607398
876	0.02852553777
877	0.02846509372
878	0.02842086094
879	0.0283588214
880	0.02829427693
881	0.02824146812
882	0.02819121168
883	0.02814325508
884	0.02804855851
885	0.02797200162
886	0.02786689186
887	0.02782467076
888	0.02775300365
889	0.0277142536
890	0.02765768516
891	0.0276147022
892	0.02758600255
893	0.02752195988
894	0.02747979275
895	0.02743838269
896	0.02741113685
897	0.02732665072
898	0.02726056024
899	0.02716535675
900	0.02705878961
901	0.02701037547
902	0.02694920203
903	0.02692285238
904	0.02688129438
905	0.026835407
906	0.02678256492
907	0.02675407055
908	0.02674573018
909	0.02668154602
910	0.02662338924
911	0.02653672797
912	0.02648337751
913	0.02641421348
914	0.02636942748
915	0.02634209536
916	0.02626979944
917	0.02623771467
918	0.02616476076
919	0.02612955077
920	0.0260787882
921	0.0260250855
922	0.02599091081
923	0.02592139623
924	0.02588589057
925	0.02583509571
926	0.02578273938
927	0.02572609546
928	0.0256376763
929	0.02558832851
930	0.02555773109
931	0.02552075589
932	0.02545945389
933	0.02540858391
934	0.02538682893
935	0.02531866645
936	0.02527348414
937	0.02520876425
938	0.02513578322
939	0.02510071053
940	0.02507414876
941	0.02503834436
942	0.02496620565
943	0.02494669134
944	0.02493059119
945	0.02487398408
946	0.02483400924
947	0.02479864879
948	0.02475748451
949	0.02472802775
950	0.02470450136
951	0.02468187751
952	0.0246064136
953	0.02457886186
954	0.02453397381
955	0.02450277679
956	0.02448581319
957	0.02444142927
958	0.02437836057
959	0.02430778693
960	0.02429267283
961	0.02426258483
962	0.02419763169
963	0.02416676252
964	0.02407951375
965	0.02404388864
966	0.02397952921
967	0.02393781065
968	0.02388515675
969	0.02387044568
970	0.02382683393
971	0.0237622659
972	0.02372589253
973	0.02370042504
974	0.02367228136
975	0.02363564823
976	0.02359734383
977	0.02355232201
978	0.02350560656
979	0.02347901199
980	0.02340957768
981	0.02335327292
982	0.02331898994
983	0.02329559948
984	0.02325800445
985	0.02319864777
986	0.02317428379
987	0.02314436763
988	0.02311604512
989	0.02309917578
990	0.02306394168
991	0.02301979172
992	0.02295852653
993	0.02293080001
994	0.02287821916
995	0.02285530158
996	0.02280479353
997	0.02276045727
998	0.0227308234
999	0.02270677875
