,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
0,2020-01-21,DISCA,0,1,1,0,31.96999931335449,Traité,Open Short,22-01-2020 11:53:00,31.91
1,2020-01-21,FBHS,0,1,1,0,69.90000152587889,Traité,NA,NA,NA
2,2020-01-21,LB,0,1,1,0,20.290000915527344,Traité,NA,NA,NA
3,2020-01-21,KEY,0,1,1,0,19.5,Traité,NA,NA,NA
4,2020-01-21,DTE,0,1,1,0,133.92999267578122,Traité,NA,NA,NA
5,2020-01-21,BWA,0,1,1,0,40.5,Traité,Open Short,22-01-2020 11:53:00,40.42
6,2020-01-21,C,0,1,1,0,79.9000015258789,Traité,NA,NA,NA
7,2020-01-21,PCAR,0,1,1,0,77.54000091552734,Traité,NA,NA,NA
8,2020-01-21,UPS,0,1,1,0,117.38999938964844,Traité,NA,NA,NA
9,2020-01-21,EMR,0,1,1,0,77.25,Traité,NA,NA,NA
10,2020-01-21,MPC,0,1,1,0,56.18000030517578,Traité,Close Long,22-01-2020 11:53:01,56.07
11,2020-01-21,MTB,0,1,1,0,160.97000122070312,Traité,NA,NA,NA
12,2020-01-21,KMX,0,1,1,0,95.9000015258789,Traité,NA,NA,NA
13,2020-01-21,SEE,0,0,0,1,38.59000015258789,Traité,NA,NA,NA
14,2020-01-21,SBAC,1,0,0,1,254.44000244140625,Traité,NA,NA,NA
15,2020-01-21,CAH,0,1,1,0,54.0099983215332,Traité,NA,NA,NA
16,2020-01-21,URI,1,0,0,1,154.99000549316406,Traité,NA,NA,NA
17,2020-01-21,LHX,0,1,1,0,220.4600067138672,Traité,NA,NA,NA
18,2020-01-21,MAS,0,1,1,0,49.31999969482422,Traité,NA,NA,NA
19,2020-01-21,EMN,0,1,1,0,75.70999908447266,Traité,NA,NA,NA
20,2020-01-21,COTY,0,1,1,0,10.859999656677246,Traité,NA,NA,NA
21,2020-01-21,LRCX,0,1,1,0,308.67999267578125,Traité,NA,NA,NA
22,2020-01-21,K,0,1,1,0,70.5999984741211,Traité,NA,NA,NA
23,2020-01-21,TMO,0,1,1,0,337.260009765625,Traité,Open Short,22-01-2020 11:53:01,336.59
24,2020-01-21,GM,0,1,1,0,34.990001678466804,Traité,NA,NA,NA
25,2020-01-21,LEN,0,1,1,0,64.94000244140625,Traité,NA,NA,NA
26,2020-01-21,PFG,0,1,1,0,55.61999893188477,Traité,NA,NA,NA
27,2020-01-21,DHI,0,1,1,0,56.97000122070313,Traité,NA,NA,NA
28,2020-01-21,JWN,0,1,1,0,39.68999862670898,Traité,NA,NA,NA
29,2020-01-21,HPE,0,1,1,0,14.899999618530273,Traité,Open Short,22-01-2020 11:53:02,14.87
30,2020-01-21,PPG,1,0,0,1,125.88999938964844,Traité,NA,NA,NA
31,2020-01-21,HOG,0,1,1,0,35.169998168945305,Traité,NA,NA,NA
32,2020-01-21,CTSH,0,1,1,0,62.290000915527344,Traité,NA,NA,NA
33,2020-01-21,PH,0,1,1,0,202.0500030517578,Traité,Close Long,22-01-2020 11:53:02,201.65
34,2020-01-21,MXIM,0,1,1,0,62.02000045776367,Traité,NA,NA,NA
35,2020-01-21,COF,0,1,0,0,102.19000244140624,Traité,NA,NA,NA
36,2020-01-21,ICE,0,1,1,0,96.76000213623048,Traité,NA,NA,NA
37,2020-01-21,WEC,0,1,1,0,97.66999816894531,Traité,Open Short,22-01-2020 11:53:03,97.47
38,2020-01-21,BBY,0,1,1,0,90.23999786376952,Traité,NA,NA,NA
39,2020-01-21,PPL,0,1,1,0,36.02999877929688,Traité,NA,NA,NA
