,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
0,2020-01-23,BBY,0,1,1,0,89.81999969482422,Traité,NA,NA,NA
1,2020-01-23,DTE,0,1,1,0,133.89999389648438,Traité,NA,NA,NA
2,2020-01-23,JWN,0,1,1,0,39.34000015258789,Traité,Open Short,24-01-2020 13:11:15,39.26
3,2020-01-23,ICE,0,1,1,0,97.3000030517578,Traité,NA,NA,NA
4,2020-01-23,CPB,0,1,1,0,48.959999084472656,Traité,Open Short,24-01-2020 13:11:15,48.86
5,2020-01-23,C,0,1,1,0,79.80000305175781,Traité,NA,NA,NA
6,2020-01-23,LB,0,1,1,0,21.0,Traité,NA,NA,NA
7,2020-01-23,CAH,0,1,1,0,54.86999893188477,Traité,NA,NA,NA
8,2020-01-23,BWA,0,1,1,0,40.560001373291016,Traité,Open Short,24-01-2020 13:11:16,40.48
9,2020-01-23,MTB,0,1,1,0,170.3699951171875,Traité,NA,NA,NA
10,2020-01-23,WMB,0,1,0,0,22.440000534057614,Traité,NA,NA,NA
11,2020-01-23,KEY,0,1,1,0,19.82999992370605,Traité,NA,NA,NA
12,2020-01-23,JNPR,0,1,1,0,24.489999771118164,Traité,NA,NA,NA
13,2020-01-23,SHW,0,1,1,0,596.5399780273438,Traité,NA,NA,NA
14,2020-01-23,TMO,0,1,1,0,335.3800048828125,Traité,NA,NA,NA
15,2020-01-23,FBHS,0,1,1,0,70.55999755859375,Traité,NA,NA,NA
16,2020-01-23,URI,0,0,0,1,155.14999389648438,Traité,NA,NA,NA
17,2020-01-23,KMX,0,1,1,0,98.11000061035156,Traité,NA,NA,NA
18,2020-01-23,PH,0,1,1,0,201.80999755859372,Traité,Close Long,24-01-2020 13:11:17,201.41
19,2020-01-23,HPE,0,1,1,0,15.15999984741211,Traité,NA,NA,NA
20,2020-01-23,UPS,0,1,1,0,116.93000030517578,Traité,NA,NA,NA
21,2020-01-23,COF,0,1,1,0,106.02999877929688,Traité,NA,NA,NA
22,2020-01-23,SBAC,1,0,0,1,255.00999450683597,Traité,NA,NA,NA
23,2020-01-23,EMN,0,1,1,0,74.05999755859375,Traité,Close Long,24-01-2020 13:11:17,73.91
24,2020-01-23,COTY,0,1,1,0,10.710000038146973,Traité,NA,NA,NA
25,2020-01-23,MAS,0,1,1,0,49.40999984741211,Traité,NA,NA,NA
26,2020-01-23,MPC,0,1,1,0,55.33000183105469,Traité,Open Short,24-01-2020 13:11:18,55.22
27,2020-01-23,PFG,0,1,1,0,55.33000183105469,Traité,NA,NA,NA
28,2020-01-23,ROK,0,1,0,0,202.3000030517578,Traité,NA,NA,NA
29,2020-01-23,FTV,0,1,0,0,77.58999633789062,Traité,Close Long,24-01-2020 13:11:18,77.43
30,2020-01-23,EMR,0,1,1,0,77.58999633789062,Traité,NA,NA,NA
31,2020-01-23,MXIM,0,1,1,0,63.59000015258789,Traité,NA,NA,NA
32,2020-01-23,PCAR,0,1,1,0,77.5999984741211,Traité,NA,NA,NA
33,2020-01-23,FANG,1,0,0,1,84.69999694824219,Traité,NA,NA,NA
34,2020-01-23,PPL,0,1,1,0,36.709999084472656,Traité,NA,NA,NA
35,2020-01-23,DHI,0,1,1,0,58.9900016784668,Traité,NA,NA,NA
36,2020-01-23,K,0,1,1,0,70.44000244140625,Traité,NA,NA,NA
37,2020-01-23,LEN,1,0,0,1,67.26999664306639,Traité,Close Short,24-01-2020 13:11:18,67.4
