,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Buy/Sell Price,Quantity,Actual,PNL,Latent PNL
38,2019-03-21,NWSA,0,0,0,0,12.68,394.0,12.76,0,-102.44
39,2019-03-21,ZION,0,0,1,0,45.47,110.0,45.07,0,0
40,2019-03-21,CLX,0,0,0,0,159.75,31.0,154.97,0,47.43
41,2019-03-21,DHI,0,0,1,0,40.47,124.0,40.15,0,0
42,2019-03-21,NCLH,0,0,0,0,56.21,89.0,56.5,0,-12.46
43,2019-03-21,WFC,0,0,0,0,51.19,98.0,48.37,0,190.12
44,2019-03-21,JWN,0,0,0,0,44.55,112.0,42.29,0,103.04
45,2019-03-21,BKNG,0,0,0,0,1751.79,3.0,1774.36,0,6.75
46,2019-03-22,DHI,0,0,0,0,40.47,124.0,40.53,0,-39.68
47,2019-03-22,NWSA,0,0,0,0,12.68,394.0,12.54,0,19.7
48,2019-03-22,BKNG,0,0,0,0,1751.79,3.0,1721.59,0,-113.34
49,2019-03-22,NCLH,0,0,0,0,56.21,89.0,55.62,0,60.52
50,2019-03-22,CLX,0,0,0,0,159.75,31.0,155.04,0,65.72
51,2019-03-25,EVRG,0,0,0,0,56.54,88.0,56.46,0,125.84
52,2019-03-25,NWSA,0,0,0,1,12.56,394.0,12.47,47.28,0
53,2019-03-25,CLX,0,0,0,0,159.75,31.0,155.06,0,25.11
54,2019-03-25,ZION,0,0,0,1,43.92,110.0,42.82,170.5,0
55,2019-03-25,BKNG,0,0,0,0,1751.79,3.0,1752.39,0,28.23
56,2019-03-26,CLX,0,0,0,0,159.75,31.0,156.83,0,1.24
57,2019-03-26,JWN,0,0,0,1,43.73,112.0,42.26,91.84,0
58,2019-03-26,SHW,0,0,0,1,421.32,12.0,417.58,95.64,0
59,2019-03-26,STZ,0,0,1,0,170.23,29.0,169.77,0,0
60,2019-03-26,NCLH,0,0,0,1,54.65,89.0,54.48,138.84,0
61,2019-03-26,BKNG,0,0,0,0,1751.79,3.0,1768.87,0,51.57
62,2019-03-27,DHI,0,0,0,0,40.47,124.0,42.13,0,-257.92
63,2019-03-27,CLX,0,0,0,0,159.75,31.0,157.2,0,-43.4
64,2019-03-27,NWSA,1,0,0,0,12.33,406.0,12.22,0,0
65,2019-03-27,ZION,0,0,0,0,0.0,0.0,43.92,0,0
66,2019-03-27,NCLH,1,0,0,0,53.97,93.0,53.94,0,0
67,2019-03-27,BKNG,0,0,0,0,1751.79,3.0,1752.11,0,24.6
68,2019-03-27,JWN,0,0,1,0,44.98,111.0,43.15,0,0
69,2019-03-28,NCLH,0,0,0,0,53.97,93.0,54.33,0,64.17
70,2019-03-28,NWSA,0,1,0,0,12.43,406.0,12.29,40.6,0
71,2019-03-28,STZ,0,0,0,0,170.23,29.0,170.55,0,-79.46
72,2019-03-28,CLX,0,0,0,0,159.75,31.0,158.16,0,-25.11
73,2019-03-28,BKNG,0,0,0,0,1751.79,3.0,1728.89,0,-45.57
74,2019-03-29,BKNG,0,0,0,0,1751.79,3.0,1744.91,0,9.87
75,2019-03-29,STZ,0,0,0,0,170.23,29.0,173.34,0,-193.72
76,2019-03-29,JWN,0,0,0,1,44.31,111.0,42.89,74.37,0
77,2019-03-29,ZION,1,0,0,0,45.71,109.0,44.44,0,0
78,2019-03-29,CLX,0,0,0,0,159.75,31.0,157.33,0,2.79
79,2019-03-29,DHI,0,0,0,1,41.57,124.0,40.98,-136.4,0
80,2019-04-01,STZ,0,0,0,0,170.23,29.0,175.58,0,-232.58
81,2019-04-01,JWN,0,0,1,0,44.95,111.0,43.39,0,0
82,2019-04-01,CLX,0,0,0,0,159.75,31.0,155.44,0,54.25
83,2019-04-01,NCLH,0,1,0,0,56.03,93.0,56.11,191.58,0
84,2019-04-01,WFC,0,0,0,0,51.19,98.0,47.35,0,256.76
85,2019-04-01,BKNG,0,0,0,0,1751.79,3.0,1759.23,0,42.72
86,2019-04-02,STZ,0,0,0,0,170.23,29.0,174.71,0,-203.87
87,2019-04-02,NCLH,0,0,1,0,56.81,88.0,56.5,0,0
88,2019-04-02,WFC,0,0,0,1,48.47,98.0,46.77,266.56,0
89,2019-04-02,DHI,0,0,0,0,0.0,0.0,41.29,0,0
90,2019-04-02,CLX,0,0,0,0,159.75,31.0,154.56,0,75.64
91,2019-04-02,BKNG,0,0,0,0,1751.79,3.0,1763.55,0,80.04
92,2019-04-03,DHI,0,0,0,0,0.0,0.0,41.48,0,0
93,2019-04-03,JWN,0,0,0,1,44.62,111.0,42.88,36.63,0
94,2019-04-03,CLX,0,0,0,0,159.75,31.0,153.88,0,61.07
95,2019-04-03,STZ,0,0,0,0,170.23,29.0,177.66,0,-240.12
96,2019-04-03,NCLH,0,0,0,0,56.81,88.0,56.76,0,-2.64
97,2019-04-04,NCLH,0,0,0,0,56.81,88.0,56.73,0,-7.04
98,2019-04-04,STZ,0,0,0,1,191.5,29.0,189.28,-616.83,0
99,2019-04-04,ZION,0,1,0,0,47.71,109.0,46.67,218.0,0
100,2019-04-04,JWN,0,0,0,0,0.0,0.0,44.02,0,0
101,2019-04-04,WFC,0,0,1,0,49.26,102.0,47.7,0,0
102,2019-04-04,CLX,0,0,0,0,159.75,31.0,153.91,0,103.23
103,2019-04-05,CLX,0,0,0,0,159.75,31.0,152.56,0,225.99
104,2019-04-05,BKNG,0,0,0,0,1751.79,3.0,1769.45,0,48.39
105,2019-04-05,SHW,0,0,0,0,0.0,0.0,446.21,0,0
106,2019-04-05,NCLH,0,0,0,0,56.81,88.0,57.13,0,-25.52
107,2019-04-05,JWN,0,0,1,0,45.53,110.0,44.11,0,0
108,2019-04-08,NCLH,0,0,0,0,56.81,88.0,57.29,0,-15.84
109,2019-04-08,JWN,0,0,0,0,45.53,110.0,43.56,0,84.7
110,2019-04-08,ZION,0,0,0,0,0.0,0.0,46.61,0,0
111,2019-04-08,MAS,0,0,0,0,38.83,129.0,40.47,0,-227.04
112,2019-04-09,STZ,1,0,0,0,191.0,26.0,188.73,0,0
113,2019-04-09,JWN,0,0,0,1,45.0,110.0,42.69,58.3,0
114,2019-04-09,NCLH,0,0,0,0,56.81,88.0,55.88,0,74.8
115,2019-04-09,WFC,0,0,0,0,49.26,102.0,46.7,0,120.36
116,2019-04-10,NWSA,0,0,1,0,12.66,395.0,12.56,0,0
117,2019-04-10,STZ,0,0,0,0,191.0,26.0,187.95,0,-25.22
118,2019-04-10,WFC,0,0,0,0,49.26,102.0,46.36,0,131.58
119,2019-04-10,JWN,0,0,1,0,45.16,111.0,43.43,0,0
120,2019-04-10,NCLH,0,0,0,0,56.81,88.0,56.5,0,3.52
121,2019-04-11,STZ,0,0,0,0,191.0,26.0,189.01,0,31.2
122,2019-04-11,WFC,0,0,0,0,49.26,102.0,46.31,0,154.02
123,2019-04-11,CLX,0,0,0,0,159.75,31.0,152.3,0,131.13
124,2019-04-11,DHI,0,0,1,0,44.94,111.0,44.41,0,0
125,2019-04-11,NCLH,0,0,0,0,56.81,88.0,57.48,0,-101.2
126,2019-04-12,STZ,0,0,0,0,191.0,26.0,188.37,0,-8.06
127,2019-04-12,CLX,0,0,0,0,159.75,31.0,152.45,0,146.32
128,2019-04-12,JWN,0,0,0,0,45.16,111.0,42.36,0,130.98
129,2019-04-12,DHI,0,0,0,0,44.94,111.0,44.91,0,-69.93
130,2019-04-12,NCLH,0,0,0,0,56.81,88.0,58.6,0,-165.44
131,2019-04-12,NWSA,0,0,0,0,12.66,395.0,12.56,0,0.0
132,2019-04-12,WFC,0,0,0,1,45.87,102.0,45.1,345.78,0
133,2019-04-15,CLX,0,0,0,0,159.75,31.0,151.43,0,151.28
134,2019-04-15,SHW,0,0,0,0,0.0,0.0,440.79,0,0
135,2019-04-15,WFC,0,0,0,0,0.0,0.0,45.37,0,0
136,2019-04-15,NCLH,0,0,0,0,56.81,88.0,58.67,0,-185.68
137,2019-04-15,STZ,0,0,0,0,191.0,26.0,188.76,0,0.26
138,2019-04-15,BKNG,0,1,0,0,1851.8,3.0,1846.23,300.03,0
139,2019-04-16,BKNG,0,0,0,0,0.0,0.0,1841.7,0,0
140,2019-04-16,SHW,0,0,1,0,450.0,11.0,447.44,0,0
141,2019-04-16,NCLH,0,0,0,0,56.81,88.0,59.56,0,-235.84
142,2019-04-16,STZ,0,0,0,0,191.0,26.0,187.86,0,-1.3
143,2019-04-16,NWSA,0,0,0,0,12.66,395.0,12.58,0,-19.75
144,2019-04-17,NCLH,0,0,0,0,56.81,88.0,57.84,0,-83.6
145,2019-04-17,ZION,0,0,1,0,48.32,103.0,47.33,0,0
146,2019-04-17,JWN,0,0,0,0,45.16,111.0,42.36,0,134.31
147,2019-04-17,STZ,0,0,0,0,191.0,26.0,189.41,0,60.84
148,2019-04-17,SHW,0,0,0,1,445.23,11.0,439.94,52.47,0
149,2019-04-18,MAS,0,0,0,0,38.83,129.0,39.79,0,-145.77
150,2019-04-18,STZ,0,1,0,0,198.53,26.0,196.55,195.78,0
151,2019-04-18,NCLH,0,0,0,0,56.81,88.0,56.92,0,21.12
152,2019-04-18,JWN,0,0,0,0,45.16,111.0,42.39,0,165.39
153,2019-04-22,ZION,0,0,0,1,46.62,103.0,45.72,175.1,0
154,2019-04-22,JWN,0,0,0,0,45.16,111.0,40.73,0,311.91
155,2019-04-22,STZ,1,0,0,0,206.83,24.0,203.13,0,0
156,2019-04-22,SHW,0,0,0,0,0.0,0.0,448.85,0,0
157,2019-04-22,CLX,0,0,0,0,159.75,31.0,151.49,0,196.85
158,2019-04-22,NCLH,0,0,0,0,56.81,88.0,56.6,0,6.16
159,2019-04-22,BKNG,0,0,0,0,0.0,0.0,1844.17,0,0
160,2019-04-23,BKNG,0,0,1,0,1887.14,3.0,1887.73,0,0
161,2019-04-23,STZ,0,0,0,0,206.83,24.0,205.13,0,31.68
162,2019-04-23,JWN,0,0,0,0,45.16,111.0,40.38,0,376.29
163,2019-04-23,NCLH,0,0,0,0,56.81,88.0,57.3,0,-36.08
164,2019-04-23,CLX,0,0,0,0,159.75,31.0,151.47,0,184.45
165,2019-04-23,ZION,0,0,0,0,0.0,0.0,47.8,0,0
166,2019-04-24,MAS,0,0,0,0,38.83,129.0,39.74,0,-37.41
167,2019-04-24,CLX,0,0,0,0,159.75,31.0,152.15,0,190.96
168,2019-04-24,JWN,0,0,0,0,45.16,111.0,40.59,0,370.74
169,2019-04-24,STZ,0,0,0,0,206.83,24.0,207.76,0,47.52
170,2019-04-24,SHW,0,0,1,0,456.09,11.0,454.82,0,0
171,2019-04-24,NCLH,0,0,0,0,56.81,88.0,56.98,0,-16.72
172,2019-04-24,BKNG,0,0,0,0,1887.14,3.0,1867.28,0,49.47
173,2019-04-25,BKNG,0,0,0,0,1887.14,3.0,1866.26,0,57.12
174,2019-04-25,NCLH,0,0,0,0,56.81,88.0,56.8,0,-14.08
175,2019-04-25,MAS,0,0,0,1,38.21,129.0,37.26,79.98,0
176,2019-04-25,JWN,0,0,0,0,45.16,111.0,39.67,0,487.29
177,2019-04-25,CLX,0,0,0,0,159.75,31.0,153.01,0,121.83
178,2019-04-26,MAS,1,0,0,0,38.72,129.0,38.24,0,0
179,2019-04-26,NCLH,0,0,0,0,56.81,88.0,57.27,0,-43.12
180,2019-04-26,CLX,0,0,0,0,159.75,31.0,155.45,0,83.39
181,2019-04-26,BKNG,0,0,0,0,1887.14,3.0,1868.0,0,51.99
182,2019-04-26,JWN,0,0,0,0,45.16,111.0,40.0,0,434.01
183,2019-04-29,CLX,0,0,0,0,159.75,31.0,154.29,0,121.52
184,2019-04-29,BKNG,0,0,0,0,1887.14,3.0,1876.32,0,45.42
185,2019-04-29,ZION,0,0,0,0,0.0,0.0,48.37,0,0
186,2019-04-29,NCLH,0,0,0,0,56.81,88.0,57.08,0,-29.04
187,2019-04-30,SHW,0,0,0,0,456.09,11.0,451.78,0,0.99
188,2019-04-30,JWN,0,0,0,0,45.16,111.0,39.64,0,466.2
189,2019-04-30,ZION,0,0,0,0,0.0,0.0,48.28,0,0
190,2019-04-30,MAS,0,0,0,0,38.72,129.0,38.81,0,52.89
191,2019-04-30,CLX,0,0,0,0,159.75,31.0,157.59,0,190.96
192,2019-04-30,NCLH,0,0,0,0,56.81,88.0,56.39,0,-167.2
193,2019-04-30,BKNG,0,0,0,0,1887.14,3.0,1854.99,0,88.71
194,2019-04-30,STZ,0,0,0,0,206.83,24.0,209.27,0,114.48
195,2019-05-01,BKNG,0,0,0,0,1887.14,3.0,1829.52,0,187.44
196,2019-05-01,SHW,0,0,0,1,446.0,11.0,444.49,110.99,0
197,2019-05-01,JWN,0,0,0,0,45.16,111.0,38.99,0,516.15
198,2019-05-01,WFC,0,0,0,0,0.0,0.0,46.79,0,0
199,2019-05-01,MAS,0,0,0,0,38.72,129.0,39.06,0,78.69
200,2019-05-01,STZ,0,0,0,0,206.83,24.0,209.69,0,103.44
201,2019-05-01,NCLH,0,0,0,0,56.81,88.0,58.0,0,-75.68
202,2019-05-01,CLX,0,0,0,1,148.1,31.0,146.18,361.15,0
203,2019-05-02,NCLH,0,0,0,0,56.81,88.0,56.9,0,-26.4
204,2019-05-02,NWSA,0,0,0,0,12.66,395.0,12.17,0,146.15
205,2019-05-02,WFC,0,0,0,0,0.0,0.0,46.86,0,0
206,2019-05-02,JWN,0,0,0,0,45.16,111.0,39.11,0,510.6
207,2019-05-02,CLX,1,0,0,0,148.96,34.0,146.75,0,0
208,2019-05-02,STZ,0,0,0,0,206.83,24.0,206.75,0,79.2
209,2019-05-03,JWN,0,0,0,1,39.93,111.0,38.94,580.53,0
210,2019-05-03,CLX,0,0,0,0,148.96,34.0,146.2,0,-25.16
211,2019-05-03,MAS,0,1,0,0,39.64,129.0,40.18,118.68,0
212,2019-05-03,NCLH,0,0,0,0,56.81,88.0,58.25,0,-20.24
213,2019-05-03,BKNG,0,0,0,0,1887.14,3.0,1824.07,0,264.54
214,2019-05-03,STZ,0,0,0,0,206.83,24.0,209.01,0,34.8
215,2019-05-06,MAS,0,0,1,0,39.77,126.0,39.84,0,0
216,2019-05-06,SHW,0,0,0,0,0.0,0.0,449.36,0,0
217,2019-05-06,NCLH,0,0,0,0,56.81,88.0,58.29,0,-77.44
218,2019-05-06,WFC,0,0,1,0,48.05,104.0,46.98,0,0
219,2019-05-06,STZ,0,0,0,0,206.83,24.0,208.03,0,55.2
220,2019-05-06,CLX,0,0,0,0,148.96,34.0,146.26,0,-32.64
221,2019-05-06,JWN,0,0,1,0,40.59,123.0,39.26,0,0
222,2019-05-06,NWSA,0,0,0,0,12.66,395.0,11.95,0,304.15
223,2019-05-07,BKNG,0,0,0,1,1765.01,3.0,1785.0,366.39,0
224,2019-05-07,CLX,0,0,0,0,148.96,34.0,146.47,0,-11.56
225,2019-05-07,NCLH,0,0,0,0,56.81,88.0,57.19,0,-20.24
226,2019-05-07,STZ,0,0,0,0,206.83,24.0,205.52,0,7.92
227,2019-05-08,MAS,0,0,0,0,39.77,126.0,38.04,0,231.84
228,2019-05-08,CLX,0,0,0,0,148.96,34.0,146.83,0,-4.76
229,2019-05-08,STZ,0,0,0,0,206.83,24.0,204.84,0,-40.08
230,2019-05-08,DHI,0,0,0,1,43.14,111.0,42.81,199.8,0
231,2019-05-08,BKNG,1,0,0,0,1729.43,3.0,1751.63,0,0
232,2019-05-08,JWN,0,0,0,0,40.59,123.0,38.59,0,180.81
233,2019-05-08,NCLH,0,0,0,0,56.81,88.0,57.34,0,-104.72
234,2019-05-09,STZ,0,0,0,0,206.83,24.0,200.33,0,-138.48
235,2019-05-09,CLX,0,0,0,0,148.96,34.0,144.99,0,-88.06
236,2019-05-09,NCLH,0,0,0,0,56.81,88.0,57.59,0,-72.16
237,2019-05-09,BKNG,0,0,0,0,1729.43,3.0,1736.03,0,286.71
238,2019-05-09,EVRG,0,0,0,0,56.54,88.0,55.62,0,42.24
239,2019-05-10,NCLH,0,0,0,0,56.81,88.0,57.9,0,-18.48
240,2019-05-10,WFC,0,0,0,0,48.05,104.0,46.18,0,184.08
241,2019-05-10,JWN,0,0,0,0,40.59,123.0,38.05,0,190.65
242,2019-05-10,MAS,0,0,0,0,39.77,126.0,37.7,0,328.86
243,2019-05-10,ZION,0,0,1,0,47.45,105.0,47.41,0,0
244,2019-05-10,NWSA,0,0,0,0,12.66,395.0,11.82,0,395.0
245,2019-05-10,SHW,0,0,0,0,0.0,0.0,436.97,0,0
246,2019-05-10,STZ,0,1,0,0,200.08,24.0,201.66,-162.0,0
247,2019-05-10,CLX,0,0,0,0,148.96,34.0,146.2,0,-63.92
248,2019-05-13,BKNG,0,0,0,0,1729.43,3.0,1777.26,0,173.07
249,2019-05-13,STZ,0,0,1,0,202.0,25.0,199.51,0,0
250,2019-05-13,ZION,0,0,0,1,46.12,105.0,45.05,139.65,0
251,2019-05-14,ZION,0,0,1,0,45.59,110.0,45.45,0,0
252,2019-05-14,BKNG,0,0,0,0,1729.43,3.0,1793.67,0,147.51
253,2019-05-14,STZ,0,0,0,1,203.96,25.0,203.74,-49.0,0
254,2019-05-14,WFC,0,0,0,0,48.05,104.0,45.54,0,211.12
255,2019-05-14,NCLH,0,0,0,0,56.81,88.0,56.3,0,91.52
256,2019-05-14,JWN,0,0,0,0,40.59,123.0,36.77,0,349.32
257,2019-05-14,CLX,0,0,0,0,148.96,34.0,145.26,0,-53.72
258,2019-05-14,DHI,0,0,0,0,0.0,0.0,43.7,0,0
259,2019-05-15,BKNG,0,0,0,0,1729.43,3.0,1789.43,0,181.71
260,2019-05-15,NCLH,0,0,0,0,56.81,88.0,56.73,0,-16.72
261,2019-05-15,CLX,0,0,0,0,148.96,34.0,146.33,0,-13.26
262,2019-05-15,STZ,1,0,0,0,205.05,24.0,203.41,0,0
263,2019-05-16,CLX,0,0,0,0,148.96,34.0,146.73,0,-31.96
264,2019-05-16,NCLH,0,0,0,0,56.81,88.0,57.55,0,1.76
265,2019-05-16,DHI,0,0,1,0,44.51,112.0,44.68,0,0
266,2019-05-16,MAS,0,0,0,0,39.77,126.0,37.92,0,228.06
267,2019-05-16,ZION,0,0,0,0,45.59,110.0,44.89,0,48.4
268,2019-05-17,BKNG,0,0,0,0,1729.43,3.0,1787.29,0,120.9
269,2019-05-17,STZ,0,0,0,0,205.05,24.0,203.21,0,-11.04
270,2019-05-17,NCLH,0,0,0,0,56.81,88.0,56.92,0,71.28
271,2019-05-17,CLX,0,0,0,0,148.96,34.0,145.08,0,-117.64
272,2019-05-17,SHW,0,0,1,0,431.89,12.0,433.89,0,0
273,2019-05-20,SHW,0,0,0,1,425.77,12.0,422.77,73.44,0
274,2019-05-20,BKNG,0,0,0,0,1729.43,3.0,1752.23,0,98.73
275,2019-05-20,CLX,0,0,0,0,148.96,34.0,144.75,0,-43.18
276,2019-05-20,STZ,0,0,0,0,205.05,24.0,201.48,0,-0.24
277,2019-05-20,NCLH,0,0,0,0,56.81,88.0,55.89,0,37.84
278,2019-05-20,WFC,0,0,0,1,45.62,104.0,44.52,252.72,0
279,2019-05-20,NWSA,0,0,0,0,12.66,395.0,11.51,0,379.2
280,2019-05-21,MAS,0,0,0,0,39.77,126.0,37.83,0,273.42
281,2019-05-21,JWN,0,0,0,0,40.59,123.0,36.58,0,776.13
282,2019-05-21,BKNG,0,0,0,0,1729.43,3.0,1772.19,0,83.76
283,2019-05-21,STZ,0,0,0,0,205.05,24.0,203.42,0,-13.2
284,2019-05-21,NWSA,0,0,0,0,12.66,395.0,11.72,0,355.5
285,2019-05-21,ZION,0,0,0,0,45.59,110.0,45.1,0,13.2
286,2019-05-21,NCLH,0,0,0,0,56.81,88.0,56.77,0,35.2
287,2019-05-22,BKNG,0,0,0,0,1729.43,3.0,1745.02,0,52.56
288,2019-05-22,STZ,0,0,0,0,205.05,24.0,203.39,0,-22.08
289,2019-05-22,NWSA,0,0,0,0,12.66,395.0,11.68,0,379.2
290,2019-05-22,MAS,0,0,0,0,39.77,126.0,37.69,0,292.32
291,2019-05-22,NCLH,0,0,0,0,56.81,88.0,56.81,0,66.0
292,2019-05-23,NCLH,0,0,0,0,56.81,88.0,55.55,0,71.28
293,2019-05-23,BKNG,0,0,0,0,1729.43,3.0,1716.93,0,6.27
294,2019-05-23,NWSA,0,0,0,0,12.66,395.0,11.71,0,323.9
295,2019-05-24,DHI,0,0,0,0,44.51,112.0,44.35,0,-17.92
296,2019-05-24,STZ,0,1,0,0,198.35,24.0,197.14,-160.8,0
297,2019-05-24,WFC,0,0,1,0,46.07,109.0,45.22,0,0
298,2019-05-24,BKNG,0,0,0,0,1729.43,3.0,1708.48,0,-65.52
299,2019-05-24,MAS,0,0,0,0,39.77,126.0,37.04,0,320.04
300,2019-05-28,NCLH,0,0,0,1,55.0,88.0,55.22,159.28,0
301,2019-05-28,CLX,0,0,0,0,148.96,34.0,144.86,0,-100.3
302,2019-05-28,MAS,0,0,0,0,39.77,126.0,36.24,0,437.22
303,2019-05-28,NWSA,0,0,0,0,12.66,395.0,11.7,0,351.55
304,2019-05-28,BKNG,0,0,0,0,1729.43,3.0,1685.8,0,-157.5
305,2019-05-29,ZION,0,0,0,0,45.59,110.0,43.95,0,105.6
306,2019-05-29,NWSA,0,0,0,0,12.66,395.0,11.53,0,410.8
307,2019-05-29,WFC,0,0,0,0,46.07,109.0,44.55,0,41.42
308,2019-05-29,BKNG,0,0,0,0,1729.43,3.0,1685.92,0,-127.29
309,2019-05-29,MAS,0,0,0,0,39.77,126.0,35.69,0,472.5
310,2019-05-29,CLX,0,0,0,0,148.96,34.0,145.43,0,-61.88
311,2019-05-29,NCLH,1,0,0,0,54.88,91.0,54.66,0,0
312,2019-05-29,STZ,1,0,0,0,188.89,26.0,187.44,0,0
313,2019-05-30,BKNG,0,0,0,0,1729.43,3.0,1673.06,0,-237.99
314,2019-05-30,MAS,0,0,0,0,39.77,126.0,35.61,0,540.54
315,2019-05-30,DHI,0,0,0,0,44.51,112.0,43.68,0,91.84
316,2019-05-30,STZ,0,0,0,0,188.89,26.0,185.84,0,-361.14
317,2019-05-31,EVRG,0,0,0,0,56.54,88.0,57.26,0,169.84
318,2019-05-31,NCLH,0,0,0,0,54.88,91.0,54.71,0,-21.84
319,2019-05-31,STZ,0,1,0,0,177.28,26.0,175.09,-301.86,0
320,2019-05-31,CLX,0,0,0,0,148.96,34.0,146.82,0,-1.7
321,2019-05-31,BKNG,0,0,0,0,1729.43,3.0,1656.22,0,-212.79
322,2019-05-31,JWN,0,0,0,1,31.22,123.0,30.6,1152.51,0
323,2019-06-03,BKNG,0,0,0,0,1729.43,3.0,1650.46,0,-167.79
324,2019-06-03,STZ,0,0,1,0,181.38,28.0,175.86,0,0
325,2019-06-03,NCLH,0,0,0,0,54.88,91.0,54.3,0,-83.72
326,2019-06-03,ZION,0,0,0,1,44.02,110.0,42.67,172.7,0
327,2019-06-03,JWN,1,0,0,0,32.32,155.0,31.38,0,0
328,2019-06-03,SHW,1,0,0,0,431.43,12.0,425.06,0,0
329,2019-06-04,CLX,0,1,0,0,153.55,34.0,150.75,156.06,0
330,2019-06-04,SHW,0,0,0,0,431.43,12.0,433.6,0,80.52
331,2019-06-04,MAS,0,0,0,0,39.77,126.0,36.95,0,299.88
332,2019-06-04,NCLH,0,1,0,0,53.36,91.0,54.26,-138.32,0
333,2019-06-04,BKNG,0,0,0,0,1729.43,3.0,1747.03,0,78.96
334,2019-06-04,JWN,0,1,0,0,33.14,155.0,32.17,127.1,0
335,2019-06-04,DHI,0,0,0,0,44.51,112.0,44.13,0,-20.16
336,2019-06-04,STZ,0,0,0,1,185.93,28.0,183.01,-127.4,0
337,2019-06-05,BKNG,0,0,0,0,1729.43,3.0,1765.0,0,109.74
338,2019-06-05,CLX,0,0,1,0,155.72,32.0,153.32,0,0
339,2019-06-05,STZ,1,0,0,0,185.86,27.0,185.55,0,0
340,2019-06-05,MAS,0,0,0,0,39.77,126.0,36.98,0,332.64
341,2019-06-05,NCLH,0,0,1,0,52.05,96.0,52.38,0,0
342,2019-06-05,JWN,0,0,1,0,31.71,158.0,31.24,0,0
343,2019-06-05,DHI,0,0,0,0,44.51,112.0,44.35,0,-34.72
344,2019-06-06,STZ,0,0,0,0,185.86,27.0,182.74,0,-22.41
345,2019-06-06,DHI,0,0,0,0,44.51,112.0,44.88,0,-81.76
346,2019-06-06,JWN,0,0,0,1,31.08,158.0,30.35,99.54,0
347,2019-06-06,CLX,0,0,0,0,155.72,32.0,156.83,0,-121.92
348,2019-06-06,NCLH,0,0,0,0,52.05,96.0,51.94,0,33.6
349,2019-06-06,BKNG,0,0,0,0,1729.43,3.0,1754.86,0,107.46
350,2019-06-07,NCLH,0,0,0,0,52.05,96.0,52.59,0,-51.84
351,2019-06-07,NWSA,0,0,0,0,12.66,395.0,11.64,0,335.75
