,Date,Open Long,Close Long,Open Short,Close Short,Exposure Long,Exposure Short,Exposure,Net Exposure,PNL,Unrealized PNL,Cumulative PNL,NAV,Net Long,Net Short,Maximum Drawdown
11,2019-03-29,1,0,0,2,20031.29,-20616.179999999997,40647.47000000001,-584.8899999999958,-62.03,-181.06,902.7700000000001,50721.71,4,4,-276.71999999999997
12,2019-04-01,0,1,1,0,14820.5,-25605.629999999997,40426.13000000001,-10785.129999999997,191.58,121.14999999999998,1094.3500000000001,51215.5,3,5,-276.71999999999997
13,2019-04-02,0,0,1,1,14820.5,-25854.85,40675.35000000001,-11034.349999999999,266.56,-48.19000000000001,1360.91,51312.72,3,5,-276.71999999999997
14,2019-04-03,0,0,0,1,14820.5,-20902.03,35722.53000000001,-6081.529999999999,36.63,-181.69,1397.5400000000002,51215.85,3,4,-276.71999999999997
15,2019-04-04,0,1,1,1,9620.11,-20373.05,29993.160000000014,-10752.939999999999,-398.83000000000004,96.19,998.7100000000002,51094.9,2,4,-276.71999999999997
16,2019-04-05,0,0,1,0,9620.11,-25381.35,35001.460000000014,-15761.239999999998,0.0,248.85999999999999,998.7100000000002,51247.57,2,5,-276.71999999999997
17,2019-04-08,0,0,0,0,9620.11,-25381.35,35001.460000000014,-15761.239999999998,0.0,-158.18,998.7100000000002,50840.53,2,5,-276.71999999999997
18,2019-04-09,1,0,0,1,14586.11,-20431.35,35017.460000000014,-5845.239999999998,58.3,195.16,1057.0100000000002,51252.170000000006,3,4,-276.71999999999997
19,2019-04-10,0,0,2,0,14586.11,-30444.809999999998,45030.92000000001,-15858.699999999997,0.0,109.88000000000001,1057.0100000000002,51166.89,3,6,-276.71999999999997
20,2019-04-11,0,0,1,0,14586.11,-35433.149999999994,50019.26000000001,-20847.039999999994,0.0,215.15000000000003,1057.0100000000002,51272.16,3,7,-276.71999999999997
21,2019-04-12,0,0,0,1,14586.11,-30754.409999999996,45340.52000000001,-16168.299999999996,345.78,33.870000000000005,1402.7900000000002,51436.66,3,6,-276.71999999999997
22,2019-04-15,0,1,0,0,9030.710000000001,-30754.409999999996,39785.12000000001,-21723.699999999997,300.03,-34.14000000000001,1702.8200000000002,51668.68,2,6,-276.71999999999997
23,2019-04-16,0,0,1,0,9030.710000000001,-35704.409999999996,44735.12000000001,-26673.699999999997,0.0,-256.89,1702.8200000000002,51445.93,2,7,-276.71999999999997
24,2019-04-17,0,0,1,1,9030.710000000001,-35783.84,44814.55000000001,-26753.129999999997,52.47,111.55000000000001,1755.2900000000002,51866.840000000004,2,7,-276.71999999999997
25,2019-04-18,0,1,0,0,3868.930000000001,-35783.84,39652.77000000001,-31914.909999999996,195.78,40.73999999999998,1951.0700000000002,51991.81,1,7,-276.71999999999997
26,2019-04-22,1,0,0,1,8832.850000000002,-30981.979999999996,39814.83000000001,-22149.129999999994,175.1,514.92,2126.17,52641.09,2,6,-276.71999999999997
27,2019-04-23,0,0,1,0,8832.850000000002,-36643.399999999994,45476.25000000001,-27810.549999999992,0.0,556.34,2126.17,52682.509999999995,2,7,-276.71999999999997
28,2019-04-24,0,0,1,0,8832.850000000002,-41660.38999999999,50493.240000000005,-32827.53999999999,0.0,604.56,2126.17,52730.729999999996,2,8,-276.71999999999997
29,2019-04-25,0,0,0,1,8832.850000000002,-36731.29999999999,45564.15000000001,-27898.449999999986,79.98,652.1600000000001,2206.15,52858.310000000005,2,7,-276.71999999999997
30,2019-04-26,1,0,0,0,13827.730000000003,-36731.29999999999,50559.030000000006,-22903.569999999985,0.0,526.27,2206.15,52732.42,3,7,-276.71999999999997
31,2019-04-29,0,0,0,0,13827.730000000003,-36731.29999999999,50559.030000000006,-22903.569999999985,0.0,137.9,2206.15,52344.05,3,7,-276.71999999999997
32,2019-04-30,0,0,0,0,13827.730000000003,-36731.29999999999,50559.030000000006,-22903.569999999985,0.0,747.0300000000002,2206.15,52953.18,3,7,-276.71999999999997
33,2019-05-01,0,0,0,2,13827.730000000003,-27234.19999999999,41061.93000000001,-13406.469999999987,472.14,810.04,2678.29,53488.33,3,5,-276.71999999999997
34,2019-05-02,1,0,0,0,18892.370000000003,-27234.19999999999,46126.57000000001,-8341.829999999987,0.0,709.5500000000001,2678.29,53387.840000000004,4,5,-276.71999999999997
35,2019-05-03,0,1,0,1,13778.810000000001,-22801.96999999999,36580.78000000001,-9023.159999999989,699.21,253.94,3377.4999999999995,53631.44,3,4,-276.71999999999997
36,2019-05-06,0,0,3,0,13778.810000000001,-37802.75999999999,51581.570000000014,-24023.949999999986,0.0,249.26999999999998,3377.4999999999995,53626.77,3,7,-276.71999999999997
37,2019-05-07,0,0,0,1,13778.810000000001,-32507.72999999999,46286.540000000015,-18728.919999999987,366.39,-23.879999999999995,3743.8899999999994,53720.01,3,6,-276.71999999999997
38,2019-05-08,1,0,0,1,18967.100000000002,-27719.189999999988,46686.290000000015,-8752.089999999986,199.8,263.09000000000003,3943.6899999999996,54206.78,4,5,-276.71999999999997
39,2019-05-09,0,0,0,0,18967.100000000002,-27719.189999999988,46686.290000000015,-8752.089999999986,0.0,30.249999999999993,3943.6899999999996,53973.94,4,5,-276.71999999999997
40,2019-05-10,0,1,1,0,14165.180000000002,-32701.439999999988,46866.62000000002,-18536.259999999987,-162.0,1016.1900000000002,3781.6899999999996,54797.880000000005,3,6,-276.71999999999997
41,2019-05-13,0,0,1,1,14165.180000000002,-32908.83999999999,47074.02000000002,-18743.65999999999,139.65,173.07,3921.3399999999997,54094.409999999996,3,6,-276.71999999999997
42,2019-05-14,0,0,1,1,14165.180000000002,-32824.73999999999,46989.92000000002,-18659.55999999999,-49.0,745.75,3872.3399999999997,54618.09,3,6,-276.71999999999997
43,2019-05-15,1,0,0,0,19086.380000000005,-32824.73999999999,51911.120000000024,-13738.359999999986,0.0,151.73000000000002,3872.3399999999997,54024.07,4,6,-276.71999999999997
44,2019-05-16,0,0,1,0,19086.380000000005,-37809.85999999999,56896.24000000003,-18723.47999999999,0.0,246.26000000000002,3872.3399999999997,54118.6,4,7,-276.71999999999997
45,2019-05-17,0,0,1,0,19086.380000000005,-42992.53999999999,62078.92000000003,-23906.15999999999,0.0,63.500000000000014,3872.3399999999997,53935.84,4,8,-276.71999999999997
46,2019-05-20,0,0,0,2,19086.380000000005,-33138.81999999999,52225.200000000026,-14052.439999999988,326.15999999999997,472.35,4198.5,54670.85,4,6,-276.71999999999997
47,2019-05-21,0,0,0,0,19086.380000000005,-33138.81999999999,52225.200000000026,-14052.439999999988,0.0,1524.01,4198.5,55722.51,4,6,-276.71999999999997
48,2019-05-22,0,0,0,0,19086.380000000005,-33138.81999999999,52225.200000000026,-14052.439999999988,0.0,768.0,4198.5,54966.5,4,6,-276.71999999999997
49,2019-05-23,0,0,0,0,19086.380000000005,-33138.81999999999,52225.200000000026,-14052.439999999988,0.0,401.45,4198.5,54599.95,4,6,-276.71999999999997
50,2019-05-24,0,1,1,0,14325.980000000005,-38160.44999999999,52486.43000000002,-23834.469999999987,-160.8,236.60000000000002,4037.7,54274.299999999996,3,7,-276.71999999999997
51,2019-05-28,0,0,0,1,14325.980000000005,-33320.44999999999,47646.43000000002,-18994.469999999987,159.28,530.97,4196.98,54727.95,3,6,-276.71999999999997
52,2019-05-29,2,0,0,0,24231.200000000004,-33320.44999999999,57551.65000000002,-9089.249999999985,0.0,841.15,4196.98,55038.13,5,6,-276.71999999999997
53,2019-05-30,0,0,0,0,24231.200000000004,-33320.44999999999,57551.65000000002,-9089.249999999985,0.0,33.25,4196.98,54230.229999999996,5,6,-276.71999999999997
54,2019-05-31,0,1,0,1,19621.920000000006,-29480.38999999999,49102.31000000003,-9858.469999999983,850.65,-66.48999999999998,5047.629999999999,54981.14,4,5,-276.71999999999997
55,2019-06-03,2,0,1,1,29808.680000000004,-29716.829999999984,59525.510000000024,91.85000000002037,172.7,-251.51,5220.329999999999,54968.82,6,5,-276.71999999999997
56,2019-06-04,0,3,0,1,14595.52,-24510.789999999983,39106.31000000003,-9915.269999999982,17.439999999999998,439.19999999999993,5237.77,55676.97,3,4,-276.71999999999997
57,2019-06-05,1,0,3,0,19613.74,-39500.80999999998,59114.550000000025,-19887.06999999998,0.0,407.65999999999997,5237.77,55645.43000000001,4,7,-276.71999999999997
58,2019-06-06,0,0,0,1,19613.74,-34590.169999999984,54203.910000000025,-14976.429999999982,99.54,-85.03000000000002,5337.31,55252.28,4,6,-276.71999999999997
59,2019-06-07,0,1,0,0,14308.220000000001,-34590.169999999984,48898.39000000003,-20281.949999999983,330.0,114.62999999999995,5667.31,55781.939999999995,3,6,-276.71999999999997
60,2019-06-10,0,0,0,1,14308.220000000001,-29393.689999999984,43701.910000000025,-15085.469999999983,-199.68,-151.52,5467.63,55316.11,3,5,-276.71999999999997
61,2019-06-11,2,1,1,0,19073.0,-34382.32999999999,53455.33000000002,-15309.329999999987,250.02,-26.1,5717.650000000001,55691.55,4,6,-276.71999999999997
62,2019-06-12,0,0,0,1,19073.0,-29492.489999999987,48565.49000000002,-10419.489999999987,98.8,-102.54,5816.450000000001,55713.909999999996,4,5,-276.71999999999997
63,2019-06-13,0,0,0,0,19073.0,-29492.489999999987,48565.49000000002,-10419.489999999987,0.0,42.040000000000006,5816.450000000001,55858.49,4,5,-276.71999999999997
64,2019-06-14,1,1,0,0,18446.030000000002,-29492.489999999987,47938.52000000002,-11046.459999999985,506.64,1.15000000000002,6323.090000000001,56324.240000000005,4,5,-276.71999999999997
65,2019-06-17,0,0,0,1,18446.030000000002,-24560.239999999987,43006.27000000002,-6114.209999999985,89.38,449.29999999999995,6412.470000000001,56861.770000000004,4,4,-276.71999999999997
66,2019-06-18,0,0,1,0,18446.030000000002,-29581.879999999986,48027.91000000002,-11135.849999999984,0.0,46.32,6412.470000000001,56458.79,4,5,-276.71999999999997
67,2019-06-19,1,1,0,1,17853.340000000004,-24782.539999999986,42635.88000000002,-6929.1999999999825,609.6,-436.62,7022.0700000000015,56585.45,4,4,-436.62
68,2019-06-20,0,1,1,0,12961.580000000004,-30360.619999999988,43322.20000000002,-17399.039999999986,-130.66,-439.73,6891.410000000002,56451.68,3,5,-439.73
69,2019-06-21,0,0,1,0,12961.580000000004,-35349.79999999999,48311.38000000002,-22388.219999999987,0.0,-478.42,6891.410000000002,56412.990000000005,3,6,-478.42
70,2019-06-24,0,0,1,0,12961.580000000004,-40336.679999999986,53298.26000000002,-27375.099999999984,0.0,-418.53000000000003,6891.410000000002,56472.880000000005,3,7,-478.42
71,2019-06-25,0,1,1,1,7830.020000000003,-40498.639999999985,48328.66000000002,-32668.61999999998,192.64,-285.92,7084.050000000002,56798.130000000005,2,7,-478.42
72,2019-06-26,0,0,0,1,7830.020000000003,-35715.11999999998,43545.140000000014,-27885.099999999977,201.6,-185.30999999999997,7285.650000000002,57100.340000000004,2,6,-478.42
73,2019-06-27,0,0,0,0,7830.020000000003,-35715.11999999998,43545.140000000014,-27885.099999999977,0.0,20.540000000000035,7285.650000000002,57306.19,2,6,-478.42
74,2019-06-28,1,1,0,0,7446.980000000003,-35715.11999999998,43162.10000000001,-28268.139999999978,316.17,-814.3900000000001,7601.820000000002,56787.43,2,6,-814.3900000000001
75,2019-07-01,0,0,1,1,7446.980000000003,-35621.87999999998,43068.860000000015,-28174.89999999998,-201.88,-88.32999999999998,7399.940000000002,57311.61,2,6,-814.3900000000001
76,2019-07-02,1,0,0,0,12428.060000000003,-35621.87999999998,48049.94000000002,-23193.819999999978,0.0,-135.84,7399.940000000002,57264.100000000006,3,6,-814.3900000000001
77,2019-07-03,0,0,0,1,12428.060000000003,-29907.599999999984,42335.66000000002,-17479.53999999998,-136.2,-524.01,7263.7400000000025,56739.73,3,5,-814.3900000000001
78,2019-07-05,1,2,1,0,8659.600000000004,-34884.599999999984,43544.200000000026,-26224.999999999978,-449.95,-100.82,6813.790000000003,56712.97,2,6,-814.3900000000001
79,2019-07-08,0,1,1,0,3040.600000000004,-39885.599999999984,42926.200000000026,-36844.99999999998,-137.19,-108.26,6676.600000000003,56568.340000000004,1,7,-814.3900000000001
80,2019-07-09,0,0,2,0,3040.600000000004,-50538.099999999984,53578.700000000026,-47497.49999999998,0.0,-500.35999999999996,6676.600000000003,56176.240000000005,1,9,-814.3900000000001
81,2019-07-10,0,0,0,2,3040.600000000004,-40536.96999999999,43577.57000000003,-37496.36999999998,77.03,-308.94,6753.630000000003,56444.69,1,7,-814.3900000000001
82,2019-07-11,1,0,0,0,8054.240000000004,-40536.96999999999,48591.21000000003,-32482.72999999998,0.0,-9.18,6753.630000000003,56744.450000000004,2,7,-814.3900000000001
83,2019-07-12,0,0,0,0,8054.240000000004,-40536.96999999999,48591.21000000003,-32482.72999999998,0.0,-302.12,6753.630000000003,56451.51,2,7,-814.3900000000001
84,2019-07-15,0,0,0,0,8054.240000000004,-40536.96999999999,48591.21000000003,-32482.72999999998,0.0,-385.03000000000003,6753.630000000003,56368.600000000006,2,7,-814.3900000000001
85,2019-07-16,0,1,0,0,2916.3700000000044,-40536.96999999999,43453.340000000026,-37620.599999999984,124.23,-580.66,6877.860000000002,56297.2,1,7,-814.3900000000001
86,2019-07-17,0,0,0,1,2916.3700000000044,-35342.71999999999,38259.090000000026,-32426.349999999984,-193.55,-135.81,6684.310000000002,56548.50000000001,1,6,-814.3900000000001
87,2019-07-18,1,0,0,0,7919.910000000004,-35342.71999999999,43262.63000000003,-27422.809999999983,0.0,-277.96000000000004,6684.310000000002,56406.350000000006,2,6,-814.3900000000001
88,2019-07-19,0,0,1,0,7919.910000000004,-40344.07999999999,48263.99000000003,-32424.169999999984,0.0,-517.65,6684.310000000002,56166.66,2,7,-814.3900000000001
89,2019-07-22,1,0,2,2,13078.910000000003,-40664.84999999999,53743.76000000003,-27585.939999999988,318.47,-182.98,7002.780000000002,56819.799999999996,3,7,-814.3900000000001
90,2019-07-23,1,0,0,1,18087.550000000003,-35698.34999999999,53785.90000000003,-17610.79999999999,10.5,-557.1700000000001,7013.280000000002,56456.11,4,6,-814.3900000000001
91,2019-07-24,1,0,0,0,23089.550000000003,-35698.34999999999,58787.90000000003,-12608.799999999988,0.0,-349.63,7013.280000000002,56663.65,5,6,-814.3900000000001
92,2019-07-25,0,2,0,1,12460.990000000005,-29878.34999999999,42339.34000000003,-17417.359999999986,319.12,-521.0600000000001,7332.4000000000015,56811.340000000004,3,5,-814.3900000000001
93,2019-07-26,0,0,1,1,12460.990000000005,-29558.349999999988,42019.34000000003,-17097.359999999982,-209.56,-80.55000000000001,7122.840000000001,57042.29,3,5,-814.3900000000001
94,2019-07-29,1,0,1,0,18190.570000000007,-34491.84999999999,52682.420000000035,-16301.279999999984,0.0,-386.58000000000004,7122.840000000001,56736.26,4,6,-814.3900000000001
95,2019-07-30,0,0,0,0,18190.570000000007,-34491.84999999999,52682.420000000035,-16301.279999999984,0.0,-342.1400000000001,7122.840000000001,56780.700000000004,4,6,-814.3900000000001
96,2019-07-31,0,2,1,0,6830.640000000008,-39510.24999999999,46340.890000000036,-32679.609999999986,621.71,222.65,7744.550000000001,57967.200000000004,2,7,-814.3900000000001
97,2019-08-01,0,0,1,1,6830.640000000008,-40324.509999999995,47155.15000000004,-33493.86999999999,210.33,-364.16,7954.880000000001,57590.72,2,7,-814.3900000000001
98,2019-08-02,0,0,1,0,6830.640000000008,-45346.81,52177.45000000004,-38516.16999999999,0.0,340.96000000000004,7954.880000000001,58295.840000000004,2,8,-814.3900000000001
99,2019-08-05,0,1,0,1,2149.2900000000072,-40617.06,42766.35000000004,-38467.76999999999,-118.44,243.23,7836.440000000001,58079.670000000006,1,7,-814.3900000000001
100,2019-08-06,1,0,1,2,7154.280000000007,-35410.06,42564.34000000004,-28255.77999999999,421.03,745.91,8257.470000000001,59003.380000000005,2,6,-814.3900000000001
101,2019-08-07,1,0,0,2,12320.280000000006,-26164.449999999997,38484.73000000004,-13844.169999999991,763.4100000000001,-203.56,9020.880000000001,58817.32000000001,3,4,-814.3900000000001
102,2019-08-08,0,1,2,1,7101.180000000006,-31619.359999999993,38720.540000000045,-24518.179999999986,-102.32999999999998,54.19000000000001,8918.550000000001,58972.740000000005,2,5,-814.3900000000001
103,2019-08-09,0,0,3,0,7101.180000000006,-46658.16999999999,53759.35000000004,-39556.98999999998,0.0,370.16999999999996,8918.550000000001,59288.72,2,8,-814.3900000000001
104,2019-08-12,0,0,0,0,7101.180000000006,-46658.16999999999,53759.35000000004,-39556.98999999998,0.0,203.73000000000002,8918.550000000001,59122.280000000006,2,8,-814.3900000000001
105,2019-08-13,0,1,0,0,1930.780000000006,-46658.16999999999,48588.95000000004,-44727.389999999985,4.4,346.15000000000003,8922.95,59269.1,1,8,-814.3900000000001
106,2019-08-14,1,0,0,1,6934.900000000006,-41636.91999999999,48571.82000000004,-34702.01999999998,-15.0,182.82999999999998,8907.95,59090.78,2,7,-814.3900000000001
107,2019-08-15,0,0,0,1,6934.900000000006,-36384.399999999994,43319.30000000005,-29449.49999999999,-274.17,-208.32,8633.78,58425.46,2,6,-814.3900000000001
108,2019-08-16,0,1,0,2,1700.2600000000057,-26267.909999999993,27968.170000000046,-24567.649999999987,901.98,-396.92,9535.760000000002,59138.840000000004,1,4,-814.3900000000001
109,2019-08-19,1,0,1,0,7527.790000000005,-31286.48999999999,38814.28000000005,-23758.699999999986,0.0,-383.92,9535.760000000002,59151.840000000004,2,5,-814.3900000000001
110,2019-08-20,1,0,1,1,12537.550000000005,-31026.17999999999,43563.73000000005,-18488.629999999983,-239.94,-430.96,9295.820000000002,58864.86,3,5,-814.3900000000001
111,2019-08-21,0,0,0,1,12537.550000000005,-25751.29999999999,38288.85000000005,-13213.749999999984,-261.56,684.32,9034.260000000002,59718.58,3,4,-814.3900000000001
112,2019-08-22,0,0,4,0,12537.550000000005,-45976.45999999999,58514.01000000005,-33438.90999999999,0.0,-132.67,9034.260000000002,58901.590000000004,3,8,-814.3900000000001
113,2019-08-23,1,1,0,1,11785.040000000005,-41150.37999999999,52935.42000000005,-29365.339999999986,92.10999999999999,604.88,9126.370000000003,59731.25,3,7,-814.3900000000001
114,2019-08-26,1,2,0,1,6813.630000000005,-36264.09999999999,43077.730000000054,-29450.469999999987,856.96,-97.77,9983.330000000002,59885.560000000005,2,6,-814.3900000000001
115,2019-08-27,1,0,0,0,11804.490000000005,-36264.09999999999,48068.590000000055,-24459.609999999986,0.0,-48.34,9983.330000000002,59934.990000000005,3,6,-814.3900000000001
116,2019-08-28,0,0,1,0,11804.490000000005,-41267.55999999999,53072.050000000054,-29463.069999999985,0.0,-73.81,9983.330000000002,59909.520000000004,3,7,-814.3900000000001
117,2019-08-29,0,1,0,1,6651.450000000005,-36149.55999999999,42801.01000000005,-29498.109999999986,61.68000000000001,46.040000000000006,10045.010000000002,60091.05,2,6,-814.3900000000001
118,2019-08-30,1,0,1,0,11735.450000000004,-41126.28999999999,52861.740000000056,-29390.83999999999,0.0,455.09,10045.010000000002,60500.1,3,7,-814.3900000000001
119,2019-09-03,1,0,0,0,16730.990000000005,-41126.28999999999,57857.28000000006,-24395.29999999999,0.0,-132.01,10045.010000000002,59913.0,4,7,-814.3900000000001
120,2019-09-04,0,0,0,0,16730.990000000005,-41126.28999999999,57857.28000000006,-24395.29999999999,0.0,-279.95,10045.010000000002,59765.060000000005,4,7,-814.3900000000001
121,2019-09-05,0,0,0,0,16730.990000000005,-41126.28999999999,57857.28000000006,-24395.29999999999,0.0,-414.53,10045.010000000002,59630.48,4,7,-814.3900000000001
122,2019-09-06,0,0,0,1,16730.990000000005,-36076.70999999999,52807.700000000055,-19345.719999999987,-56.12,99.78999999999996,9988.890000000001,60088.68,4,6,-814.3900000000001
123,2019-09-09,0,0,0,1,16730.990000000005,-30827.729999999992,47558.72000000005,-14096.739999999987,-272.25,543.65,9716.640000000001,60260.29,4,5,-814.3900000000001
124,2019-09-10,1,0,0,0,21755.110000000004,-30827.729999999992,52582.840000000055,-9072.619999999988,0.0,716.9699999999999,9716.640000000001,60433.61,5,5,-814.3900000000001
125,2019-09-11,0,1,0,2,15587.110000000004,-20230.249999999993,35817.36000000006,-4643.1399999999885,31.95999999999995,-53.44000000000001,9748.600000000002,59695.16,4,3,-814.3900000000001
126,2019-09-12,1,0,0,0,20593.060000000005,-20230.249999999993,40823.310000000056,362.8100000000122,0.0,-65.0,9748.600000000002,59683.600000000006,5,3,-814.3900000000001
127,2019-09-13,0,0,1,0,20593.060000000005,-24344.729999999992,44937.79000000005,-3751.6699999999873,0.0,906.81,9748.600000000002,60655.41,5,4,-814.3900000000001
128,2019-09-16,0,3,1,0,4492.370000000003,-29361.729999999992,33854.10000000005,-24869.35999999999,1015.2,264.53,10763.800000000003,61028.33,2,5,-814.3900000000001
129,2019-09-17,1,0,1,1,9439.250000000004,-29653.819999999992,39093.07000000005,-20214.56999999999,314.36,-133.34,11078.160000000003,60944.82000000001,3,5,-814.3900000000001
130,2019-09-18,0,0,1,0,9439.250000000004,-34663.24999999999,44102.50000000005,-25223.99999999999,0.0,-249.95,11078.160000000003,60828.21000000001,3,6,-814.3900000000001
131,2019-09-19,0,0,0,0,9439.250000000004,-34663.24999999999,44102.50000000005,-25223.99999999999,0.0,6.960000000000001,11078.160000000003,61085.12,3,6,-814.3900000000001
132,2019-09-20,0,0,0,0,9439.250000000004,-34663.24999999999,44102.50000000005,-25223.99999999999,0.0,-179.75,11078.160000000003,60898.41,3,6,-814.3900000000001
133,2019-09-23,0,0,0,0,9439.250000000004,-34663.24999999999,44102.50000000005,-25223.99999999999,0.0,0.13000000000000966,11078.160000000003,61078.29,3,6,-814.3900000000001
134,2019-09-24,1,0,0,0,14442.650000000005,-34663.24999999999,49105.90000000005,-20220.599999999988,0.0,-155.16,11078.160000000003,60923.0,4,6,-814.3900000000001
135,2019-09-25,0,1,0,0,9670.610000000004,-34663.24999999999,44333.86000000005,-24992.63999999999,-252.08,-385.51,10826.080000000004,60440.57,3,6,-814.3900000000001
136,2019-09-26,1,0,1,1,14667.910000000003,-35717.68999999999,50385.60000000005,-21049.779999999984,175.36,94.77,11001.440000000004,61096.21,4,6,-814.3900000000001
137,2019-09-27,1,0,0,0,20526.910000000003,-35717.68999999999,56244.60000000005,-15190.779999999984,0.0,-249.13000000000005,11001.440000000004,60752.310000000005,5,6,-814.3900000000001
138,2019-09-30,0,1,0,0,15327.870000000003,-35717.68999999999,51045.56000000005,-20389.819999999985,201.74,-398.91999999999996,11203.180000000004,60804.26000000001,4,6,-814.3900000000001
139,2019-10-01,0,1,1,0,10155.830000000002,-40708.18999999999,50864.02000000005,-30552.359999999986,168.64,-207.13000000000002,11371.820000000003,61164.69000000001,3,7,-814.3900000000001
140,2019-10-02,1,0,0,1,15155.780000000002,-35970.709999999985,51126.49000000004,-20814.929999999982,256.08,550.61,11627.900000000003,62178.51,4,6,-814.3900000000001
141,2019-10-03,1,1,0,2,15455.780000000002,-26515.709999999985,41971.49000000004,-11059.929999999982,295.06999999999994,817.64,11922.970000000003,62740.61,4,4,-814.3900000000001
142,2019-10-04,0,1,0,0,10263.950000000003,-26515.709999999985,36779.66000000004,-16251.759999999982,191.88,-190.67999999999998,12114.850000000002,61924.170000000006,3,4,-814.3900000000001
143,2019-10-07,1,0,2,0,15335.630000000003,-36514.849999999984,51850.48000000004,-21179.21999999998,0.0,163.79,12114.850000000002,62278.64000000001,4,6,-814.3900000000001
144,2019-10-08,1,0,0,2,20341.4,-26913.22999999998,47254.63000000005,-6571.82999999998,409.10999999999996,-9.940000000000001,12523.960000000001,62514.02,5,4,-814.3900000000001
145,2019-10-09,0,0,0,2,20341.4,-16899.56999999998,37240.970000000045,3441.83000000002,-40.02,-462.90999999999997,12483.94,62021.03,5,2,-814.3900000000001
146,2019-10-10,2,0,1,0,30315.78,-21900.36999999998,52216.15000000005,8415.410000000018,0.0,-224.81999999999996,12483.94,62259.12,7,3,-814.3900000000001
147,2019-10-11,0,0,0,0,30315.78,-21900.36999999998,52216.15000000005,8415.410000000018,0.0,-365.64,12483.94,62118.3,7,3,-814.3900000000001
148,2019-10-14,1,0,0,0,35368.86,-21900.36999999998,57269.230000000054,13468.49000000002,0.0,109.84,12483.94,62593.78,8,3,-814.3900000000001
149,2019-10-15,0,2,0,0,24920.89,-21900.36999999998,46821.26000000005,3020.5200000000186,393.31,-330.62,12877.250000000002,62546.63,6,3,-814.3900000000001
150,2019-10-16,0,0,1,0,24920.89,-26867.86999999998,51788.76000000005,-1946.9799999999814,0.0,-1047.84,12877.250000000002,61829.41,6,4,-1047.84
151,2019-10-17,0,1,0,0,19769.010000000002,-26867.86999999998,46636.880000000056,-7098.859999999979,160.48,39.25,13037.730000000001,63076.98,5,4,-1047.84
152,2019-10-18,1,1,1,0,19465.49,-31921.81999999998,51387.310000000056,-12456.32999999998,297.44,-1001.5,13335.170000000002,62333.67,5,5,-1047.84
153,2019-10-21,1,0,1,1,24460.99,-31909.179999999982,56370.17000000006,-7448.1899999999805,36.45,-490.81999999999994,13371.620000000003,62880.8,6,5,-1047.84
154,2019-10-22,0,0,0,0,24460.99,-31909.179999999982,56370.17000000006,-7448.1899999999805,0.0,-80.46000000000001,13371.620000000003,63291.16,6,5,-1047.84
155,2019-10-23,0,1,0,0,19245.33,-31909.179999999982,51154.51000000005,-12663.84999999998,217.26,-467.90999999999997,13588.880000000003,63120.97,5,5,-1047.84
156,2019-10-24,0,2,0,0,7690.990000000001,-31909.179999999982,39600.17000000006,-24218.18999999998,689.5699999999999,-472.55999999999995,14278.450000000003,63805.89000000001,3,5,-1047.84
157,2019-10-25,1,0,1,0,12682.73,-36015.21999999998,48697.950000000055,-23332.48999999998,0.0,-959.18,14278.450000000003,63319.270000000004,4,6,-1047.84
158,2019-10-28,0,0,1,0,12682.73,-41013.35999999998,53696.090000000055,-28330.62999999998,0.0,-799.3599999999998,14278.450000000003,63479.090000000004,4,7,-1047.84
