,Date du Relevé,Compte,Type,Ticker,Quantité,Average Cost,Exposition,Date,Close,Latent PnL
68,2020-01-08,DU1507428,Stock,EFX,-71.0,140.32,-9962.72,2020-01-07,143.21,-205.19000000000102
69,2020-01-08,DU1507428,Stock,BKNG,-5.0,2060.79,-10303.95,2020-01-07,2068.05,-36.30000000000109
70,2020-01-08,DU1507428,Stock,CHD,143.0,70.15,10031.45,2020-01-07,69.86,-41.470000000000894
71,2020-01-08,DU1507428,Stock,CVX,-84.0,119.6,-10046.4,2020-01-07,119.06,45.35999999999933
72,2020-01-08,DU1507428,Stock,JEF,-470.0,21.29,-10006.3,2020-01-07,21.11,84.59999999999988
73,2020-01-08,DU1507428,Stock,HOG,-276.0,36.52,-10079.52,2020-01-07,36.02,138.0
74,2020-01-08,DU1507428,Stock,NOC,29.0,373.46,10830.34,2020-01-07,374.97,43.790000000001385
75,2020-01-09,DU1507428,Stock,SJM,-97.0,102.94,-9985.18,2020-01-08,103.3,-34.919999999999945
76,2020-01-09,DU1507428,Stock,CE,-170.0,118.21,-20095.7,2020-01-08,117.08,192.09999999999923
77,2020-01-09,DU1507428,Stock,GS,-43.0,231.09,-9936.87,2020-01-08,237.76,-286.8099999999995
78,2020-01-09,DU1507428,Stock,HRB,-429.0,23.31,-9999.99,2020-01-08,23.38,-30.03000000000012
79,2020-01-09,DU1507428,Stock,RTN,-46.0,219.96,-10118.16,2020-01-08,227.4,-342.2399999999999
80,2020-01-09,DU1507428,Stock,AGN,-104.0,191.28,-19893.12,2020-01-08,191.15,13.519999999999527
81,2020-01-09,DU1507428,Stock,HES,150.0,70.91,10636.5,2020-01-08,68.52,-358.50000000000017
82,2020-01-09,DU1507428,Stock,MCK,71.0,137.2,9741.2,2020-01-08,140.56,238.5600000000009
83,2020-01-09,DU1507428,Stock,MPC,-344.0,58.09,-19982.96,2020-01-08,58.52,-147.9199999999999
84,2020-01-09,DU1507428,Stock,EFX,-71.0,140.32,-9962.72,2020-01-08,146.28,-423.16000000000054
85,2020-01-09,DU1507428,Stock,BKNG,-5.0,2060.79,-10303.95,2020-01-08,2062.9,-10.550000000000637
86,2020-01-09,DU1507428,Stock,CHD,143.0,70.15,10031.45,2020-01-08,69.23,-131.56000000000023
87,2020-01-09,DU1507428,Stock,CVX,-84.0,119.6,-10046.4,2020-01-08,117.7,159.59999999999928
88,2020-01-09,DU1507428,Stock,HOG,-276.0,36.52,-10079.52,2020-01-08,36.53,-2.759999999999451
89,2020-01-10,DU1507428,Stock,SJM,-97.0,102.94,-9985.18,2020-01-09,103.61,-64.99000000000017
90,2020-01-10,DU1507428,Stock,CE,-170.0,118.21,-20095.7,2020-01-09,117.86,59.499999999999034
91,2020-01-10,DU1507428,Stock,CAG,-314.0,32.02,-10054.28,2020-01-09,32.21,-59.659999999999286
92,2020-01-10,DU1507428,Stock,GS,-43.0,231.09,-9936.87,2020-01-09,242.6,-494.9299999999996
93,2020-01-10,DU1507428,Stock,RTN,-46.0,219.96,-10118.16,2020-01-09,228.65,-399.73999999999984
94,2020-01-10,DU1507428,Stock,AGN,-104.0,191.28,-19893.12,2020-01-09,192.65,-142.48000000000047
95,2020-01-10,DU1507428,Stock,PXD,66.0,152.19,10044.54,2020-01-09,152.23,2.6399999999994748
96,2020-01-10,DU1507428,Stock,HES,150.0,70.91,10636.5,2020-01-09,69.09,-272.99999999999903
97,2020-01-10,DU1507428,Stock,MCK,-144.0,141.19,-20331.36,2020-01-09,141.3,-15.840000000001965
98,2020-01-10,DU1507428,Stock,MPC,-344.0,58.09,-19982.96,2020-01-09,59.39,-447.199999999999
99,2020-01-10,DU1507428,Stock,BKNG,-5.0,2060.79,-10303.95,2020-01-09,2084.29,-117.5
100,2020-01-10,DU1507428,Stock,HRB,-429.0,23.31,-9999.99,2020-01-09,23.45,-60.06000000000024
101,2020-01-10,DU1507428,Stock,EFX,-71.0,140.32,-9962.72,2020-01-09,147.98,-543.8599999999999
102,2020-01-10,DU1507428,Stock,CHD,143.0,70.15,10031.45,2020-01-09,69.75,-57.20000000000081
103,2020-01-10,DU1507428,Stock,TSCO,-109.0,91.52,-9975.68,2020-01-09,90.81,77.38999999999932
104,2020-01-10,DU1507428,Stock,JEF,-475.0,21.26,-10098.5,2020-01-09,21.9,-303.99999999999864
105,2020-01-10,DU1507428,Stock,HOG,-276.0,36.52,-10079.52,2020-01-09,36.26,71.7600000000014
106,2020-01-13,DU1507428,Stock,SJM,-97.0,102.94,-9985.18,2020-01-10,104.38,-139.67999999999978
107,2020-01-13,DU1507428,Stock,CE,-170.0,118.21,-20095.7,2020-01-10,117.01,203.9999999999981
108,2020-01-13,DU1507428,Stock,CAG,-314.0,32.02,-10054.28,2020-01-10,31.83,59.660000000001524
109,2020-01-13,DU1507428,Stock,GS,-43.0,231.09,-9936.87,2020-01-10,242.11,-473.8600000000005
110,2020-01-13,DU1507428,Stock,RTN,-46.0,219.96,-10118.16,2020-01-10,226.48,-299.9199999999992
111,2020-01-13,DU1507428,Stock,AGN,-104.0,191.28,-19893.12,2020-01-10,191.83,-57.20000000000118
112,2020-01-13,DU1507428,Stock,PXD,66.0,152.19,10044.54,2020-01-10,149.4,-184.13999999999947
113,2020-01-13,DU1507428,Stock,HES,150.0,70.91,10636.5,2020-01-10,68.51,-359.9999999999988
114,2020-01-13,DU1507428,Stock,MCK,-144.0,141.19,-20331.36,2020-01-10,143.81,-377.28000000000077
115,2020-01-13,DU1507428,Stock,MPC,-344.0,58.09,-19982.96,2020-01-10,60.22,-732.7199999999983
116,2020-01-13,DU1507428,Stock,AIG,-191.0,52.26,-9981.66,2020-01-10,52.03,43.929999999999396
117,2020-01-13,DU1507428,Stock,HRB,-429.0,23.31,-9999.99,2020-01-10,23.65,-145.8599999999999
118,2020-01-13,DU1507428,Stock,EFX,-71.0,140.32,-9962.72,2020-01-10,146.72,-454.4000000000004
119,2020-01-13,DU1507428,Stock,CHD,143.0,70.15,10031.45,2020-01-10,70.1,-7.150000000001626
120,2020-01-13,DU1507428,Stock,TSCO,-109.0,91.52,-9975.68,2020-01-10,91.27,27.25
121,2020-01-13,DU1507428,Stock,JEF,-475.0,21.26,-10098.5,2020-01-10,21.64,-180.49999999999955
122,2020-01-14,DU1507428,Stock,SJM,-97.0,102.94,-9985.18,2020-01-13,105.24,-223.09999999999974
123,2020-01-14,DU1507428,Stock,CE,-170.0,118.21,-20095.7,2020-01-13,118.13,13.59999999999971
124,2020-01-14,DU1507428,Stock,CAG,-314.0,32.02,-10054.28,2020-01-13,32.03,-3.1399999999993753
125,2020-01-14,DU1507428,Stock,GS,-43.0,231.09,-9936.87,2020-01-13,245.21,-607.1600000000002
126,2020-01-14,DU1507428,Stock,RTN,-46.0,219.96,-10118.16,2020-01-13,227.15,-330.7399999999999
127,2020-01-14,DU1507428,Stock,AGN,-104.0,191.28,-19893.12,2020-01-13,191.38,-10.399999999999409
128,2020-01-14,DU1507428,Stock,PXD,132.0,149.88,19784.16,2020-01-13,146.78,-409.19999999999925
129,2020-01-14,DU1507428,Stock,MCK,-144.0,141.19,-20331.36,2020-01-13,143.65,-354.24000000000115
130,2020-01-14,DU1507428,Stock,MPC,-344.0,58.09,-19982.96,2020-01-13,59.62,-526.3199999999979
131,2020-01-14,DU1507428,Stock,AIG,-191.0,52.26,-9981.66,2020-01-13,52.62,-68.75999999999989
132,2020-01-14,DU1507428,Stock,HRB,-429.0,23.31,-9999.99,2020-01-13,23.77,-197.34000000000037
133,2020-01-14,DU1507428,Stock,EFX,-71.0,140.32,-9962.72,2020-01-13,148.59,-587.1700000000008
134,2020-01-14,DU1507428,Stock,CHD,143.0,70.15,10031.45,2020-01-13,70.82,95.80999999999821
135,2020-01-14,DU1507428,Stock,TSCO,-109.0,91.52,-9975.68,2020-01-13,90.39,123.1699999999995
136,2020-01-14,DU1507428,Stock,CVX,-86.0,116.45,-10014.7,2020-01-13,116.66,-18.059999999999462
137,2020-01-14,DU1507428,Stock,JEF,-475.0,21.26,-10098.5,2020-01-13,21.82,-265.9999999999994
138,2020-01-14,DU1507428,Stock,HOG,-288.0,34.87,-10042.56,2020-01-13,35.37,-144.0
139,2020-01-13,DU1507428,Stock,SJM,-97.0,102.94,-9985.18,2020-01-10,104.38,-139.67999999999978
140,2020-01-13,DU1507428,Stock,CE,-170.0,118.21,-20095.7,2020-01-10,117.01,203.99999999999807
141,2020-01-13,DU1507428,Stock,CAG,-314.0,32.02,-10054.28,2020-01-10,31.83,59.66000000000152
142,2020-01-13,DU1507428,Stock,GS,-43.0,231.09,-9936.87,2020-01-10,242.11,-473.86000000000047
143,2020-01-13,DU1507428,Stock,RTN,-46.0,219.96,-10118.16,2020-01-10,226.48,-299.91999999999916
144,2020-01-13,DU1507428,Stock,AGN,-104.0,191.28,-19893.12,2020-01-10,191.83,-57.20000000000118
145,2020-01-13,DU1507428,Stock,PXD,66.0,152.19,10044.54,2020-01-10,149.4,-184.13999999999947
146,2020-01-13,DU1507428,Stock,HES,150.0,70.91,10636.5,2020-01-10,68.51,-359.99999999999875
147,2020-01-13,DU1507428,Stock,MCK,-144.0,141.19,-20331.36,2020-01-10,143.81,-377.28000000000065
148,2020-01-13,DU1507428,Stock,MPC,-344.0,58.09,-19982.96,2020-01-10,60.22,-732.7199999999984
149,2020-01-13,DU1507428,Stock,AIG,-191.0,52.26,-9981.66,2020-01-10,52.03,43.9299999999994
150,2020-01-13,DU1507428,Stock,HRB,-429.0,23.31,-9999.99,2020-01-10,23.65,-145.85999999999993
151,2020-01-13,DU1507428,Stock,EFX,-71.0,140.32,-9962.72,2020-01-10,146.72,-454.40000000000043
152,2020-01-13,DU1507428,Stock,CHD,143.0,70.15,10031.45,2020-01-10,70.1,-7.150000000001626
153,2020-01-13,DU1507428,Stock,TSCO,-109.0,91.52,-9975.68,2020-01-10,91.27,27.25
154,2020-01-13,DU1507428,Stock,JEF,-475.0,21.26,-10098.5,2020-01-10,21.64,-180.49999999999952
