,Date,Compte,Ticker,Type,Quantité,Exposition,Latent PnL
39,2020-01-03,DU1507428,JEF,Stock,-1410.0,-30018.9,-390.1000000000008
40,2020-01-03,DU1507428,RTN,Stock,-92.0,-20236.32,-569.0199999999987
41,2020-01-03,DU1507428,HES,Stock,-300.0,-20202.0,-431.9999999999993
42,2020-01-03,DU1507428,EFX,Stock,-142.0,-19925.44,-328.0200000000003
43,2020-01-03,DU1507428,BKNG,Stock,-10.0,-20607.9,-92.40000000000008
44,2020-01-03,DU1507428,TSCO,Stock,-214.0,-19953.36,150.8699999999996
45,2020-01-02,DU1507428,HOG,Stock,-269.0,-10063.29,86.07999999999817
46,2020-01-03,DU1507428,NOC,Stock,-58.0,-19952.58,-1238.01
47,2020-01-03,DU1507428,STZ,Stock,-53.0,-9958.7,-86.38999999999977
48,2020-01-03,DU1507428,CHD,Stock,-143.0,-9994.27,-54.33999999999935
49,2019-12-26,DU1507425,KEY,Stock,-492.0,-9992.52,-29.520000000001122
50,2019-12-26,DU1507425,CXO,Stock,-117.0,-10040.94,-28.080000000001068
51,2019-12-26,DU1507425,FITB,Stock,-323.0,-10003.31,-48.450000000000685
52,2019-12-26,DU1507425,JWN,Stock,-248.0,-10021.68,-183.5200000000005
53,2019-12-26,DU1507425,NCLH,Stock,-172.0,-10019.0,-147.9199999999999
54,2019-12-26,DU1507425,WFC,Stock,-186.0,-10042.14,-29.75999999999937
55,2019-12-26,DU1507425,FTV,Stock,-131.0,-10050.32,56.329999999999025
56,2019-12-26,DU1507425,CLX,Stock,-66.0,-10043.88,-50.1599999999994
57,2020-01-06,DU1507428,SJM,Stock,-388.0,-39940.72,-49.470000000000496
58,2020-01-06,DU1507428,CAG,Stock,-888.0,-30045.36,35.57999999999714
59,2019-12-31,DU1507428,LRCX,Stock,34.0,9918.14,23.459999999999923
60,2020-01-06,DU1507428,HRB,Stock,-1716.0,-39999.96,-304.59000000000333
61,2019-12-31,DU1507428,PXD,Stock,-66.0,-9936.3,-54.11999999999954
62,2020-01-03,DU1507428,MCK,Stock,219.0,30042.42,159.86999999999776
63,2020-01-06,DU1507428,CVX,Stock,-336.0,-40185.6,-432.6000000000029
64,2020-01-06,DU1507428,JEF,Stock,-1880.0,-40025.2,-404.20000000000135
65,2020-01-06,DU1507428,RTN,Stock,-138.0,-30354.48,-873.9999999999986
66,2020-01-06,DU1507428,HES,Stock,-450.0,-30303.0,-959.9999999999987
67,2020-01-06,DU1507428,EFX,Stock,-213.0,-29888.16,-552.3800000000001
68,2020-01-06,DU1507428,BKNG,Stock,-15.0,-30911.85,-25.45000000000073
69,2020-01-03,DU1507428,TSCO,Stock,-214.0,-19953.36,150.8699999999996
70,2020-01-06,DU1507428,HOG,Stock,-545.0,-20142.81,77.79999999999981
71,2020-01-06,DU1507428,NOC,Stock,-87.0,-29928.870000000014,-2160.79
72,2020-01-06,DU1507428,STZ,Stock,-106.0,-19917.4,-218.88999999999973
73,2020-01-06,DU1507428,CHD,Stock,-286.0,-19988.54,-147.29000000000016
74,2020-01-06,DU1507428,NDAQ,Stock,-93.0,-10048.65,-14.879999999999685
75,2020-01-06,DU1507428,GS,Stock,-43.0,-9936.87,-122.97999999999935
76,2019-12-26,DU1507425,KEY,Stock,-492.0,-9992.52,-29.520000000001122
77,2019-12-26,DU1507425,CXO,Stock,-117.0,-10040.94,-28.080000000001068
78,2019-12-26,DU1507425,FITB,Stock,-323.0,-10003.31,-48.450000000000685
79,2019-12-26,DU1507425,JWN,Stock,-248.0,-10021.68,-183.5200000000005
80,2019-12-26,DU1507425,NCLH,Stock,-172.0,-10019.0,-147.9199999999999
81,2019-12-26,DU1507425,WFC,Stock,-186.0,-10042.14,-29.75999999999937
82,2019-12-26,DU1507425,FTV,Stock,-131.0,-10050.32,56.329999999999025
83,2019-12-26,DU1507425,CLX,Stock,-66.0,-10043.88,-50.1599999999994
84,2020-01-07,DU1507428,SJM,Stock,-485.0,-49925.9,17.45999999999927
85,2020-01-07,DU1507428,CAG,Stock,6.0,-462.9000000000015,-652.8000000000056
86,2019-12-31,DU1507428,LRCX,Stock,34.0,9918.14,23.459999999999923
87,2020-01-07,DU1507428,HRB,Stock,-2145.0,-49999.95,-394.6800000000038
88,2019-12-31,DU1507428,PXD,Stock,-66.0,-9936.3,-54.11999999999954
89,2020-01-07,DU1507428,MCK,Stock,363.0,49799.22,253.46999999999846
90,2020-01-07,DU1507428,CVX,Stock,-420.0,-50232.0,-387.24000000000353
91,2020-01-07,DU1507428,JEF,Stock,-2350.0,-50031.5,-319.6000000000016
92,2020-01-07,DU1507428,RTN,Stock,-184.0,-40472.64,-1176.679999999998
93,2020-01-07,DU1507428,HES,Stock,-300.0,-19666.5,-955.4999999999986
94,2020-01-07,DU1507428,EFX,Stock,-284.0,-39850.88,-757.5700000000012
95,2020-01-07,DU1507428,BKNG,Stock,-20.0,-41215.8,-61.75000000000182
96,2020-01-03,DU1507428,TSCO,Stock,-214.0,-19953.36,150.8699999999996
97,2020-01-07,DU1507428,HOG,Stock,-821.0,-30222.33,215.7999999999998
98,2020-01-07,DU1507428,NOC,Stock,-58.0,-19098.53,-2116.9999999999986
99,2020-01-06,DU1507428,STZ,Stock,-106.0,-19917.4,-218.88999999999973
100,2020-01-07,DU1507428,CHD,Stock,-143.0,-9957.09,-188.76000000000096
101,2020-01-07,DU1507428,NDAQ,Stock,-186.0,-20097.3,136.7099999999999
102,2020-01-07,DU1507428,GS,Stock,-86.0,-19873.74,-312.1799999999996
103,2020-01-07,DU1507428,CE,Stock,-170.0,-20095.7,35.69999999999894
104,2020-01-07,DU1507428,AGN,Stock,-104.0,-19893.12,84.24000000000024
105,2020-01-07,DU1507428,MPC,Stock,-344.0,-19982.96,-361.199999999999
106,2019-12-26,DU1507425,KEY,Stock,-492.0,-9992.52,-29.520000000001122
107,2019-12-26,DU1507425,CXO,Stock,-117.0,-10040.94,-28.080000000001068
108,2019-12-26,DU1507425,FITB,Stock,-323.0,-10003.31,-48.450000000000685
109,2019-12-26,DU1507425,JWN,Stock,-248.0,-10021.68,-183.5200000000005
110,2019-12-26,DU1507425,NCLH,Stock,-172.0,-10019.0,-147.9199999999999
111,2019-12-26,DU1507425,WFC,Stock,-186.0,-10042.14,-29.75999999999937
112,2019-12-26,DU1507425,FTV,Stock,-131.0,-10050.32,56.329999999999025
113,2019-12-26,DU1507425,CLX,Stock,-66.0,-10043.88,-50.1599999999994
114,2020-01-08,DU1507428,SJM,Stock,-582.0,-59911.08,-17.460000000000676
115,2020-01-07,DU1507428,CAG,Stock,6.0,-462.9000000000015,-652.8000000000056
116,2019-12-31,DU1507428,LRCX,Stock,34.0,9918.14,23.459999999999923
117,2020-01-08,DU1507428,HRB,Stock,-2574.0,-59999.94,-424.71000000000396
118,2019-12-31,DU1507428,PXD,Stock,-66.0,-9936.3,-54.11999999999954
119,2020-01-08,DU1507428,MCK,Stock,434.0,59540.42,492.02999999999946
120,2020-01-08,DU1507428,CVX,Stock,-504.0,-60278.4,-227.64000000000422
121,2020-01-07,DU1507428,JEF,Stock,-2350.0,-50031.5,-319.6000000000015
122,2020-01-08,DU1507428,RTN,Stock,-230.0,-50590.8,-1518.9199999999978
123,2020-01-08,DU1507428,HES,Stock,-150.0,-9030.0,-1313.9999999999984
124,2020-01-08,DU1507428,EFX,Stock,-355.0,-49813.6,-1180.7300000000016
125,2020-01-08,DU1507428,BKNG,Stock,-25.0,-51519.75,-72.30000000000246
126,2020-01-03,DU1507428,TSCO,Stock,-214.0,-19953.36,150.8699999999996
127,2020-01-08,DU1507428,HOG,Stock,-1097.0,-40301.85000000001,213.04000000000042
128,2020-01-07,DU1507428,NOC,Stock,-58.0,-19098.53,-2116.9999999999986
129,2020-01-06,DU1507428,STZ,Stock,-106.0,-19917.4,-218.88999999999973
130,2020-01-08,DU1507428,CHD,Stock,0.0,74.36000000000058,-320.32000000000124
131,2020-01-07,DU1507428,NDAQ,Stock,-186.0,-20097.3,136.70999999999992
132,2020-01-08,DU1507428,GS,Stock,-129.0,-29810.61,-598.9899999999992
133,2020-01-08,DU1507428,CE,Stock,-340.0,-40191.4,227.79999999999816
134,2020-01-08,DU1507428,AGN,Stock,-208.0,-39786.24,97.75999999999979
135,2020-01-08,DU1507428,MPC,Stock,-688.0,-39965.92,-509.11999999999887
136,2019-12-26,DU1507425,KEY,Stock,-492.0,-9992.52,-29.520000000001122
137,2019-12-26,DU1507425,CXO,Stock,-117.0,-10040.94,-28.080000000001068
138,2019-12-26,DU1507425,FITB,Stock,-323.0,-10003.31,-48.450000000000685
139,2019-12-26,DU1507425,JWN,Stock,-248.0,-10021.68,-183.5200000000005
140,2019-12-26,DU1507425,NCLH,Stock,-172.0,-10019.0,-147.9199999999999
141,2019-12-26,DU1507425,WFC,Stock,-186.0,-10042.14,-29.75999999999937
142,2019-12-26,DU1507425,FTV,Stock,-131.0,-10050.32,56.329999999999025
143,2019-12-26,DU1507425,CLX,Stock,-66.0,-10043.88,-50.1599999999994
144,2020-01-09,DU1507428,SJM,Stock,-679.0,-69896.26000000001,-82.45000000000084
145,2020-01-09,DU1507428,CAG,Stock,-308.0,-10517.180000000002,-712.4600000000049
146,2019-12-31,DU1507428,LRCX,Stock,34.0,9918.14,23.459999999999923
147,2020-01-09,DU1507428,HRB,Stock,-3003.0,-69999.93,-484.7700000000042
148,2020-01-09,DU1507428,PXD,Stock,0.0,108.2400000000016,-51.48000000000007
149,2020-01-09,DU1507428,MCK,Stock,290.0,39209.06,476.1899999999976
150,2020-01-08,DU1507428,CVX,Stock,-504.0,-60278.4,-227.64000000000422
151,2020-01-09,DU1507428,JEF,Stock,-2825.0,-60130.0,-623.6000000000001
152,2020-01-09,DU1507428,RTN,Stock,-276.0,-60708.96000000001,-1918.6599999999976
153,2020-01-09,DU1507428,HES,Stock,0.0,1606.5,-1586.9999999999975
154,2020-01-09,DU1507428,EFX,Stock,-426.0,-59776.32,-1724.5900000000015
155,2020-01-09,DU1507428,BKNG,Stock,-30.0,-61823.7,-189.80000000000248
156,2020-01-09,DU1507428,TSCO,Stock,-323.0,-29929.04,228.25999999999897
157,2020-01-09,DU1507428,HOG,Stock,-1373.0,-50381.37000000001,284.80000000000183
158,2020-01-07,DU1507428,NOC,Stock,-58.0,-19098.53,-2116.9999999999986
159,2020-01-06,DU1507428,STZ,Stock,-106.0,-19917.4,-218.88999999999973
160,2020-01-09,DU1507428,CHD,Stock,143.0,10105.81,-377.52000000000197
161,2020-01-07,DU1507428,NDAQ,Stock,-186.0,-20097.3,136.70999999999992
162,2020-01-09,DU1507428,GS,Stock,-172.0,-39747.48,-1093.9199999999987
163,2020-01-09,DU1507428,CE,Stock,-510.0,-60287.10000000001,287.29999999999717
164,2020-01-09,DU1507428,AGN,Stock,-312.0,-59679.36,-44.72000000000072
165,2020-01-09,DU1507428,MPC,Stock,-1032.0,-59948.88,-956.319999999998
166,2019-12-26,DU1507425,KEY,Stock,-492.0,-9992.52,-29.520000000001122
167,2019-12-26,DU1507425,CXO,Stock,-117.0,-10040.94,-28.080000000001068
168,2019-12-26,DU1507425,FITB,Stock,-323.0,-10003.31,-48.450000000000685
169,2019-12-26,DU1507425,JWN,Stock,-248.0,-10021.68,-183.5200000000005
170,2019-12-26,DU1507425,NCLH,Stock,-172.0,-10019.0,-147.9199999999999
171,2019-12-26,DU1507425,WFC,Stock,-186.0,-10042.14,-29.75999999999937
172,2019-12-26,DU1507425,FTV,Stock,-131.0,-10050.32,56.329999999999025
173,2019-12-26,DU1507425,CLX,Stock,-66.0,-10043.88,-50.1599999999994
174,2020-01-10,DU1507428,SJM,Stock,-776.0,-79881.44,-222.13000000000062
175,2020-01-10,DU1507428,CAG,Stock,-622.0,-20571.460000000006,-652.8000000000034
176,2019-12-31,DU1507428,LRCX,Stock,34.0,9918.14,23.459999999999923
177,2020-01-10,DU1507428,HRB,Stock,-3432.0,-79999.92,-630.6300000000041
178,2020-01-10,DU1507428,PXD,Stock,66.0,10152.780000000002,-235.61999999999958
179,2020-01-10,DU1507428,MCK,Stock,146.0,18877.7,98.90999999999691
180,2020-01-08,DU1507428,CVX,Stock,-504.0,-60278.4,-227.64000000000422
181,2020-01-10,DU1507428,JEF,Stock,-3300.0,-70228.5,-804.0999999999997
182,2020-01-10,DU1507428,RTN,Stock,-322.0,-70827.12000000001,-2218.5799999999967
183,2020-01-10,DU1507428,HES,Stock,150.0,12243.0,-1946.9999999999966
184,2020-01-10,DU1507428,EFX,Stock,-497.0,-69739.04,-2178.990000000002
185,2020-01-09,DU1507428,BKNG,Stock,-30.0,-61823.7,-189.80000000000248
186,2020-01-10,DU1507428,TSCO,Stock,-432.0,-39904.72,255.50999999999897
187,2020-01-09,DU1507428,HOG,Stock,-1373.0,-50381.37000000001,284.80000000000183
188,2020-01-07,DU1507428,NOC,Stock,-58.0,-19098.53,-2116.9999999999986
189,2020-01-06,DU1507428,STZ,Stock,-106.0,-19917.4,-218.88999999999973
190,2020-01-10,DU1507428,CHD,Stock,286.0,20137.26,-384.67000000000365
191,2020-01-07,DU1507428,NDAQ,Stock,-186.0,-20097.3,136.70999999999992
192,2020-01-10,DU1507428,GS,Stock,-215.0,-49684.35000000001,-1567.7799999999993
193,2020-01-10,DU1507428,CE,Stock,-680.0,-80382.8,491.29999999999535
194,2020-01-10,DU1507428,AGN,Stock,-416.0,-79572.48,-101.92000000000186
195,2020-01-10,DU1507428,MPC,Stock,-1376.0,-79931.84,-1689.0399999999966
196,2020-01-10,DU1507428,AIG,Stock,-191.0,-9981.66,43.929999999999396
197,2019-12-26,DU1507425,KEY,Stock,-492.0,-9992.52,-29.520000000001122
198,2019-12-26,DU1507425,CXO,Stock,-117.0,-10040.94,-28.080000000001068
199,2019-12-26,DU1507425,FITB,Stock,-323.0,-10003.31,-48.450000000000685
200,2019-12-26,DU1507425,JWN,Stock,-248.0,-10021.68,-183.5200000000005
201,2019-12-26,DU1507425,NCLH,Stock,-172.0,-10019.0,-147.9199999999999
202,2019-12-26,DU1507425,WFC,Stock,-186.0,-10042.14,-29.75999999999937
203,2019-12-26,DU1507425,FTV,Stock,-131.0,-10050.32,56.329999999999025
204,2019-12-26,DU1507425,CLX,Stock,-66.0,-10043.88,-50.1599999999994
205,2020-01-10,DU1507428,SJM,Stock,-970.0,-99851.79999999999,-584.9100000000001
206,2020-01-10,DU1507428,CAG,Stock,-1250.0,-40680.020000000004,-596.2800000000011
207,2019-12-31,DU1507428,LRCX,Stock,34.0,9918.14,23.459999999999923
208,2020-01-10,DU1507428,HRB,Stock,-4290.0,-99999.90000000001,-973.8300000000042
209,2020-01-10,DU1507428,PXD,Stock,264.0,39981.48,-828.9599999999982
210,2020-01-10,DU1507428,MCK,Stock,-142.0,-21785.020000000004,-632.610000000005
211,2020-01-13,DU1507428,CVX,Stock,-590.0,-70293.1,-245.7000000000037
212,2020-01-10,DU1507428,JEF,Stock,-4250.0,-90425.5,-1250.5999999999985
213,2020-01-10,DU1507428,RTN,Stock,-414.0,-91063.44,-2849.239999999996
214,2020-01-10,DU1507428,HES,Stock,300.0,22879.5,-2306.9999999999955
215,2020-01-10,DU1507428,EFX,Stock,-639.0,-89664.48,-3220.560000000003
216,2020-01-09,DU1507428,BKNG,Stock,-30.0,-61823.7,-189.80000000000246
217,2020-01-10,DU1507428,TSCO,Stock,-650.0,-59856.08,405.9299999999985
218,2020-01-13,DU1507428,HOG,Stock,-1661.0,-60423.93000000001,140.80000000000177
219,2020-01-07,DU1507428,NOC,Stock,-58.0,-19098.530000000002,-2116.9999999999986
220,2020-01-06,DU1507428,STZ,Stock,-106.0,-19917.4,-218.88999999999976
221,2020-01-10,DU1507428,CHD,Stock,572.0,40200.16,-296.0100000000071
222,2020-01-07,DU1507428,NDAQ,Stock,-186.0,-20097.3,136.70999999999992
223,2020-01-10,DU1507428,GS,Stock,-301.0,-69558.09000000001,-2648.8
224,2020-01-10,DU1507428,CE,Stock,-1020.0,-120574.2,708.899999999993
225,2020-01-10,DU1507428,AGN,Stock,-624.0,-119358.71999999999,-169.52000000000248
226,2020-01-10,DU1507428,MPC,Stock,-2064.0,-119897.75999999998,-2948.0799999999927
227,2020-01-10,DU1507428,AIG,Stock,-573.0,-29944.98,19.099999999998907
