,Compte,Type,conId,Ticker,Quantité,Average Cost
0,DU1507428,Stock,15130038,SJM,-97.0,102.9374402
1,DU1507428,Stock,32943358,CE,-170.0,118.2106688
2,DU1507428,Stock,5402,CAG,-314.0,32.02421785
3,DU1507428,Stock,4627828,GS,-43.0,231.09184185
4,DU1507428,Stock,11758,RTN,-46.0,219.96358915
5,DU1507428,Stock,196610642,AGN,-104.0,191.2843827
6,DU1507428,Stock,3142097,PXD,66.0,152.1851515
7,DU1507428,Stock,39118796,HES,150.0,70.90666665
8,DU1507428,Stock,9657,MCK,-144.0,141.19306875
9,DU1507428,Stock,89495776,MPC,-344.0,58.09286425
10,DU1507428,Stock,61319701,AIG,-191.0,52.26309215
11,DU1507428,Stock,8130,HRB,-429.0,23.31439835
12,DU1507428,Stock,6735,EFX,-71.0,140.32289155
13,DU1507428,Stock,5651,CHD,143.0,70.146993
14,DU1507428,Stock,6858322,TSCO,-109.0,91.51881195
15,DU1507428,Stock,318911976,JEF,-475.0,21.26444065
