,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Buy/Sell Price,Quantity,PNL,Cumulative PNL,Latent PNL
155,2018-10-23,MMM,0,0,0,1,192.1,45.0,411.75,669.7699999999999,0
156,2018-10-24,MMM,1,0,0,0,186.57,49.0,0,1081.52,0
157,2018-10-25,MMM,0,0,0,0,186.57,49.0,0,1081.52,-159.74
158,2018-10-26,MMM,0,0,0,0,186.57,49.0,0,1081.52,62.72
159,2018-10-29,MMM,0,0,0,0,186.57,49.0,0,1081.52,12.74
160,2018-10-30,MMM,0,0,0,0,186.57,49.0,0,1081.52,202.37
161,2018-10-31,MMM,0,0,0,0,186.57,49.0,0,1081.52,197.96
162,2018-11-01,MMM,0,0,0,0,186.57,49.0,0,1081.52,347.41
163,2018-11-02,MMM,0,0,0,0,186.57,49.0,0,1081.52,339.57
164,2018-11-05,MMM,0,0,0,0,186.57,49.0,0,1081.52,328.3
165,2018-11-06,MMM,0,0,0,0,186.57,49.0,0,1081.52,520.38
166,2018-11-07,MMM,0,1,0,0,201.0,49.0,707.07,1081.52,0
167,2018-11-08,MMM,0,0,1,0,204.0,45.0,0,1788.5900000000001,0
168,2018-11-09,MMM,0,0,0,0,204.0,45.0,0,1788.5900000000001,154.35
169,2018-11-12,MMM,0,0,0,1,197.52,45.0,291.6,1788.5900000000001,0
170,2018-11-13,MMM,0,0,1,0,200.8,45.0,0,2080.19,0
171,2018-11-14,MMM,0,0,0,1,197.73,45.0,138.15,2080.19,0
172,2018-11-15,MMM,0,0,1,0,203.24,45.0,0,2218.34,0
173,2018-11-16,MMM,0,0,0,0,203.24,45.0,0,2218.34,-206.55
174,2018-11-19,MMM,0,0,0,0,203.24,45.0,0,2218.34,-15.3
175,2018-11-20,MMM,0,0,0,0,203.24,45.0,0,2218.34,160.2
176,2018-11-21,MMM,0,0,0,0,203.24,45.0,0,2218.34,246.6
177,2018-11-23,MMM,0,0,0,0,203.24,45.0,0,2218.34,210.15
178,2018-11-26,MMM,0,0,0,0,203.24,45.0,0,2218.34,185.4
179,2018-11-27,MMM,0,0,0,0,203.24,45.0,0,2218.34,56.25
180,2018-11-28,MMM,0,0,0,0,203.24,45.0,0,2218.34,-28.35
181,2018-11-29,MMM,0,0,0,0,203.24,45.0,0,2218.34,-50.4
182,2018-11-30,MMM,0,0,0,0,203.24,45.0,0,2218.34,-358.65
183,2018-12-03,MMM,0,0,0,0,203.24,45.0,0,2218.34,-216.9
184,2018-12-04,MMM,0,0,0,0,203.24,45.0,0,2218.34,163.35
185,2018-12-06,MMM,0,0,0,0,203.24,45.0,0,2218.34,27.9
186,2018-12-07,MMM,0,0,0,0,203.24,45.0,0,2218.34,219.6
187,2018-12-10,MMM,0,0,0,1,201.26,45.0,89.1,2218.34,0
188,2018-12-11,MMM,0,0,0,0,0.0,0.0,0,2307.44,0
189,2018-12-12,MMM,0,0,0,0,0.0,0.0,0,2307.44,0
190,2018-12-13,MMM,0,0,1,0,200.12,45.0,0,2307.44,0
191,2018-12-14,MMM,0,0,0,0,200.12,45.0,0,2307.44,192.6
192,2018-12-17,MMM,0,0,0,0,200.12,45.0,0,2307.44,302.85
193,2018-12-18,MMM,0,0,0,0,200.12,45.0,0,2307.44,185.4
194,2018-12-19,MMM,0,0,0,1,189.11,45.0,495.45,2307.44,0
195,2018-12-20,MMM,1,0,0,0,187.86,48.0,0,2802.89,0
196,2018-12-21,MMM,0,0,0,0,187.86,48.0,0,2802.89,-286.56
197,2018-12-24,MMM,0,0,0,0,187.86,48.0,0,2802.89,-407.04
198,2018-12-26,MMM,0,0,0,0,187.86,48.0,0,2802.89,-209.28
199,2018-12-27,MMM,0,0,0,0,187.86,48.0,0,2802.89,189.6
200,2018-12-28,MMM,0,0,0,0,187.86,48.0,0,2802.89,119.04
201,2018-12-28,MMM,0,1,0,0,190.34,48.0,119.04,2802.89,0
