,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Buy/Sell Price,Quantity,PNL,Cumulative PNL,Latent PNL
0,2018-03-14,ACN,0,0,0,0,0,0,0,False,0
1,2018-03-15,ACN,0,0,0,0,0,0,0,0,0
2,2018-03-16,ACN,0,0,0,0,0,0,0,0,0
3,2018-03-19,ACN,0,0,0,0,0,0,0,0,0
4,2018-03-20,ACN,0,0,0,0,0,0,0,0,0
5,2018-03-21,ACN,0,0,1,0,156.75,58.0,0,0,0
6,2018-03-22,ACN,0,0,0,0,156.75,58.0,0,0,314.36
7,2018-03-23,ACN,0,0,0,1,149.0,58.0,449.5,0,0
8,2018-03-26,ACN,0,0,1,0,153.23,59.0,0,449.5,0
9,2018-03-27,ACN,0,0,0,0,153.23,59.0,0,449.5,209.45
10,2018-03-28,ACN,0,0,0,1,148.29,59.0,291.46,449.5,0
11,2018-03-29,ACN,0,0,1,0,151.82,60.0,0,740.96,0
12,2018-04-02,ACN,0,0,0,0,151.82,60.0,0,740.96,199.8
13,2018-04-03,ACN,0,0,0,0,151.82,60.0,0,740.96,307.8
14,2018-04-04,ACN,0,0,0,0,151.82,60.0,0,740.96,43.2
15,2018-04-05,ACN,0,0,0,0,151.82,60.0,0,740.96,115.2
16,2018-04-06,ACN,0,0,0,0,151.82,60.0,0,740.96,213.6
17,2018-04-09,ACN,0,0,0,0,151.82,60.0,0,740.96,109.8
18,2018-04-10,ACN,0,0,0,0,151.82,60.0,0,740.96,145.2
19,2018-04-11,ACN,0,0,0,0,151.82,60.0,0,740.96,158.4
20,2018-04-12,ACN,0,0,0,0,151.82,60.0,0,740.96,49.2
21,2018-04-13,ACN,0,0,0,0,151.82,60.0,0,740.96,22.2
22,2018-04-16,ACN,0,0,0,0,151.82,60.0,0,740.96,-49.8
23,2018-04-17,ACN,0,0,0,0,151.82,60.0,0,740.96,-151.8
24,2018-04-18,ACN,0,0,0,0,151.82,60.0,0,740.96,-190.8
25,2018-04-19,ACN,0,0,0,0,151.82,60.0,0,740.96,-132.0
26,2018-04-20,ACN,0,0,0,0,151.82,60.0,0,740.96,-84.6
27,2018-04-23,ACN,0,0,0,1,153.57,60.0,-105.0,740.96,0
28,2018-04-24,ACN,0,0,0,0,0,0,0,635.96,0
29,2018-04-25,ACN,0,0,0,0,0,0,0,635.96,0
30,2018-04-26,ACN,0,0,0,0,0,0,0,635.96,0
31,2018-04-27,ACN,0,0,0,0,0,0,0,635.96,0
32,2018-04-30,ACN,0,0,0,0,0,0,0,635.96,0
33,2018-05-01,ACN,0,0,0,0,0,0,0,635.96,0
34,2018-05-02,ACN,0,0,0,0,0,0,0,635.96,0
35,2018-05-03,ACN,0,0,0,0,0,0,0,635.96,0
36,2018-05-04,ACN,0,0,0,0,0,0,0,635.96,0
37,2018-05-07,ACN,0,0,0,0,0,0,0,635.96,0
38,2018-05-08,ACN,0,0,0,0,0,0,0,635.96,0
39,2018-05-09,ACN,0,0,0,0,0,0,0,635.96,0
40,2018-05-10,ACN,0,0,0,0,0,0,0,635.96,0
41,2018-05-11,ACN,0,0,0,0,0,0,0,635.96,0
42,2018-05-14,ACN,0,0,0,0,0,0,0,635.96,0
43,2018-05-15,ACN,0,0,0,0,0,0,0,635.96,0
44,2018-05-16,ACN,0,0,0,0,0,0,0,635.96,0
45,2018-05-17,ACN,0,0,0,0,0,0,0,635.96,0
46,2018-05-18,ACN,0,0,0,0,0,0,0,635.96,0
47,2018-05-21,ACN,0,0,0,0,0,0,0,635.96,0
48,2018-05-22,ACN,0,0,0,0,0,0,0,635.96,0
49,2018-05-23,ACN,0,0,0,0,0,0,0,635.96,0
50,2018-05-24,ACN,0,0,0,0,0,0,0,635.96,0
51,2018-05-25,ACN,0,0,0,0,0,0,0,635.96,0
52,2018-05-29,ACN,0,0,0,0,0,0,0,635.96,0
53,2018-05-30,ACN,0,0,0,0,0,0,0,635.96,0
54,2018-05-31,ACN,1,0,0,0,156.94,58.0,0,635.96,0
55,2018-06-01,ACN,0,0,0,0,156.94,58.0,0,635.96,99.18
56,2018-06-04,ACN,0,0,0,0,156.94,58.0,0,635.96,128.76
57,2018-06-05,ACN,0,0,0,0,156.94,58.0,0,635.96,210.54
58,2018-06-06,ACN,0,0,0,0,156.94,58.0,0,635.96,336.4
59,2018-06-07,ACN,0,0,0,0,156.94,58.0,0,635.96,218.66
60,2018-06-08,ACN,0,0,0,0,156.94,58.0,0,635.96,266.22
61,2018-06-11,ACN,0,0,0,0,156.94,58.0,0,635.96,377.0
62,2018-06-12,ACN,0,1,0,0,163.09,58.0,356.7,635.96,0
63,2018-06-13,ACN,0,0,0,0,0,0,0,992.6600000000001,0
64,2018-06-14,ACN,0,0,0,0,0,0,0,992.6600000000001,0
65,2018-06-15,ACN,0,0,0,0,0,0,0,992.6600000000001,0
66,2018-06-18,ACN,0,0,0,0,0,0,0,992.6600000000001,0
67,2018-06-19,ACN,0,0,0,0,0,0,0,992.6600000000001,0
68,2018-06-20,ACN,0,0,0,0,0,0,0,992.6600000000001,0
69,2018-06-21,ACN,0,0,0,0,0,0,0,992.6600000000001,0
70,2018-06-22,ACN,0,0,0,0,0,0,0,992.6600000000001,0
71,2018-06-25,ACN,0,0,0,0,0,0,0,992.6600000000001,0
72,2018-06-26,ACN,0,0,0,0,0,0,0,992.6600000000001,0
73,2018-06-27,ACN,1,0,0,0,160.49,56.0,0,992.6600000000001,0
74,2018-06-28,ACN,0,0,0,0,160.49,56.0,0,992.6600000000001,207.2
75,2018-06-29,ACN,0,0,0,0,160.49,56.0,0,992.6600000000001,78.96
76,2018-07-02,ACN,0,1,0,0,163.91,56.0,191.52,992.66,0
77,2018-07-03,ACN,1,0,0,0,163.7,55.0,0,1184.18,0
78,2018-07-05,ACN,0,0,0,0,163.7,55.0,0,1184.18,58.85
79,2018-07-06,ACN,0,0,0,0,163.7,55.0,0,1184.18,71.5
80,2018-07-09,ACN,0,0,0,0,163.7,55.0,0,1184.18,154.0
81,2018-07-10,ACN,0,0,0,0,163.7,55.0,0,1184.18,93.5
82,2018-07-11,ACN,0,0,0,0,163.7,55.0,0,1184.18,210.1
83,2018-07-12,ACN,0,0,0,0,163.7,55.0,0,1184.18,222.75
84,2018-07-13,ACN,0,0,0,0,163.7,55.0,0,1184.18,244.75
85,2018-07-16,ACN,0,0,0,0,163.7,55.0,0,1184.18,185.9
86,2018-07-17,ACN,0,0,0,0,163.7,55.0,0,1184.18,207.35
87,2018-07-18,ACN,0,0,0,0,163.7,55.0,0,1184.18,138.05
88,2018-07-19,ACN,0,0,0,0,163.7,55.0,0,1184.18,158.95
89,2018-07-20,ACN,0,0,0,0,163.7,55.0,0,1184.18,122.65
90,2018-07-23,ACN,0,0,0,0,163.7,55.0,0,1184.18,144.65
91,2018-07-24,ACN,0,0,0,0,163.7,55.0,0,1184.18,71.5
92,2018-07-25,ACN,0,0,0,0,163.7,55.0,0,1184.18,203.5
93,2018-07-26,ACN,0,1,0,0,165.36,55.0,91.3,1184.18,0
94,2018-07-27,ACN,0,0,0,0,0,0,0,1275.48,0
95,2018-07-30,ACN,0,0,0,0,0,0,0,1275.48,0
96,2018-07-31,ACN,0,0,0,0,0,0,0,1275.48,0
97,2018-08-01,ACN,0,0,0,0,0,0,0,1275.48,0
98,2018-08-02,ACN,0,0,0,0,0,0,0,1275.48,0
99,2018-08-03,ACN,0,0,0,0,0,0,0,1275.48,0
100,2018-08-06,ACN,0,0,0,0,0,0,0,1275.48,0
101,2018-08-07,ACN,0,0,0,0,0,0,0,1275.48,0
102,2018-08-08,ACN,0,0,0,0,0,0,0,1275.48,0
103,2018-08-09,ACN,0,0,0,0,0,0,0,1275.48,0
104,2018-08-10,ACN,0,0,0,0,0,0,0,1275.48,0
105,2018-08-13,ACN,0,0,0,0,0,0,0,1275.48,0
106,2018-08-14,ACN,0,0,0,0,0,0,0,1275.48,0
107,2018-08-15,ACN,0,0,0,0,0,0,0,1275.48,0
108,2018-08-16,ACN,0,0,0,0,0,0,0,1275.48,0
109,2018-08-17,ACN,0,0,0,0,0,0,0,1275.48,0
110,2018-08-20,ACN,0,0,0,0,0,0,0,1275.48,0
111,2018-08-21,ACN,0,0,0,0,0,0,0,1275.48,0
112,2018-08-22,ACN,0,0,0,0,0,0,0,1275.48,0
113,2018-08-23,ACN,0,0,0,0,0,0,0,1275.48,0
114,2018-08-24,ACN,0,0,0,0,0,0,0,1275.48,0
115,2018-08-27,ACN,0,0,0,0,0,0,0,1275.48,0
116,2018-08-28,ACN,0,0,1,0,167.55,54.0,0,1275.48,0
117,2018-08-29,ACN,0,0,0,0,167.55,54.0,0,1275.48,-108.54
118,2018-08-30,ACN,0,0,0,0,167.55,54.0,0,1275.48,-62.64
119,2018-08-31,ACN,0,0,0,0,167.55,54.0,0,1275.48,-65.34
120,2018-09-04,ACN,0,0,0,0,167.55,54.0,0,1275.48,-81.0
121,2018-09-05,ACN,0,0,0,0,167.55,54.0,0,1275.48,-39.42
122,2018-09-06,ACN,0,0,0,0,167.55,54.0,0,1275.48,-71.28
123,2018-09-07,ACN,0,0,0,0,167.55,54.0,0,1275.48,-124.74
124,2018-09-10,ACN,0,0,0,0,167.55,54.0,0,1275.48,-116.64
125,2018-09-11,ACN,0,0,0,0,167.55,54.0,0,1275.48,-169.56
126,2018-09-12,ACN,0,0,0,0,167.55,54.0,0,1275.48,-194.94
127,2018-09-13,ACN,0,0,0,0,167.55,54.0,0,1275.48,-226.26
128,2018-09-14,ACN,0,0,0,0,167.55,54.0,0,1275.48,-210.6
129,2018-09-17,ACN,0,0,0,0,167.55,54.0,0,1275.48,-193.86
130,2018-09-18,ACN,0,0,0,1,172.82,54.0,-284.58,1275.48,0
131,2018-09-19,ACN,0,0,0,0,0,0,0,990.9000000000001,0
132,2018-09-20,ACN,0,0,1,0,174.75,52.0,0,990.9000000000001,0
133,2018-09-21,ACN,0,0,0,0,174.75,52.0,0,990.9000000000001,87.88
134,2018-09-24,ACN,0,0,0,0,174.75,52.0,0,990.9000000000001,62.92
135,2018-09-25,ACN,0,0,0,0,174.75,52.0,0,990.9000000000001,87.36
136,2018-09-26,ACN,0,0,0,0,174.75,52.0,0,990.9000000000001,302.64
137,2018-09-27,ACN,0,0,0,0,174.75,52.0,0,990.9000000000001,247.52
138,2018-09-28,ACN,0,0,0,0,174.75,52.0,0,990.9000000000001,187.72
139,2018-10-01,ACN,0,0,0,0,174.75,52.0,0,990.9000000000001,84.76
140,2018-10-02,ACN,0,0,0,0,174.75,52.0,0,990.9000000000001,53.56
141,2018-10-03,ACN,0,0,0,0,174.75,52.0,0,990.9000000000001,45.76
142,2018-10-04,ACN,0,0,0,0,174.75,52.0,0,990.9000000000001,167.44
143,2018-10-05,ACN,0,0,0,0,174.75,52.0,0,990.9000000000001,229.32
144,2018-10-08,ACN,0,0,0,0,174.75,52.0,0,990.9000000000001,288.08
145,2018-10-09,ACN,0,0,0,0,174.75,52.0,0,990.9000000000001,325.0
146,2018-10-10,ACN,0,0,0,0,174.75,52.0,0,990.9000000000001,708.76
147,2018-10-11,ACN,0,0,0,1,159.59,52.0,788.32,990.9000000000001,0
148,2018-10-12,ACN,0,0,0,0,0,0,0,1779.2200000000003,0
149,2018-10-15,ACN,1,0,0,0,159.57,57.0,0,1779.2200000000003,0
150,2018-10-16,ACN,0,0,0,0,159.57,57.0,0,1779.2200000000003,-23.94
151,2018-10-17,ACN,0,0,0,0,159.57,57.0,0,1779.2200000000003,-64.41
152,2018-10-18,ACN,0,1,0,0,156.01,57.0,-202.92,1779.22,0
153,2018-10-19,ACN,0,0,0,0,0,0,0,1576.3000000000002,0
154,2018-10-22,ACN,0,0,0,0,0,0,0,1576.3000000000002,0
155,2018-10-23,ACN,0,0,1,0,157.87,57.0,0,1576.3000000000002,0
156,2018-10-24,ACN,0,0,0,0,157.87,57.0,0,1576.3000000000002,140.79
