,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Buy/Sell Price,Quantity,PNL,Cumulative PNL,Latent PNL
95,2018-07-30,AOS,0,0,0,0,59.57,124.0,0,1047.42,-80.6
96,2018-07-31,AOS,0,0,0,0,59.57,124.0,0,1047.42,-28.52
97,2018-08-01,AOS,0,0,0,0,59.57,124.0,0,1047.42,-138.88
98,2018-08-02,AOS,0,0,0,0,59.57,124.0,0,1047.42,-75.64
99,2018-08-03,AOS,0,0,0,0,59.57,124.0,0,1047.42,-96.72
100,2018-08-06,AOS,0,1,0,0,58.99,124.0,-71.92,1047.42,0
101,2018-08-07,AOS,0,0,0,0,0,0,0,975.5000000000001,0
102,2018-08-08,AOS,1,0,0,0,58.55,127.0,0,975.5000000000001,0
103,2018-08-09,AOS,0,0,0,0,58.55,127.0,0,975.5000000000001,-93.98
104,2018-08-10,AOS,0,0,0,0,58.55,127.0,0,975.5000000000001,-140.97
105,2018-08-13,AOS,0,1,0,0,56.93,127.0,-205.74,975.5,0
106,2018-08-14,AOS,0,0,0,0,0,0,0,769.7600000000001,0
107,2018-08-15,AOS,0,0,0,0,0,0,0,769.7600000000001,0
108,2018-08-16,AOS,0,0,0,0,0,0,0,769.7600000000001,0
109,2018-08-17,AOS,1,0,0,0,58.49,127.0,0,769.7600000000001,0
110,2018-08-20,AOS,0,1,0,0,58.63,127.0,17.78,769.76,0
111,2018-08-21,AOS,0,0,0,0,0,0,0,787.5400000000001,0
112,2018-08-22,AOS,0,0,0,0,0,0,0,787.5400000000001,0
113,2018-08-23,AOS,0,0,0,0,0,0,0,787.5400000000001,0
114,2018-08-24,AOS,1,0,0,0,58.7,126.0,0,787.5400000000001,0
115,2018-08-27,AOS,0,0,0,0,58.7,126.0,0,787.5400000000001,98.28
116,2018-08-28,AOS,0,0,0,0,58.7,126.0,0,787.5400000000001,76.86
117,2018-08-29,AOS,0,0,0,0,58.7,126.0,0,787.5400000000001,65.52
118,2018-08-30,AOS,0,0,0,0,58.7,126.0,0,787.5400000000001,-56.7
119,2018-08-31,AOS,0,0,0,0,58.7,126.0,0,787.5400000000001,-133.56
120,2018-09-04,AOS,0,0,0,0,58.7,126.0,0,787.5400000000001,-151.2
121,2018-09-05,AOS,0,0,0,0,58.7,126.0,0,787.5400000000001,-99.54
122,2018-09-06,AOS,0,0,0,0,58.7,126.0,0,787.5400000000001,-115.92
123,2018-09-07,AOS,0,0,0,0,58.7,126.0,0,787.5400000000001,6.3
124,2018-09-10,AOS,0,0,0,0,58.7,126.0,0,787.5400000000001,30.24
125,2018-09-11,AOS,0,1,0,0,58.41,126.0,-36.54,787.54,0
126,2018-09-12,AOS,0,0,0,0,0,0,0,751.0000000000001,0
127,2018-09-13,AOS,0,0,0,0,0,0,0,751.0000000000001,0
128,2018-09-14,AOS,0,0,0,0,0,0,0,751.0000000000001,0
129,2018-09-17,AOS,0,0,0,0,0,0,0,751.0000000000001,0
130,2018-09-18,AOS,1,0,0,0,59.32,125.0,0,751.0000000000001,0
131,2018-09-19,AOS,0,0,0,0,59.32,125.0,0,751.0000000000001,217.5
132,2018-09-20,AOS,0,0,0,0,59.32,125.0,0,751.0000000000001,167.5
133,2018-09-21,AOS,0,0,0,0,59.32,125.0,0,751.0000000000001,22.5
134,2018-09-24,AOS,0,0,0,0,59.32,125.0,0,751.0000000000001,-198.75
135,2018-09-25,AOS,0,0,0,0,59.32,125.0,0,751.0000000000001,-415.0
136,2018-09-26,AOS,0,0,0,0,59.32,125.0,0,751.0000000000001,-526.25
137,2018-09-27,AOS,0,0,0,0,59.32,125.0,0,751.0000000000001,-658.75
138,2018-09-28,AOS,0,0,0,0,59.32,125.0,0,751.0000000000001,-692.5
139,2018-10-01,AOS,0,0,0,0,59.32,125.0,0,751.0000000000001,-817.5
140,2018-10-02,AOS,0,0,0,0,59.32,125.0,0,751.0000000000001,-838.75
141,2018-10-03,AOS,0,0,0,0,59.32,125.0,0,751.0000000000001,-790.0
142,2018-10-04,AOS,0,0,0,0,59.32,125.0,0,751.0000000000001,-862.5
143,2018-10-05,AOS,0,0,0,0,59.32,125.0,0,751.0000000000001,-973.75
144,2018-10-08,AOS,0,1,0,0,51.86,125.0,-932.5,751.0,0
145,2018-10-09,AOS,0,0,1,0,49.49,150.0,0,-181.4999999999999,0
146,2018-10-10,AOS,0,0,0,0,49.49,150.0,0,-181.4999999999999,142.5
147,2018-10-11,AOS,0,0,0,0,49.49,150.0,0,-181.4999999999999,121.5
148,2018-10-12,AOS,0,0,0,1,47.77,150.0,258.0,-181.4999999999999,0
149,2018-10-15,AOS,1,0,0,0,47.88,155.0,0,76.50000000000011,0
150,2018-10-16,AOS,0,1,0,0,48.54,155.0,102.3,76.5,0
151,2018-10-17,AOS,0,0,1,0,47.37,157.0,0,178.80000000000013,0
152,2018-10-18,AOS,0,0,0,0,47.37,157.0,0,178.80000000000013,131.88
153,2018-10-19,AOS,0,0,0,1,45.33,157.0,320.28,178.80000000000013,0
154,2018-10-22,AOS,0,0,1,0,44.68,166.0,0,499.0800000000001,0
155,2018-10-23,AOS,0,0,0,0,44.68,166.0,0,499.0800000000001,-53.12
156,2018-10-24,AOS,0,0,0,1,44.74,166.0,-9.96,499.0800000000001,0
157,2018-10-25,AOS,0,0,1,0,44.54,166.0,0,489.1200000000001,0
158,2018-10-26,AOS,0,0,0,0,44.54,166.0,0,489.1200000000001,14.94
159,2018-10-29,AOS,0,0,0,1,40.81,166.0,619.18,489.1200000000001,0
160,2018-10-30,AOS,1,0,0,0,46.15,161.0,0,1108.3000000000002,0
161,2018-10-31,AOS,0,0,0,0,46.15,161.0,0,1108.3000000000002,-46.69
162,2018-11-01,AOS,0,0,0,0,46.15,161.0,0,1108.3000000000002,378.35
163,2018-11-02,AOS,0,0,0,0,46.15,161.0,0,1108.3000000000002,338.1
164,2018-11-05,AOS,0,0,0,0,46.15,161.0,0,1108.3000000000002,191.59
165,2018-11-06,AOS,0,0,0,0,46.15,161.0,0,1108.3000000000002,297.85
166,2018-11-07,AOS,0,0,0,0,46.15,161.0,0,1108.3000000000002,227.01
167,2018-11-08,AOS,0,1,0,0,46.56,161.0,66.01,1108.3,0
168,2018-11-09,AOS,0,0,1,0,45.69,162.0,0,1174.3100000000002,0
169,2018-11-12,AOS,0,0,0,1,45.67,162.0,3.24,1174.3100000000002,0
170,2018-11-13,AOS,0,0,1,0,46.13,161.0,0,1177.5500000000002,0
171,2018-11-14,AOS,0,0,0,1,44.81,161.0,212.52,1177.5500000000002,0
172,2018-11-15,AOS,1,0,0,0,46.02,161.0,0,1390.0700000000002,0
173,2018-11-16,AOS,0,0,0,0,46.02,161.0,0,1390.0700000000002,-28.98
174,2018-11-19,AOS,0,0,0,0,46.02,161.0,0,1390.0700000000002,-157.78
175,2018-11-20,AOS,0,0,0,0,46.02,161.0,0,1390.0700000000002,-45.08
176,2018-11-21,AOS,0,0,0,0,46.02,161.0,0,1390.0700000000002,-82.11
177,2018-11-23,AOS,0,0,0,0,46.02,161.0,0,1390.0700000000002,-3.22
178,2018-11-26,AOS,0,0,0,0,46.02,161.0,0,1390.0700000000002,206.08
179,2018-11-27,AOS,0,0,0,0,46.02,161.0,0,1390.0700000000002,45.08
180,2018-11-28,AOS,0,0,0,0,46.02,161.0,0,1390.0700000000002,154.56
181,2018-11-29,AOS,0,0,0,0,46.02,161.0,0,1390.0700000000002,130.41
182,2018-11-30,AOS,0,0,0,0,46.02,161.0,0,1390.0700000000002,379.96
183,2018-12-03,AOS,0,1,0,0,47.68,161.0,267.26,1390.07,0
184,2018-12-04,AOS,0,0,1,0,44.47,167.0,0,1657.3300000000002,0
185,2018-12-06,AOS,0,0,0,0,44.47,167.0,0,1657.3300000000002,-21.71
186,2018-12-07,AOS,0,0,0,0,44.47,167.0,0,1657.3300000000002,111.89
187,2018-12-10,AOS,0,0,0,0,44.47,167.0,0,1657.3300000000002,133.6
188,2018-12-11,AOS,0,0,0,0,44.47,167.0,0,1657.3300000000002,188.71
189,2018-12-12,AOS,0,0,0,0,44.47,167.0,0,1657.3300000000002,270.54
190,2018-12-13,AOS,0,0,0,0,44.47,167.0,0,1657.3300000000002,460.92
191,2018-12-14,AOS,0,0,0,1,41.34,167.0,522.71,1657.3300000000002,0
192,2018-12-17,AOS,1,0,0,0,42.7,174.0,0,2180.04,0
193,2018-12-18,AOS,0,0,0,0,42.7,174.0,0,2180.04,69.6
194,2018-12-19,AOS,0,0,0,0,42.7,174.0,0,2180.04,-53.94
195,2018-12-20,AOS,0,0,0,0,42.7,174.0,0,2180.04,73.08
196,2018-12-21,AOS,0,0,0,0,42.7,174.0,0,2180.04,-161.82
197,2018-12-24,AOS,0,0,0,0,42.7,174.0,0,2180.04,-111.36
198,2018-12-26,AOS,0,0,0,0,42.7,174.0,0,2180.04,-31.32
199,2018-12-27,AOS,0,0,0,0,42.7,174.0,0,2180.04,71.34
200,2018-12-28,AOS,0,0,0,0,42.7,174.0,0,2180.04,20.88
201,2018-12-28,AOS,0,1,0,0,42.82,173.0,20.76,2180.04,0
