,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Buy/Sell Price,Quantity,PNL,Cumulative PNL,Latent PNL
114,2018-08-24,AIV,1,0,0,0,43.78,363.0,0,2186.1499999999996,0
115,2018-08-27,AIV,0,1,0,0,43.87,363.0,32.67,2186.15,0
116,2018-08-28,AIV,0,0,0,0,0.0,0.0,0,2218.8199999999997,0
117,2018-08-29,AIV,0,0,0,0,0.0,0.0,0,2218.8199999999997,0
118,2018-08-30,AIV,1,0,0,0,43.89,362.0,0,2218.8199999999997,0
119,2018-08-31,AIV,0,0,0,0,43.89,362.0,0,2218.8199999999997,-90.5
120,2018-09-04,AIV,0,0,0,0,43.89,362.0,0,2218.8199999999997,-206.34
121,2018-09-05,AIV,0,0,0,0,43.89,362.0,0,2218.8199999999997,-14.48
122,2018-09-06,AIV,0,0,0,0,43.89,362.0,0,2218.8199999999997,-86.88
123,2018-09-07,AIV,0,0,0,0,43.89,362.0,0,2218.8199999999997,28.96
124,2018-09-10,AIV,0,0,0,0,43.89,362.0,0,2218.8199999999997,36.2
125,2018-09-11,AIV,0,0,0,0,43.89,362.0,0,2218.8199999999997,188.24
126,2018-09-12,AIV,0,0,0,0,43.89,362.0,0,2218.8199999999997,242.54
127,2018-09-13,AIV,0,0,0,0,43.89,362.0,0,2218.8199999999997,209.96
128,2018-09-14,AIV,0,0,0,0,43.89,362.0,0,2218.8199999999997,123.08
129,2018-09-17,AIV,0,0,0,0,43.89,362.0,0,2218.8199999999997,177.38
130,2018-09-18,AIV,0,0,0,0,43.89,362.0,0,2218.8199999999997,231.68
131,2018-09-19,AIV,0,0,0,0,43.89,362.0,0,2218.8199999999997,43.44
132,2018-09-20,AIV,0,0,0,0,43.89,362.0,0,2218.8199999999997,184.62
133,2018-09-21,AIV,0,1,0,0,44.42,362.0,191.86,2218.82,0
134,2018-09-24,AIV,1,0,0,0,43.68,363.0,0,2410.68,0
135,2018-09-25,AIV,0,0,0,0,43.68,363.0,0,2410.68,25.41
136,2018-09-26,AIV,0,0,0,0,43.68,363.0,0,2410.68,-145.2
137,2018-09-27,AIV,0,0,0,0,43.68,363.0,0,2410.68,-90.75
138,2018-09-28,AIV,0,0,0,0,43.68,363.0,0,2410.68,163.35
139,2018-10-01,AIV,0,0,0,0,43.68,363.0,0,2410.68,127.05
140,2018-10-02,AIV,0,1,0,0,44.08,363.0,145.2,2410.68,0
141,2018-10-03,AIV,0,0,0,0,0.0,0.0,0,2555.8799999999997,0
142,2018-10-04,AIV,0,0,0,0,0.0,0.0,0,2555.8799999999997,0
143,2018-10-05,AIV,0,0,0,0,0.0,0.0,0,2555.8799999999997,0
144,2018-10-08,AIV,0,0,0,0,0.0,0.0,0,2555.8799999999997,0
145,2018-10-09,AIV,0,0,0,0,0.0,0.0,0,2555.8799999999997,0
146,2018-10-10,AIV,0,0,1,0,43.65,364.0,0,2555.8799999999997,0
147,2018-10-11,AIV,0,0,0,0,43.65,364.0,0,2555.8799999999997,462.28
148,2018-10-12,AIV,0,0,0,1,42.01,364.0,596.96,2555.8799999999997,0
149,2018-10-15,AIV,0,0,0,0,0.0,0.0,0,3152.8399999999997,0
150,2018-10-16,AIV,0,0,0,0,0.0,0.0,0,3152.8399999999997,0
151,2018-10-17,AIV,0,0,0,0,0.0,0.0,0,3152.8399999999997,0
152,2018-10-18,AIV,0,0,0,0,0.0,0.0,0,3152.8399999999997,0
153,2018-10-19,AIV,0,0,1,0,43.27,367.0,0,3152.8399999999997,0
154,2018-10-22,AIV,0,0,0,0,43.27,367.0,0,3152.8399999999997,315.62
155,2018-10-23,AIV,0,0,0,0,43.27,367.0,0,3152.8399999999997,253.23
156,2018-10-24,AIV,0,0,0,0,43.27,367.0,0,3152.8399999999997,223.87
157,2018-10-25,AIV,0,0,0,0,43.27,367.0,0,3152.8399999999997,33.03
158,2018-10-26,AIV,0,0,0,1,42.87,367.0,146.8,3152.8399999999997,0
159,2018-10-29,AIV,0,0,0,0,0.0,0.0,0,3299.64,0
160,2018-10-30,AIV,0,0,0,0,0.0,0.0,0,3299.64,0
161,2018-10-31,AIV,1,0,0,0,43.08,368.0,0,3299.64,0
162,2018-11-01,AIV,0,0,0,0,43.08,368.0,0,3299.64,-150.88
163,2018-11-02,AIV,0,1,0,0,43.71,368.0,231.84,3299.64,0
164,2018-11-05,AIV,1,0,0,0,43.93,361.0,0,3531.48,0
165,2018-11-06,AIV,0,0,0,0,43.93,361.0,0,3531.48,382.66
166,2018-11-07,AIV,0,0,0,0,43.93,361.0,0,3531.48,494.57
167,2018-11-08,AIV,0,0,0,0,43.93,361.0,0,3531.48,534.28
168,2018-11-09,AIV,0,0,0,0,43.93,361.0,0,3531.48,660.63
169,2018-11-12,AIV,0,0,0,0,43.93,361.0,0,3531.48,729.22
170,2018-11-13,AIV,0,0,0,0,43.93,361.0,0,3531.48,808.64
171,2018-11-14,AIV,0,0,0,0,43.93,361.0,0,3531.48,411.54
172,2018-11-15,AIV,0,0,0,0,43.93,361.0,0,3531.48,220.21
173,2018-11-16,AIV,0,0,0,0,43.93,361.0,0,3531.48,642.58
174,2018-11-19,AIV,0,0,0,0,43.93,361.0,0,3531.48,740.05
175,2018-11-20,AIV,0,0,0,0,43.93,361.0,0,3531.48,696.73
176,2018-11-21,AIV,0,0,0,0,43.93,361.0,0,3531.48,794.2
177,2018-11-23,AIV,0,0,0,0,43.93,361.0,0,3531.48,855.57
178,2018-11-26,AIV,0,0,0,0,43.93,361.0,0,3531.48,805.03
179,2018-11-27,AIV,0,0,0,0,43.93,361.0,0,3531.48,747.27
180,2018-11-28,AIV,0,0,0,0,43.93,361.0,0,3531.48,866.4
181,2018-11-29,AIV,0,0,0,0,43.93,361.0,0,3531.48,884.45
182,2018-11-30,AIV,0,0,0,0,43.93,361.0,0,3531.48,1166.03
183,2018-12-03,AIV,0,0,0,0,43.93,361.0,0,3531.48,1108.27
184,2018-12-04,AIV,0,0,0,0,43.93,361.0,0,3531.48,714.78
185,2018-12-06,AIV,0,0,0,0,43.93,361.0,0,3531.48,1209.35
186,2018-12-07,AIV,0,0,0,0,43.93,361.0,0,3531.48,1191.3
187,2018-12-10,AIV,0,0,0,0,43.93,361.0,0,3531.48,1176.86
188,2018-12-11,AIV,0,1,0,0,47.56,361.0,1310.43,3531.48,0
189,2018-12-12,AIV,1,0,0,0,46.27,343.0,0,4841.91,0
190,2018-12-13,AIV,0,1,0,0,46.72,343.0,154.35,4841.91,0
191,2018-12-14,AIV,0,0,1,0,47.28,336.0,0,4996.26,0
192,2018-12-17,AIV,0,0,0,0,47.28,336.0,0,4996.26,624.96
193,2018-12-18,AIV,0,0,0,0,47.28,336.0,0,4996.26,574.56
194,2018-12-19,AIV,0,0,0,0,47.28,336.0,0,4996.26,594.72
195,2018-12-20,AIV,0,0,0,0,47.28,336.0,0,4996.26,695.52
196,2018-12-21,AIV,0,0,0,0,47.28,336.0,0,4996.26,987.84
197,2018-12-24,AIV,0,0,0,0,47.28,336.0,0,4996.26,1663.2
198,2018-12-26,AIV,0,0,0,0,47.28,336.0,0,4996.26,1384.32
199,2018-12-27,AIV,0,0,0,0,47.28,336.0,0,4996.26,1118.88
200,2018-12-28,AIV,0,0,0,0,47.28,336.0,0,4996.26,1263.36
201,2018-12-28,AIV,0,0,0,1,43.52,365.0,1372.4,4996.26,0
