,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Buy/Sell Price,Quantity,PNL,Cumulative PNL,Latent PNL
0,2018-03-14,ACN,0,0,0,0,0,0,0,False,0
1,2018-03-15,ACN,0,0,0,0,0,0,0,0,0
2,2018-03-16,ACN,0,0,0,0,0,0,0,0,0
3,2018-03-19,ACN,0,0,0,0,0,0,0,0,0
4,2018-03-20,ACN,0,0,0,0,0,0,0,0,0
5,2018-03-21,ACN,0,0,1,0,156.75,58.0,0,0,0
6,2018-03-22,ACN,0,0,0,0,156.75,58.0,0,0,314.36
7,2018-03-23,ACN,0,0,0,0,156.75,58.0,0,0,449.5
8,2018-03-26,ACN,0,0,0,0,156.75,58.0,0,0,204.16
9,2018-03-27,ACN,0,0,0,0,156.75,58.0,0,0,410.06
10,2018-03-28,ACN,0,0,0,0,156.75,58.0,0,0,490.68
11,2018-03-29,ACN,0,0,0,0,156.75,58.0,0,0,285.94
12,2018-04-02,ACN,0,0,0,0,156.75,58.0,0,0,479.08
13,2018-04-03,ACN,0,0,0,0,156.75,58.0,0,0,583.48
14,2018-04-04,ACN,0,0,0,0,156.75,58.0,0,0,327.7
15,2018-04-05,ACN,0,0,0,1,149.9,58.0,397.3,0,0
16,2018-04-06,ACN,0,0,1,0,148.26,61.0,0,397.3,0
17,2018-04-09,ACN,0,0,0,0,148.26,61.0,0,397.3,-105.53
18,2018-04-10,ACN,0,0,0,0,148.26,61.0,0,397.3,-69.54
19,2018-04-11,ACN,0,0,0,0,148.26,61.0,0,397.3,-56.12
20,2018-04-12,ACN,0,0,0,0,148.26,61.0,0,397.3,-167.14
21,2018-04-13,ACN,0,0,0,0,148.26,61.0,0,397.3,-194.59
22,2018-04-16,ACN,0,0,0,1,152.65,61.0,-267.79,397.3,0
23,2018-04-17,ACN,0,0,0,0,0,0,0,129.51,0
24,2018-04-18,ACN,0,0,0,0,0,0,0,129.51,0
25,2018-04-19,ACN,0,0,0,0,0,0,0,129.51,0
26,2018-04-20,ACN,0,0,0,0,0,0,0,129.51,0
27,2018-04-23,ACN,0,0,0,0,0,0,0,129.51,0
28,2018-04-24,ACN,0,0,0,0,0,0,0,129.51,0
29,2018-04-25,ACN,0,0,0,0,0,0,0,129.51,0
30,2018-04-26,ACN,0,0,0,0,0,0,0,129.51,0
31,2018-04-27,ACN,0,0,0,0,0,0,0,129.51,0
32,2018-04-30,ACN,0,0,0,0,0,0,0,129.51,0
33,2018-05-01,ACN,0,0,0,0,0,0,0,129.51,0
34,2018-05-02,ACN,0,0,0,0,0,0,0,129.51,0
35,2018-05-03,ACN,0,0,0,0,0,0,0,129.51,0
36,2018-05-04,ACN,0,0,0,0,0,0,0,129.51,0
37,2018-05-07,ACN,0,0,0,0,0,0,0,129.51,0
38,2018-05-08,ACN,0,0,0,0,0,0,0,129.51,0
39,2018-05-09,ACN,0,0,0,0,0,0,0,129.51,0
40,2018-05-10,ACN,0,0,0,0,0,0,0,129.51,0
41,2018-05-11,ACN,0,0,0,0,0,0,0,129.51,0
42,2018-05-14,ACN,0,0,0,0,0,0,0,129.51,0
43,2018-05-15,ACN,0,0,0,0,0,0,0,129.51,0
44,2018-05-16,ACN,0,0,0,0,0,0,0,129.51,0
45,2018-05-17,ACN,0,0,0,0,0,0,0,129.51,0
46,2018-05-18,ACN,0,0,0,0,0,0,0,129.51,0
47,2018-05-21,ACN,0,0,0,0,0,0,0,129.51,0
48,2018-05-22,ACN,0,0,0,0,0,0,0,129.51,0
49,2018-05-23,ACN,0,0,0,0,0,0,0,129.51,0
50,2018-05-24,ACN,0,0,0,0,0,0,0,129.51,0
51,2018-05-25,ACN,0,0,0,0,0,0,0,129.51,0
52,2018-05-29,ACN,0,0,0,0,0,0,0,129.51,0
53,2018-05-30,ACN,0,0,0,0,0,0,0,129.51,0
54,2018-05-31,ACN,0,0,0,0,0,0,0,129.51,0
55,2018-06-01,ACN,0,0,0,0,0,0,0,129.51,0
56,2018-06-04,ACN,0,0,0,0,0,0,0,129.51,0
57,2018-06-05,ACN,0,0,0,0,0,0,0,129.51,0
58,2018-06-06,ACN,0,0,0,0,0,0,0,129.51,0
59,2018-06-07,ACN,0,0,0,0,0,0,0,129.51,0
60,2018-06-08,ACN,0,0,0,0,0,0,0,129.51,0
61,2018-06-11,ACN,0,0,0,0,0,0,0,129.51,0
62,2018-06-12,ACN,0,0,0,0,0,0,0,129.51,0
63,2018-06-13,ACN,0,0,0,0,0,0,0,129.51,0
64,2018-06-14,ACN,0,0,0,0,0,0,0,129.51,0
65,2018-06-15,ACN,0,0,0,0,0,0,0,129.51,0
66,2018-06-18,ACN,0,0,0,0,0,0,0,129.51,0
67,2018-06-19,ACN,0,0,0,0,0,0,0,129.51,0
68,2018-06-20,ACN,0,0,0,0,0,0,0,129.51,0
69,2018-06-21,ACN,0,0,0,0,0,0,0,129.51,0
70,2018-06-22,ACN,0,0,0,0,0,0,0,129.51,0
71,2018-06-25,ACN,0,0,0,0,0,0,0,129.51,0
72,2018-06-26,ACN,0,0,0,0,0,0,0,129.51,0
73,2018-06-27,ACN,1,0,0,0,160.49,56.0,0,129.51,0
74,2018-06-28,ACN,0,0,0,0,160.49,56.0,0,129.51,207.2
75,2018-06-29,ACN,0,0,0,0,160.49,56.0,0,129.51,78.96
76,2018-07-02,ACN,0,0,0,0,160.49,56.0,0,129.51,191.52
77,2018-07-03,ACN,0,0,0,0,160.49,56.0,0,129.51,179.76
78,2018-07-05,ACN,0,0,0,0,160.49,56.0,0,129.51,239.68
79,2018-07-06,ACN,0,0,0,0,160.49,56.0,0,129.51,252.56
80,2018-07-09,ACN,0,0,0,0,160.49,56.0,0,129.51,336.56
81,2018-07-10,ACN,0,0,0,0,160.49,56.0,0,129.51,274.96
82,2018-07-11,ACN,0,0,0,0,160.49,56.0,0,129.51,393.68
83,2018-07-12,ACN,0,0,0,0,160.49,56.0,0,129.51,406.56
84,2018-07-13,ACN,0,0,0,0,160.49,56.0,0,129.51,428.96
85,2018-07-16,ACN,0,0,0,0,160.49,56.0,0,129.51,369.04
86,2018-07-17,ACN,0,0,0,0,160.49,56.0,0,129.51,390.88
87,2018-07-18,ACN,0,0,0,0,160.49,56.0,0,129.51,320.32
88,2018-07-19,ACN,0,0,0,0,160.49,56.0,0,129.51,341.6
89,2018-07-20,ACN,0,0,0,0,160.49,56.0,0,129.51,304.64
90,2018-07-23,ACN,0,0,0,0,160.49,56.0,0,129.51,327.04
91,2018-07-24,ACN,0,0,0,0,160.49,56.0,0,129.51,252.56
92,2018-07-25,ACN,0,0,0,0,160.49,56.0,0,129.51,386.96
93,2018-07-26,ACN,0,0,0,0,160.49,56.0,0,129.51,272.72
94,2018-07-27,ACN,0,0,0,0,160.49,56.0,0,129.51,98.0
95,2018-07-30,ACN,0,0,0,0,160.49,56.0,0,129.51,-10.64
96,2018-07-31,ACN,0,0,0,0,160.49,56.0,0,129.51,-10.08
97,2018-08-01,ACN,0,0,0,0,160.49,56.0,0,129.51,-122.64
98,2018-08-02,ACN,0,0,0,0,160.49,56.0,0,129.51,0.0
99,2018-08-03,ACN,0,0,0,0,160.49,56.0,0,129.51,-12.32
100,2018-08-06,ACN,0,0,0,0,160.49,56.0,0,129.51,38.64
101,2018-08-07,ACN,0,0,0,0,160.49,56.0,0,129.51,34.16
102,2018-08-08,ACN,0,0,0,0,160.49,56.0,0,129.51,35.84
103,2018-08-09,ACN,0,0,0,0,160.49,56.0,0,129.51,-24.64
104,2018-08-10,ACN,0,0,0,0,160.49,56.0,0,129.51,13.44
105,2018-08-13,ACN,0,0,0,0,160.49,56.0,0,129.51,-22.4
106,2018-08-14,ACN,0,0,0,0,160.49,56.0,0,129.51,3.92
107,2018-08-15,ACN,0,0,0,0,160.49,56.0,0,129.51,73.36
108,2018-08-16,ACN,0,0,0,0,160.49,56.0,0,129.51,166.88
109,2018-08-17,ACN,0,0,0,0,160.49,56.0,0,129.51,271.6
110,2018-08-20,ACN,0,0,0,0,160.49,56.0,0,129.51,280.56
111,2018-08-21,ACN,0,0,0,0,160.49,56.0,0,129.51,235.2
112,2018-08-22,ACN,0,0,0,0,160.49,56.0,0,129.51,251.44
113,2018-08-23,ACN,0,0,0,0,160.49,56.0,0,129.51,303.52
114,2018-08-24,ACN,0,0,0,0,160.49,56.0,0,129.51,352.24
115,2018-08-27,ACN,0,0,0,0,160.49,56.0,0,129.51,385.84
116,2018-08-28,ACN,0,0,0,0,160.49,56.0,0,129.51,395.36
117,2018-08-29,ACN,0,0,0,0,160.49,56.0,0,129.51,507.92
118,2018-08-30,ACN,0,0,0,0,160.49,56.0,0,129.51,460.32
119,2018-08-31,ACN,0,0,0,0,160.49,56.0,0,129.51,463.12
120,2018-09-04,ACN,0,0,0,0,160.49,56.0,0,129.51,479.36
121,2018-09-05,ACN,0,0,0,0,160.49,56.0,0,129.51,436.24
122,2018-09-06,ACN,0,0,0,0,160.49,56.0,0,129.51,469.28
123,2018-09-07,ACN,0,0,0,0,160.49,56.0,0,129.51,524.72
124,2018-09-10,ACN,0,0,0,0,160.49,56.0,0,129.51,516.32
125,2018-09-11,ACN,0,0,0,0,160.49,56.0,0,129.51,571.2
126,2018-09-12,ACN,0,0,0,0,160.49,56.0,0,129.51,597.52
127,2018-09-13,ACN,0,0,0,0,160.49,56.0,0,129.51,630.0
128,2018-09-14,ACN,0,0,0,0,160.49,56.0,0,129.51,613.76
129,2018-09-17,ACN,0,0,0,0,160.49,56.0,0,129.51,596.4
130,2018-09-18,ACN,0,0,0,0,160.49,56.0,0,129.51,690.48
131,2018-09-19,ACN,0,0,0,0,160.49,56.0,0,129.51,750.96
132,2018-09-20,ACN,0,0,0,0,160.49,56.0,0,129.51,798.56
133,2018-09-21,ACN,0,0,0,0,160.49,56.0,0,129.51,703.92
134,2018-09-24,ACN,0,0,0,0,160.49,56.0,0,129.51,730.8
135,2018-09-25,ACN,0,0,0,0,160.49,56.0,0,129.51,704.48
136,2018-09-26,ACN,0,0,0,0,160.49,56.0,0,129.51,472.64
137,2018-09-27,ACN,0,0,0,0,160.49,56.0,0,129.51,532.0
138,2018-09-28,ACN,0,0,0,0,160.49,56.0,0,129.51,596.4
139,2018-10-01,ACN,0,0,0,0,160.49,56.0,0,129.51,707.28
140,2018-10-02,ACN,0,0,0,0,160.49,56.0,0,129.51,740.88
141,2018-10-03,ACN,0,0,0,0,160.49,56.0,0,129.51,749.28
142,2018-10-04,ACN,0,0,0,0,160.49,56.0,0,129.51,618.24
143,2018-10-05,ACN,0,0,0,0,160.49,56.0,0,129.51,551.6
144,2018-10-08,ACN,0,0,0,0,160.49,56.0,0,129.51,488.32
145,2018-10-09,ACN,0,1,0,0,168.5,56.0,448.56,129.51,0
146,2018-10-10,ACN,0,0,1,0,161.12,56.0,0,578.0699999999999,0
147,2018-10-11,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,85.68
148,2018-10-12,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,122.08
149,2018-10-15,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,86.8
150,2018-10-16,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,110.32
151,2018-10-17,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,150.08
152,2018-10-18,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,286.16
153,2018-10-19,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,169.68
154,2018-10-22,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,247.52
155,2018-10-23,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,182.0
156,2018-10-24,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,320.32
157,2018-10-25,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,381.92
158,2018-10-26,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,283.92
159,2018-10-29,ACN,0,0,0,0,161.12,56.0,0,578.0699999999999,430.08
