,Symb.,Name,Sector,Period,Begin.,End,Pnl $,Pnl %,Gross Profit,Gross Loss,# Winners,# Loosers,% Winners,MaxDD $,MaxDD %,Aver. Win $,Aver. Loos $,Aver. Duration,Total Trades,% Long,% Short,Profit Factor
0,AOS,A.O. Smith Corp,Industrials,292 days 00:00:00.000000000,2018-03-14,2018-12-31,1395.78,18.83,3689.82,-2294.04,15,10,60.0,-672.75,-9.07,246.0,-229.0,7 days 06:43:12.000000000,25,76.0,24.0,1.61
