,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Buy/Sell Price,Quantity,PNL,Cumulative PNL,Latent PNL
0,2018-03-14,ACN,1,0,0,0,161.29,56.0,0,False,0
1,2018-03-15,ACN,0,0,0,0,161.29,56.0,0,0,73.92
2,2018-03-16,ACN,0,1,0,0,160.56,56.0,-40.88,0,0
3,2018-03-19,ACN,1,0,0,0,160.95,56.0,0,-40.88,0
4,2018-03-20,ACN,0,0,0,0,160.95,56.0,0,-40.88,126.0
5,2018-03-21,ACN,0,1,0,0,156.75,56.0,-235.2,-40.88,0
6,2018-03-22,ACN,0,0,0,0,0.0,0.0,0,-276.08,0
7,2018-03-23,ACN,1,0,0,0,149.0,61.0,0,-276.08,0
8,2018-03-26,ACN,0,1,0,0,153.23,61.0,258.03,-276.08,0
9,2018-03-27,ACN,0,0,0,0,0.0,0.0,0,-18.05000000000001,0
10,2018-03-28,ACN,1,0,0,0,148.29,61.0,0,-18.05000000000001,0
11,2018-03-29,ACN,0,1,0,0,151.82,61.0,215.33,-18.05,0
12,2018-04-02,ACN,1,0,0,0,148.49,61.0,0,197.28,0
13,2018-04-03,ACN,0,0,0,0,148.49,61.0,0,197.28,-109.8
14,2018-04-04,ACN,0,0,0,0,148.49,61.0,0,197.28,159.21
15,2018-04-05,ACN,0,1,0,0,149.9,61.0,86.01,197.28,0
16,2018-04-06,ACN,1,0,0,0,148.26,61.0,0,283.29,0
17,2018-04-09,ACN,0,0,0,0,148.26,61.0,0,283.29,105.53
18,2018-04-10,ACN,0,0,0,0,148.26,61.0,0,283.29,69.54
19,2018-04-11,ACN,0,0,0,0,148.26,61.0,0,283.29,56.12
20,2018-04-12,ACN,0,0,0,0,148.26,61.0,0,283.29,167.14
21,2018-04-13,ACN,0,1,0,0,151.45,61.0,194.59,283.29,0
22,2018-04-16,ACN,1,0,0,0,152.65,59.0,0,477.88,0
23,2018-04-17,ACN,0,0,0,0,152.65,59.0,0,477.88,100.3
24,2018-04-18,ACN,0,0,0,0,152.65,59.0,0,477.88,138.65
25,2018-04-19,ACN,0,0,0,0,152.65,59.0,0,477.88,80.83
26,2018-04-20,ACN,0,0,0,0,152.65,59.0,0,477.88,34.22
27,2018-04-23,ACN,0,0,0,0,152.65,59.0,0,477.88,54.28
28,2018-04-24,ACN,0,0,0,0,152.65,59.0,0,477.88,-67.85
29,2018-04-25,ACN,0,0,0,0,152.65,59.0,0,477.88,-101.48
30,2018-04-26,ACN,0,1,0,0,152.29,59.0,-21.24,477.88,0
31,2018-04-27,ACN,1,0,0,0,153.17,59.0,0,456.64,0
32,2018-04-30,ACN,0,0,0,0,153.17,59.0,0,456.64,-122.72
33,2018-05-01,ACN,0,0,0,0,153.17,59.0,0,456.64,-85.55
34,2018-05-02,ACN,0,0,0,0,153.17,59.0,0,456.64,-169.33
35,2018-05-03,ACN,0,0,0,0,153.17,59.0,0,456.64,-145.14
36,2018-05-04,ACN,0,0,0,0,153.17,59.0,0,456.64,-12.98
37,2018-05-07,ACN,0,0,0,0,153.17,59.0,0,456.64,-107.38
38,2018-05-08,ACN,0,0,0,0,153.17,59.0,0,456.64,-15.93
39,2018-05-09,ACN,0,0,0,0,153.17,59.0,0,456.64,107.38
40,2018-05-10,ACN,0,0,0,0,153.17,59.0,0,456.64,198.83
41,2018-05-11,ACN,0,0,0,0,153.17,59.0,0,456.64,244.85
42,2018-05-14,ACN,0,0,0,0,153.17,59.0,0,456.64,92.04
43,2018-05-15,ACN,0,0,0,0,153.17,59.0,0,456.64,78.47
44,2018-05-16,ACN,0,0,0,0,153.17,59.0,0,456.64,73.16
45,2018-05-17,ACN,0,1,0,0,155.0,59.0,107.97,456.64,0
46,2018-05-18,ACN,1,0,0,0,156.02,58.0,0,564.61,0
47,2018-05-21,ACN,0,0,0,0,156.02,58.0,0,564.61,55.1
48,2018-05-22,ACN,0,0,0,0,156.02,58.0,0,564.61,-42.34
49,2018-05-23,ACN,0,0,0,0,156.02,58.0,0,564.61,-11.02
50,2018-05-24,ACN,0,0,0,0,156.02,58.0,0,564.61,-36.54
51,2018-05-25,ACN,0,1,0,0,154.96,58.0,-61.48,564.61,0
52,2018-05-29,ACN,1,0,0,0,154.8,58.0,0,503.13,0
53,2018-05-30,ACN,0,0,0,0,154.8,58.0,0,503.13,69.6
54,2018-05-31,ACN,0,0,0,0,154.8,58.0,0,503.13,124.12
55,2018-06-01,ACN,0,0,0,0,154.8,58.0,0,503.13,223.3
56,2018-06-04,ACN,0,0,0,0,154.8,58.0,0,503.13,252.88
57,2018-06-05,ACN,0,0,0,0,154.8,58.0,0,503.13,334.66
58,2018-06-06,ACN,0,1,0,0,162.74,58.0,460.52,503.13,0
59,2018-06-07,ACN,1,0,0,0,160.71,56.0,0,963.65,0
60,2018-06-08,ACN,0,0,0,0,160.71,56.0,0,963.65,45.92
61,2018-06-11,ACN,0,0,0,0,160.71,56.0,0,963.65,152.88
62,2018-06-12,ACN,0,0,0,0,160.71,56.0,0,963.65,133.28
63,2018-06-13,ACN,0,0,0,0,160.71,56.0,0,963.65,146.72
64,2018-06-14,ACN,0,0,0,0,160.71,56.0,0,963.65,63.28
65,2018-06-15,ACN,0,0,0,0,160.71,56.0,0,963.65,72.24
66,2018-06-18,ACN,0,0,0,0,160.71,56.0,0,963.65,78.96
67,2018-06-19,ACN,0,0,0,0,160.71,56.0,0,963.65,128.24
68,2018-06-20,ACN,0,0,0,0,160.71,56.0,0,963.65,36.96
69,2018-06-21,ACN,0,0,0,0,160.71,56.0,0,963.65,-11.76
70,2018-06-22,ACN,0,0,0,0,160.71,56.0,0,963.65,-152.32
71,2018-06-25,ACN,0,0,0,0,160.71,56.0,0,963.65,-234.08
72,2018-06-26,ACN,0,1,0,0,157.16,56.0,-198.8,963.65,0
73,2018-06-27,ACN,1,0,0,0,160.49,56.0,0,764.8499999999999,0
74,2018-06-28,ACN,0,0,0,0,160.49,56.0,0,764.8499999999999,207.2
75,2018-06-29,ACN,0,0,0,0,160.49,56.0,0,764.8499999999999,78.96
76,2018-07-02,ACN,0,0,0,0,160.49,56.0,0,764.8499999999999,191.52
77,2018-07-03,ACN,0,0,0,0,160.49,56.0,0,764.8499999999999,179.76
78,2018-07-05,ACN,0,0,0,0,160.49,56.0,0,764.8499999999999,239.68
79,2018-07-06,ACN,0,0,0,0,160.49,56.0,0,764.8499999999999,252.56
80,2018-07-09,ACN,0,0,0,0,160.49,56.0,0,764.8499999999999,336.56
81,2018-07-10,ACN,0,0,0,0,160.49,56.0,0,764.8499999999999,274.96
82,2018-07-11,ACN,0,0,0,0,160.49,56.0,0,764.8499999999999,393.68
83,2018-07-12,ACN,0,0,0,0,160.49,56.0,0,764.8499999999999,406.56
84,2018-07-13,ACN,0,1,0,0,168.15,56.0,428.96,764.85,0
85,2018-07-16,ACN,1,0,0,0,167.08,54.0,0,1193.81,0
86,2018-07-17,ACN,0,0,0,0,167.08,54.0,0,1193.81,21.06
87,2018-07-18,ACN,0,0,0,0,167.08,54.0,0,1193.81,-46.98
88,2018-07-19,ACN,0,0,0,0,167.08,54.0,0,1193.81,-26.46
89,2018-07-20,ACN,0,0,0,0,167.08,54.0,0,1193.81,-62.1
90,2018-07-23,ACN,0,0,0,0,167.08,54.0,0,1193.81,-40.5
91,2018-07-24,ACN,0,0,0,0,167.08,54.0,0,1193.81,-112.32
92,2018-07-25,ACN,0,0,0,0,167.08,54.0,0,1193.81,17.28
93,2018-07-26,ACN,0,1,0,0,165.36,54.0,-92.88,1193.81,0
94,2018-07-27,ACN,0,0,0,0,0.0,0.0,0,1100.9299999999998,0
95,2018-07-30,ACN,0,0,0,0,0.0,0.0,0,1100.9299999999998,0
96,2018-07-31,ACN,0,0,0,0,0.0,0.0,0,1100.9299999999998,0
97,2018-08-01,ACN,1,0,0,0,158.3,57.0,0,1100.9299999999998,0
98,2018-08-02,ACN,0,1,0,0,160.49,57.0,124.83,1100.93,0
99,2018-08-03,ACN,1,0,0,0,160.27,56.0,0,1225.7599999999998,0
100,2018-08-06,ACN,0,0,0,0,160.27,56.0,0,1225.7599999999998,50.96
101,2018-08-07,ACN,0,0,0,0,160.27,56.0,0,1225.7599999999998,46.48
102,2018-08-08,ACN,0,0,0,0,160.27,56.0,0,1225.7599999999998,48.16
103,2018-08-09,ACN,0,0,0,0,160.27,56.0,0,1225.7599999999998,-12.32
104,2018-08-10,ACN,0,0,0,0,160.27,56.0,0,1225.7599999999998,25.76
105,2018-08-13,ACN,0,1,0,0,160.09,56.0,-10.08,1225.76,0
106,2018-08-14,ACN,0,0,0,0,0.0,0.0,0,1215.6799999999998,0
