,Symb.,Name,Sector,Period,Begin.,End,Pnl $,Pnl %,Gross Profit,Gross Loss,# Winners,# Loosers,% Winners,MaxDD $,MaxDD %,Aver. Win $,Aver. Loos $,Aver. Duration,Total Trades,% Long,% Short,Profit Factor
0,ACN,Accenture plc,Information Technology,292 days 00:00:00.000000000,2018-03-14,2018-12-31,1483.39,16.39,2783.37,-1299.98,9,7,56.25,-708.76,-7.83,309.0,-186.0,9 days 15:00:00.000000000,16,43.75,56.25,2.14
