,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
4,2020-01-21,WU,0,1,1,0,27.31999969482422
6,2020-01-21,RF,1,0,0,1,16.25
25,2020-01-21,SNA,0,1,1,0,168.80999755859375
89,2020-01-21,NTAP,0,1,0,0,60.560001373291016
92,2020-01-21,UPS,0,1,1,0,117.38999938964844
99,2020-01-21,MMM,0,1,1,0,179.38999938964844
101,2020-01-21,ZION,0,1,1,0,49.900001525878906
105,2020-01-21,WAT,0,1,1,0,243.6699981689453
113,2020-01-21,EMR,0,1,1,0,77.25
123,2020-01-21,TPR,0,1,1,0,28.360000610351562
152,2020-01-21,GILD,1,0,0,1,62.630001068115234
169,2020-01-21,HSIC,0,1,1,0,69.61000061035156
186,2020-01-21,FFIV,1,0,0,1,135.0399932861328
213,2020-01-21,BDX,0,1,1,0,277.5299987792969
228,2020-01-21,NEM,0,1,1,0,43.709999084472656
239,2020-01-21,HBAN,0,1,1,0,14.609999656677246
275,2020-01-21,CBRE,0,1,1,0,61.099998474121094
279,2020-01-21,LEG,0,1,1,0,51.13999938964844
