,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
16,2020-02-06,GILD,0,1,1,0,68.20999908447266
33,2020-02-06,RF,1,0,0,1,16.350000381469727
75,2020-02-06,CVX,0,1,1,0,109.48999786376952
80,2020-02-06,PSX,0,1,1,0,90.22000122070312
85,2020-02-06,WRK,0,1,1,0,41.66999816894531
89,2020-02-06,OXY,0,1,1,0,42.11999893188477
101,2020-02-06,MMM,0,1,0,0,162.88999938964844
114,2020-02-06,EMR,0,1,1,0,75.25
118,2020-02-06,UPS,0,1,1,0,106.51000213623048
133,2020-02-06,HBAN,0,1,1,0,13.970000267028807
151,2020-02-06,LEG,0,1,1,0,46.40999984741211
157,2020-02-06,HSIC,0,1,1,0,70.97000122070312
173,2020-02-06,IT,0,1,1,0,154.2899932861328
212,2020-02-06,NTAP,0,1,1,0,58.1500015258789
217,2020-02-06,WAT,0,1,0,0,220.08999633789062
219,2020-02-06,TPR,0,1,1,0,29.0
237,2020-02-06,JNPR,0,1,1,0,23.1200008392334
253,2020-02-06,SNA,0,1,1,0,160.05999755859375
279,2020-02-06,CPRI,1,0,0,1,31.34000015258789
