,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
21,2020-03-11,AGN,0,1,1,0,185.5
55,2020-03-11,HSIC,1,0,0,1,57.68000030517578
58,2020-03-11,MAS,0,1,1,0,39.52999877929688
68,2020-03-11,AZO,0,1,1,0,1089.030029296875
92,2020-03-11,PPL,0,1,1,0,29.25
93,2020-03-11,TTWO,0,1,1,0,119.0500030517578
117,2020-03-11,RF,0,1,1,0,10.6899995803833
123,2020-03-11,NTAP,0,1,1,0,40.45000076293945
136,2020-03-11,GILD,0,1,1,0,73.69999694824219
144,2020-03-11,PPG,0,1,1,0,96.97000122070312
153,2020-03-11,EMR,0,1,1,0,52.13999938964844
171,2020-03-11,ZION,0,1,1,0,29.95000076293945
177,2020-03-11,BXP,0,1,1,0,121.29000091552734
193,2020-03-11,INCY,1,0,0,1,71.9000015258789
196,2020-03-11,TPR,1,0,0,1,17.569999694824222
198,2020-03-11,WAT,0,0,0,1,184.1000061035156
204,2020-03-11,MTB,0,1,1,0,111.18000030517578
205,2020-03-11,LEG,1,0,0,1,33.89999771118164
213,2020-03-11,CSX,1,0,0,1,58.31000137329102
225,2020-03-11,HBAN,0,1,1,0,9.130000114440918
241,2020-03-11,HLT,1,0,0,1,81.08999633789062
