,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
10,2020-01-15,NEM,0,1,1,0,43.52000045776367
11,2020-01-15,RF,1,0,0,1,16.309999465942383
19,2020-01-15,BDX,0,1,1,0,277.29998779296875
49,2020-01-15,WAT,0,1,1,0,234.36000061035156
82,2020-01-15,CVX,0,1,1,0,116.12999725341797
88,2020-01-15,CPRI,0,1,1,0,35.849998474121094
90,2020-01-15,CBRE,0,1,0,0,60.38999938964844
98,2020-01-15,PSX,0,1,1,0,104.88999938964844
103,2020-01-15,ZION,0,1,1,0,50.369998931884766
104,2020-01-15,EMR,0,1,1,0,76.66000366210938
127,2020-01-15,GILD,1,0,0,1,64.0999984741211
130,2020-01-15,TPR,0,1,1,0,28.559999465942383
155,2020-01-15,HBAN,0,1,1,0,14.460000038146973
156,2020-01-15,MMM,0,1,1,0,179.77999877929688
190,2020-01-15,SNA,0,1,1,0,167.1699981689453
215,2020-01-15,JNPR,0,1,1,0,24.479999542236328
226,2020-01-15,LEG,0,1,1,0,50.9900016784668
230,2020-01-15,FISV,0,1,0,0,118.51000213623047
257,2020-01-15,UPS,0,1,1,0,117.93000030517578
267,2020-01-15,HSIC,0,1,1,0,68.5
291,2020-01-15,NTAP,0,1,1,0,64.19000244140625
