,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
45,2020-03-04,JBHT,0,1,1,0,98.05000305175781
58,2020-03-04,SYF,0,1,1,0,30.139999389648438
68,2020-03-04,ADI,0,1,1,0,112.45999908447266
77,2020-03-04,NTAP,0,0,0,1,46.34000015258789
97,2020-03-04,HSIC,0,1,1,0,61.630001068115234
102,2020-03-04,MRO,0,1,1,0,8.109999656677246
114,2020-03-04,DRI,0,1,1,0,95.05999755859375
139,2020-03-04,ZION,0,1,1,0,38.47999954223633
157,2020-03-04,PPG,0,1,1,0,107.95999908447266
160,2020-03-04,SNA,0,1,1,0,149.5500030517578
170,2020-03-04,IT,0,1,1,0,126.0199966430664
193,2020-03-04,OMC,0,1,1,0,70.9800033569336
200,2020-03-04,DTE,0,1,1,0,119.30999755859375
204,2020-03-04,WAT,0,1,1,0,208.44000244140625
211,2020-03-04,CVX,0,1,1,0,98.52999877929688
264,2020-03-04,EMR,0,1,1,0,66.66999816894531
275,2020-03-04,RF,0,1,1,0,14.395000457763672
285,2020-03-04,IRM,0,1,1,0,32.709999084472656
