,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
1,2020-01-29,WU,0,1,0,0,27.510000228881836
32,2020-01-29,WRK,0,1,1,0,40.61000061035156
36,2020-01-29,FFIV,1,0,0,1,125.66000366210938
56,2020-01-29,ZION,0,1,1,0,46.369998931884766
60,2020-01-29,NTAP,1,0,0,1,55.540000915527344
94,2020-01-29,CVX,0,1,1,0,110.37000274658203
107,2020-01-29,GILD,1,0,0,1,64.30000305175781
114,2020-01-29,HSIC,0,1,1,0,70.44999694824219
127,2020-01-29,CBRE,0,1,1,0,61.45000076293945
144,2020-01-29,EMR,0,1,1,0,73.91000366210938
205,2020-01-29,JNPR,0,1,1,0,22.760000228881836
216,2020-01-29,HBAN,0,1,1,0,13.479999542236328
237,2020-01-29,RF,0,1,1,0,15.399999618530273
252,2020-01-29,UPS,1,0,0,1,115.76000213623047
266,2020-01-29,SNA,0,1,1,0,164.92999267578125
282,2020-01-29,WAT,0,1,1,0,234.00999450683594
284,2020-01-29,LEG,0,1,1,0,49.36000061035156
