,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
33,2020-02-13,UPS,0,1,1,0,105.23999786376952
38,2020-02-13,PSX,0,1,1,0,89.43999481201172
69,2020-02-13,ZION,0,1,1,0,46.43999862670898
75,2020-02-13,TPR,0,1,1,0,28.82999992370605
94,2020-02-13,CVX,1,0,0,1,110.37000274658205
117,2020-02-14,XOM,1,0,0,1,60.6500015258789
136,2020-02-14,WAT,1,0,0,1,216.05999755859372
141,2020-02-13,IRM,0,1,1,0,33.360000610351555
148,2020-02-13,LEG,0,1,1,0,45.459999084472656
152,2020-02-13,SNA,0,1,1,0,155.33999633789062
166,2020-02-13,HBAN,0,1,1,0,14.149999618530273
168,2020-02-14,GILD,0,1,1,0,67.55999755859375
172,2020-02-14,JNPR,0,1,1,0,24.239999771118164
207,2020-02-13,WRK,0,1,1,0,40.75
225,2020-02-14,MMM,0,1,1,0,161.00999450683594
226,2020-02-14,EMR,0,1,1,0,73.51000213623047
229,2020-02-14,RF,1,0,0,1,16.540000915527347
255,2020-02-13,OMC,0,1,1,0,79.52999877929688
268,2020-02-13,NTAP,0,1,1,0,55.18000030517578
293,2020-02-14,HSIC,0,1,1,0,72.12999725341797
