,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
4,2020-02-26,DD,1,0,0,1,46.959999084472656
14,2020-02-26,FFIV,1,0,0,1,126.44999694824219
27,2020-02-26,EMR,0,1,1,0,66.62999725341797
28,2020-02-26,CVX,0,1,1,0,98.04000091552734
35,2020-02-26,DRI,0,1,1,0,107.06999969482422
64,2020-02-26,HBAN,0,1,1,0,12.699999809265137
78,2020-02-26,ADI,0,1,1,0,114.83999633789062
92,2020-02-26,OMC,0,1,1,0,72.41000366210938
107,2020-02-26,NTAP,1,0,0,1,48.47999954223633
115,2020-02-26,WAT,1,0,0,1,202.60000610351562
119,2020-02-26,RL,0,1,1,0,101.58000183105469
135,2020-02-26,IT,0,1,1,0,138.63999938964844
187,2020-02-26,ZION,0,1,1,0,41.81999969482422
194,2020-02-26,LEG,0,1,1,0,40.709999084472656
203,2020-02-26,PSX,0,1,1,0,80.33000183105469
207,2020-02-26,GILD,0,1,1,0,74.69999694824219
214,2020-02-26,SNA,0,1,1,0,149.4499969482422
248,2020-02-26,IRM,0,1,1,0,33.04999923706055
257,2020-02-26,MS,0,1,1,0,47.2400016784668
271,2020-02-26,RF,0,1,1,0,14.579999923706055
295,2020-02-26,WRK,0,1,1,0,34.86000061035156
