,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
27,2020-03-16,GILD,0,1,1,0,68.9000015258789
40,2020-03-16,PRU,1,0,0,1,43.349998474121094
56,2020-03-16,NTAP,0,1,1,0,40.04999923706055
99,2020-03-16,CSX,0,1,1,0,48.93000030517578
117,2020-03-16,EMR,0,1,1,0,46.959999084472656
159,2020-03-16,RF,0,1,1,0,8.3100004196167
166,2020-03-16,AZO,0,1,1,0,851.3300170898438
187,2020-03-16,ZION,0,1,1,0,26.559999465942383
204,2020-03-16,BXP,1,0,0,1,96.93000030517578
224,2020-03-16,NKE,0,0,0,1,66.79000091552734
240,2020-03-16,HBAN,0,1,1,0,8.430000305175781
264,2020-03-16,WAT,1,0,0,1,173.9199981689453
277,2020-03-16,HSIC,1,0,0,1,51.650001525878906
290,2020-03-16,AGN,0,1,1,0,164.6999969482422
