,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
31,2020-03-19,PRU,1,0,0,1,44.369998931884766
39,2020-03-19,NTAP,0,1,1,0,38.560001373291016
67,2020-03-19,AGN,0,1,1,0,171.25999450683594
86,2020-03-19,NKE,1,0,0,1,70.33999633789062
143,2020-03-19,MAS,0,1,1,0,32.58000183105469
193,2020-03-19,BDX,1,0,0,1,220.9600067138672
205,2020-03-19,TTWO,0,1,0,0,106.36000061035156
227,2020-03-19,HBAN,0,1,1,0,7.679999828338623
232,2020-03-19,RF,0,1,1,0,8.279999732971191
257,2020-03-19,ZION,0,1,1,0,27.25
279,2020-03-19,WAT,1,0,0,1,177.4199981689453
