,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
5,2020-03-23,HBAN,0,1,0,0,7.0
96,2020-03-23,PRU,1,0,0,1,39.220001220703125
101,2020-03-23,MS,0,1,1,0,27.809999465942383
110,2020-03-23,RF,0,1,1,0,7.71999979019165
122,2020-03-23,NTAP,0,0,0,1,35.349998474121094
131,2020-03-23,NWS,1,0,0,1,8.140000343322754
144,2020-03-23,AGN,0,1,1,0,167.6999969482422
152,2020-03-23,NKE,0,1,1,0,62.79999923706055
178,2020-03-23,BDX,1,0,0,1,200.5800018310547
218,2020-03-23,WAT,1,0,0,1,162.36000061035156
219,2020-03-23,TTWO,0,1,1,0,109.81999969482422
