,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
0,2020-02-27,LEG,0,1,1,0,39.150001525878906
8,2020-02-27,RL,0,1,1,0,101.61000061035156
12,2020-02-27,IRM,0,1,1,0,31.200000762939453
15,2020-02-27,TPR,1,0,0,1,22.950000762939453
53,2020-02-26,ZION,0,1,1,0,41.81999969482422
72,2020-02-27,WAT,0,1,1,0,198.82000732421875
73,2020-02-27,OMC,0,1,1,0,69.5199966430664
76,2020-02-27,HSIC,0,1,1,0,62.52000045776367
126,2020-02-27,PSX,0,1,1,0,74.26000213623047
132,2020-02-27,MS,0,1,1,0,45.40999984741211
145,2020-02-27,CVX,0,1,1,0,94.12999725341797
170,2020-02-27,RF,0,1,1,0,13.850000381469727
220,2020-02-27,HBAN,0,1,1,0,12.350000381469727
225,2020-02-27,ADI,1,0,0,1,107.72000122070312
251,2020-02-26,WRK,0,1,1,0,34.860000610351555
279,2020-02-27,SNA,0,1,1,0,147.00999450683594
285,2020-02-27,EMR,0,1,1,0,64.37999725341797
292,2020-02-27,GILD,1,0,0,1,72.66000366210938
