,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
23,2020-03-20,ZION,0,1,1,0,25.57999992370605
51,2020-03-20,WAT,1,0,0,1,173.4600067138672
58,2020-03-20,MS,0,1,1,0,29.670000076293945
61,2020-03-20,TTWO,1,0,0,1,100.1500015258789
62,2020-03-20,RF,0,1,1,0,8.260000228881836
100,2020-03-20,BDX,0,1,1,0,220.1199951171875
122,2020-03-20,NKE,1,0,0,1,67.44999694824219
176,2020-03-20,PRU,1,0,0,1,42.2599983215332
236,2020-03-20,AGN,0,1,1,0,170.8800048828125
256,2020-03-20,HBAN,0,1,1,0,7.619999885559082
