,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
11,2020-01-16,ALLE,0,1,1,0,128.50999450683594
44,2020-01-16,TPR,0,1,1,0,28.850000381469727
60,2020-01-16,UPS,0,1,1,0,118.61000061035156
76,2020-01-16,EMR,0,1,1,0,77.87000274658203
97,2020-01-16,NTAP,0,1,1,0,65.37999725341797
99,2020-01-16,FFIV,0,1,1,0,138.67999267578125
102,2020-01-16,BDX,0,1,1,0,276.8699951171875
110,2020-01-16,NEM,0,1,1,0,43.81999969482422
114,2020-01-16,JNPR,0,1,1,0,24.899999618530273
117,2020-01-16,HSIC,0,1,1,0,69.37999725341797
149,2020-01-16,ZION,0,1,1,0,50.7400016784668
165,2020-01-16,MMM,0,1,1,0,181.00999450683594
209,2020-01-16,SNA,0,1,1,0,168.6699981689453
215,2020-01-16,GILD,1,0,0,1,63.20000076293945
219,2020-01-16,HBAN,0,1,1,0,14.65999984741211
221,2020-01-16,CVX,0,1,1,0,116.88999938964844
230,2020-01-16,PAYX,0,1,1,0,87.97000122070312
238,2020-01-16,WU,0,1,1,0,27.59000015258789
239,2020-01-16,MAS,0,1,1,0,48.900001525878906
269,2020-01-16,CPRI,0,1,0,0,37.310001373291016
275,2020-01-16,CBRE,0,1,1,0,60.79999923706055
282,2020-01-16,RF,1,0,0,1,16.649999618530273
291,2020-01-16,LEG,0,1,1,0,51.58000183105469
295,2020-01-16,WAT,0,1,1,0,237.61000061035156
