,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
8,2020-03-12,PPL,0,1,1,0,26.6299991607666
39,2020-03-12,ALLE,0,1,1,0,103.38999938964844
45,2020-03-12,ZION,0,1,1,0,27.60000038146973
57,2020-03-12,HBAN,0,1,1,0,8.380000114440918
69,2020-03-12,AGN,0,1,1,0,174.57000732421875
90,2020-03-12,SWK,0,1,1,0,104.73999786376952
97,2020-03-12,BXP,0,1,1,0,111.88999938964844
123,2020-03-12,CSX,0,1,1,0,53.40999984741211
146,2020-03-12,TTWO,0,1,1,0,108.36000061035156
165,2020-03-12,WAT,1,0,0,1,167.0500030517578
168,2020-03-12,GILD,0,1,1,0,68.58000183105469
223,2020-03-12,EMR,0,1,1,0,46.18000030517578
227,2020-03-12,PPG,0,1,1,0,89.9000015258789
258,2020-03-12,PRU,1,0,0,1,46.31000137329102
269,2020-03-12,MTB,0,1,1,0,102.27999877929688
271,2020-03-12,RF,0,1,1,0,9.460000038146973
278,2020-03-12,NTAP,0,1,0,0,35.90999984741211
279,2020-03-12,HSIC,0,1,1,0,55.06000137329102
290,2020-03-12,INCY,1,0,0,1,68.01999664306639
