,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
32,2020-02-04,MMM,0,1,0,0,157.24000549316406
63,2020-02-04,NTAP,1,0,0,1,55.880001068115234
80,2020-02-04,IT,0,1,0,0,154.0
101,2020-02-04,WU,0,1,1,0,27.459999084472656
108,2020-02-04,SNA,0,1,1,0,162.6199951171875
119,2020-02-04,ZION,0,1,0,0,46.68000030517578
141,2020-02-04,LEG,0,1,1,0,47.529998779296875
150,2020-02-04,BXP,0,1,1,0,144.55999755859375
151,2020-02-04,HBAN,0,1,1,0,13.869999885559082
168,2020-02-04,CVX,0,1,1,0,106.8499984741211
177,2020-02-04,HSIC,0,1,1,0,69.75
179,2020-02-04,PSX,0,1,1,0,88.72000122070312
181,2020-02-04,GILD,0,1,1,0,67.4000015258789
203,2020-02-04,JNPR,0,1,1,0,23.34000015258789
214,2020-02-04,EMR,0,1,1,0,73.23999786376953
221,2020-02-04,CPRI,1,0,0,1,30.760000228881836
227,2020-02-04,UPS,0,1,1,0,103.37999725341797
240,2020-02-04,RF,1,0,0,1,16.260000228881836
250,2020-02-04,TPR,0,1,1,0,27.200000762939453
270,2020-02-04,WAT,0,1,1,0,219.0800018310547
276,2020-02-04,WRK,0,1,1,0,39.70000076293945
