,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
5,2020-02-24,OMC,0,1,1,0,76.23999786376953
17,2020-02-24,TPR,0,1,1,0,25.549999237060547
23,2020-02-24,FFIV,0,1,0,0,130.25999450683594
61,2020-02-24,WAT,1,0,0,1,210.07000732421875
91,2020-02-24,HBAN,0,1,1,0,13.5
118,2020-02-24,RF,0,1,1,0,15.729999542236328
135,2020-02-24,IRM,0,1,1,0,33.54999923706055
158,2020-02-24,PSX,0,1,1,0,86.55999755859375
162,2020-02-24,RL,0,1,1,0,109.61000061035156
168,2020-02-24,EMR,0,1,1,0,69.19000244140625
174,2020-02-24,ZION,0,1,0,0,43.7599983215332
201,2020-02-24,LEG,0,1,1,0,43.150001525878906
232,2020-02-24,UPS,0,1,1,0,98.48999786376953
252,2020-02-24,GILD,0,1,1,0,72.9000015258789
254,2020-02-24,NTAP,1,0,0,1,50.099998474121094
263,2020-02-24,SNA,0,1,1,0,159.10000610351562
264,2020-02-24,WRK,0,1,1,0,37.56999969482422
282,2020-02-24,JNPR,0,1,1,0,23.290000915527344
283,2020-02-24,OXY,0,1,1,0,39.47999954223633
286,2020-02-24,CVX,0,1,1,0,104.70999908447266
