,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
10,2020-03-02,WAT,0,1,1,0,202.6999969482422
28,2020-03-02,MRO,0,1,1,0,8.340000152587889
43,2020-03-02,MS,0,1,1,0,46.47999954223633
46,2020-03-02,SNA,0,1,1,0,148.7100067138672
58,2020-03-02,EMR,0,1,1,0,66.30000305175781
94,2020-03-02,RF,0,1,1,0,14.510000228881836
108,2020-03-02,JBHT,0,1,1,0,96.55999755859376
109,2020-03-02,OMC,0,1,1,0,70.36000061035156
122,2020-03-02,ADI,0,1,1,0,111.2699966430664
141,2020-03-02,DTE,0,1,1,0,116.63999938964844
204,2020-03-02,ZION,0,1,1,0,41.29999923706055
228,2020-03-02,HSIC,0,1,1,0,62.91999816894531
231,2020-03-02,NTAP,0,1,0,0,47.56999969482422
239,2020-03-02,IRM,0,1,1,0,31.70000076293945
263,2020-03-02,PPG,0,1,1,0,105.30999755859376
265,2020-03-02,WRK,0,1,1,0,34.189998626708984
267,2020-03-02,SYF,0,1,1,0,30.38999938964844
277,2020-03-02,CVX,0,1,1,0,96.58999633789062
