,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
0,2020-02-07,OXY,0,1,1,0,41.88999938964844
8,2020-02-07,WRK,0,1,1,0,41.220001220703125
15,2020-02-07,SNA,0,1,1,0,155.74000549316406
17,2020-02-07,ZION,0,1,1,0,46.22999954223633
27,2020-02-07,GILD,0,1,1,0,68.87000274658203
37,2020-02-07,OMC,0,1,1,0,75.73999786376953
54,2020-02-07,HSIC,0,1,1,0,69.97000122070312
61,2020-02-07,CPRI,1,0,0,1,30.5
148,2020-02-07,PSX,0,1,1,0,90.33000183105469
151,2020-02-07,EMR,0,1,1,0,73.7699966430664
154,2020-02-07,NTAP,0,1,1,0,57.34000015258789
167,2020-02-07,CVX,0,1,1,0,108.94000244140625
168,2020-02-07,HBAN,0,1,1,0,13.960000038146973
208,2020-02-07,JNPR,0,1,1,0,23.760000228881836
212,2020-02-07,LEG,0,1,1,0,45.09000015258789
216,2020-02-07,UPS,0,1,0,0,103.12000274658203
255,2020-02-07,RF,1,0,0,1,16.31999969482422
