,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
1,2020-03-06,RF,1,0,0,1,12.979999542236328
29,2020-03-06,JBHT,0,1,1,0,93.2300033569336
30,2020-03-06,PPG,1,0,0,1,101.44999694824219
58,2020-03-06,EMR,0,1,1,0,62.13999938964844
60,2020-03-06,ADI,0,1,1,0,107.0
127,2020-03-06,JNPR,0,1,1,0,21.3799991607666
130,2020-03-06,IT,0,1,1,0,120.16000366210938
157,2020-03-06,DRI,0,1,1,0,88.1500015258789
164,2020-03-06,OMC,0,1,1,0,65.81999969482422
165,2020-03-06,MRO,1,0,0,1,6.829999923706055
179,2020-03-06,WAT,0,1,1,0,200.0
180,2020-03-06,ZION,0,1,1,0,35.279998779296875
200,2020-03-06,NTAP,0,1,1,0,44.0
202,2020-03-06,HSIC,1,0,0,1,57.689998626708984
229,2020-03-06,TPR,0,1,1,0,21.700000762939453
233,2020-03-06,SYF,0,1,1,0,28.25
250,2020-03-06,DTE,0,1,1,0,116.12000274658203
261,2020-03-06,IRM,0,1,1,0,31.770000457763672
278,2020-03-06,CVX,0,1,1,0,95.31999969482422
