,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
10,2020-01-23,HBAN,0,1,1,0,14.270000457763672
40,2020-01-23,UPS,0,1,1,0,116.93000030517578
48,2020-01-23,SNA,0,1,1,0,168.44000244140625
54,2020-01-23,RF,1,0,0,1,16.170000076293945
70,2020-01-23,GILD,1,0,0,1,63.93999862670898
106,2020-01-23,HSIC,0,1,1,0,71.0
118,2020-01-23,NTAP,0,1,1,0,60.56999969482422
168,2020-01-23,TPR,0,1,1,0,27.940000534057607
169,2020-01-23,CBRE,0,1,1,0,60.84000015258789
172,2020-01-22,WAT,0,1,1,0,244.08999633789062
178,2020-01-23,WU,0,1,1,0,27.75
193,2020-01-23,NEM,0,1,1,0,43.70000076293945
201,2020-01-23,UNP,0,1,1,0,187.19000244140625
217,2020-01-23,LEG,0,1,1,0,51.31000137329102
225,2020-01-23,JNPR,0,1,1,0,24.489999771118164
234,2020-01-23,EMR,0,1,1,0,77.58999633789062
253,2020-01-23,ZION,0,1,1,0,47.790000915527344
294,2020-01-23,MMM,0,1,1,0,177.74000549316406
