,Date,Varop_Spy,Varhl_spy,RSI,75 - RSI,RSI - 25,BBD_Delta_Up,delta5_8,delta8_10,delta10_12,delta12_15,delta15_30,delta30_35,delta35_40,delta40_45,delta45_50,delta_tsf,Forcast Oscillator,target_up,target_down,target_value
1,20140606,0.0724999999999909,0.686000000000007,,0.0,0.0,,,,,,,,,,,,0.0,0,1,172.1775
2,20140609,0.10149999999998727,0.5430000000000064,,,,,,,,,,,,,,,0.0,0,0,172.2735
3,20140610,0.7464999999999975,0.9930000000000234,,,,,,,,,,,,,,,,0,0,171.513
4,20140611,0.10949999999999704,0.842000000000013,,,,,,,,,,,,,,,,1,0,171.365
5,20140612,-0.914999999999992,1.2230000000000132,,,,,,,,,,,,,,,,0,0,172.165
6,20140613,-0.820999999999998,1.2485000000000355,,,,,,,,,,,,,,,,0,0,173.125
7,20140616,0.2529999999999859,0.49749999999997385,,,,,,,,,,,,,,,,0,0,172.9495
8,20140617,-0.3359999999999843,0.6350000000000193,,,,,0.22132500000000732,,,,,,,,,,,0,0,173.2865
9,20140618,0.06800000000001205,0.8979999999999961,,,,1.3683623626687051,0.4607000000000028,,,,,,,,,,,0,0,173.2025
10,20140619,-0.5204999999999984,0.7769999999999868,,,,1.556776140179693,0.5897999999999968,0.08770000000001232,,,,,,,,,,0,0,173.7055
11,20140620,0.04249999999998977,0.546999999999997,,,,1.6587017532384039,0.4280499999999847,0.2077000000000453,,,,,,,,,,0,0,173.655
12,20140623,0.2004999999999768,0.6495000000000175,,,,1.4539645418185216,0.27607499999999163,0.3535250000000474,0.10459999999997649,,,,,,,,,0,0,173.56400000000002
13,20140624,0.33099999999998886,0.7775000000000034,,,,0.8798540844197476,0.12943750000002296,0.3142125000000249,0.1880999999999915,,,,,,,,,0,0,173.2005
14,20140625,0.15500000000000114,0.4755000000000109,,,,0.5237959738335292,0.10531250000002501,0.13533750000001987,0.2912249999999972,,,,,,,173.85079120879118,,0,0,173.01
15,20140626,-0.2539999999999907,0.8355000000000246,60.854952210901935,,,0.5137305341511365,-0.026274999999998272,0.0634250000000236,0.2543250000000228,0.20972499999999172,,,,,,173.85901648351646,,0,0,173.21099999999998
16,20140627,0.35549999999997794,0.7125000000000057,55.707006086782926,14.145047789098065,35.854952210901935,0.5652268854841509,-0.1362749999999835,0.035175000000037926,0.1022833333333324,0.28785000000004857,,,,,,173.7333351648352,-0.6066412284493395,0,0,172.8025
17,20140630,-0.6284999999999741,1.0415000000000134,60.34937864869765,19.292993913217074,30.707006086782926,0.5656028794723511,-0.1991999999999905,0.01300000000000523,0.04320833333335372,0.31445833333339124,,,,,,173.6065,-0.30665444520717683,0,0,173.3275
18,20140701,-0.76400000000001,1.0064999999999884,66.0374841814315,14.650621351302348,35.34937864869765,0.752549214964688,-0.0681250000000091,-0.018875000000008413,0.0434166666667295,0.22335000000003902,,,,,,173.61639560439534,0.21433136336943218,0,0,174.1065
19,20140702,-0.5360000000000014,0.7964999999999804,69.61938306338239,8.962515818568505,41.037484181431495,1.109007965068173,0.13932499999998527,-0.03797500000001719,0.04730833333340456,0.1469083333333856,,,,,,173.84642857142856,0.6264989897023957,0,0,174.701
20,20140703,-0.5955000000000155,0.8649999999999807,72.75543483834184,5.3806169366176135,44.61938306338239,1.5867976136168238,0.3403874999999914,0.019662499999981264,0.039025000000037835,0.10575833333339801,,,,,,174.33379120879107,0.9623905943718623,0,1,175.3035
21,20140704,0.1910000000000025,0.519500000000022,70.78336443118687,2.2445651616581586,47.75543483834184,1.8260060240749283,0.5663875000000189,0.11391249999996944,0.026275000000026694,0.13309166666675765,,,,,,174.6753351648351,0.7456767266076376,0,0,175.1525
22,20140707,0.7229999999999848,0.9799999999999898,62.52760197699953,4.216635568813132,45.78336443118687,1.7936482375166634,0.6123500000000206,0.20579999999998222,0.053158333333328756,0.09542500000009113,,,,,,174.8083626373628,0.07778367634970076,0,0,174.4695
23,20140708,0.48400000000000887,0.8395000000000152,57.67995403034713,12.472398023000473,37.52760197699953,1.6503625265493156,0.4933625000000177,0.22478749999999081,0.10456666666667047,0.07681666666678666,,,,,,174.7570494505495,-0.3809123855097281,0,0,174.0125
24,20140709,-0.40550000000001774,0.5985000000000014,60.379883169548485,17.320045969652867,32.67995403034713,1.5227982364845616,0.2323874999999873,0.28511249999996835,0.1736583333333499,0.06640833333347018,,,,,,174.87404395604392,-0.24248726950508115,0,0,174.3855
25,20140710,0.7545000000000073,1.4465000000000146,52.918267147477735,14.620116830451515,35.379883169548485,1.2370119413907616,-0.1408749999999941,0.28077500000000555,0.17959999999999354,0.10706666666678188,,,,,,174.74102747252726,-0.6549069522805455,0,0,173.62
26,20140711,0.2955000000000041,0.7130000000000223,50.37416740446502,22.081732852522265,27.918267147477735,1.2362833287849355,-0.40835000000001287,0.13094999999998436,0.2056750000000136,0.1553916666668158,,,,,,174.51016483516463,-0.8911027586440415,0,0,173.3295
27,20140714,0.08700000000001751,0.6564999999999941,51.586467563539586,24.62583259553498,25.37416740446502,1.3497579572380118,-0.4543750000000273,-0.037175000000019054,0.1983416666666642,0.18324166666684505,,,,,,174.2632637362636,-0.7327073687250046,0,0,173.47
28,20140715,-0.8425000000000011,1.2675000000000125,58.22377263775107,23.413532436460414,26.586467563539586,1.3166759024147154,-0.2700500000000261,-0.1815000000000282,0.09320833333336509,0.2350416666668309,,,,,,174.2164120879121,-0.10995094333913508,0,0,174.3185
29,20140716,0.07849999999999113,0.4235000000000184,57.36042380953715,16.77622736224893,33.22377263775107,1.0788243600855196,-0.18568750000002865,-0.24966249999999945,-0.029066666666665242,0.22895000000016807,,,,,,174.13704945054943,-0.01794373953327231,0,0,174.232
30,20140717,1.2510000000000048,1.2770000000000152,46.819808271259625,17.639576190462847,32.36042380953715,0.9949974997763036,-0.12506250000006958,-0.20268749999999613,-0.1670000000000016,0.151016666666834,0.5946666666665408,,,,,173.60377472527475,-0.6958526626180777,0,0,173.0125
31,20140718,-0.14400000000000546,0.90949999999998,48.034139367977126,28.180191728740375,21.819808271259625,0.9869167474998051,-0.05266250000005357,-0.1100875000000201,-0.2378916666666271,-0.0012916666665034882,0.5856333333331918,,,,,173.1970274725276,-0.5662793198923703,0,0,173.1565
32,20140721,0.045000000000015916,0.46999999999999886,47.899174299201725,26.965860632022874,23.034139367977126,1.0260651676576913,0.0370249999999146,-0.13282499999999686,-0.19054999999997335,-0.1690833333331625,0.5442499999998347,,,,,172.92817032967054,-0.26786110966545,0,0,173.14
33,20140722,-0.021999999999962938,0.4964999999999975,48.00406432413742,27.100825700798275,22.899174299201725,0.9083908985221001,-0.13785000000009973,-0.1052999999999713,-0.10990833333332262,-0.27217499999983374,0.42594999999985816,,,,,172.79884615384606,-0.026582273580638978,0,0,173.15099999999998
34,20140723,0.16749999999998977,0.7280000000000086,46.28446149668225,26.995935675862583,23.004064324137417,0.9598347079143821,-0.34587500000009186,-0.008874999999989086,-0.12662499999996157,-0.2818583333331617,0.25679999999985625,,,,,172.77269780219774,0.019848042396166662,0,0,172.9625
35,20140724,0.04550000000000409,0.4410000000000025,46.07231006020021,28.715538503317752,21.284461496682248,1.006112405594621,-0.29412500000009345,-0.007124999999973625,-0.10524999999995543,-0.21366666666654055,0.0733999999999071,0.24542380952379972,,,,172.79074725274737,0.08162012614429327,0,0,172.94
36,20140725,0.09899999999998954,0.5204999999999984,45.360769950843206,28.92768993979979,21.07231006020021,1.0511319236063343,-0.17047500000009563,-0.14227499999998372,-0.02493333333327996,-0.18781666666652086,-0.07031666666676983,0.21713095238095548,,,,172.74121978021992,0.0554191178857174,0,0,172.8685
37,20140728,-0.15900000000002024,0.33449999999999136,46.910619089427925,29.639230049156794,20.360769950843206,0.7806936768781156,-0.04492500000012001,-0.2494249999999738,-0.020366666666603805,-0.14161666666652195,-0.17016666666677338,0.19802857142857988,,,,172.69997802197813,0.11749121197998912,0,0,172.99400000000003
38,20140729,-0.019499999999993634,0.48449999999999704,47.30183914558524,28.089380910572075,21.910619089427925,0.19214295056229957,-0.07172500000010018,-0.11852499999994848,-0.12434999999999263,-0.10116666666650076,-0.22730000000007067,0.14610952380951403,,,,172.76660989011,0.16372260563103344,0,0,173.0245
39,20140730,-0.8559999999999945,1.3114999999999952,56.71227093495168,27.69816085441476,22.30183914558524,0.5560639006415329,0.019837499999937336,0.0066125000000170076,-0.19404999999997585,-0.03363333333319929,-0.28425000000004275,0.09674047619046178,,,,172.982230769231,0.6672161382847623,0,0,173.86
