iter	Logloss
293	0.4352604008
294	0.4350987092
295	0.4349017146
296	0.4346668903
297	0.4344892844
298	0.434321656
299	0.4341075567
300	0.4339568244
301	0.4337959099
302	0.4335851334
303	0.433417782
304	0.4332850515
305	0.4331007871
306	0.4329334614
307	0.4326749803
308	0.4324504963
309	0.4321699842
310	0.4318395168
311	0.4316797344
312	0.4314674878
313	0.4313542242
314	0.4311281596
315	0.4309448295
316	0.4308182753
317	0.4306505342
318	0.430289894
319	0.4300806351
320	0.4298616586
321	0.4296817926
322	0.4294639168
323	0.4291495913
324	0.4289648603
325	0.4288215903
326	0.4286058149
327	0.4284456453
328	0.4282731136
329	0.4281004876
330	0.4279681473
331	0.427686928
332	0.4274638822
333	0.4272958646
334	0.4270955486
335	0.4268882517
336	0.4267557906
337	0.4265524287
338	0.4263829792
339	0.4261534446
340	0.4259455166
341	0.4257710309
342	0.4256242575
343	0.4254779568
344	0.4252847066
345	0.425124965
346	0.4249702
347	0.4247475691
348	0.424472777
349	0.424214398
350	0.423999806
351	0.4237410898
352	0.4235870758
353	0.4234806154
354	0.4233349354
355	0.4231236833
356	0.4229716505
357	0.4227759431
358	0.4225484881
359	0.4223146811
360	0.4221728784
361	0.4219284291
362	0.4217918704
363	0.42159362
364	0.4213222744
365	0.4212453348
366	0.4211246102
367	0.421003699
368	0.420844804
369	0.4207141636
370	0.4205184849
371	0.4202782931
372	0.4201559313
373	0.4199522263
374	0.4197619906
375	0.4195844941
376	0.4194385053
377	0.4192387789
378	0.4190613094
379	0.4189247371
380	0.4186857042
381	0.4184744013
382	0.418208066
383	0.4180752517
384	0.4179512125
385	0.4177280219
386	0.4175224344
387	0.4174233444
388	0.4172088202
389	0.4171312877
390	0.4169720524
391	0.416720562
392	0.4165234406
393	0.4163077368
394	0.4161204261
395	0.4158853121
396	0.4157723912
397	0.4155729317
398	0.4153819246
399	0.4151599894
400	0.4149012896
401	0.4147183526
402	0.4144793553
403	0.4142307383
404	0.4141013459
405	0.4139619629
406	0.4138190268
407	0.41367089
408	0.4135352814
409	0.4133392019
410	0.4131842301
411	0.4130337765
412	0.4128047009
413	0.412505685
414	0.4123362837
415	0.4121176056
416	0.4118714388
417	0.4116638525
418	0.4115119452
419	0.4111987519
420	0.4109317069
421	0.410778185
422	0.4106352613
423	0.4105285103
424	0.410337406
425	0.410165743
426	0.4099634079
427	0.4097837057
428	0.4096628804
429	0.4095095903
430	0.409342819
431	0.4091789323
432	0.4089635924
433	0.40872565
434	0.4085517176
435	0.4083890389
436	0.4081407247
437	0.4079633308
438	0.407810654
439	0.4075894999
440	0.4074238423
441	0.4072503279
442	0.4069923025
443	0.4067790319
444	0.4066328988
445	0.4065098488
446	0.4062169671
447	0.4059760334
448	0.4058648878
449	0.4056142721
450	0.4054775034
451	0.4053457975
452	0.4052292065
453	0.4050376512
454	0.4048663866
455	0.4047522115
456	0.4045777946
457	0.4044461342
458	0.4042306598
459	0.4038845897
460	0.4036474499
461	0.4035203959
462	0.4033245899
463	0.4030847269
464	0.4028152701
465	0.4026621141
466	0.4023637567
467	0.4021762841
468	0.4020136191
469	0.4017488093
470	0.401653085
471	0.401418071
472	0.4012411486
473	0.4010874305
474	0.4008696787
475	0.4007294817
476	0.4006055006
477	0.4004966967
478	0.4003525804
479	0.4002400709
480	0.3999986751
481	0.3997930134
482	0.3997028848
483	0.3994690271
484	0.3993434696
485	0.3992205145
486	0.3990449144
487	0.3989515311
488	0.3986778846
489	0.3985085655
490	0.3983220158
491	0.3982558162
492	0.3981063543
493	0.3979691636
494	0.3976949325
495	0.3974360385
496	0.3972051038
497	0.3969904981
498	0.3967698777
499	0.3965568538
500	0.3963810543
501	0.3961766677
502	0.3960377965
503	0.3957670485
504	0.395617383
505	0.3955026108
506	0.395299126
507	0.3951371804
508	0.3950345295
509	0.3947906094
510	0.3945364124
511	0.3943977489
512	0.3941944778
513	0.3939896742
514	0.3938644229
515	0.3936558421
516	0.3935710887
517	0.3933775298
518	0.3931587879
519	0.393087731
520	0.3929071457
521	0.3927532325
522	0.3926473396
523	0.3925027933
524	0.3924142501
525	0.3922616898
526	0.3920916303
527	0.3918193068
528	0.3916973117
529	0.3915137763
530	0.3913482773
531	0.3911975593
532	0.3911060064
533	0.3910459199
534	0.3909153913
535	0.3907907715
536	0.3906983962
537	0.3905287517
538	0.3904139958
539	0.3901440746
540	0.3900646988
541	0.3899512423
542	0.3898174919
543	0.3896470801
544	0.3894391898
545	0.3892251366
546	0.3890873553
547	0.3888331785
548	0.3887181497
549	0.3885329248
550	0.3883764873
551	0.3882163345
552	0.3880989065
553	0.3879358556
554	0.3877259419
555	0.3874721767
556	0.3872926655
557	0.3871624818
558	0.3869882197
559	0.3868200779
560	0.3865474496
561	0.3864037769
562	0.3861464681
563	0.3859748834
564	0.385724471
565	0.3856057264
566	0.3854163926
567	0.3852645696
568	0.3850391292
569	0.3848637197
570	0.3846639477
571	0.3845569067
572	0.3843967846
573	0.3842684055
574	0.3841192438
575	0.3839339672
576	0.3838164459
577	0.3836849633
578	0.3834567465
579	0.3832455074
580	0.3831427904
581	0.3829903169
582	0.3828319011
583	0.3825732166
584	0.3824434921
585	0.382263612
586	0.3819197725
587	0.3818076189
588	0.3816484725
589	0.3815748679
590	0.3814184502
591	0.3811885846
592	0.3810728683
593	0.3808317843
594	0.3807331733
595	0.3805544604
596	0.3802721657
597	0.3802058302
598	0.3800762729
599	0.3799373547
600	0.3797713397
601	0.3797045751
602	0.3795863737
603	0.3794206336
604	0.3792051111
605	0.3790880779
606	0.3788396536
607	0.3787177777
608	0.3784855853
609	0.3783285717
610	0.3782178235
611	0.3780885613
612	0.3778134268
613	0.3775595125
614	0.3773754905
615	0.3772247587
616	0.3770202551
617	0.3768998648
618	0.3766662702
619	0.3764871537
620	0.3763984535
621	0.3760992628
622	0.375964464
623	0.3757522177
624	0.3756380965
625	0.375421615
626	0.3752907908
627	0.3750137919
628	0.3748191095
629	0.3746261123
630	0.3744094005
631	0.37413084
632	0.3738984569
633	0.3737951966
634	0.3734950618
635	0.3733644737
636	0.373103261
637	0.3729115
638	0.3727475398
639	0.3725273482
640	0.3724013214
641	0.3721308869
642	0.371900677
643	0.371751834
644	0.3716704627
645	0.3714245731
646	0.3712419231
647	0.3710588597
648	0.3708560769
649	0.370719879
650	0.3704839997
651	0.3703605418
652	0.3701237309
653	0.3699353347
654	0.3697439347
655	0.3695360256
656	0.369317803
657	0.3690877481
658	0.3689624941
659	0.3688091204
660	0.3684879219
661	0.3683101668
662	0.3681834113
663	0.3679703256
664	0.3677478368
665	0.3674745657
666	0.3672839284
667	0.3670210781
668	0.3668267215
669	0.3667146611
670	0.3665674342
671	0.366213044
672	0.3660752928
673	0.3658467666
674	0.3657762618
675	0.36562909
676	0.3653763481
677	0.3652446075
678	0.3650961765
679	0.364945837
680	0.3647726114
681	0.3646407007
682	0.3643299359
683	0.3641604018
684	0.3638518863
685	0.3637213817
686	0.3635869385
687	0.3634276424
688	0.3631913595
689	0.3629515822
690	0.3627540665
691	0.3626310266
692	0.3624970656
693	0.3623683192
694	0.3621675877
695	0.3619570351
696	0.3616633742
697	0.3615273554
698	0.3613664022
699	0.3612170602
700	0.3611156204
701	0.3609425249
702	0.3607870541
703	0.36059806
704	0.3603373983
705	0.3601457685
706	0.3599269012
707	0.3597849932
708	0.3596637544
709	0.3595770919
710	0.3594910343
711	0.3592901602
712	0.3591038143
713	0.3589629459
714	0.358810767
715	0.3586508095
716	0.3584028376
717	0.3581431499
718	0.3580153063
719	0.357909461
720	0.3578033661
721	0.3576467194
722	0.3575353626
723	0.3573614533
724	0.3570719104
725	0.3569315153
726	0.3568311371
727	0.3566313253
728	0.3564480944
729	0.3563433692
730	0.3561371722
731	0.3559848809
732	0.3558800561
733	0.3557663591
734	0.355635251
735	0.3554821547
736	0.3553077426
737	0.3551497966
738	0.35508795
739	0.3548990729
740	0.3547944544
741	0.3544896548
742	0.3542744173
743	0.3540139571
744	0.3537967301
745	0.3535844214
746	0.3534510611
747	0.3531772894
748	0.3530359107
749	0.3528193178
750	0.3526675841
751	0.3525354866
752	0.3524533216
753	0.3524074266
754	0.3522844295
755	0.3521514606
756	0.3519815208
757	0.3518104053
758	0.351575313
759	0.351444304
760	0.3513127297
761	0.3511127634
762	0.3509782122
763	0.3508239513
764	0.350646542
765	0.3505658891
766	0.3504027399
767	0.3503068819
768	0.3500880045
769	0.3499654891
770	0.34969048
771	0.3495271083
772	0.3493395409
773	0.3492173515
774	0.3491555746
775	0.3490013868
776	0.348758841
777	0.3486040895
778	0.3484547115
779	0.3482829954
780	0.3481679305
781	0.34803407
782	0.3479294209
783	0.3478222654
784	0.3477727449
785	0.3477071564
786	0.3475809503
787	0.3474123871
788	0.3471413092
789	0.3470722514
790	0.3469008758
791	0.3466951355
792	0.3465677202
793	0.3463621909
794	0.3462272673
795	0.3459928862
796	0.345917632
797	0.3457156962
798	0.3455446128
799	0.3454281105
800	0.3452706571
801	0.3450245505
802	0.3448919431
803	0.3446864122
804	0.3445776064
805	0.3444017714
806	0.3442190376
807	0.3440992214
808	0.343906983
809	0.3436929433
810	0.3435117582
811	0.3433714457
812	0.3431410105
813	0.3428906207
814	0.3426113631
815	0.3423815267
816	0.3421916619
817	0.3420060196
818	0.3418258239
819	0.3417092617
820	0.341596285
821	0.3414438331
822	0.3412635691
823	0.3411547922
824	0.3408806688
825	0.3406927612
826	0.3405575763
827	0.3404198275
828	0.3401192269
829	0.3400755522
830	0.3398739451
831	0.3397736734
832	0.3395453272
833	0.3393494597
834	0.3391781374
835	0.3389848326
836	0.3388728768
837	0.3386850796
838	0.3385671573
839	0.3384012313
840	0.3383103217
841	0.338225324
842	0.3381913253
843	0.3380205237
844	0.3378898466
845	0.3376798327
846	0.3373969768
847	0.3372678337
848	0.3370922289
849	0.3368121803
850	0.3366435432
851	0.3365262641
852	0.3361922752
853	0.3360169934
854	0.3358909153
855	0.3356519084
856	0.335367082
857	0.3351473763
858	0.3350541821
859	0.3348491741
860	0.3347059348
861	0.3346002204
862	0.3345151877
863	0.3344214922
864	0.3342207848
865	0.3339497319
866	0.3338912707
867	0.3336902654
868	0.3333990849
869	0.3332148549
870	0.3331188196
871	0.3329545777
872	0.3328242999
873	0.3326406708
874	0.3324866469
875	0.3323877518
876	0.3322386425
877	0.3320177698
878	0.3318661089
879	0.331609719
880	0.3313865347
881	0.3311990576
882	0.3310370884
883	0.3308988423
884	0.3307650919
885	0.3307052589
886	0.3305431308
887	0.3302726749
888	0.3301685829
889	0.3300128195
890	0.3299575002
891	0.3297942862
892	0.3295561885
893	0.3294660009
894	0.3293046369
895	0.3291335918
896	0.328959882
897	0.3288195498
898	0.3286837068
899	0.3285717161
900	0.3284276457
901	0.3282688725
902	0.3281048257
903	0.3279307674
904	0.3278066594
905	0.3276493141
906	0.3275367882
907	0.3272837889
908	0.3270891854
909	0.3268913754
910	0.3267155966
911	0.3266628239
912	0.3264461163
913	0.3262924266
914	0.3260435583
915	0.3259287068
916	0.3258303761
917	0.3257511045
918	0.325665801
919	0.3255072593
920	0.3252211451
921	0.325092139
922	0.3248560054
923	0.3246862315
924	0.3245480241
925	0.3243928885
926	0.3241505894
927	0.3240515392
928	0.3237973457
929	0.3235852173
930	0.3232895475
931	0.3232725388
932	0.3230930819
933	0.3229505817
934	0.3228899746
935	0.3228018028
936	0.3227001945
937	0.3224615233
938	0.3223244627
939	0.3221973469
940	0.3219632305
941	0.3217953947
942	0.321683567
943	0.3215467714
944	0.3213825137
945	0.3212533213
946	0.3210853668
947	0.3209967547
948	0.3208682165
949	0.320796572
950	0.3205900935
951	0.3204507465
952	0.3202948368
953	0.3201489081
954	0.3199394193
955	0.3196756902
956	0.3195186747
957	0.31936462
958	0.3190743918
959	0.3188746744
960	0.3187377212
961	0.3186948281
962	0.3185062722
963	0.3183070784
964	0.3181051955
965	0.3178623617
966	0.3177645863
967	0.3176758419
968	0.3174955031
969	0.3173330467
970	0.3170956765
971	0.3168030388
972	0.3166070852
973	0.3163258369
974	0.3161221737
975	0.3158897282
976	0.3157938533
977	0.3156988758
978	0.3155745413
979	0.31532768
980	0.3150538613
981	0.314862343
982	0.3146669719
983	0.3145285179
984	0.3143886626
985	0.3142536806
986	0.3140908713
987	0.3139947975
988	0.3138166992
989	0.3136552716
990	0.3135406152
991	0.3135010479
992	0.3132286093
993	0.3131201527
994	0.3128600551
995	0.3126492593
996	0.3124747244
997	0.3124045684
998	0.3122712196
999	0.3121873688
86877
	0.3153179386
