,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
4,2020-01-06,BKNG,0,1,1,0,2047.4000244140625
32,2020-01-06,UPS,0,1,1,0,116.19999694824219
40,2020-01-06,HP,0,1,1,0,47.150001525878906
48,2020-01-06,COTY,0,1,1,0,10.850000381469727
51,2020-01-06,SWKS,1,0,0,1,116.55999755859375
54,2020-01-06,AGN,0,1,1,0,191.5
56,2020-01-06,EFX,0,1,1,0,143.47999572753906
57,2020-01-06,HOG,0,1,1,0,36.54999923706055
59,2020-01-06,APA,0,1,1,0,25.639999389648438
60,2020-01-06,MO,0,1,1,0,49.83000183105469
63,2020-01-06,MHK,1,0,0,1,131.0
65,2020-01-06,FBHS,0,1,1,0,65.88999938964844
71,2020-01-06,PXD,0,1,1,0,158.11000061035156
81,2020-01-06,TSCO,0,1,1,0,91.6500015258789
104,2020-01-06,MPC,0,1,1,0,58.220001220703125
120,2020-01-06,STX,0,1,1,0,58.209999084472656
123,2020-01-06,GS,0,1,1,0,233.9499969482422
124,2020-01-06,MMM,0,1,1,0,178.6199951171875
134,2020-01-06,HSIC,0,1,1,0,67.29000091552734
147,2020-01-06,AVY,1,0,0,1,126.88999938964844
154,2020-01-06,GD,0,1,1,0,182.08999633789062
166,2020-01-06,FCX,0,1,1,0,12.850000381469727
172,2020-01-06,CVX,0,1,1,0,120.5999984741211
211,2020-01-06,BA,0,1,1,0,333.739990234375
215,2020-01-06,IFF,0,1,1,0,125.5199966430664
235,2020-01-06,BK,0,1,1,0,50.7400016784668
242,2020-01-06,JBHT,0,1,1,0,115.0
257,2020-01-06,F,0,1,1,0,9.15999984741211
284,2020-01-06,HES,1,0,0,1,70.86000061035156
291,2020-01-06,HRB,0,1,1,0,23.530000686645508
304,2020-01-06,UHS,1,0,0,1,141.86000061035156
305,2020-01-06,SJM,0,1,1,0,103.70999908447266
307,2020-01-06,REGN,0,1,1,0,371.739990234375
318,2020-01-06,CHD,1,0,0,1,70.54000091552734
333,2020-01-06,MCK,1,0,0,1,138.16000366210938
334,2020-01-06,SYF,0,1,1,0,35.68000030517578
341,2020-01-06,RL,0,1,1,0,119.80999755859375
345,2020-01-06,RTN,0,1,1,0,226.58750915527344
349,2020-01-06,CE,0,1,1,0,118.45999908447266
352,2020-01-06,NOC,1,0,0,1,375.8299865722656
353,2020-01-06,LRCX,1,0,0,1,289.19000244140625
354,2020-01-06,LH,0,1,1,0,169.4199981689453
367,2020-01-06,EA,0,1,1,0,108.77999877929688
371,2020-01-06,CAG,0,0,0,1,33.52000045776367
380,2020-01-06,JEF,0,1,1,0,21.31999969482422
