,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
11,2020-01-02,STZ,0,1,1,0,188.3000030517578
18,2020-01-02,CVX,0,1,1,0,121.43000030517578
19,2020-01-02,MPC,0,1,1,0,61.90999984741211
22,2020-01-02,SJM,0,1,1,0,102.13999938964844
43,2020-01-02,UPS,0,1,1,0,116.79000091552734
77,2020-01-02,MMM,0,0,0,1,180.0
82,2020-01-02,STX,0,1,1,0,60.5
99,2020-01-02,COTY,0,1,1,0,11.050000190734863
102,2020-01-02,ITW,0,1,1,0,181.67999267578125
106,2020-01-02,GS,0,1,1,0,234.32000732421875
124,2020-01-02,GWW,0,1,1,0,344.7099914550781
142,2020-01-02,FCX,0,1,1,0,13.199999809265137
143,2020-01-02,SYF,0,1,1,0,36.209999084472656
160,2020-01-02,NKTR,0,1,0,0,20.959999084472656
167,2020-01-02,APA,0,1,1,0,25.360000610351562
187,2020-01-02,BA,0,0,0,1,333.32000732421875
189,2020-01-02,TGT,1,0,0,1,126.06999969482422
190,2020-01-02,RTN,0,1,1,0,224.47999572753906
199,2020-01-02,JEF,0,1,1,0,21.770000457763672
201,2020-01-02,TXT,0,1,1,0,45.47999954223633
203,2020-01-02,CPRI,0,1,1,0,38.279998779296875
219,2020-01-02,HRB,0,1,1,0,23.479999542236328
227,2020-01-02,HP,0,1,1,0,45.27000045776367
241,2020-01-02,CHD,0,1,1,0,70.02999877929688
245,2020-01-02,BK,0,1,1,0,50.91999816894531
251,2020-01-02,RL,0,1,1,0,118.79000091552734
267,2020-01-02,F,0,1,1,0,9.420000076293945
273,2020-01-02,REGN,0,1,1,0,373.3500061035156
277,2020-01-02,NOC,0,1,1,0,355.70001220703125
279,2020-01-02,LH,0,0,0,1,167.47999572753906
280,2020-01-02,XYL,0,1,1,0,79.8499984741211
288,2020-01-02,HOG,0,1,1,0,37.09000015258789
320,2020-01-02,BXP,1,0,0,1,135.5800018310547
324,2020-01-02,IFF,0,1,1,0,127.55000305175781
328,2020-01-02,FBHS,0,1,1,0,65.80999755859375
346,2020-01-02,HSIC,1,0,0,1,67.12000274658203
352,2020-01-02,MO,0,1,1,0,49.25
358,2020-01-02,CXO,1,0,0,1,86.94999694824219
359,2020-01-02,CAG,1,0,0,1,33.630001068115234
