,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
3,2020-01-09,PXD,0,1,1,0,152.22999572753906
16,2020-01-09,REGN,0,1,1,0,383.4700012207031
32,2020-01-09,STZ,0,1,1,0,193.58999633789062
39,2020-01-09,BK,0,1,1,0,51.47999954223633
40,2020-01-09,CPRI,0,1,1,0,36.720001220703125
41,2020-01-09,COTY,0,1,1,0,10.75
49,2020-01-09,NOC,0,1,1,0,372.3599853515625
57,2020-01-09,FBHS,0,1,1,0,66.62999725341797
60,2020-01-09,AGN,0,1,1,0,192.64999389648438
64,2020-01-09,MMM,0,1,1,0,181.1999969482422
78,2020-01-09,BKNG,1,0,0,1,2084.2900390625
80,2020-01-09,GWW,0,1,1,0,343.1700134277344
84,2020-01-09,BXP,0,1,1,0,134.55999755859375
88,2020-01-09,SYF,0,1,1,0,35.43000030517578
111,2020-01-09,AIG,0,1,1,0,52.279998779296875
114,2020-01-09,APA,0,1,1,0,32.599998474121094
118,2020-01-09,HOG,0,1,1,0,36.2599983215332
126,2020-01-09,HP,0,1,1,0,46.099998474121094
127,2020-01-09,LRCX,1,0,0,1,297.92999267578125
131,2020-01-09,MCK,0,1,1,0,141.3000030517578
135,2020-01-09,SWKS,1,0,0,1,119.6500015258789
154,2020-01-09,MAS,1,0,0,1,47.41999816894531
159,2020-01-09,HRB,0,1,1,0,23.450000762939453
167,2020-01-09,JEF,0,1,1,0,21.899999618530273
198,2020-01-09,F,0,1,1,0,9.260000228881836
203,2020-01-09,SJM,0,1,1,0,103.61000061035156
233,2020-01-09,MPC,0,1,1,0,59.38999938964844
243,2020-01-09,UPS,0,1,1,0,116.93000030517578
244,2020-01-09,LHX,0,1,1,0,212.2899932861328
294,2020-01-09,UHS,1,0,0,1,144.3300018310547
303,2020-01-09,CAG,0,1,1,0,32.209999084472656
305,2020-01-09,STX,0,1,1,0,60.459999084472656
319,2020-01-09,TSCO,0,1,1,0,90.80999755859375
335,2020-01-09,CE,0,1,1,0,117.86000061035156
338,2020-01-09,GS,0,1,1,0,242.60000610351562
356,2020-01-09,RL,0,1,1,0,117.93000030517578
372,2020-01-09,BA,0,1,0,0,336.3399963378906
383,2020-01-09,AOS,0,1,1,0,47.04999923706055
384,2020-01-09,C,0,1,1,0,80.08000183105469
