,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
3,2020-01-08,NOC,0,0,0,1,370.2900085449219
7,2020-01-08,NDAQ,0,0,0,1,105.83000183105469
9,2020-01-08,BK,0,1,1,0,51.310001373291016
12,2020-01-08,UPS,0,1,1,0,116.66000366210938
22,2020-01-08,EFX,0,1,1,0,146.27999877929688
25,2020-01-08,UHS,0,1,0,0,145.0800018310547
26,2020-01-08,COTY,0,1,0,0,10.520000457763672
27,2020-01-08,STX,0,1,1,0,59.369998931884766
30,2020-01-08,IFF,0,1,1,0,124.13999938964844
43,2020-01-08,MMM,0,1,1,0,180.6300048828125
48,2020-01-08,FCX,0,1,1,0,13.180000305175781
51,2020-01-08,AVY,0,0,0,1,126.98999786376953
58,2020-01-08,AOS,0,1,0,0,47.2599983215332
74,2020-01-08,HOG,0,1,1,0,36.529998779296875
75,2020-01-08,EL,0,1,0,0,207.72000122070312
84,2020-01-08,LLY,0,1,1,0,133.7100067138672
91,2020-01-08,JEF,0,1,1,0,21.06999969482422
94,2020-01-08,HP,0,1,1,0,45.58000183105469
129,2020-01-08,EA,0,1,0,0,109.48999786376953
131,2020-01-08,JBHT,0,1,1,0,118.76000213623047
150,2020-01-08,PXD,1,0,0,1,152.0800018310547
180,2020-01-08,SJM,0,1,1,0,103.30000305175781
215,2020-01-08,CE,0,1,1,0,117.08000183105469
224,2020-01-08,CPRI,0,1,0,0,38.0099983215332
225,2020-01-08,APA,1,0,0,1,32.72999954223633
226,2020-01-08,XYL,0,1,0,0,79.7699966430664
227,2020-01-08,MAS,1,0,0,1,47.32499694824219
234,2020-01-08,MCK,0,1,0,0,140.55999755859375
243,2020-01-08,GS,0,1,1,0,237.75999450683594
250,2020-01-08,HRB,0,1,1,0,23.3799991607666
259,2020-01-08,CVX,0,1,0,0,117.69999694824219
264,2020-01-08,SWKS,1,0,0,1,119.54000091552734
267,2020-01-08,FBHS,0,1,1,0,66.79000091552734
269,2020-01-08,LH,0,1,1,0,173.83999633789062
304,2020-01-08,BA,1,0,0,1,331.3699951171875
311,2020-01-08,F,0,1,1,0,9.25
317,2020-01-08,BXP,0,1,1,0,134.49000549316406
334,2020-01-08,TSCO,0,1,1,0,91.70999908447266
341,2020-01-08,CAG,0,1,1,0,31.8700008392334
344,2020-01-08,MPC,0,1,1,0,58.52000045776367
357,2020-01-08,MO,0,1,1,0,50.08000183105469
362,2020-01-08,SYF,0,1,1,0,35.45000076293945
366,2020-01-08,GWW,0,1,0,0,341.4100036621094
