,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
10,2020-01-07,NDAQ,1,0,0,1,106.41999816894531
15,2020-01-07,EFX,0,0,0,1,143.2100067138672
21,2020-01-07,RTN,0,1,1,0,226.5399932861328
36,2020-01-07,NKTR,0,0,0,1,21.260000228881836
42,2020-01-07,UPS,0,1,1,0,116.0
43,2020-01-07,LHX,0,0,0,1,212.72999572753906
45,2020-01-07,TSCO,1,0,0,1,90.01000213623047
48,2020-01-07,GS,0,1,1,0,235.49000549316406
75,2020-01-07,JBHT,0,1,1,0,117.6500015258789
96,2020-01-07,EL,0,1,0,0,206.0500030517578
101,2020-01-07,HES,1,0,0,1,70.94000244140625
107,2020-01-07,CVX,0,1,1,0,119.05999755859375
109,2020-01-07,COTY,0,1,1,0,10.720000267028809
120,2020-01-07,SYF,0,1,1,0,35.18000030517578
123,2020-01-07,REGN,0,1,1,0,373.1300048828125
124,2020-01-07,MMM,0,1,1,0,177.89999389648438
133,2020-01-07,MAS,1,0,0,1,47.08000183105469
144,2020-01-07,HRB,0,1,1,0,23.520000457763672
145,2020-01-07,BK,0,1,1,0,51.25
163,2020-01-07,STZ,1,0,0,1,183.60000610351562
164,2020-01-07,IFF,0,1,1,0,125.30999755859375
168,2020-01-07,MCK,1,0,0,1,137.85000610351562
173,2020-01-07,MPC,0,1,1,0,59.13999938964844
178,2020-01-07,CAG,0,1,1,0,32.31999969482422
179,2020-01-07,APA,0,1,1,0,32.5099983215332
183,2020-01-07,FBHS,0,1,1,0,65.55999755859375
194,2020-01-07,BXP,0,1,1,0,135.2100067138672
205,2020-01-07,SJM,0,1,1,0,102.25
206,2020-01-07,CXO,0,0,0,1,93.11000061035156
217,2020-01-07,MO,0,1,1,0,49.56999969482422
239,2020-01-07,JEF,0,0,0,1,21.110000610351562
240,2020-01-07,F,0,1,1,0,9.25
253,2020-01-07,AGN,0,1,1,0,190.47000122070312
291,2020-01-07,PXD,0,0,0,1,156.9499969482422
294,2020-01-07,MHK,1,0,0,1,128.00999450683594
307,2020-01-07,BA,0,0,0,1,337.2799987792969
352,2020-01-07,NOC,0,1,1,0,374.9700012207031
356,2020-01-07,AOS,0,1,1,0,47.33000183105469
367,2020-01-07,CE,0,1,1,0,118.0
369,2020-01-07,HOG,0,1,1,0,36.02000045776367
371,2020-01-07,HP,0,1,1,0,46.540000915527344
